YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1964,2,50,46,BABY DON’T YOU WEEP,Garnett Mimms and the Enchanters,United Artists,9,30,
1964,3,1,1,THERE! I’VE SAID IT AGAIN,Bobby Vinton,Epic,8,1,3 weeks at #1
1964,3,2,2,LOUIE LOUIE,The Kingsmen,Wand,11,2,
1964,3,3,3,POPSICLES AND ICICLES,The Murmaids,Chattahoochee,9,3,
1964,3,4,5,FORGET HIM,Bobby Rydell,Cameo,11,4,
1964,3,5,7,SURFIN’ BIRD,The Trashmen,Garrett,7,5,
1964,3,6,4,DOMINIQUE,The Singing Nun,Philips,11,1,
1964,3,7,19,HEY LITTLE COBRA,The Rip Chords,Columbia,6,7,
1964,3,8,8,THE NITTY GRITTY,Shirley Ellis,Congress,10,8,
1964,3,9,20,OUT OF LIMITS,The Marketts,Warner Brothers,7,9,
1964,3,10,13,DRAG CITY,Jan and Dean,Liberty,7,10,
1964,3,11,16,WHISPERING,Nino Tempo and April Stevens,Atco,5,11,
1964,3,12,12,AS USUAL,Brenda Lee,Decca,6,12,
1964,3,13,6,SINCE I FELL FOR YOU,Lenny Welch,Cadence,13,4,
1964,3,14,31,"UM, UM, UM, UM, UM, UM",Major Lance,Okeh,3,14,
1964,3,15,10,MIDNIGHT MARY,Joey Powers,Amy,11,10,
1964,3,16,9,TALK BACK TREMBLING LIPS,Johnny Tillotson,MGM,11,7,
1964,3,17,22,ANYONE WHO HAD A HEART,Dionne Warwick,Scepter,7,17,
1964,3,18,37,YOU DON’T OWN ME,Lesley Gore,Mercury,4,18,
1964,3,19,27,FOR YOU,Rick Nelson,Decca,4,19,
1964,3,20,21,THAT LUCKY OLD SUN,Ray Charles,ABC-Paramount,7,20,
1964,3,21,11,QUICKSAND,Martha and the Vandellas,Gordy,9,8,
1964,3,22,14,WIVES AND LOVERS,Jack Jones,Kapp,12,14,
1964,3,23,30,DAISY PETAL PICKIN’,Jimmy Gilmer and the Fireballs,Dot,6,23,
1964,3,24,25,SOMEWHERE,The Tymes,Parkway,7,24,
1964,3,25,23,WHEN THE LOVELIGHT STARTS SHINING THROUGH HIS EYES,The Supremes,Motown,8,23,
1964,3,26,15,PRETTY PAPER,Roy Orbison,Monument,6,15,
1964,3,27,17,YOU DON’T HAVE TO BE A BABY TO CRY,The Caravelles,Smash,12,3,
1964,3,28,32,"BABY, I LOVE YOU",The Ronettes,Philles,5,28,
1964,3,29,18,DRIP DROP,Dion DiMucci,Columbia,10,6,
1964,3,30,33,HOOKA TOOKA,Chubby Checker,Parkway,7,30,
1964,3,31,34,NEED TO BELONG,Jerry Butler,Vee-Jay,9,31,
1964,3,32,24,CAN I GET A WITNESS,Marvin Gaye,Tamla,14,22,
1964,3,33,29,KANSAS CITY,Trini Lopez,Reprise,10,23,
1964,3,34,43,GIRLS GROW UP FASTER THAN BOYS,The Cookies,Dimension,8,34,
1964,3,35,42,TRA LA LA LA SUZY,Dean and Jean,Rust,12,35,
1964,3,36,28,LODDY LO,Chubby Checker,Parkway,12,12,
1964,3,37,26,FOR YOUR PRECIOUS LOVE,Garnet Mimms and the Enchanters,United Artists,9,26,
1964,3,38,35,I GOTTA DANCE TO KEEP FROM CRYING,The Miracles,Tamla,9,35,
1964,3,39,51,WHAT KIND OF FOOL (Do You Think I Am),The Tams,ABC-Paramount,6,39,
1964,3,40,47,IT’S ALL IN THE GAME,Cliff Richard,Epic,7,40,
1964,3,41,36,TURN AROUND,Dick and DeeDee,Warner Brothers,9,27,
1964,3,46,38,BE TRUE TO YOUR SCHOOL,The Beach Boys,Capitol,12,6,
1964,3,42,53,CHARADE,Henry Mancini and His Orchestra,RCA Victor,7,42,
1964,3,43,46,THE MARVELOUS TOY,The Chad Mitchell Trio,Mercury,8,43,
1964,3,44,52,I CAN’T STOP TALKING ABOUT YOU,Steve and Eydie,Columbia,5,44,
1964,3,48,65,A FOOL NEVER LEARNS,Andy Williams,Columbia,2,48,
1964,3,49,56,IN THE SUMMER OF HIS YEARS,Connie Francis,MGM,4,49,
1964,4,1,1,THERE! I’VE SAID IT AGAIN,Bobby Vinton,Epic,9,1,4 weeks at #1
1964,4,2,2,LOUIE LOUIE,The Kingsmen,Wand,12,2,
1964,4,3,45,I WANT TO HOLD YOUR HAND,The Beatles,Capitol,2,3,
1964,4,4,5,SURFIN’ BIRD,The Trashmen,Garrett,8,4,
1964,4,5,3,POPSICLES AND ICICLES,The Murmaids,Chattahoochee,10,3,
1964,4,6,9,OUT OF LIMITS,The Marketts,Warner Brothers,8,6,
1964,4,7,7,HEY LITTLE COBRA,The Rip Chords,Columbia,7,7,
1964,4,8,4,FORGET HIM,Bobby Rydell,Cameo,12,4,
1964,4,9,14,"UM, UM, UM, UM, UM, UM",Major Lance,Okeh,4,9,
1964,4,10,10,DRAG CITY,Jan and Dean,Liberty,8,10,
1964,4,11,11,WHISPERING,Nino Tempo and April Stevens,Atco,6,11,
1964,4,12,12,AS USUAL,Brenda Lee,Decca,7,12,
1964,4,13,18,YOU DON’T OWN ME,Lesley Gore,Mercury,5,13,
1964,4,14,19,FOR YOU,Rick Nelson,Decca,5,14,
1964,4,15,6,DOMINIQUE,The Singing Nun,Philips,12,1,
1964,4,16,17,ANYONE WHO HAD A HEART,Dionne Warwick,Scepter,8,16,
1964,4,17,8,THE NITTY GRITTY,Shirley Ellis,Congress,11,8,
1964,4,18,23,DAISY PETAL PICKIN’,Jimmy Gilmer and the Fireballs,Dot,7,18,
1964,4,19,13,SINCE I FELL FOR YOU,Lenny Welch,Cadence,14,4,
1964,4,20,20,THAT LUCKY OLD SUN,Ray Charles,ABC-Paramount,8,20,
1964,4,21,24,SOMEWHERE,The Tymes,Parkway,8,21,
1964,4,22,21,QUICKSAND,Martha and the Vandellas,Gordy,10,8,
1964,4,23,15,MIDNIGHT MARY,Joey Powers,Amy,12,10,
1964,4,24,25,WHEN THE LOVELIGHT STARTS SHINING THROUGH HIS EYES,The Supremes,Motown,9,23,
1964,4,25,50,TALKING ABOUT MY BABY,The Impressions,ABC-Paramount,2,25,
1964,4,26,28,"BABY, I LOVE YOU",The Ronettes,Philles,6,26,
1964,4,27,30,HOOKA TOOKA,Chubby Checker,Parkway,8,27,
1964,4,28,22,WIVES AND LOVERS,Jack Jones,Kapp,13,14,
1964,4,29,16,TALK BACK TREMBLING LIPS,Johnny Tillotson,MGM,12,7,
1964,4,30,48,A FOOL NEVER LEARNS,Andy Williams,Columbia,3,30,
1964,4,31,27,YOU DON’T HAVE TO BE A BABY TO CRY,The Caravelles,Smash,13,3,
1964,4,32,32,CAN I GET A WITNESS,Marvin Gaye,Tamla,15,22,
1964,4,33,39,WHAT KIND OF FOOL (Do You Think I Am),The Tams,ABC-Paramount,7,33,
1964,4,34,34,GIRLS GROW UP FASTER THAN BOYS,The Cookies,Dimension,9,34,
1964,4,35,31,NEED TO BELONG,Jerry Butler,Vee-Jay,10,31,
1964,4,36,53,JAVA,Al Hirt,RCA Victor,4,36,
1964,4,37,40,IT’S ALL IN THE GAME,Cliff Richard,Epic,8,37,
1964,4,38,47,WHAT’S EASY FOR TWO IS SO HARD FOR ONE,Mary Wells,Motown,10,38,
1964,4,39,44,I CAN’T STOP TALKING ABOUT YOU,Steve and Eydie,Columbia,6,39,
1964,4,40,42,CHARADE,Henry Mancini and His Orchestra,RCA Victor,8,40,
1964,4,41,29,DRIP DROP,Dion DiMucci,Columbia,11,6,
1964,4,42,38,I GOTTA DANCE TO KEEP FROM CRYING,The Miracles,Tamla,10,35,
1964,4,43,26,PRETTY PAPER,Roy Orbison,Monument,7,15,
1964,4,44,35,TRA LA LA LA SUZY,Dean and Jean,Rust,13,35,
1964,4,47,36,LODDY LO,Chubby Checker,Parkway,13,12,
1964,4,45,55,COMIN’ IN THE BACK DOOR,The Baja Marimba Band,Almo International,6,45,
1964,4,46,49,IN THE SUMMER OF HIS YEARS,Connie Francis,MGM,5,46,
1964,4,48,66,YOU’LL NEVER WALK ALONE,Patti LaBelle and the Blue Belles,Nicetown/Parkway,4,48,
1964,4,49,63,HARLEM SHUFFLE,Bob and Earl,Marc,6,49,
1964,4,50,65,THE SHELTER OF YOUR ARMS,"Sammy Davis, Jr.",Reprise,8,50,
1964,5,1,3,I WANT TO HOLD YOUR HAND,The Beatles,Capitol,3,1,1 week at #1
1964,5,2,13,YOU DON’T OWN ME,Lesley Gore,Mercury,6,2,
1964,5,3,6,OUT OF LIMITS,The Marketts,Warner Brothers,9,3,
1964,5,4,4,SURFIN’ BIRD,The Trashmen,Garrett,9,4,
1964,5,5,7,HEY LITTLE COBRA,The Rip Chords,Columbia,8,5,
1964,5,6,2,LOUIE LOUIE,The Kingsmen,Wand,13,2,
1964,5,7,1,THERE! I’VE SAID IT AGAIN,Bobby Vinton,Epic,10,1,
1964,5,8,9,"UM, UM, UM, UM, UM, UM",Major Lance,Okeh,5,8,
1964,5,9,16,ANYONE WHO HAD A HEART,Dionne Warwick,Scepter,9,9,
1964,5,10,14,FOR YOU,Rick Nelson,Decca,6,10,
1964,5,11,5,POPSICLES AND ICICLES,The Murmaids,Chattahoochee,11,3,
1964,5,12,8,FORGET HIM,Bobby Rydell,Cameo,13,4,
1964,5,13,10,DRAG CITY,Jan and Dean,Liberty,9,10,
1964,5,14,11,WHISPERING,Nino Tempo and April Stevens,Atco,7,11,
1964,5,15,25,TALKING ABOUT MY BABY,The Impressions,ABC-Paramount,3,15,
1964,5,16,12,AS USUAL,Brenda Lee,Decca,8,12,
1964,5,17,33,WHAT KIND OF FOOL (Do You Think I Am),The Tams,ABC-Paramount,8,17,
1964,5,18,18,DAISY PETAL PICKIN’,Jimmy Gilmer and the Fireballs,Dot,8,18,
1964,5,19,21,SOMEWHERE,The Tymes,Parkway,9,19,
1964,5,20,27,HOOKA TOOKA,Chubby Checker,Parkway,9,20,
1964,5,21,69,SHE LOVES YOU,The Beatles,Swan,2,21,
1964,5,22,30,A FOOL NEVER LEARNS,Andy Williams,Columbia,4,22,
1964,5,23,36,JAVA,Al Hirt,RCA Victor,5,23,
1964,5,24,26,"BABY, I LOVE YOU",The Ronettes,Philles,7,24,
1964,5,25,17,THE NITTY GRITTY,Shirley Ellis,Congress,12,8,
1964,5,26,19,SINCE I FELL FOR YOU,Lenny Welch,Cadence,15,4,
1964,5,27,24,WHEN THE LOVELIGHT STARTS SHINING THROUGH HIS EYES,The Supremes,Motown,10,23,
1964,5,28,37,IT’S ALL IN THE GAME,Cliff Richard,Epic,9,28,
1964,5,29,23,MIDNIGHT MARY,Joey Powers,Amy,13,10,
1964,5,30,15,DOMINIQUE,The Singing Nun,Philips,13,1,
1964,5,31,22,QUICKSAND,Martha and the Vandellas,Gordy,11,8,
1964,5,32,28,WIVES AND LOVERS,Jack Jones,Kapp,14,14,
1964,5,33,34,GIRLS GROW UP FASTER THAN BOYS,The Cookies,Dimension,10,33,
1964,5,34,29,TALK BACK TREMBLING LIPS,Johnny Tillotson,MGM,13,7,
1964,5,35,56,LETTER FROM SHERRY,Dale Ward,Dot,6,35,
1964,5,36,40,CHARADE,Henry Mancini and His Orchestra,RCA Victor,9,36,
1964,5,37,39,I CAN’T STOP TALKING ABOUT YOU,Steve and Eydie,Columbia,7,37,
1964,5,38,70,CALIFORNIA SUN,The Rivieras,Riviera,2,38,
1964,5,39,20,THAT LUCKY OLD SUN,Ray Charles,ABC-Paramount,9,20,
1964,5,40,50,THE SHELTER OF YOUR ARMS,"Sammy Davis, Jr.",Reprise,9,40,
1964,5,45,35,NEED TO BELONG,Jerry Butler,Vee-Jay,11,31,
1964,5,47,32,CAN I GET A WITNESS,Marvin Gaye,Tamla,16,22,
1964,5,48,38,WHAT’S EASY FOR TWO IS SO HARD FOR ONE,Mary Wells,Motown,11,38,
1964,5,41,48,YOU’LL NEVER WALK ALONE,Patti LaBelle and the Blue Belles,Nicetown/Parkway,5,41,
1964,5,42,45,COMIN’ IN THE BACK DOOR,The Baja Marimba Band,Almo International,7,42,
1964,5,43,66,STOP AND THINK IT OVER,Dale and Grace,Montel/Michelle,2,43,
1964,5,44,61,SOUTHTOWN U.S.A.,The Dixiebelles,Sound Stage 7,3,44,
1964,5,46,49,HARLEM SHUFFLE,Bob and Earl,Marc,7,46,
1964,5,49,52,"MY ONE AND ONLY, JIMMY BOY",The Girlfriends,Colpix,6,49,
1964,5,50,54,DUMB HEAD,Ginny Arnell,MGM,11,50,
1964,6,1,1,I WANT TO HOLD YOUR HAND,The Beatles,Capitol,4,1,2 weeks at #1
1964,6,2,2,YOU DON’T OWN ME,Lesley Gore,Mercury,7,2,
1964,6,3,3,OUT OF LIMITS,The Marketts,Warner Brothers,10,3,
1964,6,4,5,HEY LITTLE COBRA,The Rip Chords,Columbia,9,4,
1964,6,5,8,"UM, UM, UM, UM, UM, UM",Major Lance,Okeh,6,5,
1964,6,6,4,SURFIN’ BIRD,The Trashmen,Garrett,10,4,
1964,6,7,21,SHE LOVES YOU,The Beatles,Swan,3,7,
1964,6,8,10,FOR YOU,Rick Nelson,Decca,7,8,
1964,6,9,9,ANYONE WHO HAD A HEART,Dionne Warwick,Scepter,10,9,
1964,6,10,7,THERE! I’VE SAID IT AGAIN,Bobby Vinton,Epic,11,1,
1964,6,11,17,WHAT KIND OF FOOL (Do You Think I Am),The Tams,ABC-Paramount,9,11,
1964,6,12,15,TALKING ABOUT MY BABY,The Impressions,ABC-Paramount,4,12,
1964,6,13,23,JAVA,Al Hirt,RCA Victor,6,13,
1964,6,14,6,LOUIE LOUIE,The Kingsmen,Wand,14,2,
1964,6,15,18,DAISY PETAL PICKIN’,Jimmy Gilmer and the Fireballs,Dot,9,15,
1964,6,16,22,A FOOL NEVER LEARNS,Andy Williams,Columbia,5,16,
1964,6,17,20,HOOKA TOOKA,Chubby Checker,Parkway,10,17,
1964,6,18,12,FORGET HIM,Bobby Rydell,Cameo,14,4,
1964,6,19,11,POPSICLES AND ICICLES,The Murmaids,Chattahoochee,12,3,
1964,6,20,14,WHISPERING,Nino Tempo and April Stevens,Atco,8,11,
1964,6,21,13,DRAG CITY,Jan and Dean,Liberty,10,10,
1964,6,22,19,SOMEWHERE,The Tymes,Parkway,10,19,
1964,6,23,38,CALIFORNIA SUN,The Rivieras,Riviera,3,23,
1964,6,24,75,DAWN (Go Away),The Four Seasons,Philips,2,24,
1964,6,25,16,AS USUAL,Brenda Lee,Decca,9,12,
1964,6,26,43,STOP AND THINK IT OVER,Dale and Grace,Montel/Michelle,3,26,
1964,6,27,28,IT’S ALL IN THE GAME,Cliff Richard,Epic,10,27,
1964,6,28,24,"BABY, I LOVE YOU",The Ronettes,Philles,8,24,
1964,6,29,44,SOUTHTOWN U.S.A.,The Dixiebelles,Sound Stage 7,4,29,
1964,6,30,35,LETTER FROM SHERRY,Dale Ward,Dot,7,30,
1964,6,31,25,THE NITTY GRITTY,Shirley Ellis,Congress,13,8,
1964,6,32,26,SINCE I FELL FOR YOU,Lenny Welch,Cadence,16,4,
1964,6,33,48,WHAT’S EASY FOR TWO IS SO HARD FOR ONE,Mary Wells,Motown,12,33,
1964,6,34,41,YOU’LL NEVER WALK ALONE,Patti LaBelle and the Blue Belles,Nicetown/Parkway,6,34,
1964,6,35,37,I CAN’T STOP TALKING ABOUT YOU,Steve and Eydie,Columbia,8,35,
1964,6,36,27,WHEN THE LOVELIGHT STARTS SHINING THROUGH HIS EYES,The Supremes,Motown,11,23,
1964,6,37,33,GIRLS GROW UP FASTER THAN BOYS,The Cookies,Dimension,11,33,
1964,6,38,40,THE SHELTER OF YOUR ARMS,"Sammy Davis, Jr.",Reprise,10,38,
1964,6,39,36,CHARADE,Henry Mancini and His Orchestra,RCA Victor,10,36,
1964,6,40,51,COME ON,Tommy Roe,ABC-Paramount,4,40,
1964,6,43,31,QUICKSAND,Martha and the Vandellas,Gordy,12,8,
1964,6,41,42,COMIN’ IN THE BACK DOOR,The Baja Marimba Band,Almo International,8,41,
1964,6,42,71,NAVY BLUE,Diane Renay,20th Century,3,42,
1964,6,44,46,HARLEM SHUFFLE,Bob and Earl,Marc,8,44,
1964,6,45,55,SEE THE FUNNY LITTLE CLOWN,Bobby Goldsboro,United Artists,5,45,
1964,6,46,79,I LOVE YOU MORE AND MORE EVERY DAY,Al Martino,Capitol,2,46,
1964,6,47,54,OH BABY DON’T YOU WEEP (Part 1),James Brown and the Famous Flames,King,3,47,
1964,6,48,77,GOOD NEWS,Sam Cooke,RCA Victor,3,48,
1964,6,49,76,WOW WOW WEE (He’s the Boy For Me),The Angels,Smash,4,49,
1964,6,50,66,ABIGAIL BEECHER,Freddy Cannon,Warner Brothers,2,50,
1964,7,1,1,I WANT TO HOLD YOUR HAND,The Beatles,Capitol,5,1,3 weeks at #1
1964,7,2,2,YOU DON’T OWN ME,Lesley Gore,Mercury,8,2,
1964,7,3,7,SHE LOVES YOU,The Beatles,Swan,4,3,
1964,7,4,4,HEY LITTLE COBRA,The Rip Chords,Columbia,10,4,
1964,7,5,5,"UM, UM, UM, UM, UM, UM",Major Lance,Okeh,7,5,
1964,7,6,8,FOR YOU,Rick Nelson,Decca,8,6,
1964,7,7,3,OUT OF LIMITS,The Marketts,Warner Brothers,11,3,
1964,7,8,9,ANYONE WHO HAD A HEART,Dionne Warwick,Scepter,11,8,
1964,7,9,13,JAVA,Al Hirt,RCA Victor,7,9,
1964,7,10,11,WHAT KIND OF FOOL (Do You Think I Am),The Tams,ABC-Paramount,10,10,
1964,7,11,24,DAWN (Go Away),The Four Seasons,Philips,3,11,
1964,7,12,12,TALKING ABOUT MY BABY,The Impressions,ABC-Paramount,5,12,
1964,7,13,16,A FOOL NEVER LEARNS,Andy Williams,Columbia,6,13,
1964,7,14,23,CALIFORNIA SUN,The Rivieras,Riviera,4,14,
1964,7,15,6,SURFIN’ BIRD,The Trashmen,Garrett,11,4,
1964,7,16,26,STOP AND THINK IT OVER,Dale and Grace,Montel/Michelle,4,16,
1964,7,17,17,HOOKA TOOKA,Chubby Checker,Parkway,11,17,
1964,7,18,10,THERE! I’VE SAID IT AGAIN,Bobby Vinton,Epic,12,1,
1964,7,19,15,DAISY PETAL PICKIN’,Jimmy Gilmer and the Fireballs,Dot,10,15,
1964,7,20,29,SOUTHTOWN U.S.A.,The Dixiebelles,Sound Stage 7,5,20,
1964,7,21,42,NAVY BLUE,Diane Renay,20th Century,4,21,
1964,7,22,45,SEE THE FUNNY LITTLE CLOWN,Bobby Goldsboro,United Artists,6,22,
1964,7,23,14,LOUIE LOUIE,The Kingsmen,Wand,15,2,
1964,7,24,18,FORGET HIM,Bobby Rydell,Cameo,15,4,
1964,7,25,27,IT’S ALL IN THE GAME,Cliff Richard,Epic,11,25,
1964,7,26,30,LETTER FROM SHERRY,Dale Ward,Dot,8,26,
1964,7,27,54,I ONLY WANT TO BE WITH YOU,Dusty Springfield,Philips,4,27,
1964,7,28,19,POPSICLES AND ICICLES,The Murmaids,Chattahoochee,13,3,
1964,7,29,48,GOOD NEWS,Sam Cooke,RCA Victor,4,29,
1964,7,30,38,THE SHELTER OF YOUR ARMS,"Sammy Davis, Jr.",Reprise,11,30,
1964,7,31,33,WHAT’S EASY FOR TWO IS SO HARD FOR ONE,Mary Wells,Motown,13,31,
1964,7,32,28,"BABY, I LOVE YOU",The Ronettes,Philles,9,24,
1964,7,33,46,I LOVE YOU MORE AND MORE EVERY DAY,Al Martino,Capitol,3,33,
1964,7,34,25,AS USUAL,Brenda Lee,Decca,10,12,
1964,7,35,47,OH BABY DON’T YOU WEEP (Part 1),James Brown and the Famous Flames,King,4,35,
1964,7,36,50,ABIGAIL BEECHER,Freddy Cannon,Warner Brothers,3,36,
1964,7,37,39,CHARADE,Henry Mancini and His Orchestra,RCA Victor,11,36,
1964,7,38,40,COME ON,Tommy Roe,ABC-Paramount,5,38,
1964,7,39,51,GOING GOING GONE,Brook Benton,Mercury,4,39,
1964,7,40,21,DRAG CITY,Jan and Dean,Liberty,11,10,
1964,7,42,22,SOMEWHERE,The Tymes,Parkway,11,19,
1964,7,43,34,YOU’LL NEVER WALK ALONE,Patti LaBelle and the Blue Belles,Nicetown/Parkway,7,34,
1964,7,44,20,WHISPERING,Nino Tempo and April Stevens,Atco,9,11,
1964,7,49,31,THE NITTY GRITTY,Shirley Ellis,Congress,14,8,
1964,7,53,35,I CAN’T STOP TALKING ABOUT YOU,Steve and Eydie,Columbia,9,35,
1964,7,41,49,WOW WOW WEE (He’s the Boy For Me),The Angels,Smash,5,41,
