YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1972,7,42,27,MAKE ME THE WOMAN THAT YOU GO HOME TO,Gladys Knight and the Pips,Soul,9,27,
1972,7,41,49,SOFTLY WHISPERING I LOVE YOU,The English Congregation,Atco,4,41,
1972,7,43,46,"YOU WANT IT, YOU GOT IT",The Detroit Emeralds,Westbound,6,43,
1972,7,44,45,JUNGLE FEVER,The Chakachas,Polydor,5,44,
1972,7,45,47,DO THE FUNKY PENGUIN (Part 1),Rufus Thomas,Stax,8,45,
1972,7,46,51,THE NICKEL SONG,Melanie,Buddah,4,46,
1972,7,47,48,TUPELO HONEY,Van Morrison,Warner Brothers,7,47,
1972,7,48,53,WE’VE GOT TO GET IT ON AGAIN,The Addrisi Brothers,Columbia,4,48,
1972,7,49,68,I GOTCHA,Joe Tex,Dial,4,49,
1972,7,50,66,RING THE LIVING BELL,Melanie,Neighborhood,3,50,
1972,8,1,3,WITHOUT YOU,Nilsson,RCA,10,1,1 week at #1
1972,8,2,1,LET’S STAY TOGETHER,Al Green,Hi,12,1,
1972,8,3,6,HURTING EACH OTHER,The Carpenters,A&M,6,3,
1972,8,4,4,PRECIOUS AND FEW,Climax,Carousel / Rocky Road,8,4,
1972,8,5,5,NEVER BEEN TO SPAIN,Three Dog Night,Dunhill,9,5,
1972,8,6,7,DOWN BY THE LAZY RIVER,The Osmonds,MGM,5,6,
1972,8,7,2,AMERICAN PIE (Parts 1 and 2),Don McLean,United Artists,13,1,
1972,8,8,8,JOY,Apollo 100,Mega,8,8,
1972,8,9,14,THE LION SLEEPS TONIGHT (Wimoweh),Robert John,Atlantic,8,9,
1972,8,10,28,EVERYTHING I OWN,Bread,Elektra,4,10,
1972,8,11,16,SWEET SEASONS,Carole King,Ode,4,11,
1972,8,12,10,DAY AFTER DAY,Badfinger,Apple,12,4,
1972,8,13,13,ANTICIPATION,Carly Simon,Elektra,11,13,
1972,8,14,9,BRAND NEW KEY,Melanie,Neighborhood,17,1,
1972,8,15,15,BLACK DOG,Led Zeppelin,Atlantic,9,15,
1972,8,16,23,DON’T SAY YOU DON’T REMEMBER,Beverly Bremers,Scepter,10,16,
1972,8,17,17,STAY WITH ME,The Faces,Warner Brothers,8,17,
1972,8,18,25,BANG A GONG (Get It On),T. Rex,Reprise,8,18,
1972,8,19,11,CLEAN UP WOMAN,Betty Wright,Alston,13,6,
1972,8,20,12,SUNSHINE,Jonathan Edwards,Capricorn,15,4,
1972,8,21,22,THE WITCH QUEEN OF NEW ORLEANS,Redbone,Epic,14,21,
1972,8,22,29,THE WAY OF LOVE,Cher,Kapp,4,22,
1972,8,23,26,MY WORLD,The Bee Gees,Atco,4,23,
1972,8,24,24,FIRE AND WATER,Wilson Pickett,Atlantic,9,24,
1972,8,25,30,FLOY JOY,The Supremes,Motown,7,25,
1972,8,26,19,DROWNING IN THE SEA OF LOVE,Joe Simon,Spring,13,11,
1972,8,27,39,HEART OF GOLD,Neil Young,Reprise,3,27,
1972,8,28,18,SCORPIO,Dennis Coffey and the Detroit Guitar Band,Sussex,17,6,
1972,8,29,20,YOU ARE EVERYTHING,The Stylistics,Avco,16,9,
1972,8,30,21,KISS AN ANGEL GOOD MORNIN’,Charley Pride,RCA,14,21,
1972,8,31,34,FOOTSTOMPIN’ MUSIC,Grand Funk Railroad,Capitol,7,31,
1972,8,32,35,AIN’T UNDERSTANDING MELLOW,Jerry Butler and Brenda Lee Eager,Mercury,11,32,
1972,8,33,33,FEELING ALRIGHT,Joe Cocker,A&M,13,33,
1972,8,34,40,"I CAN’T HELP MYSELF (Sugar Pie, Honey Bunch)",Donnie Elbert,Avco,4,34,
1972,8,35,44,JUNGLE FEVER,The Chakachas,Polydor,6,35,
1972,8,36,27,THAT’S THE WAY I FEEL ABOUT ‘CHA,Bobby Womack and Peace,United Artists,11,27,
1972,8,37,41,SOFTLY WHISPERING I LOVE YOU,The English Congregation,Atco,5,37,
1972,8,38,51,MOTHER AND CHILD REUNION,Paul Simon,Columbia,3,38,
1972,8,39,50,RING THE LIVING BELL,Melanie,Neighborhood,4,39,
1972,8,40,43,"YOU WANT IT, YOU GOT IT",The Detroit Emeralds,Westbound,7,40,
1972,8,42,38,LEVON,Elton John,Uni,10,24,
1972,8,54,37,TOGETHER LET’S FIND LOVE,The 5th Dimension,Bell,8,37,
1972,8,41,48,WE’VE GOT TO GET IT ON AGAIN,The Addrisi Brothers,Columbia,5,41,
1972,8,43,46,THE NICKEL SONG,Melanie,Buddah,5,43,
1972,8,44,45,DO THE FUNKY PENGUIN (Part 1),Rufus Thomas,Stax,9,44,
1972,8,45,52,RUNNIN’ AWAY,Sly and the Family Stone,Epic,3,45,
1972,8,46,49,I GOTCHA,Joe Tex,Dial,5,46,
1972,8,47,61,TALKING LOUD AND SAYING NOTHING (Part 1),James Brown,Polydor,2,47,
1972,8,48,42,MAKE ME THE WOMAN THAT YOU GO HOME TO,Gladys Knight and the Pips,Soul,10,27,
1972,8,49,71,ROCK AND ROLL LULLABY,B.J. Thomas,Scepter,2,49,
1972,8,50,56,UNTIL IT’S TIME FOR YOU TO GO,Elvis Presley,RCA,4,50,
1972,9,1,1,WITHOUT YOU,Nilsson,RCA,11,1,2 weeks at #1
1972,9,2,3,HURTING EACH OTHER,The Carpenters,A&M,7,2,
1972,9,3,4,PRECIOUS AND FEW,Climax,Carousel / Rocky Road,9,3,
1972,9,4,2,LET’S STAY TOGETHER,Al Green,Hi,13,1,
1972,9,5,6,DOWN BY THE LAZY RIVER,The Osmonds,MGM,6,5,
1972,9,6,8,JOY,Apollo 100,Mega,9,6,
1972,9,7,9,THE LION SLEEPS TONIGHT (Wimoweh),Robert John,Atlantic,9,7,
1972,9,8,10,EVERYTHING I OWN,Bread,Elektra,5,8,
1972,9,9,7,AMERICAN PIE (Parts 1 and 2),Don McLean,United Artists,14,1,
1972,9,10,11,SWEET SEASONS,Carole King,Ode,5,10,
1972,9,11,5,NEVER BEEN TO SPAIN,Three Dog Night,Dunhill,10,5,
1972,9,12,22,THE WAY OF LOVE,Cher,Kapp,5,12,
1972,9,13,27,HEART OF GOLD,Neil Young,Reprise,4,13,
1972,9,14,18,BANG A GONG (Get It On),T. Rex,Reprise,9,14,
1972,9,15,16,DON’T SAY YOU DON’T REMEMBER,Beverly Bremers,Scepter,11,15,
1972,9,16,23,MY WORLD,The Bee Gees,Atco,5,16,
1972,9,17,12,DAY AFTER DAY,Badfinger,Apple,13,4,
1972,9,18,25,FLOY JOY,The Supremes,Motown,8,18,
1972,9,19,13,ANTICIPATION,Carly Simon,Elektra,12,13,
1972,9,20,17,STAY WITH ME,The Faces,Warner Brothers,9,17,
1972,9,21,15,BLACK DOG,Led Zeppelin,Atlantic,10,15,
1972,9,22,35,JUNGLE FEVER,The Chakachas,Polydor,7,22,
1972,9,23,34,"I CAN’T HELP MYSELF (Sugar Pie, Honey Bunch)",Donnie Elbert,Avco,5,23,
1972,9,24,14,BRAND NEW KEY,Melanie,Neighborhood,18,1,
1972,9,25,32,AIN’T UNDERSTANDING MELLOW,Jerry Butler and Brenda Lee Eager,Mercury,12,25,
1972,9,26,19,CLEAN UP WOMAN,Betty Wright,Alston,14,6,
1972,9,27,38,MOTHER AND CHILD REUNION,Paul Simon,Columbia,4,27,
1972,9,28,24,FIRE AND WATER,Wilson Pickett,Atlantic,10,24,
1972,9,29,31,FOOTSTOMPIN’ MUSIC,Grand Funk Railroad,Capitol,8,29,
1972,9,30,37,SOFTLY WHISPERING I LOVE YOU,The English Congregation,Atco,6,30,
1972,9,31,46,I GOTCHA,Joe Tex,Dial,6,31,
1972,9,32,49,ROCK AND ROLL LULLABY,B.J. Thomas,Scepter,3,32,
1972,9,33,41,WE’VE GOT TO GET IT ON AGAIN,The Addrisi Brothers,Columbia,6,33,
1972,9,34,39,RING THE LIVING BELL,Melanie,Neighborhood,5,34,
1972,9,35,45,RUNNIN’ AWAY,Sly and the Family Stone,Epic,4,35,
1972,9,36,43,THE NICKEL SONG,Melanie,Buddah,6,36,
1972,9,37,33,FEELING ALRIGHT,Joe Cocker,A&M,14,33,
1972,9,38,47,TALKING LOUD AND SAYING NOTHING (Part 1),James Brown,Polydor,3,38,
1972,9,39,40,"YOU WANT IT, YOU GOT IT",The Detroit Emeralds,Westbound,8,39,
1972,9,40,30,KISS AN ANGEL GOOD MORNIN’,Charley Pride,RCA,15,21,
1972,9,41,20,SUNSHINE,Jonathan Edwards,Capricorn,16,4,
1972,9,42,36,THAT’S THE WAY I FEEL ABOUT ‘CHA,Bobby Womack and Peace,United Artists,12,27,
1972,9,43,21,THE WITCH QUEEN OF NEW ORLEANS,Redbone,Epic,15,21,
1972,9,44,50,UNTIL IT’S TIME FOR YOU TO GO,Elvis Presley,RCA,5,44,
1972,9,45,55,NO ONE TO DEPEND ON,Santana,Columbia,3,45,
1972,9,46,56,HANDBAGS AND GLADRAGS,Rod Stewart,Mercury,3,46,
1972,9,48,62,ROUNDABOUT,Yes,Atlantic,3,48,
1972,9,49,57,CRAZY MAMA,J.J. Cale,Shelter,5,49,
1972,9,50,59,"LOVE ME, LOVE ME LOVE",Frank Mills,Sunflower,5,50,
1972,10,1,1,WITHOUT YOU,Nilsson,RCA,12,1,3 weeks at #1
1972,10,2,2,HURTING EACH OTHER,The Carpenters,A&M,8,2,
1972,10,3,3,PRECIOUS AND FEW,Climax,Carousel / Rocky Road,10,3,
1972,10,4,5,DOWN BY THE LAZY RIVER,The Osmonds,MGM,7,4,
1972,10,5,8,EVERYTHING I OWN,Bread,Elektra,6,5,
1972,10,6,7,THE LION SLEEPS TONIGHT (Wimoweh),Robert John,Atlantic,10,6,
1972,10,7,13,HEART OF GOLD,Neil Young,Reprise,5,7,
1972,10,8,4,LET’S STAY TOGETHER,Al Green,Hi,14,1,
1972,10,9,10,SWEET SEASONS,Carole King,Ode,6,9,
1972,10,10,14,BANG A GONG (Get It On),T. Rex,Reprise,10,10,
1972,10,11,12,THE WAY OF LOVE,Cher,Kapp,6,11,
1972,10,12,9,AMERICAN PIE (Parts 1 and 2),Don McLean,United Artists,15,1,
1972,10,13,6,JOY,Apollo 100,Mega,10,6,
1972,10,14,27,MOTHER AND CHILD REUNION,Paul Simon,Columbia,5,14,
1972,10,15,15,DON’T SAY YOU DON’T REMEMBER,Beverly Bremers,Scepter,12,15,
1972,10,16,16,MY WORLD,The Bee Gees,Atco,6,16,
1972,10,17,18,FLOY JOY,The Supremes,Motown,9,17,
1972,10,18,11,NEVER BEEN TO SPAIN,Three Dog Night,Dunhill,11,5,
1972,10,19,22,JUNGLE FEVER,The Chakachas,Polydor,8,19,
1972,10,20,47,A HORSE WITH NO NAME,America,Warner Brothers,3,20,
1972,10,21,31,I GOTCHA,Joe Tex,Dial,7,21,
1972,10,22,23,"I CAN’T HELP MYSELF (Sugar Pie, Honey Bunch)",Donnie Elbert,Avco,6,22,
1972,10,23,32,ROCK AND ROLL LULLABY,B.J. Thomas,Scepter,4,23,
1972,10,24,19,ANTICIPATION,Carly Simon,Elektra,13,13,
1972,10,25,25,AIN’T UNDERSTANDING MELLOW,Jerry Butler and Brenda Lee Eager,Mercury,13,25,
1972,10,26,17,DAY AFTER DAY,Badfinger,Apple,14,4,
1972,10,27,35,RUNNIN’ AWAY,Sly and the Family Stone,Epic,5,27,
1972,10,28,21,BLACK DOG,Led Zeppelin,Atlantic,11,15,
1972,10,29,30,SOFTLY WHISPERING I LOVE YOU,The English Congregation,Atco,7,29,
1972,10,30,38,TALKING LOUD AND SAYING NOTHING (Part 1),James Brown,Polydor,4,30,
1972,10,31,33,WE’VE GOT TO GET IT ON AGAIN,The Addrisi Brothers,Columbia,7,31,
1972,10,32,28,FIRE AND WATER,Wilson Pickett,Atlantic,11,24,
1972,10,33,34,RING THE LIVING BELL,Melanie,Neighborhood,6,33,
1972,10,34,20,STAY WITH ME,The Faces,Warner Brothers,10,17,
1972,10,35,29,FOOTSTOMPIN’ MUSIC,Grand Funk Railroad,Capitol,9,29,
1972,10,36,36,THE NICKEL SONG,Melanie,Buddah,7,36,
1972,10,37,39,"YOU WANT IT, YOU GOT IT",The Detroit Emeralds,Westbound,9,37,
1972,10,38,60,PUPPY LOVE,Donny Osmond,MGM,2,38,
1972,10,39,48,ROUNDABOUT,Yes,Atlantic,4,39,
1972,10,40,64,IN THE RAIN,The Dramatics,Volt,2,40,
1972,10,49,40,KISS AN ANGEL GOOD MORNIN’,Charley Pride,RCA,16,21,
1972,10,54,37,FEELING ALRIGHT,Joe Cocker,A&M,15,33,
1972,10,41,45,NO ONE TO DEPEND ON,Santana,Columbia,4,41,
1972,10,42,49,CRAZY MAMA,J.J. Cale,Shelter,6,42,
1972,10,43,44,UNTIL IT’S TIME FOR YOU TO GO,Elvis Presley,RCA,6,43,
1972,10,44,46,HANDBAGS AND GLADRAGS,Rod Stewart,Mercury,4,44,
1972,10,45,59,GLORY BOUND,The Grass Roots,Dunhill,4,45,
1972,10,46,52,COULD IT BE FOREVER,David Cassidy,Bell,3,46,
1972,10,47,50,"LOVE ME, LOVE ME LOVE",Frank Mills,Sunflower,6,47,
1972,10,48,43,THE WITCH QUEEN OF NEW ORLEANS,Redbone,Epic,16,21,
1972,10,50,51,NOW RUN AND TELL THAT,Denise LaSalle,Westbound,5,50,
1972,11,1,1,WITHOUT YOU,Nilsson,RCA,13,1,4 weeks at #1
1972,11,2,7,HEART OF GOLD,Neil Young,Reprise,6,2,
1972,11,3,6,THE LION SLEEPS TONIGHT (Wimoweh),Robert John,Atlantic,11,3,
1972,11,4,4,DOWN BY THE LAZY RIVER,The Osmonds,MGM,8,4,
1972,11,5,5,EVERYTHING I OWN,Bread,Elektra,7,5,
1972,11,6,3,PRECIOUS AND FEW,Climax,Carousel / Rocky Road,11,3,
1972,11,7,20,A HORSE WITH NO NAME,America,Warner Brothers,4,7,
1972,11,8,2,HURTING EACH OTHER,The Carpenters,A&M,9,2,
1972,11,9,11,THE WAY OF LOVE,Cher,Kapp,7,9,
1972,11,10,10,BANG A GONG (Get It On),T. Rex,Reprise,11,10,
1972,11,11,38,PUPPY LOVE,Donny Osmond,MGM,3,11,
1972,11,12,14,MOTHER AND CHILD REUNION,Paul Simon,Columbia,6,12,
1972,11,13,9,SWEET SEASONS,Carole King,Ode,7,9,
1972,11,14,13,JOY,Apollo 100,Mega,11,6,
1972,11,15,19,JUNGLE FEVER,The Chakachas,Polydor,9,15,
1972,11,16,17,FLOY JOY,The Supremes,Motown,10,16,
1972,11,17,15,DON’T SAY YOU DON’T REMEMBER,Beverly Bremers,Scepter,13,15,
1972,11,18,21,I GOTCHA,Joe Tex,Dial,8,18,
1972,11,19,12,AMERICAN PIE (Parts 1 and 2),Don McLean,United Artists,16,1,
1972,11,20,8,LET’S STAY TOGETHER,Al Green,Hi,15,1,
1972,11,21,23,ROCK AND ROLL LULLABY,B.J. Thomas,Scepter,5,21,
1972,11,22,22,"I CAN’T HELP MYSELF (Sugar Pie, Honey Bunch)",Donnie Elbert,Avco,7,22,
1972,11,23,16,MY WORLD,The Bee Gees,Atco,7,16,
1972,11,24,25,AIN’T UNDERSTANDING MELLOW,Jerry Butler and Brenda Lee Eager,Mercury,14,24,
1972,11,25,27,RUNNIN’ AWAY,Sly and the Family Stone,Epic,6,25,
1972,11,26,18,NEVER BEEN TO SPAIN,Three Dog Night,Dunhill,12,5,
1972,11,27,40,IN THE RAIN,The Dramatics,Volt,3,27,
1972,11,28,31,WE’VE GOT TO GET IT ON AGAIN,The Addrisi Brothers,Columbia,8,28,
1972,11,29,29,SOFTLY WHISPERING I LOVE YOU,The English Congregation,Atco,8,29,
1972,11,30,30,TALKING LOUD AND SAYING NOTHING (Part 1),James Brown,Polydor,5,30,
1972,11,31,33,RING THE LIVING BELL,Melanie,Neighborhood,7,31,
1972,11,32,39,ROUNDABOUT,Yes,Atlantic,5,32,
1972,11,33,59,A COWBOY’S WORK IS NEVER DONE,Sonny and Cher,Kapp,3,33,
1972,11,34,60,"BETCHA BY GOLLY, WOW","The Stylistics Featuring Russell Thompkins, Jr.",Avco,3,34,
1972,11,35,36,THE NICKEL SONG,Melanie,Buddah,8,35,
1972,11,36,37,"YOU WANT IT, YOU GOT IT",The Detroit Emeralds,Westbound,10,36,
1972,11,37,41,NO ONE TO DEPEND ON,Santana,Columbia,5,37,
1972,11,38,42,CRAZY MAMA,J.J. Cale,Shelter,7,38,
1972,11,39,52,TAURUS,Dennis Coffey and the Detroit Guitar Band,Sussex,4,39,
1972,11,40,43,UNTIL IT’S TIME FOR YOU TO GO,Elvis Presley,RCA,7,40,
1972,11,44,35,FOOTSTOMPIN’ MUSIC,Grand Funk Railroad,Capitol,10,29,
1972,11,53,28,BLACK DOG,Led Zeppelin,Atlantic,12,15,
1972,11,41,46,COULD IT BE FOREVER,David Cassidy,Bell,4,41,
1972,11,42,44,HANDBAGS AND GLADRAGS,Rod Stewart,Mercury,5,42,
1972,11,43,45,GLORY BOUND,The Grass Roots,Dunhill,5,43,
1972,11,45,55,EVERY DAY OF MY LIFE,Bobby Vinton,Epic,7,45,
1972,11,46,47,"LOVE ME, LOVE ME LOVE",Frank Mills,Sunflower,7,46,
1972,11,47,61,THE DAY I FOUND MYSELF,The Honey Cone,Hot Wax,4,47,
1972,11,48,50,NOW RUN AND TELL THAT,Denise LaSalle,Westbound,6,48,
1972,11,49,53,DO YOUR THING,Isaac Hayes,Enterprise,3,49,
1972,11,50,62,TAKE A LOOK AROUND,The Temptations,Gordy,2,50,
1972,12,1,2,HEART OF GOLD,Neil Young,Reprise,7,1,1 week at #1
1972,12,2,7,A HORSE WITH NO NAME,America,Warner Brothers,5,2,
1972,12,3,3,THE LION SLEEPS TONIGHT (Wimoweh),Robert John,Atlantic,12,3,
1972,12,4,1,WITHOUT YOU,Nilsson,RCA,14,1,
1972,12,5,5,EVERYTHING I OWN,Bread,Elektra,8,5,
1972,12,6,12,MOTHER AND CHILD REUNION,Paul Simon,Columbia,7,6,
1972,12,7,6,PRECIOUS AND FEW,Climax,Carousel / Rocky Road,12,3,
1972,12,8,9,THE WAY OF LOVE,Cher,Kapp,8,8,
1972,12,9,11,PUPPY LOVE,Donny Osmond,MGM,4,9,
1972,12,10,4,DOWN BY THE LAZY RIVER,The Osmonds,MGM,9,4,
1972,12,11,15,JUNGLE FEVER,The Chakachas,Polydor,10,11,
1972,12,12,8,HURTING EACH OTHER,The Carpenters,A&M,10,2,
1972,12,13,10,BANG A GONG (Get It On),T. Rex,Reprise,12,10,
1972,12,14,18,I GOTCHA,Joe Tex,Dial,9,14,
1972,12,15,14,JOY,Apollo 100,Mega,12,6,
1972,12,16,13,SWEET SEASONS,Carole King,Ode,8,9,
1972,12,17,27,IN THE RAIN,The Dramatics,Volt,4,17,
1972,12,18,21,ROCK AND ROLL LULLABY,B.J. Thomas,Scepter,6,18,
1972,12,19,17,DON’T SAY YOU DON’T REMEMBER,Beverly Bremers,Scepter,14,15,
1972,12,20,19,AMERICAN PIE (Parts 1 and 2),Don McLean,United Artists,17,1,
1972,12,21,24,AIN’T UNDERSTANDING MELLOW,Jerry Butler and Brenda Lee Eager,Mercury,15,21,
1972,12,22,20,LET’S STAY TOGETHER,Al Green,Hi,16,1,
1972,12,23,33,A COWBOY’S WORK IS NEVER DONE,Sonny and Cher,Kapp,4,23,
1972,12,24,16,FLOY JOY,The Supremes,Motown,11,16,
1972,12,25,25,RUNNIN’ AWAY,Sly and the Family Stone,Epic,7,25,
1972,12,26,28,WE’VE GOT TO GET IT ON AGAIN,The Addrisi Brothers,Columbia,9,26,
1972,12,27,30,TALKING LOUD AND SAYING NOTHING (Part 1),James Brown,Polydor,6,27,
1972,12,28,32,ROUNDABOUT,Yes,Atlantic,6,28,
1972,12,29,38,CRAZY MAMA,J.J. Cale,Shelter,8,29,
1972,12,30,34,"BETCHA BY GOLLY, WOW","The Stylistics Featuring Russell Thompkins, Jr.",Avco,4,30,
1972,12,31,31,RING THE LIVING BELL,Melanie,Neighborhood,8,31,
1972,12,32,23,MY WORLD,The Bee Gees,Atco,8,16,
1972,12,33,68,ROCKIN’ ROBIN,Michael Jackson,Motown,2,33,
1972,12,34,29,SOFTLY WHISPERING I LOVE YOU,The English Congregation,Atco,9,29,
1972,12,35,43,GLORY BOUND,The Grass Roots,Dunhill,6,35,
1972,12,36,39,TAURUS,Dennis Coffey and the Detroit Guitar Band,Sussex,5,36,
1972,12,37,37,NO ONE TO DEPEND ON,Santana,Columbia,6,37,
1972,12,38,22,"I CAN’T HELP MYSELF (Sugar Pie, Honey Bunch)",Donnie Elbert,Avco,8,22,
1972,12,39,45,EVERY DAY OF MY LIFE,Bobby Vinton,Epic,8,39,
1972,12,40,50,TAKE A LOOK AROUND,The Temptations,Gordy,3,40,
1972,12,44,36,"YOU WANT IT, YOU GOT IT",The Detroit Emeralds,Westbound,11,36,
1972,12,54,35,THE NICKEL SONG,Melanie,Buddah,9,35,
1972,12,41,41,COULD IT BE FOREVER,David Cassidy,Bell,5,41,
1972,12,42,55,THE FIRST TIME EVER I SAW YOUR FACE,Roberta Flack,Atlantic,3,42,
1972,12,43,49,DO YOUR THING,Isaac Hayes,Enterprise,4,43,
1972,12,45,47,THE DAY I FOUND MYSELF,The Honey Cone,Hot Wax,5,45,
1972,12,46,42,HANDBAGS AND GLADRAGS,Rod Stewart,Mercury,6,42,
1972,12,47,48,NOW RUN AND TELL THAT,Denise LaSalle,Westbound,7,47,
1972,12,48,51,KING HEROIN,James Brown,Polydor,3,48,
1972,12,49,40,UNTIL IT’S TIME FOR YOU TO GO,Elvis Presley,RCA,8,40,
1972,12,50,54,SLIPPIN’ INTO DARKNESS,War,United Artists,9,50,
1972,13,1,2,A HORSE WITH NO NAME,America,Warner Brothers,6,1,1 week at #1
1972,13,2,1,HEART OF GOLD,Neil Young,Reprise,8,1,
1972,13,3,3,THE LION SLEEPS TONIGHT (Wimoweh),Robert John,Atlantic,13,3,
1972,13,4,9,PUPPY LOVE,Donny Osmond,MGM,5,4,
1972,13,5,6,MOTHER AND CHILD REUNION,Paul Simon,Columbia,8,5,
1972,13,6,4,WITHOUT YOU,Nilsson,RCA,15,1,
1972,13,7,8,THE WAY OF LOVE,Cher,Kapp,9,7,
1972,13,8,11,JUNGLE FEVER,The Chakachas,Polydor,11,8,
1972,13,9,5,EVERYTHING I OWN,Bread,Elektra,9,5,
1972,13,10,14,I GOTCHA,Joe Tex,Dial,10,10,
1972,13,11,10,DOWN BY THE LAZY RIVER,The Osmonds,MGM,10,4,
1972,13,12,7,PRECIOUS AND FEW,Climax,Carousel / Rocky Road,13,3,
1972,13,13,17,IN THE RAIN,The Dramatics,Volt,5,13,
1972,13,14,33,ROCKIN’ ROBIN,Michael Jackson,Motown,3,14,
1972,13,15,13,BANG A GONG (Get It On),T. Rex,Reprise,13,10,
1972,13,16,18,ROCK AND ROLL LULLABY,B.J. Thomas,Scepter,7,16,
1972,13,17,42,THE FIRST TIME EVER I SAW YOUR FACE,Roberta Flack,Atlantic,4,17,
1972,13,18,30,"BETCHA BY GOLLY, WOW","The Stylistics Featuring Russell Thompkins, Jr.",Avco,5,18,
1972,13,19,23,A COWBOY’S WORK IS NEVER DONE,Sonny and Cher,Kapp,5,19,
1972,13,20,28,ROUNDABOUT,Yes,Atlantic,7,20,
1972,13,21,21,AIN’T UNDERSTANDING MELLOW,Jerry Butler and Brenda Lee Eager,Mercury,16,21,
1972,13,22,20,AMERICAN PIE (Parts 1 and 2),Don McLean,United Artists,18,1,
1972,13,23,25,RUNNIN’ AWAY,Sly and the Family Stone,Epic,8,23,
1972,13,24,12,HURTING EACH OTHER,The Carpenters,A&M,11,2,
1972,13,25,26,WE’VE GOT TO GET IT ON AGAIN,The Addrisi Brothers,Columbia,10,25,
1972,13,26,29,CRAZY MAMA,J.J. Cale,Shelter,9,26,
1972,13,27,15,JOY,Apollo 100,Mega,13,6,
1972,13,28,24,FLOY JOY,The Supremes,Motown,12,16,
1972,13,29,16,SWEET SEASONS,Carole King,Ode,9,9,
1972,13,30,19,DON’T SAY YOU DON’T REMEMBER,Beverly Bremers,Scepter,15,15,
1972,13,31,36,TAURUS,Dennis Coffey and the Detroit Guitar Band,Sussex,6,31,
1972,13,32,58,DAY DREAMING,Aretha Franklin,Atlantic,2,32,
1972,13,33,40,TAKE A LOOK AROUND,The Temptations,Gordy,4,33,
1972,13,34,35,GLORY BOUND,The Grass Roots,Dunhill,7,34,
1972,13,35,39,EVERY DAY OF MY LIFE,Bobby Vinton,Epic,9,35,
1972,13,36,37,NO ONE TO DEPEND ON,Santana,Columbia,7,36,
1972,13,37,63,GIVE IRELAND BACK TO THE IRISH,Wings,Apple,3,37,
1972,13,38,45,THE DAY I FOUND MYSELF,The Honey Cone,Hot Wax,6,38,
1972,13,39,41,COULD IT BE FOREVER,David Cassidy,Bell,6,39,
1972,13,40,43,DO YOUR THING,Isaac Hayes,Enterprise,5,40,
1972,13,42,27,TALKING LOUD AND SAYING NOTHING (Part 1),James Brown,Polydor,7,27,
1972,13,43,31,RING THE LIVING BELL,Melanie,Neighborhood,9,31,
1972,13,45,38,"I CAN’T HELP MYSELF (Sugar Pie, Honey Bunch)",Donnie Elbert,Avco,9,22,
1972,13,48,34,SOFTLY WHISPERING I LOVE YOU,The English Congregation,Atco,10,29,
1972,13,41,50,SLIPPIN’ INTO DARKNESS,War,United Artists,10,41,
1972,13,44,48,KING HEROIN,James Brown,Polydor,4,44,
1972,13,46,47,NOW RUN AND TELL THAT,Denise LaSalle,Westbound,8,46,
1972,13,47,53,TINY DANCER,Elton John,Uni,4,47,
1972,13,49,56,SUAVECITO,Malo,Warner Brothers,4,49,
1972,13,50,55,CHANTILLY LACE,Jerry Lee Lewis,Mercury,4,50,
1972,14,1,1,A HORSE WITH NO NAME,America,Warner Brothers,7,1,2 weeks at #1
1972,14,2,2,HEART OF GOLD,Neil Young,Reprise,9,1,
1972,14,3,4,PUPPY LOVE,Donny Osmond,MGM,6,3,
1972,14,4,5,MOTHER AND CHILD REUNION,Paul Simon,Columbia,9,4,
1972,14,5,3,THE LION SLEEPS TONIGHT (Wimoweh),Robert John,Atlantic,14,3,
1972,14,6,10,I GOTCHA,Joe Tex,Dial,11,6,
1972,14,7,6,WITHOUT YOU,Nilsson,RCA,16,1,
1972,14,8,8,JUNGLE FEVER,The Chakachas,Polydor,12,8,
1972,14,9,14,ROCKIN’ ROBIN,Michael Jackson,Motown,4,9,
1972,14,10,17,THE FIRST TIME EVER I SAW YOUR FACE,Roberta Flack,Atlantic,5,10,
1972,14,11,13,IN THE RAIN,The Dramatics,Volt,6,11,
1972,14,12,9,EVERYTHING I OWN,Bread,Elektra,10,5,
1972,14,13,7,THE WAY OF LOVE,Cher,Kapp,10,7,
1972,14,14,18,"BETCHA BY GOLLY, WOW","The Stylistics Featuring Russell Thompkins, Jr.",Avco,6,14,
1972,14,15,16,ROCK AND ROLL LULLABY,B.J. Thomas,Scepter,8,15,
1972,14,16,19,A COWBOY’S WORK IS NEVER DONE,Sonny and Cher,Kapp,6,16,
1972,14,17,20,ROUNDABOUT,Yes,Atlantic,8,17,
1972,14,18,11,DOWN BY THE LAZY RIVER,The Osmonds,MGM,11,4,
1972,14,19,32,DAY DREAMING,Aretha Franklin,Atlantic,3,19,
1972,14,20,12,PRECIOUS AND FEW,Climax,Carousel / Rocky Road,14,3,
1972,14,21,15,BANG A GONG (Get It On),T. Rex,Reprise,14,10,
1972,14,22,37,GIVE IRELAND BACK TO THE IRISH,Wings,Apple,4,22,
1972,14,23,21,AIN’T UNDERSTANDING MELLOW,Jerry Butler and Brenda Lee Eager,Mercury,17,21,
