YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1961,1,45,58,"ADESTE FIDELES (Oh, Come, All Ye Faithful)",Bing Crosby,Decca,3,45,
1961,1,46,66,OL’ MACDONALD,Frank Sinatra,Capitol,8,25,
1961,1,48,54,GEE WHIZ,The Innocents,Indigo,6,48,
1961,1,49,44,ONCE IN AWHILE,The Chimes,Tag,9,44,
1961,1,50,75,A PERFECT LOVE,Frankie Avalon,Chancellor,3,50,
1961,2,1,1,ARE YOU LONESOME TO-NIGHT,Elvis Presley,RCA Victor,8,1,6 weeks at #1
1961,2,2,2,WONDERLAND BY NIGHT,Bert Kaempfert,Decca,8,2,
1961,2,3,3,LAST DATE,Floyd Cramer,RCA Victor,13,2,
1961,2,4,5,EXODUS,Ferrante and Teicher,United Artists,8,4,
1961,2,5,4,A THOUSAND STARS,Kathy Young and The Innocents,Indigo,11,3,
1961,2,6,6,NORTH TO ALASKA,Johnny Horton,Columbia,16,4,
1961,2,7,7,MANY TEARS AGO,Connie Francis,MGM,9,7,
1961,2,8,8,YOU’RE SIXTEEN,Johnny Burnette,Liberty,10,8,
1961,2,9,13,ANGEL BABY,Rosie and The Originals,Highland,4,9,
1961,2,10,10,"CORRINA, CORRINA",Ray Peterson,Dunes,7,10,
1961,2,11,16,RUBBER BALL,Bobby Vee,Liberty,6,11,
1961,2,12,9,SAILOR (Your Home Is The Sea),Lolita,Kapp,11,5,
1961,2,13,11,HE WILL BREAK YOUR HEART,Jerry Butler,Vee-Jay,10,7,
1961,2,14,20,WILL YOU LOVE ME TOMORROW,The Shirelles,Scepter,7,14,
1961,2,15,12,LONELY TEENAGER,Dion,Laurie,12,12,
1961,2,16,17,WONDERLAND BY NIGHT,Louis Prima,Dot,8,16,
1961,2,17,15,PERFIDIA,The Ventures,Dolton,10,15,
1961,2,18,14,ROCKIN’ AROUND THE CHRISTMAS TREE,Brenda Lee,Decca,4,14,
1961,2,19,27,WONDERLAND BY NIGHT,Anita Bryant,Carlton,5,19,
1961,2,20,23,SWAY,Bobby Rydell,Cameo,9,14,
1961,2,21,18,POETRY IN MOTION,Johnny Tillotson,Cadence,13,2,
1961,2,22,42,CALCUTTA,Lawrence Welk and His Orchestra,Dot,4,22,
1961,2,23,35,WINGS OF A DOVE,Ferlin Husky,Capitol,6,23,
1961,2,24,19,NEW ORLEANS,Gary (U.S.) Bonds,Legrand,12,6,
1961,2,25,22,MY GIRL JOSEPHINE,Fats Domino,Imperial,11,14,
1961,2,26,25,BLUE TANGO,Bill Black’s Combo,Hi,6,16,
1961,2,27,62,BABY OH BABY,The Shells,Johnson,3,27,
1961,2,28,32,RUBY,Ray Charles,ABC-Paramount,7,28,
1961,2,29,24,THE LITTLE DRUMMER BOY,The Harry Simeone Chorale,20th Fox,20,13,
1961,2,30,29,FOOLS RUSH IN (Where Angels Fear To Tread),Brook Benton,Mercury,8,24,
1961,2,31,28,ALONE AT LAST,Jackie Wilson,Brunswick,13,8,
1961,2,32,53,SHOP AROUND,The Miracles (Featuring Bill “Smokey” Robinson),Tamla,4,32,
1961,2,33,39,I GOTTA KNOW,Elvis Presley,RCA Victor,8,20,
1961,2,34,31,DOLL HOUSE,Donnie Brooks,Era,6,31,
1961,2,35,30,STAY,Maurice Williams and The Zodiacs,Herald,14,1,
1961,2,36,34,SAD MOOD,Sam Cooke,RCA Victor,5,29,
1961,2,37,55,I COUNT THE TEARS,The Drifters,Atlantic,3,37,
1961,2,38,57,CALENDAR GIRL,Neil Sedaka,RCA Victor,3,38,
1961,2,39,38,BALLAD OF THE ALAMO,Marty Robbins,Columbia,12,34,
1961,2,41,37,I’LL SAVE THE LAST DANCE FOR YOU,Damita Jo,Mercury,11,22,
1961,2,45,40,THE HUCKLEBUCK,Chubby Checker,Parkway,13,14,
1961,2,52,33,"LET’S GO, LET’S GO, LET’s GO",Hank Ballard and The Midnighters,King,16,6,
1961,2,42,63,YOU ARE THE ONLY ONE,Ricky Nelson,Imperial,2,42,
1961,2,43,52,GONZO,James Booker,Peacock,9,43,
1961,2,44,48,GEE WHIZ,The Innocents,Indigo,7,44,
1961,2,47,56,DANCE BY THE LIGHT OF THE MOON,The Olympics,Arvee,5,47,
1961,2,48,43,AM I LOSING YOU,Jim Reeves,RCA Victor,11,31,
1961,2,49,61,TWISTIN’ BELLS,Santo and Johnny,Canadian American,3,49,
1961,2,50,49,ONCE IN AWHILE,The Chimes,Tag,10,44,
1961,3,1,2,WONDERLAND BY NIGHT,Bert Kaempfert,Decca,9,1,1 week at #1
1961,3,2,1,ARE YOU LONESOME TO-NIGHT,Elvis Presley,RCA Victor,9,1,
1961,3,3,4,EXODUS,Ferrante and Teicher,United Artists,9,3,
1961,3,4,3,LAST DATE,Floyd Cramer,RCA Victor,14,2,
1961,3,5,14,WILL YOU LOVE ME TOMORROW,The Shirelles,Scepter,8,5,
1961,3,6,11,RUBBER BALL,Bobby Vee,Liberty,7,6,
1961,3,7,9,ANGEL BABY,Rosie and the Originals,Highland,5,7,
1961,3,8,6,NORTH TO ALASKA,Johnny Horton,Columbia,17,4,
1961,3,9,10,"CORINNA, CORINNA",Ray Peterson,Dunes,8,9,
1961,3,10,8,YOU’RE SIXTEEN,Johnny Burnette,Liberty,11,8,
1961,3,11,5,A THOUSAND STARS,Kathy Young and the Innocents,Indigo,12,3,
1961,3,12,7,MANY TEARS AGO,Connie Francis,MGM,10,7,
1961,3,13,22,CALCUTTA,Lawrence Welk and His Orchestra,Dot,5,13,
1961,3,14,13,HE WILL BREAK YOUR HEART,Jerry Butler,Vee-Jay,11,7,
1961,3,15,16,WONDERLAND BY NIGHT,Louis Prima,Dot,9,15,
1961,3,16,12,SAILOR (Your Home Is the Sea),Lolita,Kapp,12,5,
1961,3,17,15,LONELY TEENAGER,Dion,Laurie,13,12,
1961,3,18,19,WONDERLAND BY NIGHT,Anita Bryant,Carlton,6,18,
1961,3,19,32,SHOP AROUND,The Miracles (Featuring Bill “Smokey” Robinson),Tamla,5,19,
1961,3,20,23,WINGS OF A DOVE,Ferlin Husky,Capitol,7,20,
1961,3,21,26,BLUE TANGO,Bill Black’s Combo,Hi,7,16,
1961,3,22,27,BABY OH BABY,The Shells,Johnson,4,22,
1961,3,23,38,CALENDAR GIRL,Neil Sedaka,RCA Victor,4,23,
1961,3,24,17,PERFIDIA,The Ventures,Dolton,11,15,
1961,3,25,42,YOU ARE THE ONLY ONE,Ricky Nelson,Imperial,3,25,
1961,3,26,20,SWAY,Bobby Rydell,Cameo,10,14,
1961,3,27,40,I’M HURTIN’,Roy Orbison,Monument,5,27,
1961,3,28,28,RUBY,Ray Charles,ABC-Paramount,8,28,
1961,3,29,25,MY GIRL JOSEPHINE,Fats Domino,Imperial,12,14,
1961,3,30,37,I COUNT THE TEARS,The Drifters,Atlantic,4,30,
1961,3,31,21,POETRY IN MOTION,Johnny Tillotson,Cadence,14,2,
1961,3,32,33,I GOTTA KNOW,Elvis Presley,RCA Victor,9,20,
1961,3,33,24,NEW ORLEANS,Gary (U.S.) Bonds,Legrand,13,6,
1961,3,34,44,GEE WHIZ,The Innocents,Indigo,8,34,
1961,3,35,35,STAY,Maurice Williams and the Zodiacs,Herald,15,1,
1961,3,36,60,LOVEY DOVEY,Buddy Knox,Liberty,4,36,
1961,3,37,34,DOLL HOUSE,Donnie Brooks,Era,7,31,
1961,3,38,36,SAD MOOD,Sam Cooke,RCA Victor,6,29,
1961,3,39,31,ALONE AT LAST,Jackie Wilson,Brunswick,14,8,
1961,3,40,61,THERE SHE GOES,Jerry Wallace,Challenge,3,40,
1961,3,46,39,BALLAD OF THE ALAMO,Marty Robbins,Columbia,13,34,
1961,3,51,30,FOOLS RUSH IN (Where Angels Fear To Tread),Brook Benton,Mercury,9,24,
1961,3,41,50,ONCE IN AWHILE,The Chimes,Tag,11,41,
1961,3,43,62,THE HOOCHI COOCHI COO,Hank Ballard and the Midnighters,King,6,43,
1961,3,44,58,THE MAGNIFICENT SEVEN,Al Caiola and His Orchestra,United Artists,6,44,
1961,3,45,57,MY LAST DATE (With You),Skeeter Davis,RCA Victor,5,45,
1961,3,47,54,A PERFECT LOVE,Frankie Avalon,Chancellor,5,47,
1961,3,48,83,EMOTIONS,Brenda Lee,Decca,2,48,
1961,3,49,46,BUMBLE BEE,LaVern Baker,Atlantic,9,46,
1961,3,50,47,DANCE BY THE LIGHT OF THE MOON,The Olympics,Arvee,6,47,
1961,4,1,1,WONDERLAND BY NIGHT,Bert Kaempfert,Decca,10,1,2 weeks at #1
1961,4,2,2,ARE YOU LONESOME TO-NIGHT,Elvis Presley,RCA Victor,10,1,
1961,4,3,3,EXODUS,Ferrante and Teicher,United Artists,10,3,
1961,4,4,5,WILL YOU LOVE ME TOMORROW,The Shirelles,Scepter,9,4,
1961,4,5,13,CALCUTTA,Lawrence Welk and His Orchestra,Dot,6,5,
1961,4,6,7,ANGEL BABY,Rosie and the Originals,Highland,6,6,
1961,4,7,6,RUBBER BALL,Bobby Vee,Liberty,8,6,
1961,4,8,4,LAST DATE,Floyd Cramer,RCA Victor,15,2,
1961,4,9,9,"CORINNA, CORINNA",Ray Peterson,Dunes,9,9,
1961,4,10,8,NORTH TO ALASKA,Johnny Horton,Columbia,18,4,
1961,4,11,11,A THOUSAND STARS,Kathy Young and the Innocents,Indigo,13,3,
1961,4,12,19,SHOP AROUND,The Miracles (Featuring Bill “Smokey” Robinson),Tamla,6,12,
1961,4,13,10,YOU’RE SIXTEEN,Johnny Burnette,Liberty,12,8,
1961,4,14,23,CALENDAR GIRL,Neil Sedaka,RCA Victor,5,14,
1961,4,15,15,WONDERLAND BY NIGHT,Louis Prima,Dot,10,15,
1961,4,16,16,SAILOR (Your Home Is the Sea),Lolita,Kapp,13,5,
1961,4,17,12,MANY TEARS AGO,Connie Francis,MGM,11,7,
1961,4,18,14,HE WILL BREAK YOUR HEART,Jerry Butler,Vee-Jay,12,7,
1961,4,19,17,LONELY TEENAGER,Dion,Laurie,14,12,
1961,4,20,18,WONDERLAND BY NIGHT,Anita Bryant,Carlton,7,18,
1961,4,21,22,BABY OH BABY,The Shells,Johnson,5,21,
1961,4,22,21,BLUE TANGO,Bill Black’s Combo,Hi,8,16,
1961,4,23,20,WINGS OF A DOVE,Ferlin Husky,Capitol,8,20,
1961,4,24,30,I COUNT THE TEARS,The Drifters,Atlantic,5,24,
1961,4,25,41,ONCE IN AWHILE,The Chimes,Tag,12,25,
1961,4,26,48,EMOTIONS,Brenda Lee,Decca,3,26,
1961,4,27,25,YOU ARE THE ONLY ONE,Ricky Nelson,Imperial,4,25,
1961,4,28,34,GEE WHIZ,The Innocents,Indigo,9,28,
1961,4,29,60,MY EMPTY ARMS,Jackie Wilson,Brunswick,2,29,
1961,4,30,27,I’M HURTIN’,Roy Orbison,Monument,6,27,
1961,4,31,36,LOVEY DOVEY,Buddy Knox,Liberty,5,31,
1961,4,32,29,MY GIRL JOSEPHINE,Fats Domino,Imperial,13,14,
1961,4,33,24,PERFIDIA,The Ventures,Dolton,12,15,
1961,4,34,45,MY LAST DATE (With You),Skeeter Davis,RCA Victor,6,34,
1961,4,35,43,THE HOOCHI COOCHI COO,Hank Ballard and the Midnighters,King,7,35,
1961,4,36,26,SWAY,Bobby Rydell,Cameo,11,14,
1961,4,37,32,I GOTTA KNOW,Elvis Presley,RCA Victor,10,20,
1961,4,38,42,“PEPE”,Duane Eddy,Jamie,5,38,
1961,4,39,57,C’EST SI BON (It’s So Good),Conway Twitty,MGM,3,39,
1961,4,40,44,THE MAGNIFICENT SEVEN,Al Caiola and His Orchestra,United Artists,7,40,
1961,4,42,40,THERE SHE GOES,Jerry Wallace,Challenge,4,40,
1961,4,43,37,DOLL HOUSE,Donnie Brooks,Era,8,31,
1961,4,44,35,STAY,Maurice Williams and the Zodiacs,Herald,16,1,
1961,4,47,31,POETRY IN MOTION,Johnny Tillotson,Cadence,15,2,
1961,4,49,38,SAD MOOD,Sam Cooke,RCA Victor,7,29,
1961,4,50,28,RUBY,Ray Charles,ABC-Paramount,9,28,
1961,4,56,39,ALONE AT LAST,Jackie Wilson,Brunswick,15,8,
1961,4,97,33,NEW ORLEANS,Gary (U.S.) Bonds,Legrand,14,6,
1961,4,41,53,MAIN THEME FROM EXODUS (Ari’s Theme),Mantovani and His Orchestra,London,9,41,
1961,4,45,55,MY LAST DATE (With You),Joni James,MGM,5,45,
1961,4,46,73,THERE’S A MOON OUT TONIGHT,The Capris,Old Town,3,46,
1961,4,48,81,WHEELS,The String-A-Longs,Warwick,2,48,
1961,5,1,1,WONDERLAND BY NIGHT,Bert Kaempfert,Decca,11,1,3 weeks at #1
1961,5,2,3,EXODUS,Ferrante and Teicher,United Artists,11,2,
1961,5,3,5,CALCUTTA,Lawrence Welk and His Orchestra,Dot,7,3,
1961,5,4,4,WILL YOU LOVE ME TOMORROW,The Shirelles,Scepter,10,4,
1961,5,5,6,ANGEL BABY,Rosie and the Originals,Highland,7,5,
1961,5,6,2,ARE YOU LONESOME TO-NIGHT,Elvis Presley,RCA Victor,11,1,
1961,5,7,12,SHOP AROUND,The Miracles (Featuring Bill “Smokey” Robinson),Tamla,7,7,
1961,5,8,14,CALENDAR GIRL,Neil Sedaka,RCA Victor,6,8,
1961,5,9,7,RUBBER BALL,Bobby Vee,Liberty,9,6,
1961,5,10,9,"CORINNA, CORINNA",Ray Peterson,Dunes,10,9,
1961,5,11,8,LAST DATE,Floyd Cramer,RCA Victor,16,2,
1961,5,12,10,NORTH TO ALASKA,Johnny Horton,Columbia,19,4,
1961,5,13,26,EMOTIONS,Brenda Lee,Decca,4,13,
1961,5,14,25,ONCE IN AWHILE,The Chimes,Tag,13,14,
1961,5,15,11,A THOUSAND STARS,Kathy Young and the Innocents,Indigo,14,3,
1961,5,16,23,WINGS OF A DOVE,Ferlin Husky,Capitol,9,16,
1961,5,17,29,MY EMPTY ARMS,Jackie Wilson,Brunswick,3,17,
1961,5,18,16,SAILOR (Your Home Is the Sea),Lolita,Kapp,14,5,
1961,5,19,15,WONDERLAND BY NIGHT,Louis Prima,Dot,11,15,
1961,5,20,13,YOU’RE SIXTEEN,Johnny Burnette,Liberty,13,8,
1961,5,21,18,HE WILL BREAK YOUR HEART,Jerry Butler,Vee-Jay,13,7,
1961,5,22,24,I COUNT THE TEARS,The Drifters,Atlantic,6,22,
1961,5,23,19,LONELY TEENAGER,Dion,Laurie,15,12,
1961,5,24,21,BABY OH BABY,The Shells,Johnson,6,21,
1961,5,25,31,LOVEY DOVEY,Buddy Knox,Liberty,6,25,
1961,5,26,34,MY LAST DATE (With You),Skeeter Davis,RCA Victor,7,26,
1961,5,27,20,WONDERLAND BY NIGHT,Anita Bryant,Carlton,8,18,
1961,5,28,32,MY GIRL JOSEPHINE,Fats Domino,Imperial,14,14,
1961,5,29,38,“PEPE”,Duane Eddy,Jamie,6,29,
1961,5,30,35,THE HOOCHI COOCHI COO,Hank Ballard and the Midnighters,King,8,30,
1961,5,31,41,MAIN THEME FROM EXODUS (Ari’s Theme),Mantovani and His Orchestra,London,10,31,
1961,5,32,39,C’EST SI BON (It’s So Good),Conway Twitty,MGM,4,32,
1961,5,33,27,YOU ARE THE ONLY ONE,Ricky Nelson,Imperial,5,25,
1961,5,34,48,WHEELS,The String-A-Longs,Warwick,3,34,
1961,5,35,40,THE MAGNIFICENT SEVEN,Al Caiola and His Orchestra,United Artists,8,35,
1961,5,36,46,THERE’S A MOON OUT TONIGHT,The Capris,Old Town,4,36,
1961,5,37,17,MANY TEARS AGO,Connie Francis,MGM,12,7,
1961,5,38,45,MY LAST DATE (With You),Joni James,MGM,6,38,
1961,5,39,28,GEE WHIZ,The Innocents,Indigo,10,28,
1961,5,40,22,BLUE TANGO,Bill Black’s Combo,Hi,9,16,
1961,5,43,37,I GOTTA KNOW,Elvis Presley,RCA Victor,11,20,
1961,5,46,30,I’M HURTIN’,Roy Orbison,Monument,7,27,
1961,5,54,33,PERFIDIA,The Ventures,Dolton,13,15,
1961,5,41,42,THERE SHE GOES,Jerry Wallace,Challenge,5,40,
1961,5,42,90,WHERE THE BOYS ARE,Connie Francis,MGM,2,42,
1961,5,44,52,UTOPIA,Frank Gari,Crusade,6,44,
1961,5,45,59,SPANISH HARLEM,Ben E. King,Atco,4,45,
1961,5,47,54,ALL IN MY MIND,Maxine Brown,Nomar,4,47,
1961,5,48,43,DOLL HOUSE,Donnie Brooks,Era,9,31,
1961,5,50,79,IF I DIDN’T CARE,The Platters,Mercury,3,50,
1961,6,1,4,WILL YOU LOVE ME TOMORROW,The Shirelles,Scepter,11,1,1 week at #1
1961,6,2,3,CALCUTTA,Lawrence Welk and His Orchestra,Dot,8,2,
1961,6,3,2,EXODUS,Ferrante and Teicher,United Artists,12,2,
1961,6,4,1,WONDERLAND BY NIGHT,Bert Kaempfert,Decca,12,1,
1961,6,5,7,SHOP AROUND,The Miracles (Featuring Bill “Smokey” Robinson),Tamla,8,5,
1961,6,6,5,ANGEL BABY,Rosie and the Originals,Highland,8,5,
1961,6,7,8,CALENDAR GIRL,Neil Sedaka,RCA Victor,7,7,
1961,6,8,13,EMOTIONS,Brenda Lee,Decca,5,8,
1961,6,9,9,RUBBER BALL,Bobby Vee,Liberty,10,6,
1961,6,10,6,ARE YOU LONESOME TO-NIGHT,Elvis Presley,RCA Victor,12,1,
1961,6,11,10,"CORINNA, CORINNA",Ray Peterson,Dunes,11,9,
1961,6,12,14,ONCE IN AWHILE,The Chimes,Tag,14,12,
1961,6,13,12,NORTH TO ALASKA,Johnny Horton,Columbia,20,4,
1961,6,14,11,LAST DATE,Floyd Cramer,RCA Victor,17,2,
1961,6,15,17,MY EMPTY ARMS,Jackie Wilson,Brunswick,4,15,
1961,6,16,16,WINGS OF A DOVE,Ferlin Husky,Capitol,10,16,
1961,6,17,22,I COUNT THE TEARS,The Drifters,Atlantic,7,17,
1961,6,18,15,A THOUSAND STARS,Kathy Young and the Innocents,Indigo,15,3,
1961,6,19,18,SAILOR (Your Home Is the Sea),Lolita,Kapp,15,5,
1961,6,20,29,“PEPE”,Duane Eddy,Jamie,7,20,
1961,6,21,36,THERE’S A MOON OUT TONIGHT,The Capris,Old Town,5,21,
1961,6,22,34,WHEELS,The String-A-Longs,Warwick,4,22,
1961,6,23,30,THE HOOCHI COOCHI COO,Hank Ballard and the Midnighters,King,9,23,
1961,6,24,20,YOU’RE SIXTEEN,Johnny Burnette,Liberty,14,8,
1961,6,25,32,C’EST SI BON (It’s So Good),Conway Twitty,MGM,5,25,
1961,6,26,41,THERE SHE GOES,Jerry Wallace,Challenge,6,26,
1961,6,27,21,HE WILL BREAK YOUR HEART,Jerry Butler,Vee-Jay,14,7,
1961,6,28,19,WONDERLAND BY NIGHT,Louis Prima,Dot,12,15,
1961,6,29,24,BABY OH BABY,The Shells,Johnson,7,21,
1961,6,30,42,WHERE THE BOYS ARE,Connie Francis,MGM,3,30,
1961,6,31,49,PONY TIME,Chubby Checker,Parkway,2,31,
1961,6,32,27,WONDERLAND BY NIGHT,Anita Bryant,Carlton,9,18,
1961,6,33,47,ALL IN MY MIND,Maxine Brown,Nomar,5,33,
1961,6,34,45,SPANISH HARLEM,Ben E. King,Atco,5,34,
1961,6,35,55,BABY SITTIN’ BOOGIE,Buzz Clifford,Columbia,4,35,
1961,6,36,25,LOVEY DOVEY,Buddy Knox,Liberty,7,25,
1961,6,37,31,MAIN THEME FROM EXODUS (Ari’s Theme),Mantovani and His Orchestra,London,11,31,
1961,6,38,33,YOU ARE THE ONLY ONE,Ricky Nelson,Imperial,6,25,
1961,6,39,35,THE MAGNIFICENT SEVEN,Al Caiola and His Orchestra,United Artists,9,35,
1961,6,40,50,IF I DIDN’T CARE,The Platters,Mercury,4,40,
1961,6,48,37,MANY TEARS AGO,Connie Francis,MGM,13,7,
1961,6,65,23,LONELY TEENAGER,Dion,Laurie,16,12,
1961,6,70,26,MY LAST DATE (With You),Skeeter Davis,RCA Victor,8,26,
1961,6,74,40,BLUE TANGO,Bill Black’s Combo,Hi,10,16,
1961,6,75,39,GEE WHIZ,The Innocents,Indigo,11,28,
1961,6,88,38,MY LAST DATE (With You),Joni James,MGM,7,38,
1961,6,94,28,MY GIRL JOSEPHINE,Fats Domino,Imperial,15,14,
1961,6,41,51,"DON’T BELIEVE HIM, DONNA",Lenny Miles,Scepter,5,41,
1961,6,42,53,GOOD TIME BABY,Bobby Rydell,Cameo,2,42,
1961,6,44,60,THE TEAR OF THE YEAR,Jackie Wilson,Brunswick,2,44,
1961,6,45,44,UTOPIA,Frank Gari,Crusade,7,44,
1961,6,46,67,THE STORY OF MY LOVE,Paul Anka,ABC-Paramount,3,46,
1961,6,47,68,DEDICATED TO THE ONE I LOVE,The Shirelles,Scepter,6,47,
1961,6,49,64,AT LAST,Etta James,Argo,3,49,
1961,6,50,56,WHAT AM I GONNA DO,Jimmy Clanton,Ace,4,50,
1961,7,1,1,WILL YOU LOVE ME TOMORROW,The Shirelles,Scepter,12,1,2 weeks at #1
1961,7,2,2,CALCUTTA,Lawrence Welk and His Orchestra,Dot,9,2,
1961,7,3,3,EXODUS,Ferrante and Teicher,United Artists,13,2,
1961,7,4,5,SHOP AROUND,The Miracles (Featuring Bill “Smokey” Robinson),Tamla,9,4,
1961,7,5,7,CALENDAR GIRL,Neil Sedaka,RCA Victor,8,5,
1961,7,6,4,WONDERLAND BY NIGHT,Bert Kaempfert,Decca,13,1,
1961,7,7,6,ANGEL BABY,Rosie and the Originals,Highland,9,5,
1961,7,8,8,EMOTIONS,Brenda Lee,Decca,6,8,
1961,7,9,15,MY EMPTY ARMS,Jackie Wilson,Brunswick,5,9,
1961,7,10,9,RUBBER BALL,Bobby Vee,Liberty,11,6,
1961,7,11,10,ARE YOU LONESOME TO-NIGHT,Elvis Presley,RCA Victor,13,1,
1961,7,12,12,ONCE IN AWHILE,The Chimes,Tag,15,12,
1961,7,13,16,WINGS OF A DOVE,Ferlin Husky,Capitol,11,13,
1961,7,14,11,"CORINNA, CORINNA",Ray Peterson,Dunes,12,9,
1961,7,15,31,PONY TIME,Chubby Checker,Parkway,3,15,
1961,7,16,21,THERE’S A MOON OUT TONIGHT,The Capris,Old Town,6,16,
1961,7,17,17,I COUNT THE TEARS,The Drifters,Atlantic,8,17,
1961,7,18,20,“PEPE”,Duane Eddy,Jamie,8,18,
1961,7,19,13,NORTH TO ALASKA,Johnny Horton,Columbia,21,4,
1961,7,20,30,WHERE THE BOYS ARE,Connie Francis,MGM,4,20,
1961,7,21,46,THE STORY OF MY LOVE,Paul Anka,ABC-Paramount,4,21,
1961,7,22,25,C’EST SI BON (It’s So Good),Conway Twitty,MGM,6,22,
1961,7,23,14,LAST DATE,Floyd Cramer,RCA Victor,18,2,
1961,7,24,35,BABY SITTIN’ BOOGIE,Buzz Clifford,Columbia,5,24,
1961,7,25,19,SAILOR (Your Home Is the Sea),Lolita,Kapp,16,5,
1961,7,26,26,THERE SHE GOES,Jerry Wallace,Challenge,7,26,
1961,7,27,47,DEDICATED TO THE ONE I LOVE,The Shirelles,Scepter,7,27,
1961,7,28,33,ALL IN MY MIND,Maxine Brown,Nomar,6,28,
1961,7,29,34,SPANISH HARLEM,Ben E. King,Atco,6,29,
1961,7,30,40,IF I DIDN’T CARE,The Platters,Mercury,5,30,
1961,7,31,42,GOOD TIME BABY,Bobby Rydell,Cameo,3,31,
1961,7,32,22,WHEELS,The String-A-Longs,Warwick,5,22,
1961,7,33,43,I’M LEARNING ABOUT LOVE,Brenda Lee,Decca,2,33,
1961,7,34,23,THE HOOCHI COOCHI COO,Hank Ballard and the Midnighters,King,10,23,
1961,7,35,57,LOST LOVE,H.B. Barnum,Eldo,5,35,
1961,7,36,39,THE MAGNIFICENT SEVEN,Al Caiola and His Orchestra,United Artists,10,35,
1961,7,37,53,ANGEL ON MY SHOULDER,Shelby Flint,Valiant,7,37,
1961,7,38,52,WHAT A PRICE,Fats Domino,Imperial,3,38,
1961,7,39,18,A THOUSAND STARS,Kathy Young and the Innocents,Indigo,16,3,
1961,7,40,71,JIMMY’S GIRL,Johnny Tillotson,Cadence,5,40,
1961,7,43,37,MAIN THEME FROM EXODUS (Ari’s Theme),Mantovani and His Orchestra,London,12,31,
1961,7,57,29,BABY OH BABY,The Shells,Johnson,8,21,
1961,7,59,28,WONDERLAND BY NIGHT,Louis Prima,Dot,13,15,
1961,7,60,36,LOVEY DOVEY,Buddy Knox,Liberty,8,25,
1961,7,63,38,YOU ARE THE ONLY ONE,Ricky Nelson,Imperial,7,25,
1961,7,68,27,HE WILL BREAK YOUR HEART,Jerry Butler,Vee-Jay,15,7,
1961,7,72,32,WONDERLAND BY NIGHT,Anita Bryant,Carlton,10,18,
1961,7,93,24,YOU’RE SIXTEEN,Johnny Burnette,Liberty,15,8,
1961,7,41,45,UTOPIA,Frank Gari,Crusade,8,41,
1961,7,42,59,AIN’T THAT JUST LIKE A WOMAN,Fats Domino,Imperial,3,42,
