YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1963,2,45,33,(Dance With the) GUITAR MAN,Duane Eddy and the Rebelettes,RCA Victor,15,12,
1963,2,47,36,YOUR CHEATING HEART,Ray Charles,ABC-Paramount,9,29,
1963,2,48,40,LET’S GO (Pony),The Routers,Warner Brothers,11,19,
1963,2,42,58,MY COLORING BOOK,Sandy Stewart,Colpix,3,42,
1963,2,43,44,SOME KINDA FUN,Chris Montez,Monogram,6,43,
1963,2,46,47,THE LOVE OF A BOY,Timi Yuro,Liberty,7,46,
1963,2,49,63,CINNAMON CINDER (It’s a Very Nice Dance),The Pastel Six,Zen,3,49,
1963,2,50,41,DESAFINADO,Stan Getz/Charlie Byrd,Verve,16,15,
1963,3,1,1,GO AWAY LITTLE GIRL,Steve Lawrence,Columbia,11,1,2 weeks at #1
1963,3,2,2,TELSTAR,The Tornadoes,London,12,1,
1963,3,3,4,HOTEL HAPPINESS,Brook Benton,Mercury,10,3,
1963,3,4,6,TELL HIM,The Exciters,United Artists,8,4,
1963,3,5,7,THE NIGHT HAS A THOUSAND EYES,Bobby Vee,Liberty,7,5,
1963,3,6,3,LIMBO ROCK,Chubby Checker,Parkway,20,2,
1963,3,7,9,TWO LOVERS,Mary Wells,Motown,8,7,
1963,3,8,10,MY DAD,Paul Petersen,Colpix,10,8,
1963,3,9,5,PEPINO THE ITALIAN MOUSE,Lou Monte,Reprise,7,5,
1963,3,10,30,HEY PAULA,Paul and Paula,Philips,4,10,
1963,3,11,35,WALK RIGHT IN,The Rooftop Singers,Vanguard,3,11,
1963,3,12,14,IT’S UP TO YOU,Rick Nelson,Imperial,6,12,
1963,3,13,16,UP ON THE ROOF,The Drifters,Atlantic,12,13,
1963,3,14,17,I SAW LINDA YESTERDAY,Dickey Lee,Smash,7,14,
1963,3,15,8,ZIP-A-DEE DOO-DAH,Bob B. Soxx and the Blue Jeans,Philles,10,8,
1963,3,16,19,LOOP DE LOOP,Johnny Thunder,Diamond,5,16,
1963,3,17,20,HALF HEAVEN – HALF HEARTACHE,Gene Pitney,Musicor,6,17,
1963,3,18,11,BIG GIRLS DON’T CRY,The Four Seasons,Vee-Jay,14,1,
1963,3,19,12,BOBBY’S GIRL,Marcie Blane,Seville,14,3,
1963,3,20,21,EVERYBODY LOVES A LOVER,The Shirelles,Scepter,8,20,
1963,3,21,13,RETURN TO SENDER,Elvis Presley,RCA Victor,14,2,
1963,3,22,15,YOU ARE MY SUNSHINE,Ray Charles,ABC-Paramount,10,7,
1963,3,23,37,I’M GONNA BE WARM THIS WINTER,Connie Francis,MGM,6,23,
1963,3,24,24,SHUTTERS AND BOARDS,Jerry Wallace,Challenge,10,24,
1963,3,25,32,REMEMBER THEN,The Earls,Old Town,6,25,
1963,3,26,28,DON’T MAKE ME OVER,Dionne Warwick,Scepter,7,26,
1963,3,27,38,MY COLORING BOOK,Kitty Kallen,RCA Victor,5,27,
1963,3,28,33,YOU’VE REALLY GOT A HOLD ON ME,The Miracles,Tamla,7,28,
1963,3,29,22,WIGGLE WOBBLE,Les Cooper and the Soul Rockers,Everlast,14,22,
1963,3,30,18,THE LONELY BULL (El Solo Torro),The Tijuana Brass Featuring Herb Alpert,A&M,13,6,
1963,3,31,23,RELEASE ME,Esther Phillips “Little Esther”,Lenox,13,8,
1963,3,32,42,MY COLORING BOOK,Sandy Stewart,Colpix,4,32,
1963,3,33,34,TROUBLE IS MY MIDDLE NAME,Bobby Vinton,Epic,7,33,
1963,3,34,36,SEE SEE RIDER,LaVern Baker,Atlantic,8,34,
1963,3,35,26,CHAINS,The Cookies,Dimension,11,17,
1963,3,36,49,CINNAMON CINDER (It’s a Very Nice Dance),The Pastel Six,Zen,4,36,
1963,3,37,27,LOVE CAME TO ME,Dion,Laurie,11,10,
1963,3,38,40,LET’S KISS AND MAKE UP,Bobby Vinton,Epic,8,38,
1963,3,39,25,DEAR LONELY HEARTS,Nat King Cole,Capitol,11,13,
1963,3,45,29,KEEP YOUR HANDS OFF MY BABY,Little Eva,Dimension,12,12,
1963,3,47,31,DON’T HANG UP,The Orlons,Cameo,15,4,
1963,3,41,51,FROM A JACK TO A KING,Ned Miller,Fabor,4,41,
1963,3,43,43,SOME KINDA FUN,Chris Montez,Monogram,7,43,
1963,3,44,46,THE LOVE OF A BOY,Timi Yuro,Liberty,8,44,
1963,3,46,52,LOVESICK BLUES,Frank Ifield,Vee-Jay,5,46,
1963,3,48,48,LET’S GO (Pony),The Routers,Warner Brothers,12,19,
1963,3,49,66,FLY ME TO THE MOON – BOSSA NOVA,Joe Harnell and His Orchestra,Kapp,4,49,
1963,3,50,63,SHAKE ME I RATTLE (Squeeze Me I Cry),Marion Worth,Columbia,4,50,
1963,4,1,11,WALK RIGHT IN,The Rooftop Singers,Vanguard,4,1,1 week at #1
1963,4,2,10,HEY PAULA,Paul and Paula,Philips,5,2,
1963,4,3,1,GO AWAY LITTLE GIRL,Steve Lawrence,Columbia,12,1,
1963,4,4,4,TELL HIM,The Exciters,United Artists,9,4,
1963,4,5,5,THE NIGHT HAS A THOUSAND EYES,Bobby Vee,Liberty,8,5,
1963,4,6,8,MY DAD,Paul Petersen,Colpix,11,6,
1963,4,7,7,TWO LOVERS,Mary Wells,Motown,9,7,
1963,4,8,2,TELSTAR,The Tornadoes,London,13,1,
1963,4,9,12,IT’S UP TO YOU,Rick Nelson,Imperial,7,9,
1963,4,10,6,LIMBO ROCK,Chubby Checker,Parkway,21,2,
1963,4,11,13,UP ON THE ROOF,The Drifters,Atlantic,13,11,
1963,4,12,3,HOTEL HAPPINESS,Brook Benton,Mercury,11,3,
1963,4,13,16,LOOP DE LOOP,Johnny Thunder,Diamond,6,13,
1963,4,14,14,I SAW LINDA YESTERDAY,Dickey Lee,Smash,8,14,
1963,4,15,17,HALF HEAVEN – HALF HEARTACHE,Gene Pitney,Musicor,7,15,
1963,4,16,9,PEPINO THE ITALIAN MOUSE,Lou Monte,Reprise,8,5,
1963,4,17,28,YOU’VE REALLY GOT A HOLD ON ME,The Miracles,Tamla,8,17,
1963,4,18,23,I’M GONNA BE WARM THIS WINTER,Connie Francis,MGM,7,18,
1963,4,19,20,EVERYBODY LOVES A LOVER,The Shirelles,Scepter,9,19,
1963,4,20,15,ZIP-A-DEE DOO-DAH,Bob B. Soxx and the Blue Jeans,Philles,11,8,
1963,4,21,26,DON’T MAKE ME OVER,Dionne Warwick,Scepter,8,21,
1963,4,22,19,BOBBY’S GIRL,Marcie Blane,Seville,15,3,
1963,4,23,27,MY COLORING BOOK,Kitty Kallen,RCA Victor,6,23,
1963,4,24,25,REMEMBER THEN,The Earls,Old Town,7,24,
1963,4,25,32,MY COLORING BOOK,Sandy Stewart,Colpix,5,25,
1963,4,26,24,SHUTTERS AND BOARDS,Jerry Wallace,Challenge,11,24,
1963,4,27,18,BIG GIRLS DON’T CRY,The Four Seasons,Vee-Jay,15,1,
1963,4,28,41,FROM A JACK TO A KING,Ned Miller,Fabor,5,28,
1963,4,29,36,CINNAMON CINDER (It’s a Very Nice Dance),The Pastel Six,Zen,5,29,
1963,4,30,42,LITTLE TOWN FLIRT,Del Shannon,Big Top,6,30,
1963,4,31,69,RUBY BABY,Dion,Columbia,2,31,
1963,4,32,40,HE’S SURE THE BOY I LOVE,The Crystals (The Blossoms),Philles,5,32,
1963,4,33,49,FLY ME TO THE MOON – BOSSA NOVA,Joe Harnell and His Orchestra,Kapp,5,33,
1963,4,34,21,RETURN TO SENDER,Elvis Presley,RCA Victor,15,2,
1963,4,35,65,RHYTHM OF THE RAIN,The Cascades,Valiant,3,35,
1963,4,36,51,PROUD,Johnny Crawford,Del-Fi,4,36,
1963,4,37,29,WIGGLE WOBBLE,Les Cooper and the Soul Rockers,Everlast,15,22,
1963,4,38,52,WILD WEEKEND,The Rebels,Swan,5,38,
1963,4,39,22,YOU ARE MY SUNSHINE,Ray Charles,ABC-Paramount,11,7,
1963,4,41,33,TROUBLE IS MY MIDDLE NAME,Bobby Vinton,Epic,8,33,
1963,4,42,34,SEE SEE RIDER,LaVern Baker,Atlantic,9,34,
1963,4,45,38,LET’S KISS AND MAKE UP,Bobby Vinton,Epic,9,38,
1963,4,48,35,CHAINS,The Cookies,Dimension,12,17,
1963,4,50,30,THE LONELY BULL (El Solo Torro),The Tijuana Brass Featuring Herb Alpert,A&M,14,6,
1963,4,59,31,RELEASE ME,Esther Phillips “Little Esther”,Lenox,14,8,
1963,4,43,50,SHAKE ME I RATTLE (Squeeze Me I Cry),Marion Worth,Columbia,5,43,
1963,4,44,46,LOVESICK BLUES,Frank Ifield,Vee-Jay,6,44,
1963,4,46,43,SOME KINDA FUN,Chris Montez,Monogram,8,43,
1963,4,47,62,MAMA DIDN’T LIE,Jan Bradley,Chess,4,47,
1963,5,1,1,WALK RIGHT IN,The Rooftop Singers,Vanguard,5,1,2 weeks at #1
1963,5,2,2,HEY PAULA,Paul and Paula,Philips,6,2,
1963,5,3,5,THE NIGHT HAS A THOUSAND EYES,Bobby Vee,Liberty,9,3,
1963,5,4,3,GO AWAY LITTLE GIRL,Steve Lawrence,Columbia,13,1,
1963,5,5,13,LOOP DE LOOP,Johnny Thunder,Diamond,7,5,
1963,5,6,9,IT’S UP TO YOU,Rick Nelson,Imperial,8,6,
1963,5,7,11,UP ON THE ROOF,The Drifters,Atlantic,14,7,
1963,5,8,4,TELL HIM,The Exciters,United Artists,10,4,
1963,5,9,7,TWO LOVERS,Mary Wells,Motown,10,7,
1963,5,10,6,MY DAD,Paul Petersen,Colpix,12,6,
1963,5,11,17,YOU’VE REALLY GOT A HOLD ON ME,The Miracles,Tamla,9,11,
1963,5,12,31,RUBY BABY,Dion,Columbia,3,12,
1963,5,13,15,HALF HEAVEN – HALF HEARTACHE,Gene Pitney,Musicor,8,13,
1963,5,14,14,I SAW LINDA YESTERDAY,Dickey Lee,Smash,9,14,
1963,5,15,40,WALK LIKE A MAN,The Four Seasons,Vee-Jay,2,15,
1963,5,16,28,FROM A JACK TO A KING,Ned Miller,Fabor,6,16,
1963,5,17,8,TELSTAR,The Tornadoes,London,14,1,
1963,5,18,23,MY COLORING BOOK,Kitty Kallen,RCA Victor,7,18,
1963,5,19,35,RHYTHM OF THE RAIN,The Cascades,Valiant,4,19,
1963,5,20,25,MY COLORING BOOK,Sandy Stewart,Colpix,6,20,
1963,5,21,21,DON’T MAKE ME OVER,Dionne Warwick,Scepter,9,21,
1963,5,22,12,HOTEL HAPPINESS,Brook Benton,Mercury,12,3,
1963,5,23,18,I’M GONNA BE WARM THIS WINTER,Connie Francis,MGM,8,18,
1963,5,24,19,EVERYBODY LOVES A LOVER,The Shirelles,Scepter,10,19,
1963,5,25,29,CINNAMON CINDER (It’s a Very Nice Dance),The Pastel Six,Zen,6,25,
1963,5,26,30,LITTLE TOWN FLIRT,Del Shannon,Big Top,7,26,
1963,5,27,32,HE’S SURE THE BOY I LOVE,The Crystals (The Blossoms),Philles,6,27,
1963,5,28,33,FLY ME TO THE MOON – BOSSA NOVA,Joe Harnell and His Orchestra,Kapp,6,28,
1963,5,29,10,LIMBO ROCK,Chubby Checker,Parkway,22,2,
1963,5,30,56,YOU’RE THE REASON I’M LIVING,Bobby Darin,Capitol,3,30,
1963,5,31,16,PEPINO THE ITALIAN MOUSE,Lou Monte,Reprise,9,5,
1963,5,32,36,PROUD,Johnny Crawford,Del-Fi,5,32,
1963,5,33,26,SHUTTERS AND BOARDS,Jerry Wallace,Challenge,12,24,
1963,5,34,24,REMEMBER THEN,The Earls,Old Town,8,24,
1963,5,35,38,WILD WEEKEND,The Rebels,Swan,6,35,
1963,5,36,47,MAMA DIDN’T LIE,Jan Bradley,Chess,5,36,
1963,5,37,20,ZIP-A-DEE DOO-DAH,Bob B. Soxx and the Blue Jeans,Philles,12,8,
1963,5,38,63,SEND ME SOME LOVIN’,Sam Cooke,RCA Victor,2,38,
1963,5,39,22,BOBBY’S GIRL,Marcie Blane,Seville,16,3,
1963,5,40,60,CALL ON ME,Bobby Bland,Duke,5,40,
1963,5,43,27,BIG GIRLS DON’T CRY,The Four Seasons,Vee-Jay,16,1,
1963,5,45,37,WIGGLE WOBBLE,Les Cooper and the Soul Rockers,Everlast,16,22,
1963,5,51,34,RETURN TO SENDER,Elvis Presley,RCA Victor,16,2,
1963,5,56,39,YOU ARE MY SUNSHINE,Ray Charles,ABC-Paramount,12,7,
1963,5,41,54,LOVE (Makes the World Go ‘Round),Paul Anka,RCA Victor,3,41,
1963,5,42,43,SHAKE ME I RATTLE (Squeeze Me I Cry),Marion Worth,Columbia,6,42,
1963,5,44,55,CAST YOUR FATE TO THE WIND,The Vince Guaraldi Trio,Fantasy,9,44,
1963,5,46,51,THE BALLAD OF JED CLAMPETT,"Lester Flatt, Earl Scruggs and the Foggy Mountain Boys",Columbia,9,46,
1963,5,47,67,BLAME IT ON THE BOSSA NOVA,Eydie Gorme,Columbia,3,47,
1963,5,48,42,SEE SEE RIDER,LaVern Baker,Atlantic,10,34,
1963,5,49,52,JAVA,Floyd Cramer,RCA Victor,6,49,
1963,5,50,53,SHAKE SHERRY,The Contours,Gordy,7,50,
1963,6,1,2,HEY PAULA,Paul and Paula,Philips,7,1,1 week at #1
1963,6,2,1,WALK RIGHT IN,The Rooftop Singers,Vanguard,6,1,
1963,6,3,3,THE NIGHT HAS A THOUSAND EYES,Bobby Vee,Liberty,10,3,
1963,6,4,5,LOOP DE LOOP,Johnny Thunder,Diamond,8,4,
1963,6,5,7,UP ON THE ROOF,The Drifters,Atlantic,15,5,
1963,6,6,15,WALK LIKE A MAN,The Four Seasons,Vee-Jay,3,6,
1963,6,7,12,RUBY BABY,Dion,Columbia,4,7,
1963,6,8,11,YOU’VE REALLY GOT A HOLD ON ME,The Miracles,Tamla,10,8,
1963,6,9,19,RHYTHM OF THE RAIN,The Cascades,Valiant,5,9,
1963,6,10,4,GO AWAY LITTLE GIRL,Steve Lawrence,Columbia,14,1,
1963,6,11,16,FROM A JACK TO A KING,Ned Miller,Fabor,7,11,
1963,6,12,13,HALF HEAVEN – HALF HEARTACHE,Gene Pitney,Musicor,9,12,
1963,6,13,6,IT’S UP TO YOU,Rick Nelson,Imperial,9,6,
1963,6,14,8,TELL HIM,The Exciters,United Artists,11,4,
1963,6,15,9,TWO LOVERS,Mary Wells,Motown,11,7,
1963,6,16,27,HE’S SURE THE BOY I LOVE,The Crystals (The Blossoms),Philles,7,16,
1963,6,17,10,MY DAD,Paul Petersen,Colpix,13,6,
1963,6,18,28,FLY ME TO THE MOON – BOSSA NOVA,Joe Harnell and His Orchestra,Kapp,7,18,
1963,6,19,14,I SAW LINDA YESTERDAY,Dickey Lee,Smash,10,14,
1963,6,20,30,YOU’RE THE REASON I’M LIVING,Bobby Darin,Capitol,4,20,
1963,6,21,36,MAMA DIDN’T LIE,Jan Bradley,Chess,6,21,
1963,6,22,18,MY COLORING BOOK,Kitty Kallen,RCA Victor,8,18,
1963,6,23,35,WILD WEEKEND,The Rebels,Swan,7,23,
1963,6,24,26,LITTLE TOWN FLIRT,Del Shannon,Big Top,8,24,
1963,6,25,25,CINNAMON CINDER (It’s a Very Nice Dance),The Pastel Six,Zen,7,25,
1963,6,26,21,DON’T MAKE ME OVER,Dionne Warwick,Scepter,10,21,
1963,6,27,20,MY COLORING BOOK,Sandy Stewart,Colpix,7,20,
1963,6,28,38,SEND ME SOME LOVIN’,Sam Cooke,RCA Victor,3,28,
1963,6,29,32,PROUD,Johnny Crawford,Del-Fi,6,29,
1963,6,30,41,LOVE (Makes the World Go ‘Round),Paul Anka,RCA Victor,4,30,
1963,6,31,40,CALL ON ME,Bobby Bland,Duke,6,31,
1963,6,32,23,I’M GONNA BE WARM THIS WINTER,Connie Francis,MGM,9,18,
1963,6,33,66,WHAT WILL MARY SAY,Johnny Mathis,Columbia,3,33,
1963,6,34,47,BLAME IT ON THE BOSSA NOVA,Eydie Gorme,Columbia,4,34,
1963,6,35,44,CAST YOUR FATE TO THE WIND,The Vince Guaraldi Trio,Fantasy,10,35,
1963,6,36,17,TELSTAR,The Tornadoes,London,15,1,
1963,6,37,24,EVERYBODY LOVES A LOVER,The Shirelles,Scepter,11,19,
1963,6,38,60,THAT’S THE WAY LOVE IS,Bobby Bland,Duke,4,38,
1963,6,39,22,HOTEL HAPPINESS,Brook Benton,Mercury,13,3,
1963,6,40,31,PEPINO THE ITALIAN MOUSE,Lou Monte,Reprise,10,5,
1963,6,45,34,REMEMBER THEN,The Earls,Old Town,9,24,
1963,6,47,29,LIMBO ROCK,Chubby Checker,Parkway,23,2,
1963,6,52,37,ZIP-A-DEE DOO-DAH,Bob B. Soxx and the Blue Jeans,Philles,13,8,
1963,6,41,58,YOUR USED TO BE,Brenda Lee,Decca,3,41,
1963,6,42,59,THE GYPSY CRIED,Lou Christie,Roulette,6,42,
1963,6,43,50,SHAKE SHERRY,The Contours,Gordy,8,43,
1963,6,44,46,THE BALLAD OF JED CLAMPETT,"Lester Flatt, Earl Scruggs and the Foggy Mountain Boys",Columbia,10,44,
1963,6,46,54,"PUDDIN N’ TAIN (Ask Me Again, I’ll Tell You the Same)",The Alley Cats,Philles,5,46,
1963,6,48,65,THE END OF THE WORLD,Skeeter Davis,RCA Victor,3,48,
1963,6,49,63,I WANNA BE AROUND,Tony Bennett,Columbia,5,49,
1963,6,50,42,SHAKE ME I RATTLE (Squeeze Me I Cry),Marion Worth,Columbia,7,42,
1963,7,1,1,HEY PAULA,Paul and Paula,Philips,8,1,2 weeks at #1
1963,7,2,2,WALK RIGHT IN,The Rooftop Singers,Vanguard,7,1,
1963,7,3,6,WALK LIKE A MAN,The Four Seasons,Vee-Jay,4,3,
1963,7,4,7,RUBY BABY,Dion,Columbia,5,4,
1963,7,5,9,RHYTHM OF THE RAIN,The Cascades,Valiant,6,5,
1963,7,6,11,FROM A JACK TO A KING,Ned Miller,Fabor,8,6,
1963,7,7,3,THE NIGHT HAS A THOUSAND EYES,Bobby Vee,Liberty,11,3,
1963,7,8,8,YOU’VE REALLY GOT A HOLD ON ME,The Miracles,Tamla,11,8,
1963,7,9,4,LOOP DE LOOP,Johnny Thunder,Diamond,9,4,
1963,7,10,5,UP ON THE ROOF,The Drifters,Atlantic,16,5,
1963,7,11,16,HE’S SURE THE BOY I LOVE,The Crystals (The Blossoms),Philles,8,11,
1963,7,12,20,YOU’RE THE REASON I’M LIVING,Bobby Darin,Capitol,5,12,
1963,7,13,24,LITTLE TOWN FLIRT,Del Shannon,Big Top,9,13,
1963,7,14,10,GO AWAY LITTLE GIRL,Steve Lawrence,Columbia,15,1,
1963,7,15,23,WILD WEEKEND,The Rebels,Swan,8,15,
1963,7,16,21,MAMA DIDN’T LIE,Jan Bradley,Chess,7,16,
1963,7,17,18,FLY ME TO THE MOON – BOSSA NOVA,Joe Harnell and His Orchestra,Kapp,8,17,
1963,7,18,34,BLAME IT ON THE BOSSA NOVA,Eydie Gorme,Columbia,5,18,
1963,7,19,12,HALF HEAVEN – HALF HEARTACHE,Gene Pitney,Musicor,10,12,
1963,7,20,28,SEND ME SOME LOVIN’,Sam Cooke,RCA Victor,4,20,
1963,7,21,13,IT’S UP TO YOU,Rick Nelson,Imperial,10,6,
1963,7,22,31,CALL ON ME,Bobby Bland,Duke,7,22,
1963,7,23,33,WHAT WILL MARY SAY,Johnny Mathis,Columbia,4,23,
1963,7,24,17,MY DAD,Paul Petersen,Colpix,14,6,
1963,7,25,19,I SAW LINDA YESTERDAY,Dickey Lee,Smash,11,14,
1963,7,26,30,LOVE (Makes the World Go ‘Round),Paul Anka,RCA Victor,5,26,
1963,7,27,25,CINNAMON CINDER (It’s a Very Nice Dance),The Pastel Six,Zen,8,25,
1963,7,28,35,CAST YOUR FATE TO THE WIND,The Vince Guaraldi Trio,Fantasy,11,28,
1963,7,29,14,TELL HIM,The Exciters,United Artists,12,4,
1963,7,30,42,THE GYPSY CRIED,Lou Christie,Roulette,7,30,
1963,7,31,15,TWO LOVERS,Mary Wells,Motown,12,7,
1963,7,32,57,ALICE IN WONDERLAND,Neil Sedaka,RCA Victor,3,32,
1963,7,33,22,MY COLORING BOOK,Kitty Kallen,RCA Victor,9,18,
1963,7,34,41,YOUR USED TO BE,Brenda Lee,Decca,4,34,
1963,7,35,26,DON’T MAKE ME OVER,Dionne Warwick,Scepter,11,21,
1963,7,36,48,THE END OF THE WORLD,Skeeter Davis,RCA Victor,4,36,
1963,7,37,27,MY COLORING BOOK,Sandy Stewart,Colpix,8,20,
1963,7,38,70,OUR WINTER LOVE,Bill Pursell,Columbia,3,38,
1963,7,39,29,PROUD,Johnny Crawford,Del-Fi,7,29,
1963,7,40,49,I WANNA BE AROUND,Tony Bennett,Columbia,6,40,
1963,7,42,32,I’M GONNA BE WARM THIS WINTER,Connie Francis,MGM,10,18,
1963,7,45,38,THAT’S THE WAY LOVE IS,Bobby Bland,Duke,5,38,
1963,7,49,36,TELSTAR,The Tornadoes,London,16,1,
