YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1975,3,22,13,ANGIE BABY,Helen Reddy,Capitol,14,1,
1975,3,23,24,RIDE ‘EM COWBOY,Paul Davis,Bang,15,23,
1975,3,24,38,BLACK WATER,The Doobie Brothers,Warner Brothers,5,24,
1975,3,25,27,FREE BIRD,Lynyrd Skynyrd,MCA,9,25,
1975,3,26,32,STRUTTIN’,Billy Preston,A&M,6,26,
1975,3,27,33,LOOK IN MY EYES PRETTY WOMAN,Tony Orlando and Dawn,Bell,5,27,
1975,3,28,30,FROM HIS WOMAN TO YOU,Barbara Mason,Buddah,8,28,
1975,3,29,35,#9 DREAM,John Lennon,Apple,5,29,
1975,3,30,37,SWEET SURRENDER,John Denver,RCA,4,30,
1975,3,31,31,I BELONG TO YOU,Love Unlimited,20th Century,8,31,
1975,3,32,36,READY,Cat Stevens,A&M,7,32,
1975,3,33,15,DARK HORSE,George Harrison,Apple,9,15,
1975,3,34,34,THE ENTERTAINER,Billy Joel,Columbia,8,34,
1975,3,35,22,CAT’S IN THE CRADLE,Harry Chapin,Elektra,15,1,
1975,3,36,55,NIGHTINGALE,Carole King,Ode,3,36,
1975,3,37,50,LONELY PEOPLE,America,Warner Brothers,4,37,
1975,3,38,46,YOUR BULLDOG DRINKS CHAMPAGNE,Jim Stafford,MGM,5,38,
1975,3,40,48,MY EYES ADORED YOU,Frankie Valli,Private Stock,9,40,
1975,3,42,25,YOU GOT THE LOVE,Rufus Featuring Chaka Khan,ABC,15,11,
1975,3,46,23,SHA-LA-LA (Make Me Happy),Al Green,Hi,17,7,
1975,3,47,39,I FEEL A SONG (In My Heart) / DON’T BURN DOWN THE BRIDGE,Gladys Knight and the Pips,Buddah,15,21,
1975,3,54,28,WHEN WILL I SEE YOU AGAIN,The Three Degrees,Philadelphia International,17,2,
1975,3,61,40,I CAN HELP,Billy Swan,Monument,17,1,
1975,3,44,41,"RUBY, BABY",Billy “Crash” Craddock,ABC,9,33,
1975,3,45,42,CHANGES,David Bowie,RCA,14,42,
1975,3,48,54,SUNSHINE (Part 2),The O’Jays,Philadelphia International,6,48,
1975,3,49,47,SUGAR PIE GUY (Part 1),The Joneses,Mercury,16,47,
1975,3,50,56,"BABY, HANG UP THE PHONE",Carl Graves,A&M,7,50,
1975,4,1,2,PLEASE MR. POSTMAN,The Carpenters,A&M,10,1,1 week at #1
1975,4,2,3,LAUGHTER IN THE RAIN,Neil Sedaka,Rocket,15,2,
1975,4,3,1,MANDY,Barry Manilow,Bell,11,1,
1975,4,4,11,FIRE,The Ohio Players,Mercury,7,4,
1975,4,5,6,BOOGIE ON REGGAE WOMAN,Stevie Wonder,Tamla,11,5,
1975,4,6,21,YOU’RE NO GOOD,Linda Ronstadt,Capitol,8,6,
1975,4,7,8,ONE MAN WOMAN / ONE WOMAN MAN,Paul Anka with Odia Coates,United Artists,12,7,
1975,4,8,9,MORNING SIDE OF THE MOUNTAIN,Donny and Marie Osmond,MGM,11,8,
1975,4,9,10,NEVER CAN SAY GOODBYE,Gloria Gaynor,MGM,13,9,
1975,4,10,14,PICK UP THE PIECES,The Average White Band (AWB),Atlantic,8,10,
1975,4,11,5,LUCY IN THE SKY WITH DIAMONDS,Elton John,MCA,9,1,
1975,4,12,15,SOME KIND OF WONDERFUL,Grand Funk,Capitol,7,12,
1975,4,13,13,DOCTOR’S ORDERS,Carol Douglas,Midland International,9,13,
1975,4,14,17,GET DANCIN’ (Part 1),Disco Tex and the Sex-O-Lettes,Chelsea,10,14,
1975,4,15,19,BEST OF MY LOVE,Eagles,Asylum,9,15,
1975,4,16,16,ROCK ‘N’ ROLL (I Gave You the Best Years of My Life),Mac Davis,Columbia,8,16,
1975,4,17,7,SALLY G / JUNIOR’S FARM,Paul McCartney and Wings,Apple,12,3,
1975,4,18,4,"YOU’RE THE FIRST, THE LAST, MY EVERYTHING",Barry White,20th Century,13,2,
1975,4,19,25,FREE BIRD,Lynyrd Skynyrd,MCA,10,19,
1975,4,20,24,BLACK WATER,The Doobie Brothers,Warner Brothers,6,20,
1975,4,21,29,#9 DREAM,John Lennon,Apple,6,21,
1975,4,22,26,STRUTTIN’,Billy Preston,A&M,7,22,
1975,4,23,27,LOOK IN MY EYES PRETTY WOMAN,Tony Orlando and Dawn,Bell,6,23,
1975,4,24,18,BUNGLE IN THE JUNGLE,Jethro Tull,Chrysalis,13,12,
1975,4,25,30,SWEET SURRENDER,John Denver,RCA,5,25,
1975,4,26,32,READY,Cat Stevens,A&M,8,26,
1975,4,27,12,ONLY YOU,Ringo Starr,Apple,11,6,
1975,4,28,36,NIGHTINGALE,Carole King,Ode,4,28,
1975,4,29,37,LONELY PEOPLE,America,Warner Brothers,5,29,
1975,4,30,38,YOUR BULLDOG DRINKS CHAMPAGNE,Jim Stafford,MGM,6,30,
1975,4,31,39,LADY,Styx,Wooden Nickel,7,31,
1975,4,32,40,MY EYES ADORED YOU,Frankie Valli,Private Stock,10,32,
1975,4,33,41,CAN’T GET IT OUT OF MY HEAD,Electric Light Orchestra,United Artists,6,33,
1975,4,34,31,I BELONG TO YOU,Love Unlimited,20th Century,9,31,
1975,4,35,34,THE ENTERTAINER,Billy Joel,Columbia,9,34,
1975,4,36,22,ANGIE BABY,Helen Reddy,Capitol,15,1,
1975,4,37,23,RIDE ‘EM COWBOY,Paul Davis,Bang,16,23,
1975,4,38,20,KUNG FU FIGHTING,Carl Douglas,20th Century,16,1,
1975,4,39,55,I’M A WOMAN,Maria Muldaur,Reprise,5,39,
1975,4,42,28,FROM HIS WOMAN TO YOU,Barbara Mason,Buddah,9,28,
1975,4,44,35,CAT’S IN THE CRADLE,Harry Chapin,Elektra,16,1,
1975,4,49,33,DARK HORSE,George Harrison,Apple,10,15,
1975,4,41,43,HAPPY PEOPLE,The Temptations,Gordy,6,41,
1975,4,43,45,CHANGES,David Bowie,RCA,15,42,
1975,4,45,47,I FEEL A SONG (In My Heart) / DON’T BURN DOWN THE BRIDGE,Gladys Knight and the Pips,Buddah,16,21,
1975,4,46,59,"DING DONG, DING DONG",George Harrison,Apple,3,46,
1975,4,47,58,"DON’T CALL US, WE’LL CALL YOU",Sugarloaf / Jerry Corbetta,Claridge,8,47,
1975,4,48,42,YOU GOT THE LOVE,Rufus Featuring Chaka Khan,ABC,16,11,
1975,4,50,50,"BABY, HANG UP THE PHONE",Carl Graves,A&M,8,50,
1975,5,1,2,LAUGHTER IN THE RAIN,Neil Sedaka,Rocket,16,1,1 week at #1
1975,5,2,4,FIRE,The Ohio Players,Mercury,8,2,
1975,5,3,5,BOOGIE ON REGGAE WOMAN,Stevie Wonder,Tamla,12,3,
1975,5,4,6,YOU’RE NO GOOD,Linda Ronstadt,Capitol,9,4,
1975,5,5,10,PICK UP THE PIECES,The Average White Band (AWB),Atlantic,9,5,
1975,5,6,1,PLEASE MR. POSTMAN,The Carpenters,A&M,11,1,
1975,5,7,3,MANDY,Barry Manilow,Bell,12,1,
1975,5,8,8,MORNING SIDE OF THE MOUNTAIN,Donny and Marie Osmond,MGM,12,8,
1975,5,9,15,BEST OF MY LOVE,Eagles,Asylum,10,9,
1975,5,10,12,SOME KIND OF WONDERFUL,Grand Funk,Capitol,8,10,
1975,5,11,14,GET DANCIN’ (Part 1),Disco Tex and the Sex-O-Lettes,Chelsea,11,11,
1975,5,12,13,DOCTOR’S ORDERS,Carol Douglas,Midland International,10,12,
1975,5,13,9,NEVER CAN SAY GOODBYE,Gloria Gaynor,MGM,14,9,
1975,5,14,7,ONE MAN WOMAN / ONE WOMAN MAN,Paul Anka with Odia Coates,United Artists,13,7,
1975,5,15,16,ROCK ‘N’ ROLL (I Gave You the Best Years of My Life),Mac Davis,Columbia,9,15,
1975,5,16,20,BLACK WATER,The Doobie Brothers,Warner Brothers,7,16,
1975,5,17,21,#9 DREAM,John Lennon,Apple,7,17,
1975,5,18,23,LOOK IN MY EYES PRETTY WOMAN,Tony Orlando and Dawn,Bell,7,18,
1975,5,19,19,FREE BIRD,Lynyrd Skynyrd,MCA,11,19,
1975,5,20,11,LUCY IN THE SKY WITH DIAMONDS,Elton John,MCA,10,1,
1975,5,21,25,SWEET SURRENDER,John Denver,RCA,6,21,
1975,5,22,22,STRUTTIN’,Billy Preston,A&M,8,22,
1975,5,23,28,NIGHTINGALE,Carole King,Ode,5,23,
1975,5,24,29,LONELY PEOPLE,America,Warner Brothers,6,24,
1975,5,25,30,YOUR BULLDOG DRINKS CHAMPAGNE,Jim Stafford,MGM,7,25,
1975,5,26,26,READY,Cat Stevens,A&M,9,26,
1975,5,27,31,LADY,Styx,Wooden Nickel,8,27,
1975,5,28,32,MY EYES ADORED YOU,Frankie Valli,Private Stock,11,28,
1975,5,29,33,CAN’T GET IT OUT OF MY HEAD,Electric Light Orchestra,United Artists,7,29,
1975,5,30,39,I’M A WOMAN,Maria Muldaur,Reprise,6,30,
1975,5,31,34,I BELONG TO YOU,Love Unlimited,20th Century,10,31,
1975,5,32,40,BIG YELLOW TAXI (Live Version),Joni Mitchell,Asylum,6,32,
1975,5,33,18,"YOU’RE THE FIRST, THE LAST, MY EVERYTHING",Barry White,20th Century,14,2,
1975,5,34,24,BUNGLE IN THE JUNGLE,Jethro Tull,Chrysalis,14,12,
1975,5,35,27,ONLY YOU,Ringo Starr,Apple,12,6,
1975,5,36,61,LADY MARMALADE (Voulez-Vous Coucher Avec Moi),LaBelle,Epic,5,36,
1975,5,37,55,ROLL ON DOWN THE HIGHWAY,Bachman-Turner Overdrive,Mercury,3,37,
1975,5,38,46,"DING DONG, DING DONG",George Harrison,Apple,4,38,
1975,5,39,47,"DON’T CALL US, WE’LL CALL YOU",Sugarloaf / Jerry Corbetta,Claridge,9,39,
1975,5,40,41,HAPPY PEOPLE,The Temptations,Gordy,7,40,
1975,5,43,38,KUNG FU FIGHTING,Carl Douglas,20th Century,17,1,
1975,5,44,36,ANGIE BABY,Helen Reddy,Capitol,16,1,
1975,5,45,35,THE ENTERTAINER,Billy Joel,Columbia,10,34,
1975,5,48,37,RIDE ‘EM COWBOY,Paul Davis,Bang,17,23,
1975,5,66,17,SALLY G / JUNIOR’S FARM,Paul McCartney and Wings,Apple,13,3,
1975,5,41,43,CHANGES,David Bowie,RCA,16,41,
1975,5,42,85,EXPRESS,B.T. Express,Roadshow,2,42,
1975,5,46,58,MOVIN’ ON,Bad Company,Swan Song,3,46,
1975,5,47,57,TO THE DOOR OF THE SUN (Alle Porte Del Sole),Al Martino,Capitol,7,47,
1975,5,49,63,HAVE YOU NEVER BEEN MELLOW,Olivia Newton-John,MCA,2,49,
1975,5,50,60,POETRY MAN,Phoebe Snow,Shelter,5,50,
1975,6,1,2,FIRE,The Ohio Players,Mercury,9,1,1 week at #1
1975,6,2,4,YOU’RE NO GOOD,Linda Ronstadt,Capitol,10,2,
1975,6,3,3,BOOGIE ON REGGAE WOMAN,Stevie Wonder,Tamla,13,3,
1975,6,4,5,PICK UP THE PIECES,The Average White Band (AWB),Atlantic,10,4,
1975,6,5,9,BEST OF MY LOVE,Eagles,Asylum,11,5,
1975,6,6,10,SOME KIND OF WONDERFUL,Grand Funk,Capitol,9,6,
1975,6,7,16,BLACK WATER,The Doobie Brothers,Warner Brothers,8,7,
1975,6,8,1,LAUGHTER IN THE RAIN,Neil Sedaka,Rocket,17,1,
1975,6,9,24,LONELY PEOPLE,America,Warner Brothers,7,9,
1975,6,10,11,GET DANCIN’ (Part 1),Disco Tex and the Sex-O-Lettes,Chelsea,12,10,
1975,6,11,12,DOCTOR’S ORDERS,Carol Douglas,Midland International,11,11,
1975,6,12,28,MY EYES ADORED YOU,Frankie Valli,Private Stock,12,12,
1975,6,13,17,#9 DREAM,John Lennon,Apple,8,13,
1975,6,14,18,LOOK IN MY EYES PRETTY WOMAN,Tony Orlando and Dawn,Bell,8,14,
1975,6,15,6,PLEASE MR. POSTMAN,The Carpenters,A&M,12,1,
1975,6,16,7,MANDY,Barry Manilow,Bell,13,1,
1975,6,17,21,SWEET SURRENDER,John Denver,RCA,7,17,
1975,6,18,8,MORNING SIDE OF THE MOUNTAIN,Donny and Marie Osmond,MGM,13,8,
1975,6,19,23,NIGHTINGALE,Carole King,Ode,6,19,
1975,6,20,13,NEVER CAN SAY GOODBYE,Gloria Gaynor,MGM,15,9,
1975,6,21,27,LADY,Styx,Wooden Nickel,9,21,
1975,6,22,15,ROCK ‘N’ ROLL (I Gave You the Best Years of My Life),Mac Davis,Columbia,10,15,
1975,6,23,29,CAN’T GET IT OUT OF MY HEAD,Electric Light Orchestra,United Artists,8,23,
1975,6,24,25,YOUR BULLDOG DRINKS CHAMPAGNE,Jim Stafford,MGM,8,24,
1975,6,25,30,I’M A WOMAN,Maria Muldaur,Reprise,7,25,
1975,6,26,32,BIG YELLOW TAXI (Live Version),Joni Mitchell,Asylum,7,26,
1975,6,27,31,I BELONG TO YOU,Love Unlimited,20th Century,11,27,
1975,6,28,14,ONE MAN WOMAN / ONE WOMAN MAN,Paul Anka with Odia Coates,United Artists,14,7,
1975,6,29,36,LADY MARMALADE (Voulez-Vous Coucher Avec Moi),LaBelle,Epic,6,29,
1975,6,30,37,ROLL ON DOWN THE HIGHWAY,Bachman-Turner Overdrive,Mercury,4,30,
1975,6,31,39,"DON’T CALL US, WE’LL CALL YOU",Sugarloaf / Jerry Corbetta,Claridge,10,31,
1975,6,32,20,LUCY IN THE SKY WITH DIAMONDS,Elton John,MCA,11,1,
1975,6,33,42,EXPRESS,B.T. Express,Roadshow,3,33,
1975,6,34,49,HAVE YOU NEVER BEEN MELLOW,Olivia Newton-John,MCA,3,34,
1975,6,35,22,STRUTTIN’,Billy Preston,A&M,9,22,
1975,6,36,38,"DING DONG, DING DONG",George Harrison,Apple,5,36,
1975,6,37,50,POETRY MAN,Phoebe Snow,Shelter,6,37,
1975,6,38,51,UP IN A PUFF OF SMOKE,Polly Brown,GTO,6,38,
1975,6,39,46,MOVIN’ ON,Bad Company,Swan Song,4,39,
1975,6,40,47,TO THE DOOR OF THE SUN (Alle Porte Del Sole),Al Martino,Capitol,8,40,
1975,6,41,40,HAPPY PEOPLE,The Temptations,Gordy,8,40,
1975,6,46,26,READY,Cat Stevens,A&M,10,26,
1975,6,51,19,FREE BIRD,Lynyrd Skynyrd,MCA,12,19,
1975,6,54,33,"YOU’RE THE FIRST, THE LAST, MY EVERYTHING",Barry White,20th Century,15,2,
1975,6,55,34,BUNGLE IN THE JUNGLE,Jethro Tull,Chrysalis,15,12,
1975,6,56,35,ONLY YOU,Ringo Starr,Apple,13,6,
1975,6,42,69,MY BOY,Elvis Presley,RCA,3,42,
1975,6,43,53,YOU ARE SO BEAUTIFUL / IT’S A SIN WHEN YOU LOVE SOMEBODY,Joe Cocker,A&M,5,43,
1975,6,44,55,AIN’T THAT PECULIAR,Diamond Reo,Big Tree,5,44,
1975,6,45,56,DON’T TAKE YOUR LOVE,The Manhattans,Columbia,6,45,
1975,6,47,58,SAD SWEET DREAMER,Sweet Sensation,Pye,5,47,
1975,6,48,59,LOVIN’ YOU,Minnie Riperton,Epic,4,48,
1975,6,49,60,NEVER LET HER GO,David Gates,Elektra,4,49,
1975,7,1,2,YOU’RE NO GOOD,Linda Ronstadt,Capitol,10,1,1 week at #1
1975,7,2,4,PICK UP THE PIECES,The Average White Band (AWB),Atlantic,11,2,
1975,7,3,5,BEST OF MY LOVE,Eagles,Asylum,12,3,
1975,7,4,6,SOME KIND OF WONDERFUL,Grand Funk,Capitol,10,4,
1975,7,5,7,BLACK WATER,The Doobie Brothers,Warner Brothers,9,5,
1975,7,6,1,FIRE,The Ohio Players,Mercury,10,1,
1975,7,7,9,LONELY PEOPLE,America,Warner Brothers,8,7,
1975,7,8,3,BOOGIE ON REGGAE WOMAN,Stevie Wonder,Tamla,14,3,
1975,7,9,12,MY EYES ADORED YOU,Frankie Valli,Private Stock,13,9,
1975,7,10,13,#9 DREAM,John Lennon,Apple,9,10,
1975,7,11,14,LOOK IN MY EYES PRETTY WOMAN,Tony Orlando and Dawn,Bell,9,11,
1975,7,12,11,DOCTOR’S ORDERS,Carol Douglas,Midland International,12,11,
1975,7,13,17,SWEET SURRENDER,John Denver,RCA,8,13,
1975,7,14,10,GET DANCIN’ (Part 1),Disco Tex and the Sex-O-Lettes,Chelsea,13,10,
1975,7,15,19,NIGHTINGALE,Carole King,Ode,7,15,
1975,7,16,8,LAUGHTER IN THE RAIN,Neil Sedaka,Rocket,18,1,
1975,7,17,21,LADY,Styx,Wooden Nickel,10,17,
1975,7,18,34,HAVE YOU NEVER BEEN MELLOW,Olivia Newton-John,MCA,4,18,
1975,7,19,23,CAN’T GET IT OUT OF MY HEAD,Electric Light Orchestra,United Artists,9,19,
1975,7,20,25,I’M A WOMAN,Maria Muldaur,Reprise,8,20,
1975,7,21,29,LADY MARMALADE (Voulez-Vous Coucher Avec Moi),LaBelle,Epic,7,21,
1975,7,22,30,ROLL ON DOWN THE HIGHWAY,Bachman-Turner Overdrive,Mercury,5,22,
1975,7,23,31,"DON’T CALL US, WE’LL CALL YOU",Sugarloaf / Jerry Corbetta,Claridge,11,23,
1975,7,24,26,BIG YELLOW TAXI (Live Version),Joni Mitchell,Asylum,8,24,
1975,7,25,15,PLEASE MR. POSTMAN,The Carpenters,A&M,13,1,
1975,7,26,33,EXPRESS,B.T. Express,Roadshow,4,26,
1975,7,27,27,I BELONG TO YOU,Love Unlimited,20th Century,12,27,
1975,7,28,16,MANDY,Barry Manilow,Bell,14,1,
1975,7,29,37,POETRY MAN,Phoebe Snow,Shelter,7,29,
1975,7,30,38,UP IN A PUFF OF SMOKE,Polly Brown,GTO,7,30,
1975,7,31,39,MOVIN’ ON,Bad Company,Swan Song,5,31,
1975,7,32,40,TO THE DOOR OF THE SUN (Alle Porte Del Sole),Al Martino,Capitol,9,32,
1975,7,33,42,MY BOY,Elvis Presley,RCA,4,33,
1975,7,34,18,MORNING SIDE OF THE MOUNTAIN,Donny and Marie Osmond,MGM,14,8,
1975,7,35,43,YOU ARE SO BEAUTIFUL / IT’S A SIN WHEN YOU LOVE SOMEBODY,Joe Cocker,A&M,6,35,
1975,7,36,24,YOUR BULLDOG DRINKS CHAMPAGNE,Jim Stafford,MGM,9,24,
1975,7,37,45,DON’T TAKE YOUR LOVE,The Manhattans,Columbia,7,37,
1975,7,38,48,LOVIN’ YOU,Minnie Riperton,Epic,5,38,
1975,7,39,47,SAD SWEET DREAMER,Sweet Sensation,Pye,6,39,
1975,7,40,49,NEVER LET HER GO,David Gates,Elektra,5,40,
1975,7,41,32,LUCY IN THE SKY WITH DIAMONDS,Elton John,MCA,12,1,
1975,7,46,22,ROCK ‘N’ ROLL (I Gave You the Best Years of My Life),Mac Davis,Columbia,11,15,
1975,7,48,20,NEVER CAN SAY GOODBYE,Gloria Gaynor,MGM,16,9,
1975,7,49,36,"DING DONG, DING DONG",George Harrison,Apple,6,36,
