YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1969,7,45,52,DADDY SANG BASS,Johnny Cash,Columbia,8,45,
1969,7,46,61,TRACES,The Classics IV Featuring Dennis Yost,Imperial,2,46,
1969,7,47,56,I FORGOT TO BE YOUR LOVER,William Bell,Stax,7,47,
1969,7,48,49,A MINUTE OF YOUR TIME,Tom Jones,Parrot,9,48,
1969,7,49,41,"SOUL SISTER, BROWN SUGAR",Sam and Dave,Atlantic,9,41,
1969,8,1,1,EVERYDAY PEOPLE,Sly and the Family Stone,Epic,13,1,2 weeks at #1
1969,8,2,2,CRIMSON AND CLOVER,Tommy James and the Shondells,Roulette,11,1,
1969,8,3,4,BUILD ME UP BUTTERCUP,The Foundations,Uni,8,3,
1969,8,4,3,TOUCH ME,The Doors,Elektra,9,3,
1969,8,5,6,CAN I CHANGE MY MIND,Tyrone Davis,Dakar,10,5,
1969,8,6,5,WORST THAT COULD HAPPEN,Brooklyn Bridge,Buddah,10,3,
1969,8,7,7,YOU SHOWED ME,The Turtles,White Whale,8,7,
1969,8,8,12,THIS MAGIC MOMENT,Jay and the Americans,United Artists,9,8,
1969,8,9,21,PROUD MARY,Creedence Clearwater Revival,Fantasy,5,9,
1969,8,10,11,I’M LIVIN’ IN SHAME,Diana Ross and the Supremes,Motown,5,10,
1969,8,11,14,"BABY, BABY DON’T CRY",Smokey Robinson and the Miracles,Tamla,8,11,
1969,8,12,9,HANG ‘EM HIGH,Booker T. and the MG’s,Stax,16,9,
1969,8,13,15,GAMES PEOPLE PLAY,Joe South,Capitol,7,13,
1969,8,14,10,I’M GONNA MAKE YOU LOVE ME,Diana Ross and the Supremes and the Temptations,Motown,12,2,
1969,8,15,8,I HEARD IT THROUGH THE GRAPEVINE,Marvin Gaye,Tamla,14,1,
1969,8,16,13,I STARTED A JOKE,The Bee Gees,Atco,10,6,
1969,8,17,17,RAMBLIN’ GAMBLIN’ MAN,Bob Seger System,Capitol,10,17,
1969,8,18,19,I’VE GOTTA BE ME,"Sammy Davis, Jr.",Reprise,11,18,
1969,8,19,20,GIVE IT UP OR TURNIT A LOOSE,James Brown,King,5,19,
1969,8,20,23,TAKE CARE OF YOUR HOMEWORK,Johnnie Taylor,Stax,6,20,
1969,8,21,26,THIS GIRL’S IN LOVE WITH YOU,Dionne Warwick,Scepter,4,21,
1969,8,22,22,HOOKED ON A FEELING,B.J. Thomas,Scepter,15,5,
1969,8,23,46,TRACES,The Classics IV Featuring Dennis Yost,Imperial,3,23,
1969,8,24,27,INDIAN GIVER,1910 Fruitgum Co.,Buddah,5,24,
1969,8,25,39,DIZZY,Tommy Roe,ABC,4,25,
1969,8,26,29,BUT YOU KNOW I LOVE YOU,The First Edition,Reprise,6,26,
1969,8,27,28,GOODNIGHT MY LOVE,Paul Anka,RCA,8,27,
1969,8,28,33,"SWEET CREAM LADIES, FORWARD MARCH",The Box Tops,Mala,9,28,
1969,8,29,32,CROSSROADS,Cream,Atco,5,29,
1969,8,30,30,THERE’LL COME A TIME,Betty Everett,Uni,6,30,
1969,8,31,31,THINGS I’D LIKE TO SAY,The New Colony Six,Mercury,9,31,
1969,8,32,25,THERE’S GONNA BE A SHOWDOWN,Archie Bell and the Drells,Atlantic,11,21,
1969,8,33,18,SOULFUL STRUT,Young-Holt Unlimited,Brunswick,13,3,
1969,8,34,24,STAND BY YOUR MAN,Tammy Wynette,Epic,16,19,
1969,8,35,36,GOOD LOVIN’ AIN’T EASY TO COME BY,Marvin Gaye and Tammi Terrell,Tamla,4,35,
1969,8,36,16,IF I CAN DREAM,Elvis Presley,RCA,13,12,
1969,8,37,52,TIME OF THE SEASON,The Zombies,Date,3,37,
1969,8,38,70,"RUN AWAY CHILD, RUNNING WILD",The Temptations,Gordy,2,38,
1969,8,39,40,SOULSHAKE,Peggy Scott and Jo Jo Benson,SSS International,4,39,
1969,8,40,50,MY WHOLE WORLD ENDED (The Moment You Left Me),David Ruffin,Motown,2,40,
1969,8,44,38,DOES ANYBODY KNOW I’M HERE,The Dells,Cadet,9,38,
1969,8,41,59,HEAVEN,The Rascals,Atlantic,3,41,
1969,8,42,45,DADDY SANG BASS,Johnny Cash,Columbia,9,42,
1969,8,43,54,I GOT A LINE ON YOU,Spirit,Ode,6,43,
1969,8,45,47,I FORGOT TO BE YOUR LOVER,William Bell,Stax,8,45,
1969,8,46,58,MAY I,Bill Deal & The Rhondells,Heritage,6,46,
1969,8,47,76,HONEY (I Miss You),O.C. Smith,Columbia,3,47,
1969,8,48,48,A MINUTE OF YOUR TIME,Tom Jones,Parrot,10,48,
1969,8,49,67,CLOUD NINE,Mongo Santamaria,Columbia,4,49,
1969,8,50,57,TO SUSAN ON THE WEST COAST WAITING,Donovan,Epic,3,50,
1969,9,1,1,EVERYDAY PEOPLE,Sly and the Family Stone,Epic,14,1,3 weeks at #1
1969,9,2,2,CRIMSON AND CLOVER,Tommy James and the Shondells,Roulette,12,1,
1969,9,3,3,BUILD ME UP BUTTERCUP,The Foundations,Uni,9,3,
1969,9,4,4,TOUCH ME,The Doors,Elektra,10,3,
1969,9,5,9,PROUD MARY,Creedence Clearwater Revival,Fantasy,6,5,
1969,9,6,7,YOU SHOWED ME,The Turtles,White Whale,9,6,
1969,9,7,8,THIS MAGIC MOMENT,Jay and the Americans,United Artists,10,7,
1969,9,8,11,"BABY, BABY DON’T CRY",Smokey Robinson and the Miracles,Tamla,9,8,
1969,9,9,6,WORST THAT COULD HAPPEN,Brooklyn Bridge,Buddah,11,3,
1969,9,10,25,DIZZY,Tommy Roe,ABC,5,10,
1969,9,11,21,THIS GIRL’S IN LOVE WITH YOU,Dionne Warwick,Scepter,5,11,
1969,9,12,10,I’M LIVIN’ IN SHAME,Diana Ross and the Supremes,Motown,6,10,
1969,9,13,13,GAMES PEOPLE PLAY,Joe South,Capitol,8,13,
1969,9,14,5,CAN I CHANGE MY MIND,Tyrone Davis,Dakar,11,5,
1969,9,15,18,I’VE GOTTA BE ME,"Sammy Davis, Jr.",Reprise,12,15,
1969,9,16,24,INDIAN GIVER,1910 Fruitgum Co.,Buddah,6,16,
1969,9,17,17,RAMBLIN’ GAMBLIN’ MAN,Bob Seger System,Capitol,11,17,
1969,9,18,19,GIVE IT UP OR TURNIT A LOOSE,James Brown,King,6,18,
1969,9,19,23,TRACES,The Classics IV Featuring Dennis Yost,Imperial,4,19,
1969,9,20,12,HANG ‘EM HIGH,Booker T. and the MG’s,Stax,17,9,
1969,9,21,26,BUT YOU KNOW I LOVE YOU,The First Edition,Reprise,7,21,
1969,9,22,38,"RUN AWAY CHILD, RUNNING WILD",The Temptations,Gordy,3,22,
1969,9,23,40,MY WHOLE WORLD ENDED (The Moment You Left Me),David Ruffin,Motown,3,23,
1969,9,24,31,THINGS I’D LIKE TO SAY,The New Colony Six,Mercury,10,24,
1969,9,25,37,TIME OF THE SEASON,The Zombies,Date,4,25,
1969,9,26,30,THERE’LL COME A TIME,Betty Everett,Uni,7,26,
1969,9,27,20,TAKE CARE OF YOUR HOMEWORK,Johnnie Taylor,Stax,7,20,
1969,9,28,15,I HEARD IT THROUGH THE GRAPEVINE,Marvin Gaye,Tamla,15,1,
1969,9,29,29,CROSSROADS,Cream,Atco,6,29,
1969,9,30,27,GOODNIGHT MY LOVE,Paul Anka,RCA,9,27,
1969,9,31,14,I’M GONNA MAKE YOU LOVE ME,Diana Ross and the Supremes and the Temptations,Motown,13,2,
1969,9,32,35,GOOD LOVIN’ AIN’T EASY TO COME BY,Marvin Gaye and Tammi Terrell,Tamla,5,32,
1969,9,33,16,I STARTED A JOKE,The Bee Gees,Atco,11,6,
1969,9,34,52,THE WEIGHT,Aretha Franklin,Atlantic,2,34,
1969,9,35,50,TO SUSAN ON THE WEST COAST WAITING,Donovan,Epic,4,35,
1969,9,36,22,HOOKED ON A FEELING,B.J. Thomas,Scepter,16,5,
1969,9,37,39,SOULSHAKE,Peggy Scott and Jo Jo Benson,SSS International,5,37,
1969,9,38,28,"SWEET CREAM LADIES, FORWARD MARCH",The Box Tops,Mala,10,28,
1969,9,39,41,HEAVEN,The Rascals,Atlantic,4,39,
1969,9,40,55,YOU GAVE ME A MOUNTAIN,Frankie Laine,ABC,4,40,
1969,9,41,61,"MR. SUN, MR. MOON",Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,3,41,
1969,9,42,43,I GOT A LINE ON YOU,Spirit,Ode,7,42,
1969,9,43,68,I DON’T KNOW WHY,Stevie Wonder,Tamla,3,43,
1969,9,44,46,MAY I,Bill Deal & The Rhondells,Heritage,7,44,
1969,9,45,49,CLOUD NINE,Mongo Santamaria,Columbia,5,45,
1969,9,46,47,HONEY (I Miss You),O.C. Smith,Columbia,4,46,
1969,9,47,51,WOMAN HELPING MAN,The Vogues,Reprise,5,47,
1969,9,48,42,DADDY SANG BASS,Johnny Cash,Columbia,10,42,
1969,9,49,70,MENDOCINO,The Sir Douglas Quintet,Smash,7,49,
1969,9,50,63,SOPHISTICATED CISSY,The Meters,Josie,4,50,
1969,10,1,1,EVERYDAY PEOPLE,Sly and the Family Stone,Epic,15,1,4 weeks at #1
1969,10,2,5,PROUD MARY,Creedence Clearwater Revival,Fantasy,7,2,
1969,10,3,3,BUILD ME UP BUTTERCUP,The Foundations,Uni,10,3,
1969,10,4,10,DIZZY,Tommy Roe,ABC,6,4,
1969,10,5,2,CRIMSON AND CLOVER,Tommy James and the Shondells,Roulette,13,1,
1969,10,6,7,THIS MAGIC MOMENT,Jay and the Americans,United Artists,11,6,
1969,10,7,11,THIS GIRL’S IN LOVE WITH YOU,Dionne Warwick,Scepter,6,7,
1969,10,8,8,"BABY, BABY DON’T CRY",Smokey Robinson and the Miracles,Tamla,10,8,
1969,10,9,4,TOUCH ME,The Doors,Elektra,11,3,
1969,10,10,16,INDIAN GIVER,1910 Fruitgum Co.,Buddah,7,10,
1969,10,11,15,I’VE GOTTA BE ME,"Sammy Davis, Jr.",Reprise,13,11,
1969,10,12,22,"RUN AWAY CHILD, RUNNING WILD",The Temptations,Gordy,4,12,
1969,10,13,13,GAMES PEOPLE PLAY,Joe South,Capitol,9,13,
1969,10,14,14,CAN I CHANGE MY MIND,Tyrone Davis,Dakar,12,5,
1969,10,15,18,GIVE IT UP OR TURNIT A LOOSE,James Brown,King,7,15,
1969,10,16,23,MY WHOLE WORLD ENDED (The Moment You Left Me),David Ruffin,Motown,4,16,
1969,10,17,19,TRACES,The Classics IV Featuring Dennis Yost,Imperial,5,17,
1969,10,18,6,YOU SHOWED ME,The Turtles,White Whale,10,6,
1969,10,19,21,BUT YOU KNOW I LOVE YOU,The First Edition,Reprise,8,19,
1969,10,20,25,TIME OF THE SEASON,The Zombies,Date,5,20,
1969,10,21,12,I’M LIVIN’ IN SHAME,Diana Ross and the Supremes,Motown,7,10,
1969,10,22,9,WORST THAT COULD HAPPEN,Brooklyn Bridge,Buddah,12,3,
1969,10,23,24,THINGS I’D LIKE TO SAY,The New Colony Six,Mercury,11,23,
1969,10,24,34,THE WEIGHT,Aretha Franklin,Atlantic,3,24,
1969,10,25,17,RAMBLIN’ GAMBLIN’ MAN,Bob Seger System,Capitol,12,17,
1969,10,26,26,THERE’LL COME A TIME,Betty Everett,Uni,8,26,
1969,10,27,20,HANG ‘EM HIGH,Booker T. and the MG’s,Stax,18,9,
1969,10,28,29,CROSSROADS,Cream,Atco,7,28,
1969,10,29,27,TAKE CARE OF YOUR HOMEWORK,Johnnie Taylor,Stax,8,20,
1969,10,30,32,GOOD LOVIN’ AIN’T EASY TO COME BY,Marvin Gaye and Tammi Terrell,Tamla,6,30,
1969,10,31,70,ONLY THE STRONG SURVIVE,Jerry Butler,Mercury,2,31,
1969,10,32,45,CLOUD NINE,Mongo Santamaria,Columbia,6,32,
1969,10,33,30,GOODNIGHT MY LOVE,Paul Anka,RCA,10,27,
1969,10,34,38,"SWEET CREAM LADIES, FORWARD MARCH",The Box Tops,Mala,11,28,
1969,10,35,35,TO SUSAN ON THE WEST COAST WAITING,Donovan,Epic,5,35,
1969,10,36,51,LET IT BE ME,Glen Campbell and Bobbie Gentry,Capitol,7,36,
1969,10,37,42,I GOT A LINE ON YOU,Spirit,Ode,8,37,
1969,10,38,40,YOU GAVE ME A MOUNTAIN,Frankie Laine,ABC,5,38,
1969,10,39,39,HEAVEN,The Rascals,Atlantic,5,39,
1969,10,40,41,"MR. SUN, MR. MOON",Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,4,40,
1969,10,46,37,SOULSHAKE,Peggy Scott and Jo Jo Benson,SSS International,6,37,
1969,10,41,50,SOPHISTICATED CISSY,The Meters,Josie,5,41,
1969,10,42,43,I DON’T KNOW WHY,Stevie Wonder,Tamla,4,42,
1969,10,43,44,MAY I,Bill Deal & The Rhondells,Heritage,8,43,
1969,10,44,46,HONEY (I Miss You),O.C. Smith,Columbia,5,44,
1969,10,45,49,MENDOCINO,The Sir Douglas Quintet,Smash,8,45,
1969,10,47,87,GALVESTON,Glen Campbell,Capitol,2,47,
1969,10,48,63,ROCK ME,Steppenwolf,Dunhill,2,48,
1969,10,49,53,LOVIN’ THINGS,The Grass Roots,Dunhill,4,49,
1969,10,50,54,HOT SMOKE AND SASSAFRASS,The Bubble Puppy,International Artists,4,50,
1969,11,1,4,DIZZY,Tommy Roe,ABC,7,1,1 week at #1
1969,11,2,2,PROUD MARY,Creedence Clearwater Revival,Fantasy,8,2,
1969,11,3,1,EVERYDAY PEOPLE,Sly and the Family Stone,Epic,16,1,
1969,11,4,3,BUILD ME UP BUTTERCUP,The Foundations,Uni,11,3,
1969,11,5,17,TRACES,The Classics IV Featuring Dennis Yost,Imperial,6,5,
1969,11,6,5,CRIMSON AND CLOVER,Tommy James and the Shondells,Roulette,14,1,
1969,11,7,7,THIS GIRL’S IN LOVE WITH YOU,Dionne Warwick,Scepter,7,7,
1969,11,8,10,INDIAN GIVER,1910 Fruitgum Co.,Buddah,8,8,
1969,11,9,20,TIME OF THE SEASON,The Zombies,Date,6,9,
1969,11,10,6,THIS MAGIC MOMENT,Jay and the Americans,United Artists,12,6,
1969,11,11,12,"RUN AWAY CHILD, RUNNING WILD",The Temptations,Gordy,5,11,
1969,11,12,13,GAMES PEOPLE PLAY,Joe South,Capitol,10,12,
1969,11,13,11,I’VE GOTTA BE ME,"Sammy Davis, Jr.",Reprise,14,11,
1969,11,14,16,MY WHOLE WORLD ENDED (The Moment You Left Me),David Ruffin,Motown,5,14,
1969,11,15,8,"BABY, BABY DON’T CRY",Smokey Robinson and the Miracles,Tamla,11,8,
1969,11,16,9,TOUCH ME,The Doors,Elektra,12,3,
1969,11,17,23,THINGS I’D LIKE TO SAY,The New Colony Six,Mercury,12,17,
1969,11,18,47,GALVESTON,Glen Campbell,Capitol,3,18,
1969,11,19,15,GIVE IT UP OR TURNIT A LOOSE,James Brown,King,8,15,
1969,11,20,18,YOU SHOWED ME,The Turtles,White Whale,11,6,
1969,11,21,24,THE WEIGHT,Aretha Franklin,Atlantic,4,21,
1969,11,22,14,CAN I CHANGE MY MIND,Tyrone Davis,Dakar,13,5,
1969,11,23,19,BUT YOU KNOW I LOVE YOU,The First Edition,Reprise,9,19,
1969,11,24,40,"MR. SUN, MR. MOON",Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,5,24,
1969,11,25,37,I GOT A LINE ON YOU,Spirit,Ode,9,25,
1969,11,26,25,RAMBLIN’ GAMBLIN’ MAN,Bob Seger System,Capitol,13,17,
1969,11,27,38,YOU GAVE ME A MOUNTAIN,Frankie Laine,ABC,6,27,
1969,11,28,31,ONLY THE STRONG SURVIVE,Jerry Butler,Mercury,3,28,
1969,11,29,21,I’M LIVIN’ IN SHAME,Diana Ross and the Supremes,Motown,8,10,
1969,11,30,34,"SWEET CREAM LADIES, FORWARD MARCH",The Box Tops,Mala,12,28,
1969,11,31,50,HOT SMOKE AND SASSAFRASS,The Bubble Puppy,International Artists,5,31,
1969,11,32,32,CLOUD NINE,Mongo Santamaria,Columbia,7,32,
1969,11,33,48,ROCK ME,Steppenwolf,Dunhill,3,33,
1969,11,34,28,CROSSROADS,Cream,Atco,8,28,
1969,11,35,45,MENDOCINO,The Sir Douglas Quintet,Smash,9,35,
1969,11,36,66,YOU’VE MADE ME SO VERY HAPPY,"Blood, Sweat and Tears",Columbia,3,36,
1969,11,37,89,AQUARIUS / LET THE SUNSHINE IN (The Flesh Failures) (Medley),The 5th Dimension,Soul City,2,37,
1969,11,38,26,THERE’LL COME A TIME,Betty Everett,Uni,9,26,
1969,11,39,43,MAY I,Bill Deal & The Rhondells,Heritage,9,39,
1969,11,40,29,TAKE CARE OF YOUR HOMEWORK,Johnnie Taylor,Stax,9,20,
1969,11,44,30,GOOD LOVIN’ AIN’T EASY TO COME BY,Marvin Gaye and Tammi Terrell,Tamla,7,30,
1969,11,46,39,HEAVEN,The Rascals,Atlantic,6,39,
1969,11,48,36,LET IT BE ME,Glen Campbell and Bobbie Gentry,Capitol,8,36,
1969,11,50,35,TO SUSAN ON THE WEST COAST WAITING,Donovan,Epic,6,35,
1969,11,41,41,SOPHISTICATED CISSY,The Meters,Josie,6,41,
1969,11,42,42,I DON’T KNOW WHY,Stevie Wonder,Tamla,5,42,
1969,11,43,52,TWENTY-FIVE MILES,Edwin Starr,Gordy,5,43,
1969,11,45,51,DO YOUR THING,The Watts 103rd Street Rhythm Band –•–,Warner Brothers / Seven Arts,7,45,
1969,11,47,60,TRY A LITTLE TENDERNESS,Three Dog Night,Dunhill,6,47,
1969,11,49,49,LOVIN’ THINGS,The Grass Roots,Dunhill,5,49,
1969,12,1,1,DIZZY,Tommy Roe,ABC,8,1,2 weeks at #1
1969,12,2,2,PROUD MARY,Creedence Clearwater Revival,Fantasy,9,2,
1969,12,3,5,TRACES,The Classics IV Featuring Dennis Yost,Imperial,7,3,
1969,12,4,4,BUILD ME UP BUTTERCUP,The Foundations,Uni,12,3,
1969,12,5,8,INDIAN GIVER,1910 Fruitgum Co.,Buddah,9,5,
1969,12,6,9,TIME OF THE SEASON,The Zombies,Date,7,6,
1969,12,7,7,THIS GIRL’S IN LOVE WITH YOU,Dionne Warwick,Scepter,8,7,
1969,12,8,3,EVERYDAY PEOPLE,Sly and the Family Stone,Epic,17,1,
1969,12,9,6,CRIMSON AND CLOVER,Tommy James and the Shondells,Roulette,15,1,
1969,12,10,11,"RUN AWAY CHILD, RUNNING WILD",The Temptations,Gordy,6,10,
1969,12,11,18,GALVESTON,Glen Campbell,Capitol,4,11,
1969,12,12,12,GAMES PEOPLE PLAY,Joe South,Capitol,11,12,
1969,12,13,14,MY WHOLE WORLD ENDED (The Moment You Left Me),David Ruffin,Motown,6,13,
1969,12,14,37,AQUARIUS / LET THE SUNSHINE IN (The Flesh Failures) (Medley),The 5th Dimension,Soul City,3,14,
1969,12,15,13,I’VE GOTTA BE ME,"Sammy Davis, Jr.",Reprise,15,11,
1969,12,16,17,THINGS I’D LIKE TO SAY,The New Colony Six,Mercury,13,16,
1969,12,17,15,"BABY, BABY DON’T CRY",Smokey Robinson and the Miracles,Tamla,12,8,
1969,12,18,10,THIS MAGIC MOMENT,Jay and the Americans,United Artists,13,6,
1969,12,19,21,THE WEIGHT,Aretha Franklin,Atlantic,5,19,
1969,12,20,33,ROCK ME,Steppenwolf,Dunhill,4,20,
1969,12,21,36,YOU’VE MADE ME SO VERY HAPPY,"Blood, Sweat and Tears",Columbia,4,21,
1969,12,22,31,HOT SMOKE AND SASSAFRASS,The Bubble Puppy,International Artists,6,22,
1969,12,23,24,"MR. SUN, MR. MOON",Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,6,23,
1969,12,24,28,ONLY THE STRONG SURVIVE,Jerry Butler,Mercury,4,24,
1969,12,25,25,I GOT A LINE ON YOU,Spirit,Ode,10,25,
1969,12,26,27,YOU GAVE ME A MOUNTAIN,Frankie Laine,ABC,7,26,
1969,12,27,43,TWENTY-FIVE MILES,Edwin Starr,Gordy,6,27,
1969,12,28,30,"SWEET CREAM LADIES, FORWARD MARCH",The Box Tops,Mala,13,28,
1969,12,29,23,BUT YOU KNOW I LOVE YOU,The First Edition,Reprise,10,19,
1969,12,30,35,MENDOCINO,The Sir Douglas Quintet,Smash,10,30,
1969,12,31,16,TOUCH ME,The Doors,Elektra,13,3,
1969,12,32,20,YOU SHOWED ME,The Turtles,White Whale,12,6,
1969,12,33,54,I’LL TRY SOMETHING NEW,Diana Ross and the Supremes and the Temptations,Motown,2,33,
1969,12,34,41,SOPHISTICATED CISSY,The Meters,Josie,7,34,
1969,12,35,26,RAMBLIN’ GAMBLIN’ MAN,Bob Seger System,Capitol,14,17,
1969,12,36,19,GIVE IT UP OR TURNIT A LOOSE,James Brown,King,9,15,
1969,12,37,45,DO YOUR THING,The Watts 103rd Street Rhythm Band,Warner Brothers / Seven Arts,8,37,
1969,12,38,38,THERE’LL COME A TIME,Betty Everett,Uni,10,26,
1969,12,39,42,I DON’T KNOW WHY,Stevie Wonder,Tamla,6,39,
1969,12,40,69,DON’T GIVE IN TO HIM,Gary Puckett and the Union Gap,Columbia,2,40,
1969,12,41,39,MAY I,Bill Deal & The Rhondells,Heritage,10,39,
1969,12,47,32,CLOUD NINE,Mongo Santamaria,Columbia,8,32,
1969,12,42,93,IT’S YOUR THING,The Isley Brothers,T-Neck,2,42,
1969,12,43,79,"NO, NOT MUCH",The Vogues,Reprise,3,43,
1969,12,44,70,I CAN HEAR MUSIC,The Beach Boys,Capitol,3,44,
1969,12,45,47,TRY A LITTLE TENDERNESS,Three Dog Night,Dunhill,7,45,
1969,12,46,55,THE LETTER,The Arbors,Date,5,46,
1969,12,48,52,A LOVER’S QUESTION,Otis Redding,Atco,4,48,
1969,12,49,51,BROTHER LOVE’S TRAVELLING SALVATION SHOW,Neil Diamond,Uni,5,49,
1969,12,50,49,LOVIN’ THINGS,The Grass Roots,Dunhill,6,49,
1969,13,1,1,DIZZY,Tommy Roe,ABC,9,1,3 weeks at #1
1969,13,2,3,TRACES,The Classics IV Featuring Dennis Yost,Imperial,8,2,
1969,13,3,6,TIME OF THE SEASON,The Zombies,Date,8,3,
1969,13,4,14,AQUARIUS / LET THE SUNSHINE IN (The Flesh Failures) (Medley),The 5th Dimension,Soul City,4,4,
1969,13,5,2,PROUD MARY,Creedence Clearwater Revival,Fantasy,10,2,
1969,13,6,10,"RUN AWAY CHILD, RUNNING WILD",The Temptations,Gordy,7,6,
1969,13,7,5,INDIAN GIVER,1910 Fruitgum Co.,Buddah,10,5,
1969,13,8,11,GALVESTON,Glen Campbell,Capitol,5,8,
1969,13,9,13,MY WHOLE WORLD ENDED (The Moment You Left Me),David Ruffin,Motown,7,9,
1969,13,10,24,ONLY THE STRONG SURVIVE,Jerry Butler,Mercury,5,10,
1969,13,11,4,BUILD ME UP BUTTERCUP,The Foundations,Uni,13,3,
1969,13,12,21,YOU’VE MADE ME SO VERY HAPPY,"Blood, Sweat and Tears",Columbia,5,12,
1969,13,13,7,THIS GIRL’S IN LOVE WITH YOU,Dionne Warwick,Scepter,9,7,
1969,13,14,8,EVERYDAY PEOPLE,Sly and the Family Stone,Epic,18,1,
1969,13,15,20,ROCK ME,Steppenwolf,Dunhill,5,15,
1969,13,16,16,THINGS I’D LIKE TO SAY,The New Colony Six,Mercury,14,16,
1969,13,17,27,TWENTY-FIVE MILES,Edwin Starr,Gordy,7,17,
1969,13,18,9,CRIMSON AND CLOVER,Tommy James and the Shondells,Roulette,16,1,
1969,13,19,22,HOT SMOKE AND SASSAFRASS,The Bubble Puppy,International Artists,7,19,
1969,13,20,19,THE WEIGHT,Aretha Franklin,Atlantic,6,19,
1969,13,21,17,"BABY, BABY DON’T CRY",Smokey Robinson and the Miracles,Tamla,13,8,
1969,13,22,12,GAMES PEOPLE PLAY,Joe South,Capitol,12,12,
1969,13,23,23,"MR. SUN, MR. MOON",Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,7,23,
1969,13,24,26,YOU GAVE ME A MOUNTAIN,Frankie Laine,ABC,8,24,
1969,13,25,18,THIS MAGIC MOMENT,Jay and the Americans,United Artists,14,6,
1969,13,26,42,IT’S YOUR THING,The Isley Brothers,T-Neck,3,26,
1969,13,27,30,MENDOCINO,The Sir Douglas Quintet,Smash,11,27,
1969,13,28,37,DO YOUR THING,The Watts 103rd Street Rhythm Band,Warner Brothers / Seven Arts,9,28,
1969,13,29,33,I’LL TRY SOMETHING NEW,Diana Ross and the Supremes and the Temptations,Motown,3,29,
1969,13,30,15,I’VE GOTTA BE ME,"Sammy Davis, Jr.",Reprise,16,11,
1969,13,31,40,DON’T GIVE IN TO HIM,Gary Puckett and the Union Gap,Columbia,3,31,
1969,13,32,25,I GOT A LINE ON YOU,Spirit,Ode,11,25,
1969,13,33,28,"SWEET CREAM LADIES, FORWARD MARCH",The Box Tops,Mala,14,28,
1969,13,34,43,"NO, NOT MUCH",The Vogues,Reprise,4,34,
1969,13,35,70,HAIR,The Cowsills,MGM,3,35,
1969,13,36,49,BROTHER LOVE’S TRAVELLING SALVATION SHOW,Neil Diamond,Uni,6,36,
1969,13,37,45,TRY A LITTLE TENDERNESS,Three Dog Night,Dunhill,8,37,
1969,13,38,53,SNATCHING IT BACK,Clarence Carter,Atlantic,5,38,
1969,13,39,71,THE CHOKIN’ KIND,Joe Simon,Sound Stage 7,2,39,
1969,13,40,29,BUT YOU KNOW I LOVE YOU,The First Edition,Reprise,11,19,
1969,13,45,34,SOPHISTICATED CISSY,The Meters,Josie,8,34,
1969,13,46,38,THERE’LL COME A TIME,Betty Everett,Uni,11,26,
1969,13,47,39,I DON’T KNOW WHY,Stevie Wonder,Tamla,7,39,
1969,13,41,46,THE LETTER,The Arbors,Date,6,41,
1969,13,42,51,JOHNNY ONE TIME,Brenda Lee,Decca,8,42,
1969,13,43,44,I CAN HEAR MUSIC,The Beach Boys,Capitol,4,43,
1969,13,44,78,TIME IS TIGHT,Booker T. and the MG’s,Stax,3,44,
1969,13,48,48,A LOVER’S QUESTION,Otis Redding,Atco,5,48,
1969,13,49,54,BLESSED IS THE RAIN,The Brooklyn Bridge Featuring Johnny Maestro,Buddah,4,49,
1969,13,50,57,WHEN HE TOUCHES ME (Nothing Else Matters),Peaches and Herb,Date,5,50,
1969,14,1,1,DIZZY,Tommy Roe,ABC,10,1,4 weeks at #1
1969,14,2,4,AQUARIUS / LET THE SUNSHINE IN (The Flesh Failures) (Medley),The 5th Dimension,Soul City,5,2,
1969,14,3,3,TIME OF THE SEASON,The Zombies,Date,9,3,
1969,14,4,12,YOU’VE MADE ME SO VERY HAPPY,"Blood, Sweat and Tears",Columbia,6,4,
1969,14,5,8,GALVESTON,Glen Campbell,Capitol,6,5,
1969,14,6,6,"RUN AWAY CHILD, RUNNING WILD",The Temptations,Gordy,8,6,
1969,14,7,10,ONLY THE STRONG SURVIVE,Jerry Butler,Mercury,6,7,
1969,14,8,2,TRACES,The Classics IV Featuring Dennis Yost,Imperial,9,2,
1969,14,9,9,MY WHOLE WORLD ENDED (The Moment You Left Me),David Ruffin,Motown,8,9,
1969,14,10,5,PROUD MARY,Creedence Clearwater Revival,Fantasy,11,2,
1969,14,11,15,ROCK ME,Steppenwolf,Dunhill,6,11,
1969,14,12,7,INDIAN GIVER,1910 Fruitgum Co.,Buddah,11,5,
1969,14,13,17,TWENTY-FIVE MILES,Edwin Starr,Gordy,8,13,
1969,14,14,26,IT’S YOUR THING,The Isley Brothers,T-Neck,4,14,
1969,14,15,19,HOT SMOKE AND SASSAFRASS,The Bubble Puppy,International Artists,8,15,
1969,14,16,11,BUILD ME UP BUTTERCUP,The Foundations,Uni,14,3,
