YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1965,2,36,47,YOU’RE NOBODY TILL SOMEBODY LOVES YOU,Dean Martin,Reprise,5,36,
1965,2,37,24,OH NO NOT MY BABY,Maxine Brown,Wand,12,24,
1965,2,38,50,THE NAME GAME,Shirley Ellis,Congress,5,38,
1965,2,39,30,SATURDAY NIGHT AT THE MOVIES,The Drifters,Atlantic,9,18,
1965,2,40,29,MOUNTAIN OF LOVE,Johnny Rivers,Imperial,11,9,
1965,2,46,35,SHE UNDERSTANDS ME,Johnny Tillotson,MGM,11,31,
1965,2,48,32,I’M GONNA BE STRONG,Gene Pitney,Musicor,12,9,
1965,2,49,20,TIME IS ON MY SIDE,The Rolling Stones,London,13,6,
1965,2,41,45,PROMISED LAND,Chuck Berry,Chess,5,41,
1965,2,43,48,BOOM BOOM,The Animals,MGM,6,43,
1965,2,44,54,ALL DAY AND ALL OF THE NIGHT,The Kinks,Reprise,3,44,
1965,2,45,46,WHAT NOW,Gene Chandler,Constellation,6,45,
1965,2,47,43,ROSES ARE RED MY LOVE,The “You Know Who” Group!,4 Corners,7,43,
1965,2,50,62,LET’S LOCK THE DOOR (And Throw Away the Key),Jay and the Americans,United Artists,3,50,
1965,3,1,2,COME SEE ABOUT ME,The Supremes,Motown,10,1,2 weeks at #1
1965,3,2,1,I FEEL FINE,The Beatles,Capitol,7,1,
1965,3,3,4,LOVE POTION NUMBER NINE,The Searchers,Kapp Winner’s Circle,8,3,
1965,3,4,5,DOWNTOWN,Petula Clark,Warner Brothers,5,4,
1965,3,5,9,YOU’VE LOST THAT LOVIN’ FEELIN’,The Righteous Brothers,Philles,6,5,
1965,3,6,3,MR. LONELY,Bobby Vinton,Epic,12,1,
1965,3,7,8,THE JERK,The Larks,Money,10,7,
1965,3,8,6,GOIN’ OUT OF MY HEAD,Little Anthony and the Imperials,DCP,11,6,
1965,3,9,15,HOW SWEET IT IS TO BE LOVED BY YOU,Marvin Gaye,Tamla,9,9,
1965,3,10,13,KEEP SEARCHIN’ (We’ll Follow the Sun),Del Shannon,Amy,9,10,
1965,3,11,7,AMEN,The Impressions,ABC-Paramount,9,7,
1965,3,12,11,SHE’S A WOMAN,The Beatles,Capitol,7,4,
1965,3,13,21,THOU SHALT NOT STEAL,Dick and DeeDee,Warner Brothers,9,13,
1965,3,14,12,SHA LA LA,Manfred Mann,Ascot,10,12,
1965,3,15,28,HOLD WHAT YOU’VE GOT,Joe Tex,Dial,5,15,
1965,3,16,10,THE WEDDING,Julie Rogers,Mercury,9,10,
1965,3,17,17,WILLOW WEEP FOR ME,Chad and Jeremy,World Artists,10,17,
1965,3,18,14,ANY WAY YOU WANT IT,The Dave Clark Five,Epic,10,14,
1965,3,19,24,DON’T FORGET I STILL LOVE YOU,Bobbi Martin,Coral,8,19,
1965,3,20,38,THE NAME GAME,Shirley Ellis,Congress,6,20,
1965,3,21,19,LEADER OF THE LAUNDROMAT,The Detergents,Roulette,7,19,
1965,3,22,18,"MY LOVE, FORGIVE ME (Amore, Scusami)",Robert Goulet,Columbia,13,18,
1965,3,23,16,SHE’S NOT THERE,The Zombies,Parrot,14,2,
1965,3,24,22,AS TEARS GO BY,Marianne Faithfull,London,8,22,
1965,3,25,26,TOO MANY FISH IN THE SEA,The Marvelettes,Tamla,11,25,
1965,3,26,29,I’LL BE THERE,Gerry and the Pacemakers,Laurie,6,26,
1965,3,27,25,DEAR HEART,Andy Williams,Columbia,8,25,
1965,3,28,23,WALK AWAY,Matt Monro,Liberty,8,23,
1965,3,29,44,ALL DAY AND ALL OF THE NIGHT,The Kinks,Reprise,4,29,
1965,3,30,42,GIVE HIM A GREAT BIG KISS,The Shangri-Las,Red Bird,4,30,
1965,3,31,36,YOU’RE NOBODY TILL SOMEBODY LOVES YOU,Dean Martin,Reprise,6,31,
1965,3,32,30,DEAR HEART,Jack Jones,Kapp,8,30,
1965,3,33,35,HAWAII TATTOO,The Waikikis,Kapp Winner’s Circle,7,33,
1965,3,34,50,LET’S LOCK THE DOOR (And Throw Away the Key),Jay and the Americans,United Artists,4,34,
1965,3,35,31,DO-WACKA-DO,Roger Miller,Smash,8,31,
1965,3,36,73,SHAKE,Sam Cooke,RCA Victor,2,36,
1965,3,37,34,WILD ONE,Martha and the Vandellas,Gordy,7,34,
1965,3,38,32,ONE MORE TIME,The Ray Charles Singers,Command,10,32,
1965,3,39,37,OH NO NOT MY BABY,Maxine Brown,Wand,13,24,
1965,3,40,45,WHAT NOW,Gene Chandler,Constellation,7,40,
1965,3,41,33,"DANCE, DANCE, DANCE",The Beach Boys,Capitol,11,8,
1965,3,42,20,RINGO,Lorne Greene,RCA Victor,12,1,
1965,3,43,55,HAVE YOU LOOKED INTO YOUR HEART,Jerry Vale,Columbia,5,43,
1965,3,44,41,PROMISED LAND,Chuck Berry,Chess,6,41,
1965,3,45,52,SEVEN LETTERS,Ben E. King,Atco,5,45,
1965,3,46,58,MAKIN’ WHOOPEE,Ray Charles,ABC-Paramount,6,46,
1965,3,48,71,USE YOUR HEAD,Mary Wells,20th Century,3,48,
1965,3,49,47,ROSES ARE RED MY LOVE,The “You Know Who” Group!,4 Corners,8,43,
1965,3,50,79,THE “IN” CROWD,Dobie Gray,Charger,2,50,
1965,4,1,4,DOWNTOWN,Petula Clark,Warner Brothers,6,1,1 week at #1
1965,4,2,5,YOU’VE LOST THAT LOVIN’ FEELIN’,The Righteous Brothers,Philles,7,2,
1965,4,3,3,LOVE POTION NUMBER NINE,The Searchers,Kapp Winner’s Circle,9,3,
1965,4,4,2,I FEEL FINE,The Beatles,Capitol,8,1,
1965,4,5,1,COME SEE ABOUT ME,The Supremes,Motown,11,1,
1965,4,6,20,THE NAME GAME,Shirley Ellis,Congress,7,6,
1965,4,7,6,MR. LONELY,Bobby Vinton,Epic,13,1,
1965,4,8,7,THE JERK,The Larks,Money,11,7,
1965,4,9,9,HOW SWEET IT IS TO BE LOVED BY YOU,Marvin Gaye,Tamla,10,9,
1965,4,10,10,KEEP SEARCHIN’ (We’ll Follow the Sun),Del Shannon,Amy,10,10,
1965,4,11,15,HOLD WHAT YOU’VE GOT,Joe Tex,Dial,6,11,
1965,4,12,8,GOIN’ OUT OF MY HEAD,Little Anthony and the Imperials,DCP,12,6,
1965,4,13,13,THOU SHALT NOT STEAL,Dick and DeeDee,Warner Brothers,10,13,
1965,4,14,12,SHE’S A WOMAN,The Beatles,Capitol,8,4,
1965,4,15,17,WILLOW WEEP FOR ME,Chad and Jeremy,World Artists,11,15,
1965,4,16,26,I’LL BE THERE,Gerry and the Pacemakers,Laurie,7,16,
1965,4,17,11,AMEN,The Impressions,ABC-Paramount,10,7,
1965,4,18,34,LET’S LOCK THE DOOR (And Throw Away the Key),Jay and the Americans,United Artists,5,18,
1965,4,19,29,ALL DAY AND ALL OF THE NIGHT,The Kinks,Reprise,5,19,
1965,4,20,18,ANY WAY YOU WANT IT,The Dave Clark Five,Epic,11,14,
1965,4,21,14,SHA LA LA,Manfred Mann,Ascot,11,12,
1965,4,22,19,DON’T FORGET I STILL LOVE YOU,Bobbi Martin,Coral,9,19,
1965,4,23,30,GIVE HIM A GREAT BIG KISS,The Shangri-Las,Red Bird,5,23,
1965,4,24,27,DEAR HEART,Andy Williams,Columbia,9,24,
1965,4,25,16,THE WEDDING,Julie Rogers,Mercury,10,10,
1965,4,26,31,YOU’RE NOBODY TILL SOMEBODY LOVES YOU,Dean Martin,Reprise,7,26,
1965,4,27,36,SHAKE,Sam Cooke,RCA Victor,3,27,
1965,4,28,22,"MY LOVE, FORGIVE ME (Amore, Scusami)",Robert Goulet,Columbia,14,16,
1965,4,29,25,TOO MANY FISH IN THE SEA,The Marvelettes,Tamla,12,25,
1965,4,30,23,SHE’S NOT THERE,The Zombies,Parrot,15,2,
1965,4,31,32,DEAR HEART,Jack Jones,Kapp,9,30,
1965,4,32,28,WALK AWAY,Matt Monro,Liberty,9,23,
1965,4,33,62,I GO TO PIECES,Peter and Gordon,Capitol,3,33,
1965,4,34,65,THIS DIAMOND RING,Gary Lewis and the Playboys,Liberty,2,34,
1965,4,35,33,HAWAII TATTOO,The Waikikis,Kapp Winner’s Circle,8,33,
1965,4,36,47,LOOK OF LOVE,Lesley Gore,Mercury,5,36,
1965,4,37,24,AS TEARS GO BY,Marianne Faithfull,London,9,22,
1965,4,38,50,THE “IN” CROWD,Dobie Gray,Charger,3,38,
1965,4,39,43,HAVE YOU LOOKED INTO YOUR HEART,Jerry Vale,Columbia,6,39,
1965,4,40,21,LEADER OF THE LAUNDROMAT,The Detergents,Roulette,8,19,
1965,4,51,40,WHAT NOW,Gene Chandler,Constellation,8,40,
1965,4,41,76,MY GIRL,The Temptations,Gordy,2,41,
1965,4,42,66,TELL HER NO,The Zombies,Parrot,3,42,
1965,4,43,68,"LAUGH, LAUGH",The Beau Brummels,Autumn,4,43,
1965,4,44,48,USE YOUR HEAD,Mary Wells,20th Century,4,44,
1965,4,45,55,NO ARMS CAN EVER HOLD YOU,The Bachelors,London,5,45,
1965,4,46,52,SOMEWHERE IN YOUR HEART,Frank Sinatra,Reprise,6,46,
1965,4,47,58,HEART OF STONE,The Rolling Stones,London,3,47,
1965,4,48,51,I CAN’T STOP,The Honeycombs,Interphon,6,48,
1965,4,49,44,PROMISED LAND,Chuck Berry,Chess,7,41,
1965,4,50,74,THE JOLLY GREEN GIANT,The Kingsmen,Wand,3,50,
1965,5,1,1,DOWNTOWN,Petula Clark,Warner Brothers,7,1,2 weeks at #1
1965,5,2,2,YOU’VE LOST THAT LOVIN’ FEELIN’,The Righteous Brothers,Philles,8,2,
1965,5,3,6,THE NAME GAME,Shirley Ellis,Congress,8,3,
1965,5,4,3,LOVE POTION NUMBER NINE,The Searchers,Kapp Winner’s Circle,10,3,
1965,5,5,11,HOLD WHAT YOU’VE GOT,Joe Tex,Dial,7,5,
1965,5,6,9,HOW SWEET IT IS TO BE LOVED BY YOU,Marvin Gaye,Tamla,11,6,
1965,5,7,34,THIS DIAMOND RING,Gary Lewis and the Playboys,Liberty,3,7,
1965,5,8,5,COME SEE ABOUT ME,The Supremes,Motown,12,1,
1965,5,9,10,KEEP SEARCHIN’ (We’ll Follow the Sun),Del Shannon,Amy,11,9,
1965,5,10,19,ALL DAY AND ALL OF THE NIGHT,The Kinks,Reprise,6,10,
1965,5,11,4,I FEEL FINE,The Beatles,Capitol,9,1,
1965,5,12,41,MY GIRL,The Temptations,Gordy,3,12,
1965,5,13,18,LET’S LOCK THE DOOR (And Throw Away the Key),Jay and the Americans,United Artists,6,13,
1965,5,14,16,I’LL BE THERE,Gerry and the Pacemakers,Laurie,8,14,
1965,5,15,27,SHAKE,Sam Cooke,RCA Victor,4,15,
1965,5,16,8,THE JERK,The Larks,Money,12,7,
1965,5,17,12,GOIN’ OUT OF MY HEAD,Little Anthony and the Imperials,DCP,13,6,
1965,5,18,23,GIVE HIM A GREAT BIG KISS,The Shangri-Las,Red Bird,6,18,
1965,5,19,7,MR. LONELY,Bobby Vinton,Epic,14,1,
1965,5,20,13,THOU SHALT NOT STEAL,Dick and DeeDee,Warner Brothers,11,13,
1965,5,21,33,I GO TO PIECES,Peter and Gordon,Capitol,4,21,
1965,5,22,50,THE JOLLY GREEN GIANT,The Kingsmen,Wand,4,22,
1965,5,23,38,THE “IN” CROWD,Dobie Gray,Charger,4,23,
1965,5,24,42,TELL HER NO,The Zombies,Parrot,4,24,
1965,5,25,26,YOU’RE NOBODY TILL SOMEBODY LOVES YOU,Dean Martin,Reprise,8,25,
1965,5,26,47,HEART OF STONE,The Rolling Stones,London,4,26,
1965,5,27,22,DON’T FORGET I STILL LOVE YOU,Bobbi Martin,Coral,10,19,
1965,5,28,39,HAVE YOU LOOKED INTO YOUR HEART,Jerry Vale,Columbia,7,28,
1965,5,29,61,"BYE, BYE, BABY (Baby Goodbye)",The Four Seasons,Philips,3,29,
1965,5,30,36,LOOK OF LOVE,Lesley Gore,Mercury,6,30,
1965,5,31,58,TWINE TIME,Alvin Cash and the Crawlers,Mar-V-Lus,5,31,
1965,5,32,43,"LAUGH, LAUGH",The Beau Brummels,Autumn,5,32,
1965,5,33,45,NO ARMS CAN EVER HOLD YOU,The Bachelors,London,6,33,
1965,5,34,44,USE YOUR HEAD,Mary Wells,20th Century,5,34,
1965,5,35,15,WILLOW WEEP FOR ME,Chad and Jeremy,World Artists,12,15,
1965,5,36,46,SOMEWHERE IN YOUR HEART,Frank Sinatra,Reprise,7,36,
1965,5,37,14,SHE’S A WOMAN,The Beatles,Capitol,9,4,
1965,5,38,24,DEAR HEART,Andy Williams,Columbia,10,24,
1965,5,39,25,THE WEDDING,Julie Rogers,Mercury,11,10,
1965,5,40,20,ANY WAY YOU WANT IT,The Dave Clark Five,Epic,12,14,
1965,5,41,28,"MY LOVE, FORGIVE ME (Amore, Scusami)",Robert Goulet,Columbia,15,16,
1965,5,42,31,DEAR HEART,Jack Jones,Kapp,10,30,
1965,5,43,17,AMEN,The Impressions,ABC-Paramount,11,7,
1965,5,49,21,SHA LA LA,Manfred Mann,Ascot,12,12,
1965,5,51,35,HAWAII TATTOO,The Waikikis,Kapp Winner’s Circle,9,33,
1965,5,44,66,THE BOY FROM NEW YORK CITY,The Ad Libs,Blue Cat,3,44,
1965,5,45,56,PAPER TIGER,Sue Thompson,Hickory,5,45,
1965,5,46,75,LEMON TREE,Trini Lopez,Reprise,2,46,
1965,5,47,55,CAN YOU JERK LIKE ME,The Contours,Gordy,7,47,
1965,5,48,48,I CAN’T STOP,The Honeycombs,Interphon,7,48,
1965,5,50,57,COME ON DO THE JERK,The Miracles,Tamla,8,50,
1965,6,1,2,YOU’VE LOST THAT LOVIN’ FEELIN’,The Righteous Brothers,Philles,9,1,1 week at #1
1965,6,2,1,DOWNTOWN,Petula Clark,Warner Brothers,8,1,
1965,6,3,3,THE NAME GAME,Shirley Ellis,Congress,9,3,
1965,6,4,7,THIS DIAMOND RING,Gary Lewis and the Playboys,Liberty,4,4,
1965,6,5,5,HOLD WHAT YOU’VE GOT,Joe Tex,Dial,8,5,
1965,6,6,4,LOVE POTION NUMBER NINE,The Searchers,Kapp Winner’s Circle,11,3,
1965,6,7,10,ALL DAY AND ALL OF THE NIGHT,The Kinks,Reprise,7,7,
1965,6,8,12,MY GIRL,The Temptations,Gordy,4,8,
1965,6,9,6,HOW SWEET IT IS TO BE LOVED BY YOU,Marvin Gaye,Tamla,12,6,
1965,6,10,15,SHAKE,Sam Cooke,RCA Victor,5,10,
1965,6,11,13,LET’S LOCK THE DOOR (And Throw Away the Key),Jay and the Americans,United Artists,7,11,
1965,6,12,8,COME SEE ABOUT ME,The Supremes,Motown,13,1,
1965,6,13,9,KEEP SEARCHIN’ (We’ll Follow the Sun),Del Shannon,Amy,12,9,
1965,6,14,22,THE JOLLY GREEN GIANT,The Kingsmen,Wand,5,14,
1965,6,15,29,"BYE, BYE, BABY (Baby Goodbye)",The Four Seasons,Philips,4,15,
1965,6,16,21,I GO TO PIECES,Peter and Gordon,Capitol,5,16,
1965,6,17,23,THE “IN” CROWD,Dobie Gray,Charger,5,17,
1965,6,18,18,GIVE HIM A GREAT BIG KISS,The Shangri-Las,Red Bird,7,18,
1965,6,19,24,TELL HER NO,The Zombies,Parrot,5,19,
1965,6,20,31,TWINE TIME,Alvin Cash and the Crawlers,Mar-V-Lus,6,20,
1965,6,21,14,I’LL BE THERE,Gerry and the Pacemakers,Laurie,9,14,
1965,6,22,11,I FEEL FINE,The Beatles,Capitol,10,1,
1965,6,23,26,HEART OF STONE,The Rolling Stones,London,5,23,
1965,6,24,28,HAVE YOU LOOKED INTO YOUR HEART,Jerry Vale,Columbia,8,24,
1965,6,25,32,"LAUGH, LAUGH",The Beau Brummels,Autumn,6,25,
1965,6,26,20,THOU SHALT NOT STEAL,Dick and DeeDee,Warner Brothers,12,13,
1965,6,27,27,DON’T FORGET I STILL LOVE YOU,Bobbi Martin,Coral,11,19,
1965,6,28,30,LOOK OF LOVE,Lesley Gore,Mercury,7,28,
1965,6,29,44,THE BOY FROM NEW YORK CITY,The Ad Libs,Blue Cat,4,29,
1965,6,30,33,NO ARMS CAN EVER HOLD YOU,The Bachelors,London,7,30,
1965,6,31,17,GOIN’ OUT OF MY HEAD,Little Anthony and the Imperials,DCP,14,6,
1965,6,32,36,SOMEWHERE IN YOUR HEART,Frank Sinatra,Reprise,8,32,
1965,6,33,16,THE JERK,The Larks,Money,13,7,
1965,6,34,25,YOU’RE NOBODY TILL SOMEBODY LOVES YOU,Dean Martin,Reprise,9,25,
1965,6,35,19,MR. LONELY,Bobby Vinton,Epic,15,1,
1965,6,36,46,LEMON TREE,Trini Lopez,Reprise,3,36,
1965,6,37,45,PAPER TIGER,Sue Thompson,Hickory,6,37,
1965,6,38,34,USE YOUR HEAD,Mary Wells,20th Century,6,34,
1965,6,39,63,KING OF THE ROAD,Roger Miller,Smash,2,39,
1965,6,40,68,THE BIRDS AND THE BEES,Jewel Akens,Era,3,40,
1965,6,41,38,DEAR HEART,Andy Williams,Columbia,11,24,
1965,6,43,35,WILLOW WEEP FOR ME,Chad and Jeremy,World Artists,13,15,
1965,6,42,60,FOR LOVIN’ ME,"Peter, Paul and Mary",Warner Brothers,3,42,
1965,6,44,42,DEAR HEART,Jack Jones,Kapp,11,30,
1965,6,45,64,RED ROSES FOR A BLUE LADY,Bert Kaempfert and His Orchestra,Decca,3,45,
1965,6,46,70,A CHANGE IS GONNA COME,Sam Cooke,RCA Victor,2,46,
1965,6,47,75,I’VE GOT A TIGER BY THE TAIL,Buck Owens,Capitol,3,47,
1965,6,48,72,AT THE CLUB,The Drifters,Atlantic,2,48,
1965,6,49,61,FANCY PANTS,Al Hirt,RCA Victor,4,49,
1965,6,50,58,ODE TO THE LITTLE BROWN SHACK OUT BACK,Billy Edd Wheeler,Kapp,6,50,
1965,7,1,1,YOU’VE LOST THAT LOVIN’ FEELIN’,The Righteous Brothers,Philles,10,1,2 weeks at #1
1965,7,2,2,DOWNTOWN,Petula Clark,Warner Brothers,9,1,
1965,7,3,4,THIS DIAMOND RING,Gary Lewis and the Playboys,Liberty,5,3,
1965,7,4,3,THE NAME GAME,Shirley Ellis,Congress,10,3,
1965,7,5,8,MY GIRL,The Temptations,Gordy,5,5,
1965,7,6,5,HOLD WHAT YOU’VE GOT,Joe Tex,Dial,9,5,
1965,7,7,7,ALL DAY AND ALL OF THE NIGHT,The Kinks,Reprise,8,7,
1965,7,8,10,SHAKE,Sam Cooke,RCA Victor,6,8,
1965,7,9,14,THE JOLLY GREEN GIANT,The Kingsmen,Wand,6,9,
1965,7,10,16,I GO TO PIECES,Peter and Gordon,Capitol,6,10,
1965,7,11,11,LET’S LOCK THE DOOR (And Throw Away the Key),Jay and the Americans,United Artists,8,11,
1965,7,12,15,"BYE, BYE, BABY (Baby Goodbye)",The Four Seasons,Philips,5,12,
1965,7,13,6,LOVE POTION NUMBER NINE,The Searchers,Kapp Winner’s Circle,12,3,
1965,7,14,17,THE “IN” CROWD,Dobie Gray,Charger,6,14,
1965,7,15,29,THE BOY FROM NEW YORK CITY,The Ad Libs,Blue Cat,5,15,
1965,7,16,19,TELL HER NO,The Zombies,Parrot,6,16,
1965,7,17,20,TWINE TIME,Alvin Cash and the Crawlers,Mar-V-Lus,7,17,
1965,7,18,9,HOW SWEET IT IS TO BE LOVED BY YOU,Marvin Gaye,Tamla,13,6,
1965,7,19,13,KEEP SEARCHIN’ (We’ll Follow the Sun),Del Shannon,Amy,13,9,
1965,7,20,25,"LAUGH, LAUGH",The Beau Brummels,Autumn,7,20,
1965,7,21,23,HEART OF STONE,The Rolling Stones,London,6,21,
1965,7,22,39,KING OF THE ROAD,Roger Miller,Smash,3,22,
1965,7,23,12,COME SEE ABOUT ME,The Supremes,Motown,14,1,
1965,7,24,36,LEMON TREE,Trini Lopez,Reprise,4,24,
1965,7,25,18,GIVE HIM A GREAT BIG KISS,The Shangri-Las,Red Bird,8,18,
1965,7,26,37,PAPER TIGER,Sue Thompson,Hickory,7,26,
1965,7,27,28,LOOK OF LOVE,Lesley Gore,Mercury,8,27,
1965,7,28,24,HAVE YOU LOOKED INTO YOUR HEART,Jerry Vale,Columbia,9,24,
1965,7,29,30,NO ARMS CAN EVER HOLD YOU,The Bachelors,London,8,29,
1965,7,30,40,THE BIRDS AND THE BEES,Jewel Akens,Era,4,30,
1965,7,31,45,RED ROSES FOR A BLUE LADY,Bert Kaempfert and His Orchestra,Decca,4,31,
1965,7,32,42,FOR LOVIN’ ME,"Peter, Paul and Mary",Warner Brothers,4,32,
1965,7,33,26,THOU SHALT NOT STEAL,Dick and DeeDee,Warner Brothers,13,13,
1965,7,34,32,SOMEWHERE IN YOUR HEART,Frank Sinatra,Reprise,9,32,
1965,7,35,47,I’VE GOT A TIGER BY THE TAIL,Buck Owens,Capitol,4,35,
1965,7,36,46,A CHANGE IS GONNA COME,Sam Cooke,RCA Victor,3,36,
1965,7,37,27,DON’T FORGET I STILL LOVE YOU,Bobbi Martin,Coral,12,19,
1965,7,38,63,HURT SO BAD,Little Anthony and the Imperials,DCP,2,38,
1965,7,39,61,FERRY CROSS THE MERSEY,Gerry and the Pacemakers,Laurie,2,39,
1965,7,40,22,I FEEL FINE,The Beatles,Capitol,11,1,
1965,7,45,21,I’LL BE THERE,Gerry and the Pacemakers,Laurie,10,14,
1965,7,41,58,LITTLE THINGS,Bobby Goldsboro,United Artists,4,41,
1965,7,42,65,IT’S ALRIGHT,Adam Faith with the Roulettes,Amy,5,42,
1965,7,43,48,AT THE CLUB,The Drifters,Atlantic,3,43,
1965,7,44,55,BREAK AWAY (From That Boy),The Newbeats,Hickory,4,44,
1965,7,46,57,WHAT HAVE THEY DONE TO THE RAIN,The Searchers,Kapp,3,46,
1965,7,47,49,FANCY PANTS,Al Hirt,RCA Victor,5,47,
1965,7,48,59,CAN’T YOU HEAR MY HEARTBEAT,Herman’s Hermits,MGM,3,48,
1965,7,49,60,WHOSE HEART ARE YOU BREAKING TONIGHT,Connie Francis,MGM,4,49,
1965,7,50,54,THANKS A LOT,Brenda Lee,Decca,5,50,
1965,8,1,3,THIS DIAMOND RING,Gary Lewis and the Playboys,Liberty,6,1,1 week at #1
1965,8,2,1,YOU’VE LOST THAT LOVIN’ FEELIN’,The Righteous Brothers,Philles,11,1,
1965,8,3,2,DOWNTOWN,Petula Clark,Warner Brothers,10,1,
1965,8,4,5,MY GIRL,The Temptations,Gordy,6,4,
