YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1960,7,39,45,TOO MUCH TEQUILA,The Champs,Challenge,4,39,
1960,7,40,31,IF I HAD A GIRL,Rod Lauren,RCA Victor,8,31,
1960,7,47,28,HEARTACHES BY THE NUMBER,Guy Mitchell,Columbia,19,1,
1960,7,52,37,THIS FRIENDLY WORLD,Fabian,Chancellor,12,12,
1960,7,57,39,HOW ABOUT THAT,Dee Clark,Abner,10,33,
1960,7,59,40,MACK THE KNIFE,Bobby Darin,Atco,25,1,
1960,7,41,60,HARBOR LIGHTS,The Platters,Mercury,3,41,
1960,7,42,48,SWEET NOTHIN’S,Brenda Lee,Decca,8,42,
1960,7,43,41,WALTZING MATILDA,Jimmie Rodgers,Roulette,4,41,
1960,7,44,44,AM I THAT EASY TO FORGET,Debbie Reynolds,Dot,4,44,
1960,7,45,58,MIDNIGHT SPECIAL,Paul Evans,Guaranteed,3,45,
1960,7,46,50,WHY DO I LOVE YOU SO,Johnny Tillotson,Cadence,4,46,
1960,7,48,70,CHINA DOLL,The Ames Brothers,RCA Victor,2,48,
1960,7,49,51,DARLING LORRAINE,The Knockouts,Shad,7,49,
1960,7,50,83,TIME AND THE RIVER,Nat King Cole,Capitol,2,50,
1960,8,1,1,TEEN ANGEL,Mark Dinning,MGM,9,1,2 weeks at #1
1960,8,2,2,RUNNING BEAR,Johnny Preston,Mercury,18,1,
1960,8,3,5,HANDY MAN,Jimmy Jones,Cub,8,3,
1960,8,4,8,HE’LL HAVE TO GO,Jim Reeves,RCA Victor,8,4,
1960,8,5,3,WHERE OR WHEN,Dion and the Belmonts,Laurie,8,3,
1960,8,6,12,THE THEME FROM “A SUMMER PLACE”,Percy Faith and His Orchestra,Columbia,6,6,
1960,8,7,7,WHAT IN THE WORLD’S COME OVER YOU,Jack Scott,Top Rank,6,7,
1960,8,8,6,LONELY BLUE BOY,Conway Twitty,MGM,8,6,
1960,8,9,13,LET IT BE ME,The Everly Brothers,Cadence,6,9,
1960,8,10,4,EL PASO,Marty Robbins,Columbia,15,1,
1960,8,11,19,BEYOND THE SEA,Bobby Darin,Atco,5,11,
1960,8,12,14,PRETTY BLUE EYES,Steve Lawrence,ABC-Paramount,13,9,
1960,8,13,16,DOWN BY THE STATION,The Four Preps,Capitol,8,13,
1960,8,14,10,YOU GOT WHAT IT TAKES,Marv Johnson,United Artists,16,10,
1960,8,15,11,"GO, JIMMY, GO",Jimmy Clanton,Ace,11,5,
1960,8,16,9,WHY,Frankie Avalon,Chancellor,13,1,
1960,8,17,15,THE VILLAGE OF ST. BERNADETTE,Andy Williams,Cadence,10,7,
1960,8,18,17,THE BIG HURT,Miss Toni Fisher,Signet,14,3,
1960,8,19,20,TRACY’S THEME,Spencer Ross,Columbia,7,19,
1960,8,20,37,BABY (You’ve Got What It Takes),Dinah Washington and Brook Benton,Mercury,4,20,
1960,8,21,27,FOREVER,The Little Dippers,University,4,21,
1960,8,22,18,WAY DOWN YONDER IN NEW ORLEANS,Freddy Cannon,Swan,13,3,
1960,8,23,29,WILD ONE,Bobby Rydell,Cameo,3,23,
1960,8,24,26,ROCKIN’ LITTLE ANGEL,Ray Smith,Judd,7,24,
1960,8,25,25,T.L.C. TENDER LOVE AND CARE,Jimmie Rodgers,Roulette,6,25,
1960,8,26,24,"SHIMMY, SHIMMY, KO-KO-BOP",Little Anthony and the Imperials,End,11,24,
1960,8,27,41,HARBOR LIGHTS,The Platters,Mercury,4,27,
1960,8,28,23,SANDY,Larry Hall,Strand,13,15,
1960,8,29,34,BULLDOG,The Fireballs,Top Rank,6,29,
1960,8,30,42,SWEET NOTHIN’S,Brenda Lee,Decca,9,30,
1960,8,31,28,LUCKY DEVIL,"Carl Dobkins, Jr.",Decca,11,25,
1960,8,32,22,AMONG MY SOUVENIRS,Connie Francis,MGM,13,7,
1960,8,33,45,MIDNIGHT SPECIAL,Paul Evans,Guaranteed,4,33,
1960,8,34,50,TIME AND THE RIVER,Nat King Cole,Capitol,3,34,
1960,8,35,51,LADY LUCK,Lloyd Price,ABC-Paramount,3,35,
1960,8,36,39,TOO MUCH TEQUILA,The Champs,Challenge,5,36,
1960,8,37,55,COUNTRY BOY,Fats Domino,Imperial,3,37,
1960,8,38,30,NOT ONE MINUTE MORE,Della Reese,RCA Victor,10,16,
1960,8,39,21,IT’S TIME TO CRY,Paul Anka,ABC-Paramount,13,4,
1960,8,40,32,FIRST NAME INITIAL,Annette with the Afterbeats,Buena Vista,17,20,
1960,8,45,40,IF I HAD A GIRL,Rod Lauren,RCA Victor,9,31,
1960,8,46,38,LITTLE COCO PALM,Jerry Wallace,Challenge,7,36,
1960,8,49,33,BONNIE CAME BACK,Duane Eddy,Jamie,8,26,
1960,8,51,31,HOUND DOG MAN,Fabian,Chancellor,14,9,
1960,8,53,36,LITTLE THINGS MEAN A LOT,Joni James,MGM,8,35,
1960,8,55,35,SMOKIE (Part 2),Bill Black’s Combo,Hi,12,17,
1960,8,41,54,LITTLE BITTY GIRL,Bobby Rydell,Cameo,3,41,
1960,8,42,48,CHINA DOLL,The Ames Brothers,RCA Victor,3,42,
1960,8,43,46,WHY DO I LOVE YOU SO,Johnny Tillotson,Cadence,5,43,
1960,8,44,71,DELAWARE,Perry Como,RCA Victor,2,44,
1960,8,47,44,AM I THAT EASY TO FORGET,Debbie Reynolds,Dot,5,44,
1960,8,48,58,CRAZY ARMS,Bob Beckham,Decca,7,48,
1960,8,50,74,(There Was a) TALL OAK TREE,Dorsey Burnette,Era,3,50,
1960,9,1,6,THE THEME FROM “A SUMMER PLACE”,Percy Faith and His Orchestra,Columbia,7,1,1 week at #1
1960,9,2,1,TEEN ANGEL,Mark Dinning,MGM,10,1,
1960,9,3,3,HANDY MAN,Jimmy Jones,Cub,9,3,
1960,9,4,4,HE’LL HAVE TO GO,Jim Reeves,RCA Victor,9,4,
1960,9,5,7,WHAT IN THE WORLD’S COME OVER YOU,Jack Scott,Top Rank,7,5,
1960,9,6,2,RUNNING BEAR,Johnny Preston,Mercury,19,1,
1960,9,7,9,LET IT BE ME,The Everly Brothers,Cadence,7,7,
1960,9,8,11,BEYOND THE SEA,Bobby Darin,Atco,6,8,
1960,9,9,8,LONELY BLUE BOY,Conway Twitty,MGM,9,6,
1960,9,10,5,WHERE OR WHEN,Dion and the Belmonts,Laurie,9,3,
1960,9,11,23,WILD ONE,Bobby Rydell,Cameo,4,11,
1960,9,12,20,BABY (You’ve Got What It Takes),Dinah Washington and Brook Benton,Mercury,5,12,
1960,9,13,19,TRACY’S THEME,Spencer Ross,Columbia,8,13,
1960,9,14,13,DOWN BY THE STATION,The Four Preps,Capitol,9,13,
1960,9,15,14,YOU GOT WHAT IT TAKES,Marv Johnson,United Artists,17,10,
1960,9,16,10,EL PASO,Marty Robbins,Columbia,16,1,
1960,9,17,21,FOREVER,The Little Dippers,University,5,17,
1960,9,18,12,PRETTY BLUE EYES,Steve Lawrence,ABC-Paramount,14,9,
1960,9,19,33,MIDNIGHT SPECIAL,Paul Evans,Guaranteed,5,19,
1960,9,20,35,LADY LUCK,Lloyd Price,ABC-Paramount,4,20,
1960,9,21,27,HARBOR LIGHTS,The Platters,Mercury,5,21,
1960,9,22,24,ROCKIN’ LITTLE ANGEL,Ray Smith,Judd,8,22,
1960,9,23,15,"GO, JIMMY, GO",Jimmy Clanton,Ace,12,5,
1960,9,24,25,T.L.C. TENDER LOVE AND CARE,Jimmie Rodgers,Roulette,7,24,
1960,9,25,29,BULLDOG,The Fireballs,Top Rank,7,25,
1960,9,26,30,SWEET NOTHIN’S,Brenda Lee,Decca,10,26,
1960,9,27,41,LITTLE BITTY GIRL,Bobby Rydell,Cameo,4,27,
1960,9,28,16,WHY,Frankie Avalon,Chancellor,14,1,
1960,9,29,37,COUNTRY BOY,Fats Domino,Imperial,4,29,
1960,9,30,34,TIME AND THE RIVER,Nat King Cole,Capitol,4,30,
1960,9,31,31,LUCKY DEVIL,"Carl Dobkins, Jr.",Decca,12,25,
1960,9,32,36,TOO MUCH TEQUILA,The Champs,Challenge,6,32,
1960,9,33,26,"SHIMMY, SHIMMY, KO-KO-BOP",Little Anthony and the Imperials,End,12,24,
1960,9,34,44,DELAWARE,Perry Como,RCA Victor,3,34,
1960,9,35,50,(There Was a) TALL OAK TREE,Dorsey Burnette,Era,4,35,
1960,9,36,69,BEATNIK FLY,Johnny and the Hurricanes,Warwick,2,36,
1960,9,37,18,THE BIG HURT,Miss Toni Fisher,Signet,15,3,
1960,9,38,17,THE VILLAGE OF ST. BERNADETTE,Andy Williams,Cadence,11,7,
1960,9,39,47,AM I THAT EASY TO FORGET,Debbie Reynolds,Dot,6,39,
1960,9,40,42,CHINA DOLL,The Ames Brothers,RCA Victor,4,40,
1960,9,44,22,WAY DOWN YONDER IN NEW ORLEANS,Freddy Cannon,Swan,14,3,
1960,9,54,28,SANDY,Larry Hall,Strand,14,15,
1960,9,57,39,IT’S TIME TO CRY,Paul Anka,ABC-Paramount,14,4,
1960,9,59,32,AMONG MY SOUVENIRS,Connie Francis,MGM,14,7,
1960,9,71,40,FIRST NAME INITIAL,Annette with the Afterbeats,Buena Vista,18,20,
1960,9,87,38,NOT ONE MINUTE MORE,Della Reese,RCA Victor,11,16,
1960,9,41,52,ETERNALLY,Sarah Vaughan,Mercury,3,41,
1960,9,42,43,WHY DO I LOVE YOU SO,Johnny Tillotson,Cadence,6,42,
1960,9,43,48,CRAZY ARMS,Bob Beckham,Decca,8,43,
1960,9,45,62,BAD BOY,Marty Wilde,Epic,3,45,
1960,9,46,60,DARLING LORRAINE,The Knockouts,Shad,9,46,
1960,9,47,59,ON THE BEACH,Frank Chacksfield and His Orchestra,London,5,47,
1960,9,48,74,OUTSIDE MY WINDOW,The Fleetwoods,Dolton,2,48,
1960,9,49,56,MONEY (That’s What I Want),Barrett Strong,Anna,4,49,
1960,9,50,82,BABY WHAT YOU WANT ME TO DO,Jimmy Reed,Vee-Jay,2,50,
1960,10,1,1,THE THEME FROM “A SUMMER PLACE”,Percy Faith and His Orchestra,Columbia,8,1,2 weeks at #1
1960,10,2,3,HANDY MAN,Jimmy Jones,Cub,10,2,
1960,10,3,4,HE’LL HAVE TO GO,Jim Reeves,RCA Victor,10,3,
1960,10,4,2,TEEN ANGEL,Mark Dinning,MGM,11,1,
1960,10,5,5,WHAT IN THE WORLD’S COME OVER YOU,Jack Scott,Top Rank,8,5,
1960,10,6,8,BEYOND THE SEA,Bobby Darin,Atco,7,6,
1960,10,7,6,RUNNING BEAR,Johnny Preston,Mercury,20,1,
1960,10,8,7,LET IT BE ME,The Everly Brothers,Cadence,8,7,
1960,10,9,12,BABY (You’ve Got What It Takes),Dinah Washington and Brook Benton,Mercury,6,9,
1960,10,10,11,WILD ONE,Bobby Rydell,Cameo,5,10,
1960,10,12,9,LONELY BLUE BOY,Conway Twitty,MGM,10,6,
1960,10,13,17,FOREVER,The Little Dippers,University,6,13,
1960,10,14,14,DOWN BY THE STATION,The Four Preps,Capitol,10,13,
1960,10,15,21,HARBOR LIGHTS,The Platters,Mercury,6,15,
1960,10,16,26,SWEET NOTHIN’S,Brenda Lee,Decca,11,16,
1960,10,17,13,TRACY’S THEME,Spencer Ross,Columbia,9,13,
1960,10,18,19,MIDNIGHT SPECIAL,Paul Evans,Guaranteed,6,18,
1960,10,19,20,LADY LUCK,Lloyd Price,ABC-Paramount,5,19,
1960,10,20,15,YOU GOT WHAT IT TAKES,Marv Johnson,United Artists,18,10,
1960,10,21,18,PRETTY BLUE EYES,Steve Lawrence,ABC-Paramount,15,9,
1960,10,22,22,ROCKIN’ LITTLE ANGEL,Ray Smith,Judd,9,22,
1960,10,23,34,DELAWARE,Perry Como,RCA Victor,4,23,
1960,10,24,25,BULLDOG,The Fireballs,Top Rank,8,24,
1960,10,25,29,COUNTRY BOY,Fats Domino,Imperial,5,25,
1960,10,26,24,T.L.C. TENDER LOVE AND CARE,Jimmie Rodgers,Roulette,8,24,
1960,10,27,36,BEATNIK FLY,Johnny and the Hurricanes,Warwick,3,27,
1960,10,28,27,LITTLE BITTY GIRL,Bobby Rydell,Cameo,5,27,
1960,10,29,16,EL PASO,Marty Robbins,Columbia,17,1,
1960,10,30,32,TOO MUCH TEQUILA,The Champs,Challenge,7,30,
1960,10,31,31,LUCKY DEVIL,"Carl Dobkins, Jr.",Decca,13,25,
1960,10,32,23,"GO, JIMMY, GO",Jimmy Clanton,Ace,13,5,
1960,10,33,33,"SHIMMY, SHIMMY, KO-KO-BOP",Little Anthony and the Imperials,End,13,24,
1960,10,34,35,(There Was a) TALL OAK TREE,Dorsey Burnett,Era,5,34,
1960,10,35,30,TIME AND THE RIVER,Nat King Cole,Capitol,5,30,
1960,10,36,43,CRAZY ARMS,Bob Beckham,Decca,9,36,
1960,10,37,50,BABY WHAT YOU WANT ME TO DO,Jimmy Reed,Vee-Jay,3,37,
1960,10,38,40,CHINA DOLL,The Ames Brothers,RCA Victor,5,38,
1960,10,39,39,AM I THAT EASY TO FORGET,Debbie Reynolds,Dot,7,39,
1960,10,40,48,OUTSIDE MY WINDOW,The Fleetwoods,Dolton,3,40,
1960,10,44,28,WHY,Frankie Avalon,Chancellor,15,1,
1960,10,45,37,THE BIG HURT,Miss Toni Fisher,Signet,16,3,
1960,10,59,38,THE VILLAGE OF ST. BERNADETTE,Andy Williams,Cadence,12,7,
1960,10,41,62,PUPPY LOVE,Paul Anka,ABC-Paramount,2,41,
1960,10,42,51,TOO POOPED TO POP,Chuck Berry,Chess,3,42,
1960,10,43,49,MONEY (That’s What I Want),Barrett Strong,Anna,5,43,
1960,10,46,41,ETERNALLY,Sarah Vaughan,Mercury,4,41,
1960,10,47,67,THIS MAGIC MOMENT,The Drifters,Atlantic,2,47,
1960,10,48,47,ON THE BEACH,Frank Chacksfield,London,6,47,
1960,10,49,45,BAD BOY,Marty Wilde,Epic,4,45,
1960,10,50,60,(Welcome) NEW LOVERS,Pat Boone,Dot,2,50,
1960,11,1,1,THE THEME FROM “A SUMMER PLACE”,Percy Faith and His Orchestra,Columbia,9,1,3 weeks at #1
1960,11,2,3,HE’LL HAVE TO GO,Jim Reeves,RCA Victor,11,2,
1960,11,3,2,HANDY MAN,Jimmy Jones,Cub,11,2,
1960,11,4,10,WILD ONE,Bobby Rydell,Cameo,6,4,
1960,11,5,5,WHAT IN THE WORLD’S COME OVER YOU,Jack Scott,Top Rank,9,5,
1960,11,6,4,TEEN ANGEL,Mark Dinning,MGM,12,1,
1960,11,7,6,BEYOND THE SEA,Bobby Darin,Atco,8,6,
1960,11,8,9,BABY (You’ve Got What It Takes),Dinah Washington and Brook Benton,Mercury,7,8,
1960,11,9,8,LET IT BE ME,The Everly Brothers,Cadence,9,7,
1960,11,10,7,RUNNING BEAR,Johnny Preston,Mercury,21,1,
1960,11,11,13,FOREVER,The Little Dippers,University,7,11,
1960,11,12,15,HARBOR LIGHTS,The Platters,Mercury,7,12,
1960,11,13,16,SWEET NOTHIN’S,Brenda Lee,Decca,12,13,
1960,11,14,12,LONELY BLUE BOY,Conway Twitty,MGM,11,6,
1960,11,15,11,WHERE OR WHEN,Dion and the Belmonts,Laurie,11,3,
1960,11,16,19,LADY LUCK,Lloyd Price,ABC-Paramount,6,16,
1960,11,17,41,PUPPY LOVE,Paul Anka,ABC-Paramount,3,17,
1960,11,18,14,DOWN BY THE STATION,The Four Preps,Capitol,11,13,
1960,11,19,27,BEATNIK FLY,Johnny and the Hurricanes,Warwick,4,19,
1960,11,20,17,TRACY’S THEME,Spencer Ross,Columbia,10,13,
1960,11,21,18,MIDNIGHT SPECIAL,Paul Evans,Guaranteed,7,18,
1960,11,22,23,DELAWARE,Perry Como,RCA Victor,5,22,
1960,11,23,34,(There Was a) TALL OAK TREE,Dorsey Burnett,Era,6,23,
1960,11,24,20,YOU GOT WHAT IT TAKES,Marv Johnson,United Artists,19,10,
1960,11,25,25,COUNTRY BOY,Fats Domino,Imperial,6,25,
1960,11,26,22,ROCKIN’ LITTLE ANGEL,Ray Smith,Judd,10,22,
1960,11,27,28,LITTLE BITTY GIRL,Bobby Rydell,Cameo,6,27,
1960,11,28,21,PRETTY BLUE EYES,Steve Lawrence,ABC-Paramount,16,9,
1960,11,29,61,O DIO MIO,Annette,Buena Vista,3,29,
1960,11,30,40,OUTSIDE MY WINDOW,The Fleetwoods,Dolton,4,30,
1960,11,31,29,EL PASO,Marty Robbins,Columbia,18,1,
1960,11,32,31,LUCKY DEVIL,"Carl Dobkins, Jr.",Decca,14,25,
1960,11,33,71,ALVIN’S ORCHESTRA,David Seville and the Chipmunks,Liberty,3,33,
1960,11,34,50,(Welcome) NEW LOVERS,Pat Boone,Dot,3,34,
1960,11,35,52,CHATTANOOGA SHOE SHINE BOY,Freddy Cannon,Swan,3,35,
1960,11,36,24,BULLDOG,The Fireballs,Top Rank,9,24,
1960,11,37,30,TOO MUCH TEQUILA,The Champs,Challenge,8,30,
1960,11,38,37,BABY WHAT YOU WANT ME TO DO,Jimmy Reed,Vee-Jay,4,37,
1960,11,39,39,AM I THAT EASY TO FORGET,Debbie Reynolds,Dot,8,39,
1960,11,40,33,"SHIMMY, SHIMMY, KO-KO-BOP",Little Anthony and the Imperials,End,14,24,
1960,11,42,36,CRAZY ARMS,Bob Beckham,Decca,10,36,
1960,11,43,32,"GO, JIMMY, GO",Jimmy Clanton,Ace,14,5,
1960,11,51,26,T.L.C. TENDER LOVE AND CARE,Jimmie Rodgers,Roulette,9,24,
1960,11,52,35,TIME AND THE RIVER,Nat King Cole,Capitol,6,30,
1960,11,53,38,CHINA DOLL,The Ames Brothers,RCA Victor,6,38,
1960,11,41,53,ABOUT THIS THING CALLED LOVE,Fabian,Chancellor,2,41,
1960,11,44,42,TOO POOPED TO POP,Chuck Berry,Chess,4,42,
1960,11,45,43,MONEY (That’s What I Want),Barrett Strong,Anna,6,43,
1960,11,46,62,MAMA,Connie Francis,MGM,3,46,
1960,11,47,47,THIS MAGIC MOMENT,The Drifters,Atlantic,3,47,
1960,11,48,49,BAD BOY,Marty Wilde,Epic,5,45,
1960,11,49,70,EL MATADOR,The Kingston Trio,Capitol,3,49,
1960,11,50,55,SIXTEEN REASONS,Connie Stevens,Warner Brothers,6,50,
1960,12,1,1,THE THEME FROM “A SUMMER PLACE”,Percy Faith and His Orchestra,Columbia,10,1,4 weeks at #1
1960,12,2,2,HE’LL HAVE TO GO,Jim Reeves,RCA Victor,12,2,
1960,12,3,4,WILD ONE,Bobby Rydell,Cameo,7,3,
1960,12,4,3,HANDY MAN,Jimmy Jones,Cub,12,2,
1960,12,5,5,WHAT IN THE WORLD’S COME OVER YOU,Jack Scott,Top Rank,10,5,
1960,12,6,8,BABY (You’ve Got What It Takes),Dinah Washington and Brook Benton,Mercury,8,6,
1960,12,7,6,TEEN ANGEL,Mark Dinning,MGM,13,1,
1960,12,8,7,BEYOND THE SEA,Bobby Darin,Atco,9,6,
1960,12,9,17,PUPPY LOVE,Paul Anka,ABC-Paramount,4,9,
1960,12,10,12,HARBOR LIGHTS,The Platters,Mercury,8,10,
1960,12,11,13,SWEET NOTHIN’S,Brenda Lee,Decca,13,11,
1960,12,12,11,FOREVER,The Little Dippers,University,8,11,
1960,12,13,9,LET IT BE ME,The Everly Brothers,Cadence,10,7,
1960,12,14,10,RUNNING BEAR,Johnny Preston,Mercury,22,1,
1960,12,15,16,LADY LUCK,Lloyd Price,ABC-Paramount,7,15,
1960,12,16,19,BEATNIK FLY,Johnny and the Hurricanes,Warwick,5,16,
1960,12,17,15,WHERE OR WHEN,Dion and the Belmonts,Laurie,12,3,
1960,12,18,21,MIDNIGHT SPECIAL,Paul Evans,Guaranteed,8,18,
1960,12,19,29,O DIO MIO,Annette,Buena Vista,4,19,
1960,12,20,20,TRACY’S THEME,Spencer Ross,Columbia,11,13,
1960,12,21,47,THIS MAGIC MOMENT,The Drifters,Atlantic,4,21,
1960,12,22,27,LITTLE BITTY GIRL,Bobby Rydell,Cameo,7,22,
1960,12,23,26,ROCKIN’ LITTLE ANGEL,Ray Smith,Judd,11,22,
1960,12,24,34,(Welcome) NEW LOVERS,Pat Boone,Dot,4,24,
1960,12,25,22,DELAWARE,Perry Como,RCA Victor,6,22,
1960,12,26,18,DOWN BY THE STATION,The Four Preps,Capitol,12,13,
1960,12,27,14,LONELY BLUE BOY,Conway Twitty,MGM,12,6,
1960,12,28,30,OUTSIDE MY WINDOW,The Fleetwoods,Dolton,5,28,
1960,12,29,46,MAMA,Connie Francis,MGM,4,29,
1960,12,30,69,SINK THE BISMARCK,Johnny Horton,Columbia,2,30,
1960,12,31,23,(There Was a) TALL OAK TREE,Dorsey Burnett,Era,7,23,
1960,12,32,50,SIXTEEN REASONS,Connie Stevens,Warner Brothers,7,32,
1960,12,33,33,ALVIN’S ORCHESTRA,David Seville and the Chipmunks,Liberty,4,33,
1960,12,34,35,CHATTANOOGA SHOE SHINE BOY,Freddy Cannon,Swan,4,34,
1960,12,35,41,ABOUT THIS THING CALLED LOVE,Fabian,Chancellor,3,35,
1960,12,36,39,AM I THAT EASY TO FORGET,Debbie Reynolds,Dot,9,36,
1960,12,37,25,COUNTRY BOY,Fats Domino,Imperial,7,25,
1960,12,38,31,EL PASO,Marty Robbins,Columbia,19,1,
1960,12,39,66,STRING ALONG,Fabian,Chancellor,4,39,
1960,12,40,49,EL MATADOR,The Kingston Trio,Capitol,4,40,
1960,12,41,38,BABY WHAT YOU WANT ME TO DO,Jimmy Reed,Vee-Jay,5,37,
1960,12,43,28,PRETTY BLUE EYES,Steve Lawrence,ABC-Paramount,17,9,
1960,12,46,32,LUCKY DEVIL,"Carl Dobkins, Jr.",Decca,15,25,
1960,12,48,37,TOO MUCH TEQUILA,The Champs,Challenge,9,30,
1960,12,49,36,BULLDOG,The Fireballs,Top Rank,10,24,
1960,12,55,24,YOU GOT WHAT IT TAKES,Marv Johnson,United Artists,20,10,
1960,12,70,40,"SHIMMY, SHIMMY, KO-KO-BOP",Little Anthony and the Imperials,End,15,24,
1960,12,42,70,WHITE SILVER SANDS,Bill Black’s Combo,Hi,2,42,
1960,12,44,64,GREENFIELDS,The Brothers Four,Columbia,4,44,
1960,12,45,57,FANNIE MAE,Buster Brown,Fire,7,45,
1960,12,47,56,LAWDY MISS CLAWDY,Gary Stites,Carlton,4,47,
1960,12,50,74,DON’T FENCE ME IN,Tommy Edwards,MGM,4,50,
1960,13,1,1,THE THEME FROM “A SUMMER PLACE”,Percy Faith and His Orchestra,Columbia,11,1,5 weeks at #1
1960,13,2,2,HE’LL HAVE TO GO,Jim Reeves,RCA Victor,13,2,
1960,13,3,3,WILD ONE,Bobby Rydell,Cameo,8,3,
1960,13,4,4,HANDY MAN,Jimmy Jones,Cub,13,2,
1960,13,5,6,BABY (You’ve Got What It Takes),Dinah Washington and Brook Benton,Mercury,9,5,
1960,13,6,5,WHAT IN THE WORLD’S COME OVER YOU,Jack Scott,Top Rank,11,5,
1960,13,7,9,PUPPY LOVE,Paul Anka,ABC-Paramount,5,7,
1960,13,8,11,SWEET NOTHIN’S,Brenda Lee,Decca,14,8,
1960,13,9,7,TEEN ANGEL,Mark Dinning,MGM,14,1,
1960,13,10,10,HARBOR LIGHTS,The Platters,Mercury,9,10,
1960,13,11,8,BEYOND THE SEA,Bobby Darin,Atco,10,6,
1960,13,12,12,FOREVER,The Little Dippers,University,9,11,
1960,13,13,13,LET IT BE ME,The Everly Brothers,Cadence,11,7,
1960,13,14,15,LADY LUCK,Lloyd Price,ABC-Paramount,8,14,
1960,13,15,16,BEATNIK FLY,Johnny and the Hurricanes,Warwick,6,15,
1960,13,16,18,MIDNIGHT SPECIAL,Paul Evans,Guaranteed,9,16,
1960,13,17,19,O DIO MIO,Annette,Buena Vista,5,17,
1960,13,18,24,(Welcome) NEW LOVERS,Pat Boone,Dot,5,18,
1960,13,19,21,THIS MAGIC MOMENT,The Drifters,Atlantic,5,19,
1960,13,20,22,LITTLE BITTY GIRL,Bobby Rydell,Cameo,8,20,
1960,13,21,29,MAMA,Connie Francis,MGM,5,21,
1960,13,22,44,GREENFIELDS,The Brothers Four,Columbia,5,22,
1960,13,23,14,RUNNING BEAR,Johnny Preston,Mercury,23,1,
1960,13,24,25,DELAWARE,Perry Como,RCA Victor,7,22,
1960,13,25,36,AM I THAT EASY TO FORGET,Debbie Reynolds,Dot,10,25,
1960,13,26,27,LONELY BLUE BOY,Conway Twitty,MGM,13,6,
1960,13,27,52,MONEY (That’s What I Want),Barrett Strong,Anna,8,27,
1960,13,28,30,SINK THE BISMARCK,Johnny Horton,Columbia,3,28,
1960,13,29,32,SIXTEEN REASONS,Connie Stevens,Warner Brothers,8,29,
1960,13,30,42,WHITE SILVER SANDS,Bill Black’s Combo,Hi,3,30,
1960,13,31,17,WHERE OR WHEN,Dion and the Belmonts,Laurie,13,3,
1960,13,32,40,EL MATADOR,The Kingston Trio,Capitol,5,32,
1960,13,33,23,ROCKIN’ LITTLE ANGEL,Ray Smith,Judd,12,22,
1960,13,34,35,ABOUT THIS THING CALLED LOVE,Fabian,Chancellor,4,34,
1960,13,35,26,DOWN BY THE STATION,The Four Preps,Capitol,13,13,
1960,13,36,20,TRACY’S THEME,Spencer Ross,Columbia,12,13,
1960,13,37,34,CHATTANOOGA SHOE SHINE BOY,Freddy Cannon,Swan,5,34,
1960,13,38,53,I LOVE THE WAY YOU LOVE,Marv Johnson,United Artists,3,38,
1960,13,39,39,STRING ALONG,Fabian,Chancellor,5,39,
1960,13,40,31,(There Was a) TALL OAK TREE,Dorsey Burnett,Era,8,23,
1960,13,41,28,OUTSIDE MY WINDOW,The Fleetwoods,Dolton,6,28,
1960,13,42,38,EL PASO,Marty Robbins,Columbia,20,1,
1960,13,45,37,COUNTRY BOY,Fats Domino,Imperial,8,25,
1960,13,60,33,ALVIN’S ORCHESTRA,David Seville and the Chipmunks,Liberty,5,33,
1960,13,43,68,FOOTSTEPS,Steve Lawrence,ABC-Paramount,3,43,
1960,13,44,60,STARBRIGHT,Johnny Mathis,Columbia,4,44,
1960,13,46,64,JUST ONE TIME,Don Gibson,RCA Victor,3,46,
1960,13,47,54,TEDDY,Connie Francis,MGM,4,47,
1960,13,48,49,BULLDOG,The Fireballs,Top Rank,11,24,
1960,13,49,50,DON’T FENCE ME IN,Tommy Edwards,MGM,5,49,
1960,13,50,51,ANYWAY THE WIND BLOWS,Doris Day,Columbia,5,50,
1960,14,1,1,THE THEME FROM “A SUMMER PLACE”,Percy Faith and His Orchestra,Columbia,12,1,6 weeks at #1
1960,14,2,3,WILD ONE,Bobby Rydell,Cameo,9,2,
1960,14,3,2,HE’LL HAVE TO GO,Jim Reeves,RCA Victor,14,2,
1960,14,4,7,PUPPY LOVE,Paul Anka,ABC-Paramount,6,4,
1960,14,5,8,SWEET NOTHIN’S,Brenda Lee,Decca,15,5,
1960,14,6,5,BABY (You’ve Got What It Takes),Dinah Washington and Brook Benton,Mercury,10,5,
1960,14,7,4,HANDY MAN,Jimmy Jones,Cub,14,2,
1960,14,8,10,HARBOR LIGHTS,The Platters,Mercury,10,8,
1960,14,9,12,FOREVER,The Little Dippers,University,10,9,
1960,14,10,17,O DIO MIO,Annette,Buena Vista,6,10,
1960,14,11,21,MAMA,Connie Francis,MGM,6,11,
1960,14,12,6,WHAT IN THE WORLD’S COME OVER YOU,Jack Scott,Top Rank,12,5,
1960,14,13,11,BEYOND THE SEA,Bobby Darin,Atco,11,6,
1960,14,14,28,SINK THE BISMARCK,Johnny Horton,Columbia,4,14,
1960,14,15,38,I LOVE THE WAY YOU LOVE,Marv Johnson,United Artists,4,15,
1960,14,16,19,THIS MAGIC MOMENT,The Drifters,Atlantic,6,16,
