YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1976,1,1,2,SATURDAY NIGHT,The Bay City Rollers,Arista,13,1,1 week at #1
1976,1,2,6,I WRITE THE SONGS,Barry Manilow,Arista,8,2,
1976,1,3,5,THEME FROM “MAHOGANY” (Do You Know Where You’re Going To),Diana Ross,Motown,10,3,
1976,1,4,4,LOVE ROLLERCOASTER,The Ohio Players,Mercury,8,4,
1976,1,6,7,CONVOY,C.W. McCall,MGM,5,6,
1976,1,7,8,FOX ON THE RUN,Sweet,Capitol,8,7,
1976,1,8,3,THAT’S THE WAY (I Like It),K.C. and the Sunshine Band,T.K.,11,1,
1976,1,9,10,I LOVE MUSIC (Part 1),The O’Jays,Philadelphia International,10,9,
1976,1,10,9,"FLY, ROBIN, FLY",Silver Convention,Midland International,13,1,
1976,1,12,14,TIMES OF YOUR LIFE,Paul Anka,United Artists,8,12,
1976,1,13,17,WALK AWAY FROM LOVE,David Ruffin,Motown,9,13,
1976,1,14,16,COUNTRY BOY (You Got Your Feet In L.A.),Glen Campbell,Capitol,9,14,
1976,1,15,19,SING A SONG,"Earth, Wind and Fire",Columbia,7,15,
1976,1,16,20,YOU SEXY THING,Hot Chocolate,Big Tree,10,16,
1976,1,17,21,ROCK AND ROLL ALL NITE (Live Version),Kiss,Casablanca,8,17,
1976,1,18,23,FLY AWAY,John Denver (with Olivia Newton-John),RCA,5,18,
1976,1,19,12,SKY HIGH,Jigsaw,Chelsea,19,3,
1976,1,22,26,LOVE MACHINE (Part 1),The Miracles,Tamla,11,22,
1976,1,25,41,LOVE HURTS,Nazareth,A&M,7,25,
1976,1,26,30,WINNERS AND LOSERS,"Hamilton, Joe Frank and Reynolds",Playboy,9,26,
1976,1,28,34,BREAKING UP IS HARD TO DO,Neil Sedaka,Rocket,4,28,
1976,1,29,35,BABY FACE,The Wing and a Prayer Fife and Drum Corps,Wing and a Prayer,8,29,
1976,1,30,37,SOMEWHERE IN THE NIGHT,Helen Reddy,Capitol,5,30,
1976,1,31,22,PART TIME LOVE,Gladys Knight and the Pips,Buddah,9,22,
1976,1,33,33,SCHOOL BOY CRUSH,The Average White Band (AWB),Atlantic,6,33,
1976,1,36,43,LET IT SHINE / HE AIN’T HEAVY… HE’S MY BROTHER,Olivia Newton-John,MCA,5,36,
1976,1,37,40,LET’S LIVE TOGETHER,The Road Apples,Mums / Polydor,11,37,
1976,1,39,31,THE WAY I WANT TO TOUCH YOU,The Captain and Tennille,A&M,15,4,
1976,1,42,11,OUR DAY WILL COME,Frankie Valli,Private Stock,12,11,
1976,1,47,38,FIRE ON THE MOUNTAIN,The Marshall Tucker Band,Capricorn,12,38,
1976,1,49,39,VOLARE,Al Martino,Capitol,10,33,
1976,1,54,18,THE LAST GAME OF THE SEASON (A Blind Man In the Bleachers),David Geddes,Big Tree,8,18,
1976,1,41,47,PALOMA BLANCA,The George Baker Selection,Warner Brothers,6,41,
1976,1,46,46,WOMAN TONIGHT,America,Warner Brothers,6,46,
1976,1,48,48,THIS OLD MAN,Purple Reign,Private Stock,7,48,
1976,1,50,57,SLOW RIDE,Foghat,Bearsville,4,50,
1976,2,1,6,CONVOY,C.W. McCall,MGM,6,1,1 week at #1
1976,2,2,2,I WRITE THE SONGS,Barry Manilow,Arista,9,2,
1976,2,3,3,THEME FROM “MAHOGANY” (Do You Know Where You’re Going To),Diana Ross,Motown,11,3,
1976,2,4,4,LOVE ROLLERCOASTER,The Ohio Players,Mercury,9,4,
1976,2,5,1,SATURDAY NIGHT,The Bay City Rollers,Arista,14,1,
1976,2,6,7,FOX ON THE RUN,Sweet,Capitol,9,6,
1976,2,7,9,I LOVE MUSIC (Part 1),The O’Jays,Philadelphia International,11,7,
1976,2,8,8,THAT’S THE WAY (I Like It),K.C. and the Sunshine Band,T.K.,12,1,
1976,2,9,11,LOVE TO LOVE YOU BABY,Donna Summer,Oasis,6,9,
1976,2,10,12,TIMES OF YOUR LIFE,Paul Anka,United Artists,9,10,
1976,2,11,13,WALK AWAY FROM LOVE,David Ruffin,Motown,10,11,
1976,2,12,14,COUNTRY BOY (You Got Your Feet In L.A.),Glen Campbell,Capitol,10,12,
1976,2,13,15,SING A SONG,"Earth, Wind and Fire",Columbia,8,13,
1976,2,14,16,YOU SEXY THING,Hot Chocolate,Big Tree,11,14,
1976,2,15,17,ROCK AND ROLL ALL NITE (Live Version),Kiss,Casablanca,9,15,
1976,2,16,18,FLY AWAY,John Denver (with Olivia Newton-John),RCA,6,16,
1976,2,17,34,50 WAYS TO LEAVE YOUR LOVER,Paul Simon,Columbia,4,17,
1976,2,18,20,EVIL WOMAN,Electric Light Orchestra,United Artists,9,18,
1976,2,19,5,LET’S DO IT AGAIN,The Staple Singers,Curtom,12,1,
1976,2,20,22,LOVE MACHINE (Part 1),The Miracles,Tamla,12,20,
1976,2,21,23,OVER MY HEAD,Fleetwood Mac,Reprise,10,21,
1976,2,22,28,BREAKING UP IS HARD TO DO,Neil Sedaka,Rocket,5,22,
1976,2,23,25,LOVE HURTS,Nazareth,A&M,8,23,
1976,2,24,26,WINNERS AND LOSERS,"Hamilton, Joe Frank and Reynolds",Playboy,10,24,
1976,2,25,27,WAKE UP EVERYBODY (Part 1),Harold Melvin and the Blue Notes,Philadelphia International,8,25,
1976,2,26,24,FOR THE LOVE OF YOU (Parts 1 and 2),The Isley Brothers,T-Neck,9,22,
1976,2,27,29,BABY FACE,The Wing and a Prayer Fife and Drum Corps,Wing and a Prayer,9,27,
1976,2,28,30,SOMEWHERE IN THE NIGHT,Helen Reddy,Capitol,6,28,
1976,2,29,10,"FLY, ROBIN, FLY",Silver Convention,Midland International,14,1,
1976,2,30,19,SKY HIGH,Jigsaw,Chelsea,20,3,
1976,2,31,21,NIGHTS ON BROADWAY,Bee Gees,RSO,15,7,
1976,2,32,31,PART TIME LOVE,Gladys Knight and the Pips,Buddah,10,22,
1976,2,33,35,HURRICANE (Part 1),Bob Dylan,Columbia,7,33,
1976,2,34,36,LET IT SHINE / HE AIN’T HEAVY… HE’S MY BROTHER,Olivia Newton-John,MCA,6,34,
1976,2,35,37,LET’S LIVE TOGETHER,The Road Apples,Mums / Polydor,12,35,
1976,2,36,40,SQUEEZE BOX,The Who,MCA,7,36,
1976,2,37,41,PALOMA BLANCA,The George Baker Selection,Warner Brothers,7,37,
1976,2,38,53,THEME FROM “S.W.A.T.”,Rhythm Heritage,ABC,9,38,
1976,2,39,44,GOLDEN YEARS,David Bowie,RCA,5,39,
1976,2,40,50,SLOW RIDE,Foghat,Bearsville,5,40,
1976,2,41,32,ISLAND GIRL,Elton John,MCA,14,1,
1976,2,44,38,FULL OF FIRE,Al Green,Hi,10,28,
1976,2,48,39,THE WAY I WANT TO TOUCH YOU,The Captain and Tennille,A&M,16,4,
1976,2,53,33,SCHOOL BOY CRUSH,The Average White Band (AWB),Atlantic,7,33,
1976,2,42,55,TAKE IT TO THE LIMIT,Eagles,Asylum,4,42,
1976,2,43,43,DOWN TO THE LINE,Bachman-Turner Overdrive,Mercury,6,43,
1976,2,45,46,WOMAN TONIGHT,America,Warner Brothers,7,45,
1976,2,46,56,ALL BY MYSELF,Eric Carmen,Arista,4,46,
1976,2,49,51,PLAY ON LOVE,Jefferson Starship,Grunt,5,49,
1976,3,1,2,I WRITE THE SONGS,Barry Manilow,Arista,10,1,1 week at #1
1976,3,2,3,THEME FROM “MAHOGANY” (Do You Know Where You’re Going To),Diana Ross,Motown,12,2,
1976,3,3,1,CONVOY,C.W. McCall,MGM,7,1,
1976,3,4,4,LOVE ROLLERCOASTER,The Ohio Players,Mercury,10,4,
1976,3,5,6,FOX ON THE RUN,Sweet,Capitol,10,5,
1976,3,6,7,I LOVE MUSIC (Part 1),The O’Jays,Philadelphia International,12,6,
1976,3,7,9,LOVE TO LOVE YOU BABY,Donna Summer,Oasis,7,7,
1976,3,8,14,YOU SEXY THING,Hot Chocolate,Big Tree,12,8,
1976,3,9,10,TIMES OF YOUR LIFE,Paul Anka,United Artists,10,9,
1976,3,10,11,WALK AWAY FROM LOVE,David Ruffin,Motown,11,10,
1976,3,11,12,COUNTRY BOY (You Got Your Feet In L.A.),Glen Campbell,Capitol,11,11,
1976,3,12,13,SING A SONG,"Earth, Wind and Fire",Columbia,9,12,
1976,3,13,15,ROCK AND ROLL ALL NITE (Live Version),Kiss,Casablanca,10,13,
1976,3,14,16,FLY AWAY,John Denver (with Olivia Newton-John),RCA,7,14,
1976,3,15,17,50 WAYS TO LEAVE YOUR LOVER,Paul Simon,Columbia,5,15,
1976,3,16,18,EVIL WOMAN,Electric Light Orchestra,United Artists,10,16,
1976,3,17,5,SATURDAY NIGHT,The Bay City Rollers,Arista,15,1,
1976,3,18,20,LOVE MACHINE (Part 1),The Miracles,Tamla,13,18,
1976,3,19,22,BREAKING UP IS HARD TO DO,Neil Sedaka,Rocket,6,19,
1976,3,20,21,OVER MY HEAD,Fleetwood Mac,Reprise,11,20,
1976,3,21,23,LOVE HURTS,Nazareth,A&M,9,21,
1976,3,22,24,WINNERS AND LOSERS,"Hamilton, Joe Frank and Reynolds",Playboy,11,22,
1976,3,23,25,WAKE UP EVERYBODY (Part 1),Harold Melvin and the Blue Notes,Philadelphia International,9,23,
1976,3,24,8,THAT’S THE WAY (I Like It),K.C. and the Sunshine Band,T.K.,13,1,
1976,3,25,27,BABY FACE,The Wing and a Prayer Fife and Drum Corps,Wing and a Prayer,10,25,
1976,3,26,28,SOMEWHERE IN THE NIGHT,Helen Reddy,Capitol,7,26,
1976,3,27,38,THEME FROM “S.W.A.T.”,Rhythm Heritage,ABC,10,27,
1976,3,28,36,SQUEEZE BOX,The Who,MCA,8,28,
1976,3,29,37,PALOMA BLANCA,The George Baker Selection,Warner Brothers,8,29,
1976,3,30,34,LET IT SHINE / HE AIN’T HEAVY… HE’S MY BROTHER,Olivia Newton-John,MCA,7,30,
1976,3,31,19,LET’S DO IT AGAIN,The Staple Singers,Curtom,13,1,
1976,3,32,42,TAKE IT TO THE LIMIT,Eagles,Asylum,5,32,
1976,3,33,33,HURRICANE (Part 1),Bob Dylan,Columbia,8,33,
1976,3,34,26,FOR THE LOVE OF YOU (Parts 1 and 2),The Isley Brothers,T-Neck,10,22,
1976,3,35,35,LET’S LIVE TOGETHER,The Road Apples,Mums / Polydor,13,35,
1976,3,36,40,SLOW RIDE,Foghat,Bearsville,6,36,
1976,3,37,39,GOLDEN YEARS,David Bowie,RCA,6,37,
1976,3,38,46,ALL BY MYSELF,Eric Carmen,Arista,5,38,
1976,3,39,29,"FLY, ROBIN, FLY",Silver Convention,Midland International,15,1,
1976,3,40,52,FANNY (Be Tender With My love),Bee Gees,RSO,4,40,
1976,3,47,30,SKY HIGH,Jigsaw,Chelsea,21,3,
1976,3,48,32,PART TIME LOVE,Gladys Knight and the Pips,Buddah,11,22,
1976,3,57,31,NIGHTS ON BROADWAY,Bee Gees,RSO,16,7,
1976,3,41,47,DEEP PURPLE,Donny and Marie Osmond,MGM,6,41,
1976,3,42,50,LET THE MUSIC PLAY,Barry White,20th Century,4,42,
1976,3,44,45,WOMAN TONIGHT,America,Warner Brothers,8,44,
1976,3,45,57,THE WHITE KNIGHT,Cledus Maggard and the Citizen’s Band,Mercury,4,45,
1976,3,49,59,THE HOMECOMING,Hagood Hardy,Capitol,5,49,
1976,3,50,60,YESTERDAY’S HERO,John Paul Young,Ariola America,6,50,
1976,4,1,2,THEME FROM “MAHOGANY” (Do You Know Where You’re Going To),Diana Ross,Motown,13,1,1 week at #1
1976,4,2,1,I WRITE THE SONGS,Barry Manilow,Arista,11,1,
1976,4,3,4,LOVE ROLLERCOASTER,The Ohio Players,Mercury,11,3,
1976,4,4,7,LOVE TO LOVE YOU BABY,Donna Summer,Oasis,8,4,
1976,4,5,6,I LOVE MUSIC (Part 1),The O’Jays,Philadelphia International,13,5,
1976,4,6,8,YOU SEXY THING,Hot Chocolate,Big Tree,13,6,
1976,4,7,3,CONVOY,C.W. McCall,MGM,8,1,
1976,4,8,9,TIMES OF YOUR LIFE,Paul Anka,United Artists,11,8,
1976,4,9,10,WALK AWAY FROM LOVE,David Ruffin,Motown,12,9,
1976,4,10,12,SING A SONG,"Earth, Wind and Fire",Columbia,10,10,
1976,4,11,11,COUNTRY BOY (You Got Your Feet In L.A.),Glen Campbell,Capitol,12,11,
1976,4,12,13,ROCK AND ROLL ALL NITE (Live Version),Kiss,Casablanca,11,12,
1976,4,13,14,FLY AWAY,John Denver (with Olivia Newton-John),RCA,8,13,
1976,4,14,15,50 WAYS TO LEAVE YOUR LOVER,Paul Simon,Columbia,6,14,
1976,4,15,16,EVIL WOMAN,Electric Light Orchestra,United Artists,11,15,
1976,4,16,18,LOVE MACHINE (Part 1),The Miracles,Tamla,14,16,
1976,4,17,19,BREAKING UP IS HARD TO DO,Neil Sedaka,Rocket,7,17,
1976,4,18,5,FOX ON THE RUN,Sweet,Capitol,11,5,
1976,4,19,21,LOVE HURTS,Nazareth,A&M,10,19,
1976,4,20,27,THEME FROM “S.W.A.T.”,Rhythm Heritage,ABC,11,20,
1976,4,21,22,WINNERS AND LOSERS,"Hamilton, Joe Frank and Reynolds",Playboy,12,21,
1976,4,22,23,WAKE UP EVERYBODY (Part 1),Harold Melvin and the Blue Notes,Philadelphia International,10,22,
1976,4,23,25,BABY FACE,The Wing and a Prayer Fife and Drum Corps,Wing and a Prayer,11,23,
1976,4,24,26,SOMEWHERE IN THE NIGHT,Helen Reddy,Capitol,8,24,
1976,4,25,17,SATURDAY NIGHT,The Bay City Rollers,Arista,16,1,
1976,4,26,28,SQUEEZE BOX,The Who,MCA,9,26,
1976,4,27,29,PALOMA BLANCA,The George Baker Selection,Warner Brothers,9,27,
1976,4,28,32,TAKE IT TO THE LIMIT,Eagles,Asylum,6,28,
1976,4,29,20,OVER MY HEAD,Fleetwood Mac,Reprise,12,20,
1976,4,30,30,LET IT SHINE / HE AIN’T HEAVY… HE’S MY BROTHER,Olivia Newton-John,MCA,8,30,
1976,4,31,38,ALL BY MYSELF,Eric Carmen,Arista,6,31,
1976,4,32,40,FANNY (Be Tender With My love),Bee Gees,RSO,5,32,
1976,4,33,37,GOLDEN YEARS,David Bowie,RCA,7,33,
1976,4,34,36,SLOW RIDE,Foghat,Bearsville,7,34,
1976,4,35,24,THAT’S THE WAY (I Like It),K.C. and the Sunshine Band,T.K.,14,1,
1976,4,36,41,DEEP PURPLE,Donny and Marie Osmond,MGM,7,36,
1976,4,37,43,TRACKS OF MY TEARS,Linda Ronstadt,Asylum,6,37,
1976,4,38,42,LET THE MUSIC PLAY,Barry White,20th Century,5,38,
1976,4,39,45,THE WHITE KNIGHT,Cledus Maggard and the Citizen’s Band,Mercury,5,39,
1976,4,40,46,LOVE OR LEAVE,The Spinners,Atlantic,5,40,
1976,4,41,31,LET’S DO IT AGAIN,The Staple Singers,Curtom,14,1,
1976,4,45,34,FOR THE LOVE OF YOU (Parts 1 and 2),The Isley Brothers,T-Neck,11,22,
1976,4,50,33,HURRICANE (Part 1),Bob Dylan,Columbia,9,33,
1976,4,52,35,LET’S LIVE TOGETHER,The Road Apples,Mums / Polydor,14,35,
1976,4,57,39,"FLY, ROBIN, FLY",Silver Convention,Midland International,16,1,
1976,4,42,50,YESTERDAY’S HERO,John Paul Young,Ariola America,7,42,
1976,4,43,52,BREAKAWAY,Art Garfunkel,Columbia,5,43,
1976,4,46,56,JUNK FOOD JUNKIE,Larry Groce,Warner Brothers / Curb,3,46,
1976,4,47,49,THE HOMECOMING,Hagood Hardy,Capitol,6,47,
1976,4,48,53,SWEET LOVE,The Commodores,Motown,5,48,
1976,4,49,59,BOHEMIAN RHAPSODY,Queen,Elektra,4,49,
1976,5,1,3,LOVE ROLLERCOASTER,The Ohio Players,Mercury,12,1,1 week at #1
1976,5,2,2,I WRITE THE SONGS,Barry Manilow,Arista,12,1,
1976,5,3,4,LOVE TO LOVE YOU BABY,Donna Summer,Oasis,9,3,
1976,5,4,6,YOU SEXY THING,Hot Chocolate,Big Tree,14,4,
1976,5,5,5,I LOVE MUSIC (Part 1),The O’Jays,Philadelphia International,14,5,
1976,5,6,7,CONVOY,C.W. McCall,MGM,9,1,
1976,5,7,10,SING A SONG,"Earth, Wind and Fire",Columbia,11,7,
1976,5,8,8,TIMES OF YOUR LIFE,Paul Anka,United Artists,12,8,
1976,5,9,9,WALK AWAY FROM LOVE,David Ruffin,Motown,13,9,
1976,5,10,14,50 WAYS TO LEAVE YOUR LOVER,Paul Simon,Columbia,7,10,
1976,5,11,1,THEME FROM “MAHOGANY” (Do You Know Where You’re Going To),Diana Ross,Motown,14,1,
1976,5,12,12,ROCK AND ROLL ALL NITE (Live Version),Kiss,Casablanca,12,12,
1976,5,13,13,FLY AWAY,John Denver (with Olivia Newton-John),RCA,9,13,
1976,5,14,15,EVIL WOMAN,Electric Light Orchestra,United Artists,12,14,
1976,5,15,16,LOVE MACHINE (Part 1),The Miracles,Tamla,15,15,
1976,5,16,17,BREAKING UP IS HARD TO DO,Neil Sedaka,Rocket,8,16,
1976,5,17,20,THEME FROM “S.W.A.T.”,Rhythm Heritage,ABC,12,17,
1976,5,18,19,LOVE HURTS,Nazareth,A&M,11,18,
1976,5,19,26,SQUEEZE BOX,The Who,MCA,10,19,
1976,5,20,22,WAKE UP EVERYBODY (Part 1),Harold Melvin and the Blue Notes,Philadelphia International,11,20,
1976,5,21,21,WINNERS AND LOSERS,"Hamilton, Joe Frank and Reynolds",Playboy,13,21,
1976,5,22,24,SOMEWHERE IN THE NIGHT,Helen Reddy,Capitol,9,22,
1976,5,23,23,BABY FACE,The Wing and a Prayer Fife and Drum Corps,Wing and a Prayer,12,23,
1976,5,24,28,TAKE IT TO THE LIMIT,Eagles,Asylum,7,24,
1976,5,25,31,ALL BY MYSELF,Eric Carmen,Arista,7,25,
1976,5,26,27,PALOMA BLANCA,The George Baker Selection,Warner Brothers,10,26,
1976,5,27,32,FANNY (Be Tender With My love),Bee Gees,RSO,6,27,
1976,5,28,18,FOX ON THE RUN,Sweet,Capitol,12,5,
1976,5,29,11,COUNTRY BOY (You Got Your Feet In L.A.),Glen Campbell,Capitol,13,11,
1976,5,30,33,GOLDEN YEARS,David Bowie,RCA,8,30,
1976,5,31,55,GROW SOME FUNK OF YOUR OWN / I FEEL LIKE A BULLET (In the Gun Of Robert Ford),Elton John,MCA,2,31,
1976,5,32,34,SLOW RIDE,Foghat,Bearsville,8,32,
1976,5,33,37,TRACKS OF MY TEARS,Linda Ronstadt,Asylum,7,33,
1976,5,34,39,THE WHITE KNIGHT,Cledus Maggard and the Citizen’s Band,Mercury,6,34,
1976,5,35,38,LET THE MUSIC PLAY,Barry White,20th Century,6,35,
1976,5,36,36,DEEP PURPLE,Donny and Marie Osmond,MGM,8,36,
1976,5,37,60,DREAM WEAVER,Gary Wright,Warner Brothers,5,37,
1976,5,38,40,LOVE OR LEAVE,The Spinners,Atlantic,6,38,
1976,5,39,43,BREAKAWAY,Art Garfunkel,Columbia,6,39,
1976,5,40,44,"DECEMBER, 1963 (Oh, What a Night)",The Four Seasons,Warner Brothers / Curb,6,40,
1976,5,45,29,OVER MY HEAD,Fleetwood Mac,Reprise,13,20,
1976,5,51,25,SATURDAY NIGHT,The Bay City Rollers,Arista,17,1,
1976,5,62,30,LET IT SHINE / HE AIN’T HEAVY… HE’S MY BROTHER,Olivia Newton-John,MCA,9,30,
1976,5,69,35,THAT’S THE WAY (I Like It),K.C. and the Sunshine Band,T.K.,15,1,
1976,5,41,46,JUNK FOOD JUNKIE,Larry Groce,Warner Brothers / Curb,4,41,
1976,5,42,42,YESTERDAY’S HERO,John Paul Young,Ariola America,8,42,
1976,5,43,49,BOHEMIAN RHAPSODY,Queen,Elektra,5,43,
1976,5,44,53,ONLY SIXTEEN,Dr. Hook,Capitol,5,44,
1976,5,46,48,SWEET LOVE,The Commodores,Motown,6,46,
1976,5,47,47,THE HOMECOMING,Hagood Hardy,Capitol,7,47,
1976,5,48,51,LOVE IS THE DRUG,Roxy Music,Atco,6,48,
1976,5,49,59,DREAM ON,Aerosmith,Columbia,13,49,
1976,5,50,69,LONELY NIGHT (Angel Face),The Captain and Tennille,A&M,2,50,
1976,6,1,10,50 WAYS TO LEAVE YOUR LOVER,Paul Simon,Columbia,8,1,1 week at #1
1976,6,2,3,LOVE TO LOVE YOU BABY,Donna Summer,Oasis,10,2,
1976,6,3,4,YOU SEXY THING,Hot Chocolate,Big Tree,15,3,
1976,6,4,2,I WRITE THE SONGS,Barry Manilow,Arista,13,1,
1976,6,5,7,SING A SONG,"Earth, Wind and Fire",Columbia,12,5,
1976,6,6,1,LOVE ROLLERCOASTER,The Ohio Players,Mercury,13,1,
1976,6,7,8,TIMES OF YOUR LIFE,Paul Anka,United Artists,13,7,
1976,6,8,17,THEME FROM “S.W.A.T.”,Rhythm Heritage,ABC,13,8,
1976,6,9,6,CONVOY,C.W. McCall,MGM,10,1,
1976,6,10,16,BREAKING UP IS HARD TO DO,Neil Sedaka,Rocket,9,10,
1976,6,11,15,LOVE MACHINE (Part 1),The Miracles,Tamla,16,11,
1976,6,12,5,I LOVE MUSIC (Part 1),The O’Jays,Philadelphia International,15,5,
1976,6,13,14,EVIL WOMAN,Electric Light Orchestra,United Artists,13,13,
1976,6,14,11,THEME FROM “MAHOGANY” (Do You Know Where You’re Going To),Diana Ross,Motown,15,1,
1976,6,15,18,LOVE HURTS,Nazareth,A&M,12,15,
1976,6,16,20,WAKE UP EVERYBODY (Part 1),Harold Melvin and the Blue Notes,Philadelphia International,12,16,
1976,6,17,19,SQUEEZE BOX,The Who,MCA,11,17,
1976,6,18,25,ALL BY MYSELF,Eric Carmen,Arista,8,18,
1976,6,19,24,TAKE IT TO THE LIMIT,Eagles,Asylum,8,19,
1976,6,20,22,SOMEWHERE IN THE NIGHT,Helen Reddy,Capitol,10,20,
1976,6,21,23,BABY FACE,The Wing and a Prayer Fife and Drum Corps,Wing and a Prayer,13,21,
1976,6,22,31,GROW SOME FUNK OF YOUR OWN / I FEEL LIKE A BULLET (In the Gun Of Robert Ford),Elton John,MCA,3,22,
1976,6,23,9,WALK AWAY FROM LOVE,David Ruffin,Motown,14,9,
1976,6,24,27,FANNY (Be Tender With My love),Bee Gees,RSO,7,24,
1976,6,25,50,LONELY NIGHT (Angel Face),The Captain and Tennille,A&M,3,25,
1976,6,26,30,GOLDEN YEARS,David Bowie,RCA,9,26,
1976,6,27,33,TRACKS OF MY TEARS,Linda Ronstadt,Asylum,8,27,
1976,6,28,40,"DECEMBER, 1963 (Oh, What a Night)",The Four Seasons,Warner Brothers / Curb,7,28,
1976,6,29,34,THE WHITE KNIGHT,Cledus Maggard and the Citizen’s Band,Mercury,7,29,
1976,6,30,32,SLOW RIDE,Foghat,Bearsville,9,30,
1976,6,31,37,DREAM WEAVER,Gary Wright,Warner Brothers,6,31,
1976,6,32,26,PALOMA BLANCA,The George Baker Selection,Warner Brothers,11,26,
1976,6,33,35,LET THE MUSIC PLAY,Barry White,20th Century,7,33,
1976,6,34,41,JUNK FOOD JUNKIE,Larry Groce,Warner Brothers / Curb,5,34,
1976,6,35,36,DEEP PURPLE,Donny and Marie Osmond,MGM,9,35,
1976,6,36,38,LOVE OR LEAVE,The Spinners,Atlantic,7,36,
1976,6,37,13,FLY AWAY,John Denver (with Olivia Newton-John),RCA,10,13,
1976,6,38,43,BOHEMIAN RHAPSODY,Queen,Elektra,6,38,
1976,6,39,39,BREAKAWAY,Art Garfunkel,Columbia,7,39,
1976,6,40,44,ONLY SIXTEEN,Dr. Hook,Capitol,6,40,
1976,6,47,12,ROCK AND ROLL ALL NITE (Live Version),Kiss,Casablanca,13,12,
1976,6,48,28,FOX ON THE RUN,Sweet,Capitol,13,5,
1976,6,50,21,WINNERS AND LOSERS,"Hamilton, Joe Frank and Reynolds",Playboy,14,21,
1976,6,56,29,COUNTRY BOY (You Got Your Feet In L.A.),Glen Campbell,Capitol,14,11,
1976,6,41,49,DREAM ON,Aerosmith,Columbia,14,41,
1976,6,42,52,SWEET THING,Rufus Featuring Chaka Khan,ABC,6,42,
1976,6,43,46,SWEET LOVE,The Commodores,Motown,7,43,
1976,6,44,47,THE HOMECOMING,Hagood Hardy,Capitol,8,44,
1976,6,45,48,LOVE IS THE DRUG,Roxy Music,Atco,7,45,
1976,6,46,56,RENEGADE,Michael Murphey,Epic,3,46,
1976,6,49,60,TANGERINE,The Salsoul Orchestra,Salsoul,3,49,
1976,7,1,1,50 WAYS TO LEAVE YOUR LOVER,Paul Simon,Columbia,9,1,2 weeks at #1
1976,7,2,2,LOVE TO LOVE YOU BABY,Donna Summer,Oasis,11,2,
1976,7,3,3,YOU SEXY THING,Hot Chocolate,Big Tree,16,3,
1976,7,4,8,THEME FROM “S.W.A.T.”,Rhythm Heritage,ABC,14,4,
1976,7,5,5,SING A SONG,"Earth, Wind and Fire",Columbia,13,5,
1976,7,6,4,I WRITE THE SONGS,Barry Manilow,Arista,14,1,
1976,7,7,6,LOVE ROLLERCOASTER,The Ohio Players,Mercury,14,1,
1976,7,8,11,LOVE MACHINE (Part 1),The Miracles,Tamla,17,8,
1976,7,9,10,BREAKING UP IS HARD TO DO,Neil Sedaka,Rocket,10,9,
1976,7,10,13,EVIL WOMAN,Electric Light Orchestra,United Artists,14,10,
1976,7,11,9,CONVOY,C.W. McCall,MGM,11,1,
1976,7,12,19,TAKE IT TO THE LIMIT,Eagles,Asylum,9,12,
1976,7,13,15,LOVE HURTS,Nazareth,A&M,13,13,
1976,7,14,18,ALL BY MYSELF,Eric Carmen,Arista,9,14,
1976,7,15,16,WAKE UP EVERYBODY (Part 1),Harold Melvin and the Blue Notes,Philadelphia International,13,15,
1976,7,16,17,SQUEEZE BOX,The Who,MCA,12,16,
1976,7,17,22,GROW SOME FUNK OF YOUR OWN / I FEEL LIKE A BULLET (In the Gun Of Robert Ford),Elton John,MCA,4,17,
1976,7,18,28,"DECEMBER, 1963 (Oh, What a Night)",The Four Seasons,Warner Brothers / Curb,8,18,
1976,7,19,20,SOMEWHERE IN THE NIGHT,Helen Reddy,Capitol,11,19,
1976,7,20,21,BABY FACE,The Wing and a Prayer Fife and Drum Corps,Wing and a Prayer,14,20,
1976,7,21,25,LONELY NIGHT (Angel Face),The Captain and Tennille,A&M,4,21,
1976,7,22,24,FANNY (Be Tender With My love),Bee Gees,RSO,8,22,
1976,7,23,7,TIMES OF YOUR LIFE,Paul Anka,United Artists,14,7,
1976,7,24,26,GOLDEN YEARS,David Bowie,RCA,10,24,
1976,7,25,29,THE WHITE KNIGHT,Cledus Maggard and the Citizen’s Band,Mercury,8,25,
1976,7,26,27,TRACKS OF MY TEARS,Linda Ronstadt,Asylum,9,26,
1976,7,27,31,DREAM WEAVER,Gary Wright,Warner Brothers,7,27,
1976,7,28,30,SLOW RIDE,Foghat,Bearsville,10,28,
1976,7,29,34,JUNK FOOD JUNKIE,Larry Groce,Warner Brothers / Curb,6,29,
1976,7,30,35,DEEP PURPLE,Donny and Marie Osmond,MGM,10,30,
1976,7,31,42,SWEET THING,Rufus Featuring Chaka Khan,ABC,7,31,
1976,7,32,33,LET THE MUSIC PLAY,Barry White,20th Century,8,32,
1976,7,33,38,BOHEMIAN RHAPSODY,Queen,Elektra,7,33,
1976,7,34,41,DREAM ON,Aerosmith,Columbia,15,34,
1976,7,35,12,I LOVE MUSIC (Part 1),The O’Jays,Philadelphia International,16,5,
1976,7,36,40,ONLY SIXTEEN,Dr. Hook,Capitol,7,36,
1976,7,37,14,THEME FROM “MAHOGANY” (Do You Know Where You’re Going To),Diana Ross,Motown,16,1,
1976,7,38,51,MONEY HONEY,The Bay City Rollers,Arista,2,38,
