YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1962,2,24,25,GYPSY WOMAN,The Impressions,ABC-Paramount,13,20,
1962,2,25,20,THERE’S NO OTHER (Like My Baby),The Crystals,Philles,8,20,
1962,2,26,16,I DON’T KNOW WHY,Linda Scott,Canadian American,11,12,
1962,2,27,29,IF YOU GOTTA MAKE A FOOL OF SOMEBODY,James Ray,Caprice,8,27,
1962,2,28,44,SMALL SAD SAM,Phil McLean,Versatile,6,28,
1962,2,29,31,FUNNY HOW TIME SLIPS AWAY,Jimmy Elledge,RCA Victor,9,29,
1962,2,30,33,JAMBALAYA (On the Bayou),Fats Domino,Imperial,5,30,
1962,2,31,23,ROCK-A-HULA BABY (“Twist” Special),Elvis Presley,RCA Victor,6,23,
1962,2,32,19,MOON RIVER,Henry Mancini and His Orchestra,RCA Victor,14,11,
1962,2,33,48,DEAR LADY TWIST,Gary (U.S.) Bonds,Legrand,5,33,
1962,2,34,27,MOON RIVER,Jerry Butler,Vee-Jay,14,11,
1962,2,35,37,JOHNNY WILL,Pat Boone,Dot,9,35,
1962,2,37,65,LET’S TWIST AGAIN,Chubby Checker,Parkway,20,8,
1962,2,38,35,YOUR MA SAID YOU CRIED IN YOUR SLEEP LAST NIGHT,Kenny Dino,Musicor,10,24,
1962,2,40,38,HEY! LITTLE GIRL,Del Shannon,Big Top,7,38,
1962,2,45,36,TONIGHT,Ferrante and Teicher,United Artists,13,8,
1962,2,55,40,BIG BAD JOHN,Jimmy Dean,Columbia,15,1,
1962,2,71,26,BABY’S FIRST CHRISTMAS,Connie Francis,MGM,5,26,
1962,2,41,52,TWIST-HER,Bill Black’s Combo,Hi,4,41,
1962,2,42,55,DEAR IVAN,Jimmy Dean,Columbia,2,42,
1962,2,44,54,DREAMY EYES,Johnny Tillotson,Cadence,15,44,
1962,2,46,51,TURN ON YOUR LOVE LIGHT,Bobby Bland,Duke,6,46,
1962,2,47,58,POCKETFUL OF MIRACLES,Frank Sinatra,Reprise,4,47,
1962,2,48,45,LITTLE ALTER BOY,Vic Dana,Dolton,7,45,
1962,2,49,43,"WELL, I TOLD YOU",The Chantels,Carlton,9,29,
1962,2,50,63,MULTIPLICATION,Bobby Darin,Atco,4,50,
1962,3,1,1,THE TWIST,Chubby Checker,Parkway,28,1,3 weeks at #1
1962,3,2,3,PEPPERMINT TWIST (Part 1),Joey Dee and the Starliters,Roulette,9,2,
1962,3,3,2,THE LION SLEEPS TONIGHT,The Tokens,RCA Victor,10,1,
1962,3,4,4,CAN’T HELP FALLING IN LOVE,Elvis Presley,RCA Victor,7,4,
1962,3,5,5,I KNOW (You Don’t Love Me No More),Barbara George,A.F.O.,10,5,
1962,3,6,6,"HAPPY BIRTHDAY, SWEET SIXTEEN",Neil Sedaka,RCA Victor,10,6,
1962,3,7,7,WALK ON BY,Leroy Van Dyke,Mercury,12,5,
1962,3,8,8,RUN TO HIM,Bobby Vee,Liberty,10,2,
1962,3,9,12,WHEN I FALL IN LOVE,The Lettermen,Capitol,9,9,
1962,3,10,17,NORMAN,Sue Thompson,Hickory,7,10,
1962,3,11,9,UNCHAIN MY HEART,Ray Charles,ABC-Paramount,8,9,
1962,3,12,10,WHEN THE BOY IN YOUR ARMS (Is the Boy In Your Heart),Connie Francis,MGM,9,10,
1962,3,13,14,LET THERE BE DRUMS,Sandy Nelson,Imperial,12,7,
1962,3,14,21,TOWN WITHOUT PITY,Gene Pitney,Musicor,12,14,
1962,3,15,16,BABY IT’S YOU,The Shirelles,Scepter,5,15,
1962,3,16,19,COTTON FIELDS,The Highwaymen,United Artists,8,16,
1962,3,17,18,A LITTLE BITTY TEAR,Burl Ives,Decca,5,17,
1962,3,18,20,THE WANDERER,Dion,Laurie,7,18,
1962,3,19,13,PLEASE MR. POSTMAN,The Marvelettes,Tamla,20,1,
1962,3,20,11,GOODBYE CRUEL WORLD,James Darren,Colpix,14,3,
1962,3,21,28,SMALL SAD SAM,Phil McLean,Versatile,7,21,
1962,3,22,29,FUNNY HOW TIME SLIPS AWAY,Jimmy Elledge,RCA Victor,10,22,
1962,3,23,27,IF YOU GOTTA MAKE A FOOL OF SOMEBODY,James Ray,Caprice,9,23,
1962,3,24,42,DEAR IVAN,Jimmy Dean,Columbia,3,24,
1962,3,25,15,REVENGE,Brook Benton,Mercury,9,15,
1962,3,26,33,DEAR LADY TWIST,Gary (U.S.) Bonds,Legrand,6,26,
1962,3,27,36,IRRESISTIBLE YOU,Bobby Darin,Atco,6,27,
1962,3,28,32,MOON RIVER,Henry Mancini and His Orchestra,RCA Victor,15,11,
1962,3,29,56,BREAK IT TO ME GENTLY,Brenda Lee,Decca,2,29,
1962,3,30,31,ROCK-A-HULA BABY (“Twist” Special),Elvis Presley,RCA Victor,7,23,
1962,3,31,41,TWIST-HER,Bill Black’s Combo,Hi,5,31,
1962,3,32,43,DO-RE-MI,Lee Dorsey,Fury,5,32,
1962,3,33,51,LETTER FULL OF TEARS,Gladys Knight and the Pips,Fury,6,33,
1962,3,34,46,TURN ON YOUR LOVE LIGHT,Bobby Bland,Duke,7,34,
1962,3,35,44,DREAMY EYES,Johnny Tillotson,Cadence,16,35,
1962,3,36,47,POCKETFUL OF MIRACLES,Frank Sinatra,Reprise,5,36,
1962,3,37,25,THERE’S NO OTHER (Like My Baby),The Crystals,Philles,9,20,
1962,3,38,22,‘TIL,The Angels,Caprice,13,14,
1962,3,39,50,MULTIPLICATION,Bobby Darin,Atco,5,39,
1962,3,40,26,I DON’T KNOW WHY,Linda Scott,Canadian American,12,12,
1962,3,41,24,GYPSY WOMAN,The Impressions,ABC-Paramount,14,20,
1962,3,42,30,JAMBALAYA (On the Bayou),Fats Domino,Imperial,6,30,
1962,3,43,39,POOR FOOL,Ike and Tina Turner,Sue,8,39,
1962,3,55,40,HEY! LITTLE GIRL,Del Shannon,Big Top,8,38,
1962,3,56,34,MOON RIVER,Jerry Butler,Vee-Jay,15,11,
1962,3,58,37,LET’S TWIST AGAIN,Chubby Checker,Parkway,21,8,
1962,3,59,35,JOHNNY WILL,Pat Boone,Dot,10,35,
1962,3,66,38,YOUR MA SAID YOU CRIED IN YOUR SLEEP LAST NIGHT,Kenny Dino,Musicor,11,24,
1962,3,44,61,TUFF,Ace Cannon,Hi,4,44,
1962,3,45,62,SHADRACK,Brook Benton,Mercury,2,45,
1962,3,46,69,SMOKY PLACES,The Corsairs Featuring Jay “Bird” Uzzell,Tuff,4,46,
1962,3,47,54,FLYING CIRCLE,Frank Slay and His Orchestra,Swan,6,47,
1962,3,48,52,SHE’S EVERYTHING (I Wanted You To Be),Ral Donner,Gone,4,48,
1962,3,49,93,DUKE OF EARL,Gene Chandler,Vee-Jay,2,49,
1962,3,50,53,MARIA,Roger Williams,Kapp,6,50,
1962,4,1,2,PEPPERMINT TWIST (Part 1),Joey Dee and the Starliters,Roulette,10,1,1 week at #1
1962,4,2,1,THE TWIST,Chubby Checker,Parkway,29,1,
1962,4,3,5,I KNOW (You Don’t Love Me No More),Barbara George,A.F.O.,11,3,
1962,4,4,4,CAN’T HELP FALLING IN LOVE,Elvis Presley,RCA Victor,8,4,
1962,4,5,10,NORMAN,Sue Thompson,Hickory,8,5,
1962,4,6,3,THE LION SLEEPS TONIGHT,The Tokens,RCA Victor,11,1,
1962,4,7,9,WHEN I FALL IN LOVE,The Lettermen,Capitol,10,7,
1962,4,8,18,THE WANDERER,Dion,Laurie,8,8,
1962,4,9,15,BABY IT’S YOU,The Shirelles,Scepter,6,9,
1962,4,10,7,WALK ON BY,Leroy Van Dyke,Mercury,13,5,
1962,4,11,6,"HAPPY BIRTHDAY, SWEET SIXTEEN",Neil Sedaka,RCA Victor,11,6,
1962,4,12,8,RUN TO HIM,Bobby Vee,Liberty,11,2,
1962,4,13,14,TOWN WITHOUT PITY,Gene Pitney,Musicor,13,13,
1962,4,14,17,A LITTLE BITTY TEAR,Burl Ives,Decca,6,14,
1962,4,15,26,DEAR LADY TWIST,Gary (U.S.) Bonds,Legrand,7,15,
1962,4,16,11,UNCHAIN MY HEART,Ray Charles,ABC-Paramount,9,9,
1962,4,17,29,BREAK IT TO ME GENTLY,Brenda Lee,Decca,3,17,
1962,4,18,16,COTTON FIELDS,The Highwaymen,United Artists,9,16,
1962,4,19,12,WHEN THE BOY IN YOUR ARMS (Is the Boy In Your Heart),Connie Francis,MGM,10,10,
1962,4,20,49,DUKE OF EARL,Gene Chandler,Vee-Jay,3,20,
1962,4,21,13,LET THERE BE DRUMS,Sandy Nelson,Imperial,13,7,
1962,4,22,23,IF YOU GOTTA MAKE A FOOL OF SOMEBODY,James Ray,Caprice,10,22,
1962,4,23,27,IRRESISTIBLE YOU,Bobby Darin,Atco,7,23,
1962,4,24,24,DEAR IVAN,Jimmy Dean,Columbia,4,24,
1962,4,25,22,FUNNY HOW TIME SLIPS AWAY,Jimmy Elledge,RCA Victor,11,22,
1962,4,26,31,TWIST-HER,Bill Black’s Combo,Hi,6,26,
1962,4,27,33,LETTER FULL OF TEARS,Gladys Knight and the Pips,Fury,7,27,
1962,4,28,34,TURN ON YOUR LOVE LIGHT,Bobby Bland,Duke,8,28,
1962,4,29,21,SMALL SAD SAM,Phil McLean,Versatile,8,21,
1962,4,30,32,DO-RE-MI,Lee Dorsey,Fury,6,30,
1962,4,31,28,MOON RIVER,Henry Mancini and His Orchestra,RCA Victor,16,11,
1962,4,32,19,PLEASE MR. POSTMAN,The Marvelettes,Tamla,21,1,
1962,4,33,45,SHADRACK,Brook Benton,Mercury,3,33,
1962,4,34,36,POCKETFUL OF MIRACLES,Frank Sinatra,Reprise,6,34,
1962,4,35,44,TUFF,Ace Cannon,Hi,5,35,
1962,4,36,39,MULTIPLICATION,Bobby Darin,Atco,6,36,
1962,4,37,20,GOODBYE CRUEL WORLD,James Darren,Colpix,15,3,
1962,4,38,43,POOR FOOL,Ike and Tina Turner,Sue,9,38,
1962,4,39,46,SMOKY PLACES,The Corsairs Featuring Jay “Bird” Uzzell,Tuff,5,39,
1962,4,40,37,THERE’S NO OTHER (Like My Baby),The Crystals,Philles,10,20,
1962,4,43,30,ROCK-A-HULA BABY (“Twist” Special),Elvis Presley,RCA Victor,8,23,
1962,4,46,25,REVENGE,Brook Benton,Mercury,10,15,
1962,4,49,40,I DON’T KNOW WHY,Linda Scott,Canadian American,13,12,
1962,4,51,35,DREAMY EYES,Johnny Tillotson,Cadence,17,35,
1962,4,60,38,‘TIL,The Angels,Caprice,14,14,
1962,4,41,48,SHE’S EVERYTHING (I Wanted You To Be),Ral Donner,Gone,5,41,
1962,4,42,67,CRYING IN THE RAIN,The Everly Brothers,Warner Brothers,3,42,
1962,4,44,57,THE GREATEST HURT,Jackie Wilson,Brunswick,3,44,
1962,4,45,47,FLYING CIRCLE,Frank Slay and His Orchestra,Swan,7,45,
1962,4,47,54,GO ON HOME,Patti Page,Mercury,5,47,
1962,4,48,50,MARIA,Roger Williams,Kapp,7,48,
1962,4,50,63,I’M BLUE (The Gong-Gong Song),The Ikettes,Atco,3,50,
1962,5,1,1,PEPPERMINT TWIST (Part 1),Joey Dee and the Starliters,Roulette,11,1,2 weeks at #1
1962,5,2,4,CAN’T HELP FALLING IN LOVE,Elvis Presley,RCA Victor,9,2,
1962,5,3,2,THE TWIST,Chubby Checker,Parkway,30,1,
1962,5,4,5,NORMAN,Sue Thompson,Hickory,9,4,
1962,5,5,3,I KNOW (You Don’t Love Me No More),Barbara George,A.F.O.,12,3,
1962,5,6,8,THE WANDERER,Dion,Laurie,9,6,
1962,5,7,20,DUKE OF EARL,Gene Chandler,Vee-Jay,4,7,
1962,5,8,9,BABY IT’S YOU,The Shirelles,Scepter,7,8,
1962,5,9,17,BREAK IT TO ME GENTLY,Brenda Lee,Decca,4,9,
1962,5,10,6,THE LION SLEEPS TONIGHT,The Tokens,RCA Victor,12,1,
1962,5,11,15,DEAR LADY TWIST,Gary (U.S.) Bonds,Legrand,8,11,
1962,5,12,14,A LITTLE BITTY TEAR,Burl Ives,Decca,7,12,
1962,5,13,13,TOWN WITHOUT PITY,Gene Pitney,Musicor,14,13,
1962,5,14,7,WHEN I FALL IN LOVE,The Lettermen,Capitol,11,7,
1962,5,15,12,RUN TO HIM,Bobby Vee,Liberty,12,2,
1962,5,16,10,WALK ON BY,Leroy Van Dyke,Mercury,14,5,
1962,5,17,23,IRRESISTIBLE YOU,Bobby Darin,Atco,8,17,
1962,5,18,18,COTTON FIELDS,The Highwaymen,United Artists,10,16,
1962,5,19,11,"HAPPY BIRTHDAY, SWEET SIXTEEN",Neil Sedaka,RCA Victor,12,6,
1962,5,20,42,CRYING IN THE RAIN,The Everly Brothers,Warner Brothers,4,20,
1962,5,21,16,UNCHAIN MY HEART,Ray Charles,ABC-Paramount,10,9,
1962,5,22,33,SHADRACK,Brook Benton,Mercury,4,22,
1962,5,23,21,LET THERE BE DRUMS,Sandy Nelson,Imperial,14,7,
1962,5,24,22,IF YOU GOTTA MAKE A FOOL OF SOMEBODY,James Ray,Caprice,11,22,
1962,5,25,27,LETTER FULL OF TEARS,Gladys Knight and the Pips,Fury,8,25,
1962,5,26,26,TWIST-HER,Bill Black’s Combo,Hi,7,26,
1962,5,27,30,DO-RE-MI,Lee Dorsey,Fury,7,27,
1962,5,28,41,SHE’S EVERYTHING (I Wanted You To Be),Ral Donner,Gone,6,28,
1962,5,29,31,MOON RIVER,Henry Mancini and His Orchestra,RCA Victor,17,11,
1962,5,30,19,WHEN THE BOY IN YOUR ARMS (Is the Boy In Your Heart),Connie Francis,MGM,11,10,
1962,5,31,24,DEAR IVAN,Jimmy Dean,Columbia,5,24,
1962,5,32,28,TURN ON YOUR LOVE LIGHT,Bobby Bland,Duke,9,28,
1962,5,33,39,SMOKY PLACES,The Corsairs Featuring Jay “Bird” Uzzell,Tuff,6,33,
1962,5,34,50,I’M BLUE (The Gong-Gong Song),The Ikettes,Atco,4,34,
1962,5,35,36,MULTIPLICATION,Bobby Darin,Atco,7,35,
1962,5,36,25,FUNNY HOW TIME SLIPS AWAY,Jimmy Elledge,RCA Victor,12,22,
1962,5,37,35,TUFF,Ace Cannon,Hi,6,35,
1962,5,38,29,SMALL SAD SAM,Phil McLean,Versatile,9,21,
1962,5,39,34,POCKETFUL OF MIRACLES,Frank Sinatra,Reprise,7,34,
1962,5,40,44,THE GREATEST HURT,Jackie Wilson,Brunswick,4,40,
1962,5,44,38,POOR FOOL,Ike and Tina Turner,Sue,10,38,
1962,5,45,37,GOODBYE CRUEL WORLD,James Darren,Colpix,16,3,
1962,5,50,32,PLEASE MR. POSTMAN,The Marvelettes,Tamla,22,1,
1962,5,55,40,THERE’S NO OTHER (Like My Baby),The Crystals,Philles,11,20,
1962,5,41,69,THE CAJUN QUEEN,Jimmy Dean,Columbia,2,41,
1962,5,42,47,GO ON HOME,Patti Page,Mercury,6,42,
1962,5,43,56,LET ME IN,The Sensations,Argo,5,43,
1962,5,46,63,CHIP CHIP,Gene McDaniels,Liberty,3,46,
1962,5,47,61,TO A SLEEPING BEAUTY,Jimmy Dean,Columbia,3,47,
1962,5,49,43,ROCK-A-HULA BABY (“Twist” Special),Elvis Presley,RCA Victor,9,23,
1962,6,1,1,PEPPERMINT TWIST (Part 1),Joey Dee and the Starliters,Roulette,12,1,3 weeks at #1
1962,6,2,7,DUKE OF EARL,Gene Chandler,Vee-Jay,5,2,
1962,6,3,3,THE TWIST,Chubby Checker,Parkway,31,1,
1962,6,4,2,CAN’T HELP FALLING IN LOVE,Elvis Presley,RCA Victor,10,2,
1962,6,5,5,I KNOW (You Don’t Love Me No More),Barbara George,A.F.O.,13,3,
1962,6,6,4,NORMAN,Sue Thompson,Hickory,10,4,
1962,6,7,6,THE WANDERER,Dion,Laurie,10,6,
1962,6,8,9,BREAK IT TO ME GENTLY,Brenda Lee,Decca,5,8,
1962,6,9,12,A LITTLE BITTY TEAR,Burl Ives,Decca,8,9,
1962,6,10,11,DEAR LADY TWIST,Gary (U.S.) Bonds,Legrand,9,10,
1962,6,11,8,BABY IT’S YOU,The Shirelles,Scepter,8,8,
1962,6,12,10,THE LION SLEEPS TONIGHT,The Tokens,RCA Victor,13,1,
1962,6,13,18,COTTON FIELDS,The Highwaymen,United Artists,11,13,
1962,6,14,20,CRYING IN THE RAIN,The Everly Brothers,Warner Brothers,5,14,
1962,6,15,17,IRRESISTIBLE YOU,Bobby Darin,Atco,9,15,
1962,6,16,14,WHEN I FALL IN LOVE,The Lettermen,Capitol,12,7,
1962,6,17,13,TOWN WITHOUT PITY,Gene Pitney,Musicor,15,13,
1962,6,18,15,RUN TO HIM,Bobby Vee,Liberty,13,2,
1962,6,19,25,LETTER FULL OF TEARS,Gladys Knight and the Pips,Fury,9,19,
1962,6,20,28,SHE’S EVERYTHING (I Wanted You To Be),Ral Donner,Gone,7,20,
1962,6,21,52,HEY! BABY,Bruce Channel,Smash,3,21,
1962,6,22,22,SHADRACK,Brook Benton,Mercury,5,22,
1962,6,23,16,WALK ON BY,Leroy Van Dyke,Mercury,15,5,
1962,6,24,46,CHIP CHIP,Gene McDaniels,Liberty,4,24,
1962,6,25,33,SMOKY PLACES,The Corsairs Featuring Jay “Bird” Uzzell,Tuff,7,25,
1962,6,26,37,TUFF,Ace Cannon,Hi,7,26,
1962,6,27,24,IF YOU GOTTA MAKE A FOOL OF SOMEBODY,James Ray,Caprice,12,22,
1962,6,28,34,I’M BLUE (The Gong-Gong Song),The Ikettes,Atco,5,28,
1962,6,29,26,TWIST-HER,Bill Black’s Combo,Hi,8,26,
1962,6,30,29,MOON RIVER,Henry Mancini and His Orchestra,RCA Victor,18,11,
1962,6,31,27,DO-RE-MI,Lee Dorsey,Fury,8,27,
1962,6,32,35,MULTIPLICATION,Bobby Darin,Atco,8,32,
1962,6,33,23,LET THERE BE DRUMS,Sandy Nelson,Imperial,15,7,
1962,6,34,41,THE CAJUN QUEEN,Jimmy Dean,Columbia,3,34,
1962,6,35,43,LET ME IN,The Sensations,Argo,6,35,
1962,6,36,21,UNCHAIN MY HEART,Ray Charles,ABC-Paramount,11,9,
1962,6,37,40,THE GREATEST HURT,Jackie Wilson,Brunswick,5,37,
1962,6,38,19,"HAPPY BIRTHDAY, SWEET SIXTEEN",Neil Sedaka,RCA Victor,13,6,
1962,6,39,36,FUNNY HOW TIME SLIPS AWAY,Jimmy Elledge,RCA Victor,13,22,
1962,6,40,47,TO A SLEEPING BEAUTY,Jimmy Dean,Columbia,4,40,
1962,6,43,31,DEAR IVAN,Jimmy Dean,Columbia,6,24,
1962,6,53,39,POCKETFUL OF MIRACLES,Frank Sinatra,Reprise,8,34,
1962,6,55,32,TURN ON YOUR LOVE LIGHT,Bobby Bland,Duke,10,28,
1962,6,61,30,WHEN THE BOY IN YOUR ARMS (Is the Boy In Your Heart),Connie Francis,MGM,12,10,
1962,6,62,38,SMALL SAD SAM,Phil McLean,Versatile,10,21,
1962,6,41,48,SURFER’S STOMP,The Mar-Kets,Liberty,5,41,
1962,6,42,58,MY BOOMERANG WON’T COME BACK,Charlie Drake,United Artists,5,42,
1962,6,44,62,WHAT’S SO GOOD ABOUT GOOD-BY,The Miracles,Tamla,5,44,
1962,6,45,53,PERCOLATOR (Twist),Billy Joe and the Checkmates,Dore,5,45,
1962,6,46,42,GO ON HOME,Patti Page,Mercury,7,42,
1962,6,47,79,MIDNIGHT IN MOSCOW,Kenny Ball and His Jazzmen,Kapp,2,47,
1962,6,48,56,CHATTANOOGA CHOO CHOO,Floyd Cramer,RCA Victor,4,48,
1962,6,49,70,TWISTIN’ THE NIGHT AWAY,Sam Cooke,RCA Victor,2,49,
1962,6,50,66,HER ROYAL MAJESTY,James Darren,Colpix,2,50,
1962,7,1,2,DUKE OF EARL,Gene Chandler,Vee-Jay,6,1,1 week at #1
1962,7,2,1,PEPPERMINT TWIST (Part 1),Joey Dee and the Starliters,Roulette,13,1,
1962,7,3,3,THE TWIST,Chubby Checker,Parkway,32,1,
1962,7,4,6,NORMAN,Sue Thompson,Hickory,11,4,
1962,7,5,7,THE WANDERER,Dion,Laurie,11,5,
1962,7,6,8,BREAK IT TO ME GENTLY,Brenda Lee,Decca,6,6,
1962,7,7,5,I KNOW (You Don’t Love Me No More),Barbara George,A.F.O.,14,3,
1962,7,8,4,CAN’T HELP FALLING IN LOVE,Elvis Presley,RCA Victor,11,2,
1962,7,9,14,CRYING IN THE RAIN,The Everly Brothers,Warner Brothers,6,9,
1962,7,10,10,DEAR LADY TWIST,Gary (U.S.) Bonds,Legrand,10,10,
1962,7,11,9,A LITTLE BITTY TEAR,Burl Ives,Decca,9,9,
1962,7,12,11,BABY IT’S YOU,The Shirelles,Scepter,9,8,
1962,7,13,21,HEY! BABY,Bruce Channel,Smash,4,13,
1962,7,14,13,COTTON FIELDS,The Highwaymen,United Artists,12,13,
1962,7,15,24,CHIP CHIP,Gene McDaniels,Liberty,5,15,
1962,7,16,12,THE LION SLEEPS TONIGHT,The Tokens,RCA Victor,14,1,
1962,7,17,15,IRRESISTIBLE YOU,Bobby Darin,Atco,10,15,
1962,7,18,20,SHE’S EVERYTHING (I Wanted You To Be),Ral Donner,Gone,8,18,
1962,7,19,22,SHADRACK,Brook Benton,Mercury,6,19,
1962,7,20,28,I’M BLUE (The Gong-Gong Song),The Ikettes,Atco,6,20,
1962,7,21,19,LETTER FULL OF TEARS,Gladys Knight and the Pips,Fury,10,19,
1962,7,22,18,RUN TO HIM,Bobby Vee,Liberty,14,2,
1962,7,23,17,TOWN WITHOUT PITY,Gene Pitney,Musicor,16,13,
1962,7,24,16,WHEN I FALL IN LOVE,The Lettermen,Capitol,13,7,
1962,7,25,34,THE CAJUN QUEEN,Jimmy Dean,Columbia,4,25,
1962,7,26,26,TUFF,Ace Cannon,Hi,8,26,
1962,7,27,35,LET ME IN,The Sensations,Argo,7,27,
1962,7,28,25,SMOKY PLACES,The Corsairs Featuring Jay “Bird” Uzzell,Tuff,8,25,
1962,7,29,47,MIDNIGHT IN MOSCOW,Kenny Ball and His Jazzmen,Kapp,3,29,
1962,7,30,32,MULTIPLICATION,Bobby Darin,Atco,9,30,
1962,7,31,50,HER ROYAL MAJESTY,James Darren,Colpix,3,31,
1962,7,32,41,SURFER’S STOMP,The Mar-Kets,Liberty,6,32,
1962,7,33,45,PERCOLATOR (Twist),Billy Joe and the Checkmates,Dore,6,33,
1962,7,34,37,THE GREATEST HURT,Jackie Wilson,Brunswick,6,34,
