YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1974,1,42,44,THIS TIME I’M GONE FOR GOOD,Bobby “Blue” Bland,Dunhill,8,42,
1974,1,44,62,JOY (Part 1),Isaac Hayes,Enterprise,3,44,
1974,1,45,45,TELL HER SHE’S LOVELY,El Chicano,MCA,8,40,
1974,1,47,57,I LOVE,Tom T. Hall,Mercury,5,47,
1974,1,48,52,ROCK ON,David Essex,Columbia,9,48,
1974,1,50,61,PUT YOUR HANDS TOGETHER,The O’Jays,Philadelphia International,3,50,
1974,2,1,2,THE JOKER,The Steve Miller Band,Capitol,13,1,1 week at #1
1974,2,2,1,TIME IN A BOTTLE,Jim Croce,ABC,9,1,
1974,2,3,5,SHOW AND TELL,Al Wilson,Rocky Road,13,3,
1974,2,4,6,SMOKIN’ IN THE BOY’S ROOM,Brownsville Station,Big Tree,12,4,
1974,2,5,10,I’VE GOT TO USE MY IMAGINATION,Gladys Knight and the Pips,Buddah,8,5,
1974,2,6,16,YOU’RE SIXTEEN,Ringo Starr,Apple,5,6,
1974,2,7,8,"NEVER, NEVER GONNA GIVE YA UP",Barry White,20th Century,12,7,
1974,2,8,9,LIVING FOR THE CITY,Stevie Wonder,Tamla,10,8,
1974,2,9,13,LET ME BE THERE,Olivia Newton-John,MCA,9,9,
1974,2,10,12,HELEN WHEELS,Paul McCartney and Wings,Apple,8,10,
1974,2,11,15,THE WAY WE WERE,Barbra Streisand,Columbia,8,11,
1974,2,12,4,THE MOST BEAUTIFUL GIRL,Charlie Rich,Epic,16,1,
1974,2,13,17,LOVE’S THEME,The Love Unlimited Orchestra,20th Century,7,13,
1974,2,14,3,LEAVE ME ALONE (Ruby Red Dress),Helen Reddy,Capitol,11,3,
1974,2,15,19,ARE YOU LONESOME TONIGHT / WHEN I FALL IN LOVE,Donny Osmond,MGM,8,15,
1974,2,16,20,ME AND BABY BROTHER,War,United Artists,10,16,
1974,2,17,18,UNTIL YOU COME BACK TO ME (That’s What I’m Gonna Do),Aretha Franklin,Atlantic,8,17,
1974,2,18,7,GOODBYE YELLOW BRICK ROAD,Elton John,MCA,12,2,
1974,2,19,11,TOP OF THE WORLD,The Carpenters,A&M,15,1,
1974,2,20,14,HELLO IT’S ME,Todd Rundgren,Bearsville,15,5,
1974,2,21,24,LIVIN’ FOR YOU,Al Green,Hi,6,21,
1974,2,22,30,SPIDERS & SNAKES,Jim Stafford,MGM,10,22,
1974,2,23,31,WALK LIKE A MAN,Grand Funk,Capitol,8,23,
1974,2,24,21,IF YOU’RE READY (Come Go With Me),The Staple Singers,Stax,12,9,
1974,2,25,29,SISTER MARY ELEPHANT (Shudd-Up),Cheech and Chong,Ode,8,25,
1974,2,26,23,JUST YOU ‘N’ ME,Chicago,Columbia,16,4,
1974,2,27,22,ROCKIN’ ROLL BABY,The Stylistics,Avco,13,14,
1974,2,28,37,JUNGLE BOOGIE,Kool and the Gang,De-Lite,6,28,
1974,2,29,25,MIND GAMES,John Lennon,Apple,10,18,
1974,2,30,26,D’YER MAK’ER,Led Zeppelin,Atlantic,13,20,
1974,2,31,28,MY MUSIC,Loggins and Messina,Columbia,11,16,
1974,2,32,40,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,Capitol,8,32,
1974,2,33,65,AMERICANS,Byron MacGregor,Westbound,2,33,
1974,2,34,36,PAINTED LADIES,Ian Thomas,Janus,12,34,
1974,2,35,39,AMERICAN TUNE,Paul Simon,Columbia,7,35,
1974,2,36,44,JOY (Part 1),Isaac Hayes,Enterprise,4,36,
1974,2,37,33,WHO’S IN THE STRAWBERRY PATCH WITH SALLY,Tony Orlando and Dawn,Bell,10,27,
1974,2,38,46,LET YOUR HAIR DOWN,The Temptations,Gordy,4,38,
1974,2,39,50,PUT YOUR HANDS TOGETHER,The O’Jays,Philadelphia International,4,39,
1974,2,40,48,ROCK ON,David Essex,Columbia,10,40,
1974,2,43,27,THE LOVE I LOST (Part 1),Harold Melvin and the Blue Notes,Philadelphia International,16,7,
1974,2,45,32,PHOTOGRAPH,Ringo Starr,Apple,15,1,
1974,2,49,34,COME GET TO THIS,Marvin Gaye,Tamla,11,21,
1974,2,52,38,I GOT A NAME,Jim Croce,ABC,15,10,
1974,2,59,35,SPACE RACE,Billy Preston,A&M,17,4,
1974,2,41,47,I LOVE,Tom T. Hall,Mercury,6,41,
1974,2,42,42,THIS TIME I’M GONE FOR GOOD,Bobby “Blue” Bland,Dunhill,9,42,
1974,2,44,55,MIDNIGHT RIDER,Gregg Allman,Capricorn,4,44,
1974,2,46,56,JIM DANDY,Black Oak Arkansas,Atco,5,46,
1974,2,47,41,I CAN’T STAND THE RAIN,Ann Peebles,Hi,20,38,
1974,2,48,51,BABY COME CLOSE,Smokey Robinson,Tamla,9,48,
1974,2,50,60,LOVE SONG,Anne Murray,Capitol,5,50,
1974,3,1,3,SHOW AND TELL,Al Wilson,Rocky Road,14,1,1 week at #1
1974,3,2,1,THE JOKER,The Steve Miller Band,Capitol,14,1,
1974,3,3,4,SMOKIN’ IN THE BOY’S ROOM,Brownsville Station,Big Tree,13,3,
1974,3,4,5,I’VE GOT TO USE MY IMAGINATION,Gladys Knight and the Pips,Buddah,9,4,
1974,3,5,6,YOU’RE SIXTEEN,Ringo Starr,Apple,6,5,
1974,3,6,2,TIME IN A BOTTLE,Jim Croce,ABC,10,1,
1974,3,7,11,THE WAY WE WERE,Barbra Streisand,Columbia,9,7,
1974,3,8,8,LIVING FOR THE CITY,Stevie Wonder,Tamla,11,8,
1974,3,9,9,LET ME BE THERE,Olivia Newton-John,MCA,10,9,
1974,3,10,13,LOVE’S THEME,The Love Unlimited Orchestra,20th Century,8,10,
1974,3,11,7,"NEVER, NEVER GONNA GIVE YA UP",Barry White,20th Century,13,7,
1974,3,12,10,HELEN WHEELS,Paul McCartney and Wings,Apple,9,10,
1974,3,13,17,UNTIL YOU COME BACK TO ME (That’s What I’m Gonna Do),Aretha Franklin,Atlantic,9,13,
1974,3,14,15,ARE YOU LONESOME TONIGHT / WHEN I FALL IN LOVE,Donny Osmond,MGM,9,14,
1974,3,15,16,ME AND BABY BROTHER,War,United Artists,11,15,
1974,3,16,12,THE MOST BEAUTIFUL GIRL,Charlie Rich,Epic,17,1,
1974,3,17,33,AMERICANS,Byron MacGregor,Westbound,3,17,
1974,3,18,22,SPIDERS & SNAKES,Jim Stafford,MGM,11,18,
1974,3,19,21,LIVIN’ FOR YOU,Al Green,Hi,7,19,
1974,3,20,23,WALK LIKE A MAN,Grand Funk,Capitol,9,20,
1974,3,21,14,LEAVE ME ALONE (Ruby Red Dress),Helen Reddy,Capitol,12,3,
1974,3,22,28,JUNGLE BOOGIE,Kool and the Gang,De-Lite,7,22,
1974,3,23,18,GOODBYE YELLOW BRICK ROAD,Elton John,MCA,13,2,
1974,3,24,25,SISTER MARY ELEPHANT (Shudd-Up),Cheech and Chong,Ode,9,24,
1974,3,25,19,TOP OF THE WORLD,The Carpenters,A&M,16,1,
1974,3,26,20,HELLO IT’S ME,Todd Rundgren,Bearsville,16,5,
1974,3,27,24,IF YOU’RE READY (Come Go With Me),The Staple Singers,Stax,13,9,
1974,3,28,32,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,Capitol,9,28,
1974,3,29,39,PUT YOUR HANDS TOGETHER,The O’Jays,Philadelphia International,5,29,
1974,3,30,38,LET YOUR HAIR DOWN,The Temptations,Gordy,5,30,
1974,3,31,27,ROCKIN’ ROLL BABY,The Stylistics,Avco,14,14,
1974,3,32,40,ROCK ON,David Essex,Columbia,11,32,
1974,3,33,36,JOY (Part 1),Isaac Hayes,Enterprise,5,33,
1974,3,34,29,MIND GAMES,John Lennon,Apple,11,18,
1974,3,35,26,JUST YOU ‘N’ ME,Chicago,Columbia,17,4,
1974,3,36,44,MIDNIGHT RIDER,Gregg Allman,Capricorn,5,36,
1974,3,37,35,AMERICAN TUNE,Paul Simon,Columbia,8,35,
1974,3,38,41,I LOVE,Tom T. Hall,Mercury,7,38,
1974,3,39,48,BABY COME CLOSE,Smokey Robinson,Tamla,10,39,
1974,3,40,50,LOVE SONG,Anne Murray,Capitol,6,40,
1974,3,43,30,D’YER MAK’ER,Led Zeppelin,Atlantic,14,20,
1974,3,44,31,MY MUSIC,Loggins and Messina,Columbia,12,16,
1974,3,45,34,PAINTED LADIES,Ian Thomas,Janus,13,34,
1974,3,50,37,WHO’S IN THE STRAWBERRY PATCH WITH SALLY,Tony Orlando and Dawn,Bell,11,27,
1974,3,41,56,LAST TIME I SAW HIM,Diana Ross,Motown,3,41,
1974,3,42,46,JIM DANDY,Black Oak Arkansas,Atco,6,42,
1974,3,46,62,BOOGIE DOWN,Eddie Kendricks,Tamla,3,46,
1974,3,47,42,THIS TIME I’M GONE FOR GOOD,Bobby “Blue” Bland,Dunhill,10,42,
1974,3,48,58,I LIKE TO LIVE THE LOVE,B.B. King,ABC,7,48,
1974,3,49,70,ABRA-CA-DABRA,The DeFranco Family Featuring Tony DeFranco,20th Century,4,49,
1974,4,1,5,YOU’RE SIXTEEN,Ringo Starr,Apple,7,1,1 week at #1
1974,4,2,1,SHOW AND TELL,Al Wilson,Rocky Road,15,1,
1974,4,3,7,THE WAY WE WERE,Barbra Streisand,Columbia,10,3,
1974,4,4,4,I’VE GOT TO USE MY IMAGINATION,Gladys Knight and the Pips,Buddah,10,4,
1974,4,5,2,THE JOKER,The Steve Miller Band,Capitol,15,1,
1974,4,6,10,LOVE’S THEME,The Love Unlimited Orchestra,20th Century,9,6,
1974,4,7,3,SMOKIN’ IN THE BOY’S ROOM,Brownsville Station,Big Tree,14,3,
1974,4,8,9,LET ME BE THERE,Olivia Newton-John,MCA,11,8,
1974,4,9,6,TIME IN A BOTTLE,Jim Croce,ABC,11,1,
1974,4,10,17,AMERICANS,Byron MacGregor,Westbound,4,10,
1974,4,11,13,UNTIL YOU COME BACK TO ME (That’s What I’m Gonna Do),Aretha Franklin,Atlantic,10,11,
1974,4,12,8,LIVING FOR THE CITY,Stevie Wonder,Tamla,12,8,
1974,4,13,11,"NEVER, NEVER GONNA GIVE YA UP",Barry White,20th Century,14,7,
1974,4,14,18,SPIDERS & SNAKES,Jim Stafford,MGM,12,14,
1974,4,15,15,ME AND BABY BROTHER,War,United Artists,12,15,
1974,4,16,14,ARE YOU LONESOME TONIGHT / WHEN I FALL IN LOVE,Donny Osmond,MGM,10,14,
1974,4,17,12,HELEN WHEELS,Paul McCartney and Wings,Apple,10,10,
1974,4,18,22,JUNGLE BOOGIE,Kool and the Gang,De-Lite,8,18,
1974,4,19,20,WALK LIKE A MAN,Grand Funk,Capitol,10,19,
1974,4,20,16,THE MOST BEAUTIFUL GIRL,Charlie Rich,Epic,18,1,
1974,4,21,19,LIVIN’ FOR YOU,Al Green,Hi,8,19,
1974,4,22,29,PUT YOUR HANDS TOGETHER,The O’Jays,Philadelphia International,6,22,
1974,4,23,21,LEAVE ME ALONE (Ruby Red Dress),Helen Reddy,Capitol,13,3,
1974,4,24,32,ROCK ON,David Essex,Columbia,12,24,
1974,4,25,23,GOODBYE YELLOW BRICK ROAD,Elton John,MCA,14,2,
1974,4,26,24,SISTER MARY ELEPHANT (Shudd-Up),Cheech and Chong,Ode,10,24,
1974,4,27,30,LET YOUR HAIR DOWN,The Temptations,Gordy,6,27,
1974,4,28,62,THE AMERICANS (A Canadian’s Opinion),Gordon Sinclair,Avco,3,28,
1974,4,29,25,TOP OF THE WORLD,The Carpenters,A&M,17,1,
1974,4,30,38,I LOVE,Tom T. Hall,Mercury,8,30,
1974,4,31,33,JOY (Part 1),Isaac Hayes,Enterprise,6,31,
1974,4,32,36,MIDNIGHT RIDER,Gregg Allman,Capricorn,6,32,
1974,4,33,41,LAST TIME I SAW HIM,Diana Ross,Motown,4,33,
1974,4,34,42,JIM DANDY,Black Oak Arkansas,Atco,7,34,
1974,4,35,40,LOVE SONG,Anne Murray,Capitol,7,35,
1974,4,36,46,BOOGIE DOWN,Eddie Kendricks,Tamla,4,36,
1974,4,37,39,BABY COME CLOSE,Smokey Robinson,Tamla,11,37,
1974,4,38,26,HELLO IT’S ME,Todd Rundgren,Bearsville,17,5,
1974,4,39,31,ROCKIN’ ROLL BABY,The Stylistics,Avco,15,14,
1974,4,40,49,ABRA-CA-DABRA,The DeFranco Family Featuring Tony DeFranco,20th Century,5,40,
1974,4,41,28,IF WE MAKE IT THROUGH DECEMBER,Merle Haggard,Capitol,10,28,
1974,4,43,27,IF YOU’RE READY (Come Go With Me),The Staple Singers,Stax,14,9,
1974,4,44,34,MIND GAMES,John Lennon,Apple,12,18,
1974,4,46,35,JUST YOU ‘N’ ME,Chicago,Columbia,18,4,
1974,4,53,37,AMERICAN TUNE,Paul Simon,Columbia,9,35,
1974,4,42,61,DOO DOO DOO DOO DOO (Heartbreaker),The Rolling Stones,Rolling Stones,3,42,
1974,4,45,48,I LIKE TO LIVE THE LOVE,B.B. King,ABC,8,45,
1974,4,47,52,CAN THIS BE REAL,Natural Four,Curtom,4,47,
1974,4,49,43,D’YER MAK’ER,Led Zeppelin,Atlantic,15,20,
1974,4,50,57,I SHALL SING,Garfunkel,Columbia,5,50,
1974,5,1,3,THE WAY WE WERE,Barbra Streisand,Columbia,11,1,1 week at #1
1974,5,2,1,YOU’RE SIXTEEN,Ringo Starr,Apple,8,1,
1974,5,3,6,LOVE’S THEME,The Love Unlimited Orchestra,20th Century,10,3,
1974,5,4,2,SHOW AND TELL,Al Wilson,Rocky Road,16,1,
1974,5,5,10,AMERICANS,Byron MacGregor,Westbound,5,5,
1974,5,6,4,I’VE GOT TO USE MY IMAGINATION,Gladys Knight and the Pips,Buddah,11,4,
1974,5,7,8,LET ME BE THERE,Olivia Newton-John,MCA,12,7,
1974,5,8,11,UNTIL YOU COME BACK TO ME (That’s What I’m Gonna Do),Aretha Franklin,Atlantic,11,8,
1974,5,9,5,THE JOKER,The Steve Miller Band,Capitol,16,1,
1974,5,10,14,SPIDERS & SNAKES,Jim Stafford,MGM,13,10,
1974,5,11,7,SMOKIN’ IN THE BOY’S ROOM,Brownsville Station,Big Tree,15,3,
1974,5,12,9,TIME IN A BOTTLE,Jim Croce,ABC,12,1,
1974,5,13,12,LIVING FOR THE CITY,Stevie Wonder,Tamla,13,8,
1974,5,14,18,JUNGLE BOOGIE,Kool and the Gang,De-Lite,9,14,
1974,5,15,13,"NEVER, NEVER GONNA GIVE YA UP",Barry White,20th Century,15,7,
1974,5,16,15,ME AND BABY BROTHER,War,United Artists,13,15,
1974,5,17,24,ROCK ON,David Essex,Columbia,13,17,
1974,5,18,22,PUT YOUR HANDS TOGETHER,The O’Jays,Philadelphia International,7,18,
1974,5,19,36,BOOGIE DOWN,Eddie Kendricks,Tamla,5,19,
1974,5,20,17,HELEN WHEELS,Paul McCartney and Wings,Apple,11,10,
1974,5,21,20,THE MOST BEAUTIFUL GIRL,Charlie Rich,Epic,19,1,
1974,5,22,42,DOO DOO DOO DOO DOO (Heartbreaker),The Rolling Stones,Rolling Stones,4,22,
1974,5,23,30,I LOVE,Tom T. Hall,Mercury,9,23,
1974,5,24,21,LIVIN’ FOR YOU,Al Green,Hi,9,19,
1974,5,25,32,MIDNIGHT RIDER,Gregg Allman,Capricorn,7,25,
1974,5,26,28,THE AMERICANS (A Canadian’s Opinion),Gordon Sinclair,Avco,4,26,
1974,5,27,33,LAST TIME I SAW HIM,Diana Ross,Motown,5,27,
1974,5,28,34,JIM DANDY,Black Oak Arkansas,Atco,8,28,
1974,5,29,35,LOVE SONG,Anne Murray,Capitol,8,29,
1974,5,30,31,JOY (Part 1),Isaac Hayes,Enterprise,7,30,
1974,5,31,27,LET YOUR HAIR DOWN,The Temptations,Gordy,7,27,
1974,5,32,23,LEAVE ME ALONE (Ruby Red Dress),Helen Reddy,Capitol,14,3,
1974,5,33,37,BABY COME CLOSE,Smokey Robinson,Tamla,12,33,
1974,5,34,16,ARE YOU LONESOME TONIGHT / WHEN I FALL IN LOVE,Donny Osmond,MGM,11,14,
1974,5,35,25,GOODBYE YELLOW BRICK ROAD,Elton John,MCA,15,2,
1974,5,36,51,SEXY MAMA,The Moments,Stang,4,36,
1974,5,37,40,ABRA-CA-DABRA,The DeFranco Family Featuring Tony DeFranco,20th Century,6,37,
1974,5,38,19,WALK LIKE A MAN,Grand Funk,Capitol,11,19,
1974,5,39,29,TOP OF THE WORLD,The Carpenters,A&M,18,1,
1974,5,40,56,DARK LADY,Cher,MCA,3,40,
1974,5,41,26,SISTER MARY ELEPHANT (Shudd-Up),Cheech and Chong,Ode,11,24,
1974,5,46,39,ROCKIN’ ROLL BABY,The Stylistics,Avco,16,14,
1974,5,52,38,HELLO IT’S ME,Todd Rundgren,Bearsville,18,5,
1974,5,42,45,I LIKE TO LIVE THE LOVE,B.B. King,ABC,9,42,
1974,5,43,47,CAN THIS BE REAL,Natural Four,Curtom,5,43,
1974,5,44,54,DADDY WHAT IF,Bobby Bare,RCA,5,44,
1974,5,45,50,I SHALL SING,Garfunkel,Columbia,6,45,
1974,5,47,58,LAST KISS,Wednesday,Sussex,11,47,
1974,5,48,48,TEENAGE LAMENT ’74,Alice Cooper,Warner Brothers,6,48,
1974,5,49,72,SEASONS IN THE SUN,Terry Jacks,Bell,4,49,
1974,5,50,60,MY SWEET LADY,Cliff DeYoung with Bill Mumy and Corey Fischer,MCA,5,50,
1974,6,1,3,LOVE’S THEME,The Love Unlimited Orchestra,20th Century,11,1,1 week at #1
1974,6,2,1,THE WAY WE WERE,Barbra Streisand,Columbia,12,1,
1974,6,3,2,YOU’RE SIXTEEN,Ringo Starr,Apple,9,1,
1974,6,4,5,AMERICANS,Byron MacGregor,Westbound,6,4,
1974,6,5,8,UNTIL YOU COME BACK TO ME (That’s What I’m Gonna Do),Aretha Franklin,Atlantic,12,5,
1974,6,6,7,LET ME BE THERE,Olivia Newton-John,MCA,13,6,
1974,6,7,10,SPIDERS & SNAKES,Jim Stafford,MGM,14,7,
1974,6,8,4,SHOW AND TELL,Al Wilson,Rocky Road,17,1,
1974,6,9,6,I’VE GOT TO USE MY IMAGINATION,Gladys Knight and the Pips,Buddah,12,4,
1974,6,10,14,JUNGLE BOOGIE,Kool and the Gang,De-Lite,10,10,
1974,6,11,9,THE JOKER,The Steve Miller Band,Capitol,17,1,
1974,6,12,11,SMOKIN’ IN THE BOY’S ROOM,Brownsville Station,Big Tree,16,3,
1974,6,13,17,ROCK ON,David Essex,Columbia,14,13,
1974,6,14,19,BOOGIE DOWN,Eddie Kendricks,Tamla,6,14,
1974,6,15,18,PUT YOUR HANDS TOGETHER,The O’Jays,Philadelphia International,8,15,
1974,6,16,13,LIVING FOR THE CITY,Stevie Wonder,Tamla,14,8,
1974,6,17,22,DOO DOO DOO DOO DOO (Heartbreaker),The Rolling Stones,Rolling Stones,5,17,
1974,6,18,12,TIME IN A BOTTLE,Jim Croce,ABC,13,1,
1974,6,19,23,I LOVE,Tom T. Hall,Mercury,10,19,
1974,6,20,15,"NEVER, NEVER GONNA GIVE YA UP",Barry White,20th Century,16,7,
1974,6,21,27,LAST TIME I SAW HIM,Diana Ross,Motown,6,21,
1974,6,22,25,MIDNIGHT RIDER,Gregg Allman,Capricorn,8,22,
1974,6,23,29,LOVE SONG,Anne Murray,Capitol,9,23,
1974,6,24,26,THE AMERICANS (A Canadian’s Opinion),Gordon Sinclair,Avco,5,24,
1974,6,25,21,THE MOST BEAUTIFUL GIRL,Charlie Rich,Epic,20,1,
1974,6,26,28,JIM DANDY,Black Oak Arkansas,Atco,9,26,
1974,6,27,49,SEASONS IN THE SUN,Terry Jacks,Bell,5,27,
1974,6,28,16,ME AND BABY BROTHER,War,United Artists,14,15,
1974,6,29,33,BABY COME CLOSE,Smokey Robinson,Tamla,13,29,
1974,6,30,30,JOY (Part 1),Isaac Hayes,Enterprise,8,30,
1974,6,31,40,DARK LADY,Cher,MCA,4,31,
1974,6,32,36,SEXY MAMA,The Moments,Stang,5,32,
1974,6,33,24,LIVIN’ FOR YOU,Al Green,Hi,10,19,
1974,6,34,37,ABRA-CA-DABRA,The DeFranco Family Featuring Tony DeFranco,20th Century,7,34,
1974,6,35,43,CAN THIS BE REAL,Natural Four,Curtom,6,35,
1974,6,36,32,LEAVE ME ALONE (Ruby Red Dress),Helen Reddy,Capitol,15,3,
1974,6,37,20,HELEN WHEELS,Paul McCartney and Wings,Apple,12,10,
1974,6,38,45,I SHALL SING,Garfunkel,Columbia,7,38,
1974,6,39,42,I LIKE TO LIVE THE LOVE,B.B. King,ABC,10,39,
1974,6,40,51,COME AND GET YOUR LOVE,Redbone,Epic,5,40,
1974,6,46,31,LET YOUR HAIR DOWN,The Temptations,Gordy,8,27,
1974,6,47,35,GOODBYE YELLOW BRICK ROAD,Elton John,MCA,16,2,
1974,6,48,39,TOP OF THE WORLD,The Carpenters,A&M,19,1,
1974,6,52,34,ARE YOU LONESOME TONIGHT / WHEN I FALL IN LOVE,Donny Osmond,MGM,12,14,
1974,6,57,38,WALK LIKE A MAN,Grand Funk,Capitol,12,19,
1974,6,41,44,DADDY WHAT IF,Bobby Bare,RCA,6,41,
1974,6,42,55,ERES TU (Touch the Wind),Mocedades,Tara,5,42,
1974,6,43,47,LAST KISS,Wednesday,Sussex,12,43,
1974,6,44,54,TRYING TO HOLD ON TO MY WOMAN,Lamont Dozier,ABC,8,44,
1974,6,45,50,MY SWEET LADY,Cliff DeYoung with Bill Mumy and Corey Fischer,MCA,6,45,
1974,6,49,46,ROCKIN’ ROLL BABY,The Stylistics,Avco,17,14,
1974,6,50,56,YOU’RE SO UNIQUE,Billy Preston,A&M,6,50,
1974,7,1,2,THE WAY WE WERE,Barbra Streisand,Columbia,13,1,2 weeks at #1
1974,7,2,1,LOVE’S THEME,The Love Unlimited Orchestra,20th Century,12,1,
1974,7,3,3,YOU’RE SIXTEEN,Ringo Starr,Apple,10,1,
1974,7,4,5,UNTIL YOU COME BACK TO ME (That’s What I’m Gonna Do),Aretha Franklin,Atlantic,13,4,
1974,7,5,7,SPIDERS & SNAKES,Jim Stafford,MGM,15,5,
1974,7,6,4,AMERICANS,Byron MacGregor,Westbound,7,4,
1974,7,7,6,LET ME BE THERE,Olivia Newton-John,MCA,14,6,
1974,7,8,10,JUNGLE BOOGIE,Kool and the Gang,De-Lite,11,8,
1974,7,9,14,BOOGIE DOWN,Eddie Kendricks,Tamla,7,9,
1974,7,10,13,ROCK ON,David Essex,Columbia,15,10,
1974,7,11,8,SHOW AND TELL,Al Wilson,Rocky Road,18,1,
1974,7,12,27,SEASONS IN THE SUN,Terry Jacks,Bell,6,12,
1974,7,13,15,PUT YOUR HANDS TOGETHER,The O’Jays,Philadelphia International,9,13,
1974,7,14,9,I’VE GOT TO USE MY IMAGINATION,Gladys Knight and the Pips,Buddah,13,4,
1974,7,15,19,I LOVE,Tom T. Hall,Mercury,11,15,
1974,7,16,17,DOO DOO DOO DOO DOO (Heartbreaker),The Rolling Stones,Rolling Stones,6,16,
1974,7,17,21,LAST TIME I SAW HIM,Diana Ross,Motown,7,17,
1974,7,18,11,THE JOKER,The Steve Miller Band,Capitol,18,1,
1974,7,19,23,LOVE SONG,Anne Murray,Capitol,10,19,
1974,7,20,22,MIDNIGHT RIDER,Gregg Allman,Capricorn,9,20,
1974,7,21,31,DARK LADY,Cher,MCA,5,21,
1974,7,22,12,SMOKIN’ IN THE BOY’S ROOM,Brownsville Station,Big Tree,17,3,
1974,7,23,16,LIVING FOR THE CITY,Stevie Wonder,Tamla,15,8,
1974,7,24,32,SEXY MAMA,The Moments,Stang,6,24,
1974,7,25,26,JIM DANDY,Black Oak Arkansas,Atco,10,25,
1974,7,26,18,TIME IN A BOTTLE,Jim Croce,ABC,14,1,
1974,7,27,29,BABY COME CLOSE,Smokey Robinson,Tamla,14,27,
1974,7,28,20,"NEVER, NEVER GONNA GIVE YA UP",Barry White,20th Century,17,7,
1974,7,29,25,THE MOST BEAUTIFUL GIRL,Charlie Rich,Epic,21,1,
1974,7,30,66,MOCKINGBIRD,Carly Simon and James Taylor,Elektra,3,30,
1974,7,31,35,CAN THIS BE REAL,Natural Four,Curtom,7,31,
1974,7,32,34,ABRA-CA-DABRA,The DeFranco Family Featuring Tony DeFranco,20th Century,8,32,
1974,7,33,24,THE AMERICANS (A Canadian’s Opinion),Gordon Sinclair,Avco,6,24,
1974,7,34,42,ERES TU (Touch the Wind),Mocedades,Tara,6,34,
1974,7,35,40,COME AND GET YOUR LOVE,Redbone,Epic,6,35,
1974,7,36,45,MY SWEET LADY,Cliff DeYoung with Bill Mumy and Corey Fischer,MCA,7,36,
1974,7,37,44,TRYING TO HOLD ON TO MY WOMAN,Lamont Dozier,ABC,9,37,
1974,7,38,39,I LIKE TO LIVE THE LOVE,B.B. King,ABC,11,38,
1974,7,39,51,SUNSHINE ON MY SHOULDERS,John Denver,RCA,4,39,
1974,7,40,43,LAST KISS,Wednesday,Sussex,13,40,
1974,7,42,30,JOY (Part 1),Isaac Hayes,Enterprise,9,30,
1974,7,43,33,LIVIN’ FOR YOU,Al Green,Hi,11,19,
1974,7,45,38,I SHALL SING,Garfunkel,Columbia,8,38,
