YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1967,7,36,43,ALL,James Darren,Warner Brothers,6,36,
1967,7,37,37,"RIDE, RIDE, RIDE",Brenda Lee,Decca,6,37,
1967,7,38,40,PUSHIN’ TOO HARD,The Seeds,GNP Crescendo,9,38,
1967,7,39,56,"FOR WHAT IT’S WORTH (Stop, Hey What’s That Sound)",Buffalo Springfield,Atco,4,39,
1967,7,40,45,ARE YOU LONELY FOR ME,Freddie Scott,Shout,9,40,
1967,7,45,14,WORDS OF LOVE,The Mamas and the Papas,Dunhill,12,5,
1967,7,48,23,KNIGHT IN RUSTY ARMOUR,Peter and Gordon,Capitol,9,15,
1967,7,50,28,COLOR MY WORLD,Petula Clark,Warner Brothers,9,16,
1967,7,53,20,WILD THING,Senator Bobby,Parkway,7,20,
1967,7,41,53,I’VE BEEN LONELY TOO LONG,The Young Rascals,Atlantic,4,41,
1967,7,42,48,WISH YOU DIDN’T HAVE TO GO,James and Bobby Purify,Bell,4,42,
1967,7,43,69,EPISTLE TO DIPPY,Donovan,Epic,2,43,
1967,7,44,55,NIKI HOEKY,P.J. Proby,Liberty,4,44,
1967,7,46,59,EVERYBODY NEEDS SOMEBODY TO LOVE,Wilson Pickett,Atlantic,3,46,
1967,7,47,60,LET’S FALL IN LOVE,Peaches and Herb,Date,6,47,
1967,7,49,42,IT MAY BE WINTER OUTSIDE (But In My Heart It’s Spring),Felice Taylor,Mustang,6,42,
1967,8,1,1,KIND OF A DRAG,The Buckinghams,U.S.A.,9,1,2 weeks at #1
1967,8,2,6,LOVE IS HERE AND NOW YOU’RE GONE,The Supremes,Motown,5,2,
1967,8,3,3,RUBY TUESDAY,The Rolling Stones,London,6,3,
1967,8,4,2,I’M A BELIEVER,The Monkees,Colgems,12,1,
1967,8,5,4,GEORGY GIRL,The Seekers,Capitol,13,2,
1967,8,6,9,THE BEAT GOES ON,Sonny and Cher,Atco,7,6,
1967,8,7,10,GIMME SOME LOVIN’,The Spencer Davis Group,United Artists,9,7,
1967,8,8,13,THEN YOU CAN TELL ME GOODBYE,The Casinos,Fraternity,7,8,
1967,8,9,5,(We Ain’t Got) NOTHIN’ YET,The Blues Magoos,Mercury,12,5,
1967,8,10,19,BABY I NEED YOUR LOVIN’,Johnny Rivers,Imperial,4,10,
1967,8,11,16,"MERCY, MERCY, MERCY",“Cannonball” Adderley,Capitol,8,11,
1967,8,12,7,98.6,Keith,Mercury,12,7,
1967,8,13,11,"GREEN, GREEN GRASS OF HOME",Tom Jones,Parrot,10,11,
1967,8,14,27,SOCK IT TO ME-BABY!,Mitch Ryder and the Detroit Wheels,New Voice,4,14,
1967,8,15,17,PRETTY BALLERINA,The Left Banke,Smash,8,15,
1967,8,16,21,GO WHERE YOU WANNA GO,The 5th Dimension,Soul City,7,16,
1967,8,17,14,I HAD TOO MUCH TO DREAM (Last Night),The Electric Prunes,Reprise,12,11,
1967,8,18,20,IT TAKES TWO,Marvin Gaye and Kim Weston,Tamla,8,18,
1967,8,19,24,MY CUP RUNNETH OVER,Ed Ames,RCA Victor,6,19,
1967,8,20,12,STAND BY ME,Spyder Turner,MGM,11,12,
1967,8,21,25,YOU GOT TO ME,Neil Diamond,Bang,5,21,
1967,8,22,8,TELL IT LIKE IT IS,Aaron Neville,Par-Lo,13,2,
1967,8,23,23,IT’S NOW WINTERS DAY,Tommy Roe,ABC,10,23,
1967,8,24,18,MUSIC TO WATCH GIRLS BY,The Bob Crewe Generation,DynoVoice,9,15,
1967,8,25,39,"FOR WHAT IT’S WORTH (Stop, Hey What’s That Sound)",Buffalo Springfield,Atco,5,25,
1967,8,26,33,THE HUNTER GETS CAPTURED BY THE GAME,The Marvelettes,Tamla,6,26,
1967,8,27,59,DARLING BE HOME SOON,The Lovin’ Spoonful,Kama Sutra,3,27,
1967,8,28,15,SNOOPY VS. THE RED BARON,The Royal Guardsmen,Laurie,11,2,
1967,8,29,43,EPISTLE TO DIPPY,Donovan,Epic,3,29,
1967,8,30,34,SO YOU WANT TO BE A ROCK ‘N’ ROLL STAR,The Byrds,Columbia,5,30,
1967,8,31,41,I’VE BEEN LONELY TOO LONG,The Young Rascals,Atlantic,5,31,
1967,8,32,32,LOVIN’ YOU,Bobby Darin,Atlantic,7,32,
1967,8,33,35,INDESCRIBABLY BLUE,Elvis Presley,RCA Victor,5,33,
1967,8,34,44,NIKI HOEKY,P.J. Proby,Liberty,5,34,
1967,8,35,36,ALL,James Darren,Warner Brothers,7,35,
1967,8,36,38,PUSHIN’ TOO HARD,The Seeds,GNP Crescendo,10,36,
1967,8,37,47,LET’S FALL IN LOVE,Peaches and Herb,Date,7,37,
1967,8,38,42,WISH YOU DIDN’T HAVE TO GO,James and Bobby Purify,Bell,5,38,
1967,8,39,40,ARE YOU LONELY FOR ME,Freddie Scott,Shout,10,39,
1967,8,40,46,EVERYBODY NEEDS SOMEBODY TO LOVE,Wilson Pickett,Atlantic,4,40,
1967,8,44,29,BRING IT UP,James Brown and the Famous Flames,King,8,29,
1967,8,46,28,HELLO HELLO,The Sopwith “Camel”,Kama Sutra,10,26,
1967,8,47,31,"HEY, LEROY, YOUR MAMA’S CALLIN’ YOU",Jimmy Castor,Smash,9,31,
1967,8,48,37,"RIDE, RIDE, RIDE",Brenda Lee,Decca,7,37,
1967,8,41,62,HAPPY TOGETHER,The Turtles,White Whale,3,41,
1967,8,42,54,THERE’S A KIND OF HUSH,Herman’s Hermits,MGM,3,42,
1967,8,43,58,CALIFORNIA NIGHTS,Lesley Gore,Mercury,4,43,
1967,8,45,56,DADDY’S LITTLE GIRL,Al Martino,Capitol,5,45,
1967,8,49,51,I’LL TAKE CARE OF YOUR CARES,Frankie Laine,ABC,6,49,
1967,8,50,60,THE DIS-ADVANTAGES OF YOU,Brass Ring Featuring Phil Bodner,Dunhill,4,50,
1967,9,1,3,RUBY TUESDAY,The Rolling Stones,London,7,1,1 week at #1
1967,9,2,2,LOVE IS HERE AND NOW YOU’RE GONE,The Supremes,Motown,6,2,
1967,9,3,1,KIND OF A DRAG,The Buckinghams,U.S.A.,10,1,
1967,9,4,10,BABY I NEED YOUR LOVIN’,Johnny Rivers,Imperial,5,4,
1967,9,5,5,GEORGY GIRL,The Seekers,Capitol,14,2,
1967,9,6,6,THE BEAT GOES ON,Sonny and Cher,Atco,8,6,
1967,9,7,7,GIMME SOME LOVIN’,The Spencer Davis Group,United Artists,10,7,
1967,9,8,8,THEN YOU CAN TELL ME GOODBYE,The Casinos,Fraternity,8,8,
1967,9,9,14,SOCK IT TO ME-BABY!,Mitch Ryder and the Detroit Wheels,New Voice,5,9,
1967,9,10,4,I’M A BELIEVER,The Monkees,Colgems,13,1,
1967,9,11,11,"MERCY, MERCY, MERCY",“Cannonball” Adderley,Capitol,9,11,
1967,9,12,9,(We Ain’t Got) NOTHIN’ YET,The Blues Magoos,Mercury,13,5,
1967,9,13,19,MY CUP RUNNETH OVER,Ed Ames,RCA Victor,7,13,
1967,9,14,18,IT TAKES TWO,Marvin Gaye and Kim Weston,Tamla,9,14,
1967,9,15,15,PRETTY BALLERINA,The Left Banke,Smash,9,15,
1967,9,16,16,GO WHERE YOU WANNA GO,The 5th Dimension,Soul City,8,16,
1967,9,17,17,I HAD TOO MUCH TO DREAM (Last Night),The Electric Prunes,Reprise,13,11,
1967,9,18,21,YOU GOT TO ME,Neil Diamond,Bang,6,18,
1967,9,19,26,THE HUNTER GETS CAPTURED BY THE GAME,The Marvelettes,Tamla,7,19,
1967,9,20,25,"FOR WHAT IT’S WORTH (Stop, Hey What’s That Sound)",Buffalo Springfield,Atco,6,20,
1967,9,21,41,HAPPY TOGETHER,The Turtles,White Whale,4,21,
1967,9,22,27,DARLING BE HOME SOON,The Lovin’ Spoonful,Kama Sutra,4,22,
1967,9,23,42,THERE’S A KIND OF HUSH,Herman’s Hermits,MGM,4,23,
1967,9,24,29,EPISTLE TO DIPPY,Donovan,Epic,4,24,
1967,9,25,12,98.6,Keith,Mercury,13,7,
1967,9,26,57,DEDICATED TO THE ONE I LOVE,The Mamas and the Papas,Dunhill,2,26,
1967,9,27,37,LET’S FALL IN LOVE,Peaches and Herb,Date,8,27,
1967,9,28,31,I’VE BEEN LONELY TOO LONG,The Young Rascals,Atlantic,6,28,
1967,9,29,30,SO YOU WANT TO BE A ROCK ‘N’ ROLL STAR,The Byrds,Columbia,6,29,
1967,9,30,34,NIKI HOEKY,P.J. Proby,Liberty,6,30,
1967,9,31,13,"GREEN, GREEN GRASS OF HOME",Tom Jones,Parrot,11,11,
1967,9,32,43,CALIFORNIA NIGHTS,Lesley Gore,Mercury,5,32,
1967,9,33,33,INDESCRIBABLY BLUE,Elvis Presley,RCA Victor,6,33,
1967,9,34,40,EVERYBODY NEEDS SOMEBODY TO LOVE,Wilson Pickett,Atlantic,5,34,
1967,9,35,24,MUSIC TO WATCH GIRLS BY,The Bob Crewe Generation,DynoVoice,10,15,
1967,9,36,85,PENNY LANE,The Beatles,Capitol,2,36,
1967,9,37,54,UPS AND DOWNS,Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,3,37,
1967,9,38,20,STAND BY ME,Spyder Turner,MGM,12,12,
1967,9,39,49,I’LL TAKE CARE OF YOUR CARES,Frankie Laine,ABC,7,39,
1967,9,40,50,THE DIS-ADVANTAGES OF YOU,Brass Ring Featuring Phil Bodner,Dunhill,5,40,
1967,9,42,22,TELL IT LIKE IT IS,Aaron Neville,Par-Lo,14,2,
1967,9,46,36,PUSHIN’ TOO HARD,The Seeds,GNP Crescendo,11,36,
1967,9,49,28,SNOOPY VS. THE RED BARON,The Royal Guardsmen,Laurie,12,2,
1967,9,56,38,WISH YOU DIDN’T HAVE TO GO,James and Bobby Purify,Bell,6,38,
1967,9,59,32,LOVIN’ YOU,Bobby Darin,Atlantic,8,32,
1967,9,62,39,ARE YOU LONELY FOR ME,Freddie Scott,Shout,11,39,
1967,9,63,35,ALL,James Darren,Warner Brothers,8,35,
1967,9,65,23,IT’S NOW WINTERS DAY,Tommy Roe,ABC,11,23,
1967,9,41,52,I THINK WE’RE ALONE NOW,Tommy James and the Shondells,Roulette,4,41,
1967,9,43,45,DADDY’S LITTLE GIRL,Al Martino,Capitol,6,43,
1967,9,44,55,PUCKER UP BUTTERCUP,Jr. Walker and the All Stars,Soul,4,44,
1967,9,45,83,STRAWBERRY FIELDS FOREVER,The Beatles,Capitol,2,45,
1967,9,47,67,NO MILK TODAY,Herman’s Hermits,MGM,3,47,
1967,9,48,60,"SIT DOWN, I THINK I LOVE YOU",The Mojo Men,Reprise,5,48,
1967,9,50,62,THE LOVE I SAW IN YOU WAS JUST A MIRAGE,Smokey Robinson and the Miracles,Tamla,3,50,
1967,10,1,2,LOVE IS HERE AND NOW YOU’RE GONE,The Supremes,Motown,7,1,1 week at #1
1967,10,2,1,RUBY TUESDAY,The Rolling Stones,London,8,1,
1967,10,3,4,BABY I NEED YOUR LOVIN’,Johnny Rivers,Imperial,6,3,
1967,10,4,3,KIND OF A DRAG,The Buckinghams,U.S.A.,11,1,
1967,10,5,36,PENNY LANE,The Beatles,Capitol,3,5,
1967,10,6,8,THEN YOU CAN TELL ME GOODBYE,The Casinos,Fraternity,9,6,
1967,10,7,9,SOCK IT TO ME-BABY!,Mitch Ryder and the Detroit Wheels,New Voice,6,7,
1967,10,8,21,HAPPY TOGETHER,The Turtles,White Whale,5,8,
1967,10,9,13,MY CUP RUNNETH OVER,Ed Ames,RCA Victor,8,9,
1967,10,10,26,DEDICATED TO THE ONE I LOVE,The Mamas and the Papas,Dunhill,3,10,
1967,10,11,7,GIMME SOME LOVIN’,The Spencer Davis Group,United Artists,11,7,
1967,10,12,23,THERE’S A KIND OF HUSH,Herman’s Hermits,MGM,5,12,
1967,10,13,11,"MERCY, MERCY, MERCY",“Cannonball” Adderley,Capitol,10,11,
1967,10,14,19,THE HUNTER GETS CAPTURED BY THE GAME,The Marvelettes,Tamla,8,14,
1967,10,15,20,"FOR WHAT IT’S WORTH (Stop, Hey What’s That Sound)",Buffalo Springfield,Atco,7,15,
1967,10,16,45,STRAWBERRY FIELDS FOREVER,The Beatles,Capitol,3,16,
1967,10,17,22,DARLING BE HOME SOON,The Lovin’ Spoonful,Kama Sutra,5,17,
1967,10,18,6,THE BEAT GOES ON,Sonny and Cher,Atco,9,6,
1967,10,19,24,EPISTLE TO DIPPY,Donovan,Epic,5,19,
1967,10,20,5,GEORGY GIRL,The Seekers,Capitol,15,2,
1967,10,21,10,I’M A BELIEVER,The Monkees,Colgems,14,1,
1967,10,22,28,I’VE BEEN LONELY TOO LONG,The Young Rascals,Atlantic,7,22,
1967,10,23,18,YOU GOT TO ME,Neil Diamond,Bang,7,18,
1967,10,24,37,UPS AND DOWNS,Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,4,24,
1967,10,25,30,NIKI HOEKY,P.J. Proby,Liberty,7,25,
1967,10,26,27,LET’S FALL IN LOVE,Peaches and Herb,Date,9,26,
1967,10,27,32,CALIFORNIA NIGHTS,Lesley Gore,Mercury,6,27,
1967,10,28,16,GO WHERE YOU WANNA GO,The 5th Dimension,Soul City,9,16,
1967,10,29,34,EVERYBODY NEEDS SOMEBODY TO LOVE,Wilson Pickett,Atlantic,6,29,
1967,10,30,15,PRETTY BALLERINA,The Left Banke,Smash,10,15,
1967,10,31,41,I THINK WE’RE ALONE NOW,Tommy James and the Shondells,Roulette,5,31,
1967,10,32,14,IT TAKES TWO,Marvin Gaye and Kim Weston,Tamla,10,14,
1967,10,33,17,I HAD TOO MUCH TO DREAM (Last Night),The Electric Prunes,Reprise,14,11,
1967,10,34,44,PUCKER UP BUTTERCUP,Jr. Walker and the All Stars,Soul,5,34,
1967,10,35,12,(We Ain’t Got) NOTHIN’ YET,The Blues Magoos,Mercury,14,5,
1967,10,36,40,THE DIS-ADVANTAGES OF YOU,Brass Ring Featuring Phil Bodner,Dunhill,6,36,
1967,10,37,58,THE RETURN OF THE RED BARON,The Royal Guardsmen,Laurie,3,37,
1967,10,38,33,INDESCRIBABLY BLUE,Elvis Presley,RCA Victor,7,33,
1967,10,39,39,I’LL TAKE CARE OF YOUR CARES,Frankie Laine,ABC,8,39,
1967,10,40,50,THE LOVE I SAW IN YOU WAS JUST A MIRAGE,Smokey Robinson and the Miracles,Tamla,4,40,
1967,10,41,31,"GREEN, GREEN GRASS OF HOME",Tom Jones,Parrot,12,11,
1967,10,44,29,SO YOU WANT TO BE A ROCK ‘N’ ROLL STAR,The Byrds,Columbia,7,29,
1967,10,49,25,98.6,Keith,Mercury,14,7,
1967,10,42,54,THE 59TH STREET BRIDGE SONG (Feelin’ Groovy),Harpers Bizarre,Warner Brothers,4,42,
1967,10,43,43,DADDY’S LITTLE GIRL,Al Martino,Capitol,7,43,
1967,10,45,47,NO MILK TODAY,Herman’s Hermits,MGM,4,45,
1967,10,46,48,"SIT DOWN, I THINK I LOVE YOU",The Mojo Men,Reprise,6,46,
1967,10,47,52,LADY,Jack Jones,Kapp,8,47,
1967,10,48,51,ONE MORE MOUNTAIN TO CLIMB,Ronnie Dove,Diamond,4,48,
1967,10,50,68,JIMMY MACK,Martha and the Vandellas,Gordy,3,50,
1967,11,1,5,PENNY LANE,The Beatles,Capitol,4,1,1 week at #1
1967,11,2,8,HAPPY TOGETHER,The Turtles,White Whale,6,2,
1967,11,3,3,BABY I NEED YOUR LOVIN’,Johnny Rivers,Imperial,7,3,
1967,11,4,1,LOVE IS HERE AND NOW YOU’RE GONE,The Supremes,Motown,8,1,
1967,11,5,2,RUBY TUESDAY,The Rolling Stones,London,9,1,
1967,11,6,10,DEDICATED TO THE ONE I LOVE,The Mamas and the Papas,Dunhill,4,6,
1967,11,7,7,SOCK IT TO ME-BABY!,Mitch Ryder and the Detroit Wheels,New Voice,7,7,
1967,11,8,12,THERE’S A KIND OF HUSH,Herman’s Hermits,MGM,6,8,
1967,11,9,9,MY CUP RUNNETH OVER,Ed Ames,RCA Victor,9,9,
1967,11,10,6,THEN YOU CAN TELL ME GOODBYE,The Casinos,Fraternity,10,6,
1967,11,11,16,STRAWBERRY FIELDS FOREVER,The Beatles,Capitol,4,11,
1967,11,12,15,"FOR WHAT IT’S WORTH (Stop, Hey What’s That Sound)",Buffalo Springfield,Atco,8,12,
1967,11,13,14,THE HUNTER GETS CAPTURED BY THE GAME,The Marvelettes,Tamla,9,13,
1967,11,14,4,KIND OF A DRAG,The Buckinghams,U.S.A.,12,1,
1967,11,15,17,DARLING BE HOME SOON,The Lovin’ Spoonful,Kama Sutra,6,15,
1967,11,16,27,CALIFORNIA NIGHTS,Lesley Gore,Mercury,7,16,
1967,11,17,22,I’VE BEEN LONELY TOO LONG,The Young Rascals,Atlantic,8,17,
1967,11,18,31,I THINK WE’RE ALONE NOW,Tommy James and the Shondells,Roulette,6,18,
1967,11,19,19,EPISTLE TO DIPPY,Donovan,Epic,6,19,
1967,11,20,11,GIMME SOME LOVIN’,The Spencer Davis Group,United Artists,12,7,
1967,11,21,26,LET’S FALL IN LOVE,Peaches and Herb,Date,10,21,
1967,11,22,24,UPS AND DOWNS,Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,5,22,
1967,11,23,65,BERNADETTE,The Four Tops,Motown,2,23,
1967,11,24,25,NIKI HOEKY,P.J. Proby,Liberty,8,24,
1967,11,25,52,I NEVER LOVED A MAN (The Way I Love You),Aretha Franklin,Atlantic,3,25,
1967,11,26,42,THE 59TH STREET BRIDGE SONG (Feelin’ Groovy),Harpers Bizarre,Warner Brothers,5,26,
1967,11,27,37,THE RETURN OF THE RED BARON,The Royal Guardsmen,Laurie,4,27,
1967,11,28,57,THIS IS MY SONG,Petula Clark,Warner Brothers,3,28,
1967,11,29,50,JIMMY MACK,Martha and the Vandellas,Gordy,4,29,
1967,11,30,40,THE LOVE I SAW IN YOU WAS JUST A MIRAGE,Smokey Robinson and the Miracles,Tamla,5,30,
1967,11,31,34,PUCKER UP BUTTERCUP,Jr. Walker and the All Stars,Soul,6,31,
1967,11,32,32,IT TAKES TWO,Marvin Gaye and Kim Weston,Tamla,11,14,
1967,11,33,13,"MERCY, MERCY, MERCY",“Cannonball” Adderley,Capitol,11,11,
1967,11,34,18,THE BEAT GOES ON,Sonny and Cher,Atco,10,6,
1967,11,35,58,WESTERN UNION,The Five Americans,Abnak,3,35,
1967,11,36,46,"SIT DOWN, I THINK I LOVE YOU",The Mojo Men,Reprise,7,36,
1967,11,37,56,BEGGIN’,The Four Seasons,Philips,3,37,
1967,11,38,28,GO WHERE YOU WANNA GO,The 5th Dimension,Soul City,10,16,
1967,11,39,20,GEORGY GIRL,The Seekers,Capitol,16,2,
1967,11,40,45,NO MILK TODAY,Herman’s Hermits,MGM,5,40,
1967,11,43,21,I’M A BELIEVER,The Monkees,Colgems,15,1,
1967,11,47,39,I’LL TAKE CARE OF YOUR CARES,Frankie Laine,ABC,9,39,
1967,11,48,23,YOU GOT TO ME,Neil Diamond,Bang,8,18,
1967,11,49,29,EVERYBODY NEEDS SOMEBODY TO LOVE,Wilson Pickett,Atlantic,7,29,
1967,11,54,38,INDESCRIBABLY BLUE,Elvis Presley,RCA Victor,8,33,
1967,11,56,36,THE DIS-ADVANTAGES OF YOU,Brass Ring Featuring Phil Bodner,Dunhill,7,36,
1967,11,41,51,DRY YOUR EYES,Brenda and the Tabulations,Dionn,4,41,
1967,11,42,43,DADDY’S LITTLE GIRL,Al Martino,Capitol,8,42,
1967,11,44,47,LADY,Jack Jones,Kapp,9,44,
1967,11,45,48,ONE MORE MOUNTAIN TO CLIMB,Ronnie Dove,Diamond,5,45,
1967,11,46,53,MORNINGTOWN RIDE,The Seekers,Capitol,5,46,
1967,12,1,2,HAPPY TOGETHER,The Turtles,White Whale,7,1,1 week at #1
1967,12,2,6,DEDICATED TO THE ONE I LOVE,The Mamas and the Papas,Dunhill,5,2,
1967,12,3,1,PENNY LANE,The Beatles,Capitol,5,1,
1967,12,4,8,THERE’S A KIND OF HUSH,Herman’s Hermits,MGM,7,4,
1967,12,5,3,BABY I NEED YOUR LOVIN’,Johnny Rivers,Imperial,8,3,
1967,12,6,7,SOCK IT TO ME-BABY!,Mitch Ryder and the Detroit Wheels,New Voice,8,6,
1967,12,7,12,"FOR WHAT IT’S WORTH (Stop, Hey What’s That Sound)",Buffalo Springfield,Atco,9,7,
1967,12,8,9,MY CUP RUNNETH OVER,Ed Ames,RCA Victor,10,8,
1967,12,9,4,LOVE IS HERE AND NOW YOU’RE GONE,The Supremes,Motown,9,1,
1967,12,10,5,RUBY TUESDAY,The Rolling Stones,London,10,1,
1967,12,11,11,STRAWBERRY FIELDS FOREVER,The Beatles,Capitol,5,11,
1967,12,12,10,THEN YOU CAN TELL ME GOODBYE,The Casinos,Fraternity,11,6,
1967,12,13,18,I THINK WE’RE ALONE NOW,Tommy James and the Shondells,Roulette,7,13,
1967,12,14,26,THE 59TH STREET BRIDGE SONG (Feelin’ Groovy),Harpers Bizarre,Warner Brothers,6,14,
1967,12,15,27,THE RETURN OF THE RED BARON,The Royal Guardsmen,Laurie,5,15,
1967,12,16,16,CALIFORNIA NIGHTS,Lesley Gore,Mercury,8,16,
1967,12,17,17,I’VE BEEN LONELY TOO LONG,The Young Rascals,Atlantic,9,17,
1967,12,18,23,BERNADETTE,The Four Tops,Motown,3,18,
1967,12,19,28,THIS IS MY SONG,Petula Clark,Warner Brothers,4,19,
1967,12,20,25,I NEVER LOVED A MAN (The Way I Love You),Aretha Franklin,Atlantic,4,20,
1967,12,21,15,DARLING BE HOME SOON,The Lovin’ Spoonful,Kama Sutra,7,15,
1967,12,22,22,UPS AND DOWNS,Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,6,22,
1967,12,23,24,NIKI HOEKY,P.J. Proby,Liberty,9,23,
1967,12,24,29,JIMMY MACK,Martha and the Vandellas,Gordy,5,24,
1967,12,25,21,LET’S FALL IN LOVE,Peaches and Herb,Date,11,21,
1967,12,26,13,THE HUNTER GETS CAPTURED BY THE GAME,The Marvelettes,Tamla,10,13,
1967,12,27,30,THE LOVE I SAW IN YOU WAS JUST A MIRAGE,Smokey Robinson and the Miracles,Tamla,6,27,
1967,12,28,35,WESTERN UNION,The Five Americans,Abnak,4,28,
1967,12,29,50,SOMETHIN’ STUPID,Nancy Sinatra and Frank Sinatra,Reprise,2,29,
1967,12,30,37,BEGGIN’,The Four Seasons,Philips,4,30,
1967,12,31,41,DRY YOUR EYES,Brenda and the Tabulations,Dionn,5,31,
1967,12,33,20,GIMME SOME LOVIN’,The Spencer Davis Group,United Artists,13,7,
1967,12,34,14,KIND OF A DRAG,The Buckinghams,U.S.A.,13,1,
1967,12,35,31,PUCKER UP BUTTERCUP,Jr. Walker and the All Stars,Soul,7,31,
1967,12,36,36,"SIT DOWN, I THINK I LOVE YOU",The Mojo Men,Reprise,8,36,
1967,12,37,51,WITH THIS RING,The Platters,Musicor,5,37,
1967,12,38,40,NO MILK TODAY,Herman’s Hermits,MGM,6,38,
1967,12,39,44,LADY,Jack Jones,Kapp,10,39,
1967,12,40,19,EPISTLE TO DIPPY,Donovan,Epic,7,19,
1967,12,41,32,IT TAKES TWO,Marvin Gaye and Kim Weston,Tamla,12,14,
1967,12,42,34,THE BEAT GOES ON,Sonny and Cher,Atco,11,6,
1967,12,43,53,TRAVELIN’ MAN,Stevie Wonder,Tamla,4,43,
1967,12,44,46,MORNINGTOWN RIDE,The Seekers,Capitol,6,44,
1967,12,45,55,SWEET SOUL MUSIC,Arthur Conley,Atco,3,45,
1967,12,46,52,WHEN SOMETHING IS WRONG WITH MY BABY,Sam and Dave,Stax,5,46,
1967,12,47,61,WADE IN THE WATER,Herb Alpert and the Tijuana Brass,A&M,3,47,
1967,12,48,45,ONE MORE MOUNTAIN TO CLIMB,Ronnie Dove,Diamond,6,45,
1967,12,49,42,DADDY’S LITTLE GIRL,Al Martino,Capitol,9,42,
1967,12,50,57,THE LOSER (With a Broken Heart),Gary Lewis and the Playboys,Liberty,3,50,
1967,13,1,1,HAPPY TOGETHER,The Turtles,White Whale,8,1,2 weeks at #1
1967,13,2,2,DEDICATED TO THE ONE I LOVE,The Mamas and the Papas,Dunhill,6,2,
1967,13,3,3,PENNY LANE,The Beatles,Capitol,6,1,
1967,13,4,4,THERE’S A KIND OF HUSH,Herman’s Hermits,MGM,8,4,
1967,13,5,18,BERNADETTE,The Four Tops,Motown,4,5,
1967,13,6,19,THIS IS MY SONG,Petula Clark,Warner Brothers,5,6,
1967,13,7,7,"FOR WHAT IT’S WORTH (Stop, Hey What’s That Sound)",Buffalo Springfield,Atco,10,7,
1967,13,8,11,STRAWBERRY FIELDS FOREVER,The Beatles,Capitol,6,8,
1967,13,9,29,SOMETHIN’ STUPID,Nancy Sinatra and Frank Sinatra,Reprise,3,9,
1967,13,10,28,WESTERN UNION,The Five Americans,Abnak,5,10,
1967,13,11,8,MY CUP RUNNETH OVER,Ed Ames,RCA Victor,11,8,
1967,13,12,13,I THINK WE’RE ALONE NOW,Tommy James and the Shondells,Roulette,8,12,
1967,13,13,14,THE 59TH STREET BRIDGE SONG (Feelin’ Groovy),Harpers Bizarre,Warner Brothers,7,13,
1967,13,14,20,I NEVER LOVED A MAN (The Way I Love You),Aretha Franklin,Atlantic,5,14,
1967,13,15,5,BABY I NEED YOUR LOVIN’,Johnny Rivers,Imperial,9,3,
1967,13,16,17,I’VE BEEN LONELY TOO LONG,The Young Rascals,Atlantic,10,16,
1967,13,17,6,SOCK IT TO ME-BABY!,Mitch Ryder and the Detroit Wheels,New Voice,9,6,
1967,13,18,24,JIMMY MACK,Martha and the Vandellas,Gordy,6,18,
1967,13,19,32,"A LITTLE BIT ME, A LITTLE BIT YOU",The Monkees,Colgems,2,19,
1967,13,20,9,LOVE IS HERE AND NOW YOU’RE GONE,The Supremes,Motown,10,1,
1967,13,21,15,THE RETURN OF THE RED BARON,The Royal Guardsmen,Laurie,6,15,
1967,13,22,16,CALIFORNIA NIGHTS,Lesley Gore,Mercury,9,16,
1967,13,23,10,RUBY TUESDAY,The Rolling Stones,London,11,1,
1967,13,24,27,THE LOVE I SAW IN YOU WAS JUST A MIRAGE,Smokey Robinson and the Miracles,Tamla,7,24,
1967,13,25,30,BEGGIN’,The Four Seasons,Philips,5,25,
1967,13,26,31,DRY YOUR EYES,Brenda and the Tabulations,Dionn,6,26,
1967,13,27,12,THEN YOU CAN TELL ME GOODBYE,The Casinos,Fraternity,12,6,
1967,13,28,37,WITH THIS RING,The Platters,Musicor,6,28,
1967,13,29,22,UPS AND DOWNS,Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,7,22,
1967,13,30,45,SWEET SOUL MUSIC,Arthur Conley,Atco,4,30,
1967,13,31,26,THE HUNTER GETS CAPTURED BY THE GAME,The Marvelettes,Tamla,11,13,
1967,13,32,43,TRAVELIN’ MAN,Stevie Wonder,Tamla,5,32,
1967,13,33,25,LET’S FALL IN LOVE,Peaches and Herb,Date,12,21,
1967,13,34,58,AT THE ZOO,Simon and Garfunkel,Columbia,3,34,
1967,13,35,35,PUCKER UP BUTTERCUP,Jr. Walker and the All Stars,Soul,8,31,
1967,13,36,38,NO MILK TODAY,Herman’s Hermits,MGM,7,36,
1967,13,37,47,WADE IN THE WATER,Herb Alpert and the Tijuana Brass,A&M,4,37,
1967,13,38,51,DETROIT CITY,Tom Jones,Parrot,4,38,
1967,13,39,39,LADY,Jack Jones,Kapp,11,39,
1967,13,40,36,"SIT DOWN, I THINK I LOVE YOU",The Mojo Men,Reprise,9,36,
1967,13,46,21,DARLING BE HOME SOON,The Lovin’ Spoonful,Kama Sutra,8,15,
1967,13,47,23,NIKI HOEKY,P.J. Proby,Liberty,10,23,
