"artist_id","common_name","wiki_url","genres"
"5448","Jay Rifkin","https://en.wikipedia.org/wiki/Jay_Rifkin",""
"5452","Tina Arena","https://en.wikipedia.org/wiki/Tina_Arena","Pop|dance-pop|R&B"
"5483","Dan Hartman","https://en.wikipedia.org/wiki/Dan_Hartman","Pop|pop rock|disco"
"5501","Clifton Davis","https://en.wikipedia.org/wiki/Clifton_Davis",""
"5502","Toussaint McCall","https://en.wikipedia.org/wiki/Toussaint_McCall","Rhythm and blues"
"5515","Ben Sidran","https://en.wikipedia.org/wiki/Ben_Sidran","Jazz|rock"
"5516","Morris Albert","https://en.wikipedia.org/wiki/Morris_Albert","Pop|soft rock"
"5519","The Offspring","https://en.wikipedia.org/wiki/The_Offspring","Punk rock|skate punk|pop-punk|alternative rock"
"5521","Ben Folds","https://en.wikipedia.org/wiki/Ben_Folds","Alternative rock|power pop"
"5531","Frida","https://en.wikipedia.org/wiki/Anni-Frid_Lyngstad","Pop|jazz"
"5532","Russ Ballard","https://en.wikipedia.org/wiki/Russ_Ballard","Rock|pop|hard rock"
"5535","Jessica Folcker","https://en.wikipedia.org/wiki/Jessica_Folcker","Pop|dance|R&B|soul"
"5536","The Roots","https://en.wikipedia.org/wiki/The_Roots","Hip hop|[|1|]|alternative rap|[|2|]|conscious rap|[|3|]|progressive soul|[|4|]|progressive rap|[|5|]"
"5543","The Moody Blues","https://en.wikipedia.org/wiki/The_Moody_Blues","Progressive rock|[|1|]|art rock|[|2|]|[|3|]|psychedelic rock|[|4|]|pop rock|[|5|]"
"5545","Bob Russell","https://en.wikipedia.org/wiki/Bob_Russell_(songwriter)",""
"5552","Jimmy Rushing","https://en.wikipedia.org/wiki/Jimmy_Rushing","Jump blues|jazz"
"5568","Q-Tip","https://en.wikipedia.org/wiki/Q-Tip_(musician)","East Coast hip-hop|jazz rap|alternative hip-hop|progressive soul|[|3|]"
"5569","Phife Dawg","https://en.wikipedia.org/wiki/Phife_Dawg","East Coast hip hop"
"5577","Allie Wrubel","https://en.wikipedia.org/wiki/Allie_Wrubel",""
"5579","Leo Robin","https://en.wikipedia.org/wiki/Leo_Robin",""
"5580","Ralph Rainger","https://en.wikipedia.org/wiki/Ralph_Rainger",""
"5597","Terence Trent D'Arby","https://en.wikipedia.org/wiki/Terence_Trent_D'Arby","Pop|rock|[|1|]|progressive soul|[|2|]"
"5606","Swervedriver","https://en.wikipedia.org/wiki/Swervedriver","Shoegaze|alternative rock|dream pop|grunge"
"5612","Tommy Hunt","https://en.wikipedia.org/wiki/Tommy_Hunt",""
"5613","The White Stripes","https://en.wikipedia.org/wiki/The_White_Stripes","Garage rock|blues rock|alternative rock|punk blues|indie rock"
"5623","Freestylers","https://en.wikipedia.org/wiki/Freestylers","Electronic|breakbeat|trip hop|big beat|acid house|electro house"
"5630","Ice-T","https://en.wikipedia.org/wiki/Ice-T","West Coast hip-hop|gangsta rap|political rap|heavy metal|rap metal"
"5637","Pete Rock","https://en.wikipedia.org/wiki/Pete_Rock","East Coast hip hop|alternative hip hop|experimental hip hop|jazz rap|turntablism"
"5658","Randy Crawford","https://en.wikipedia.org/wiki/Randy_Crawford","Jazz|R&B|disco|smooth jazz"
"5664","Kate Rusby","https://en.wikipedia.org/wiki/Kate_Rusby","English folk music"
"5665","Brendan Perry","https://en.wikipedia.org/wiki/Brendan_Perry",""
"5670","Michael Cretu","https://en.wikipedia.org/wiki/Michael_Cretu","New-age|new wave|downtempo|disco|synth-pop"
"5673","Jaz Coleman","https://en.wikipedia.org/wiki/Jaz_Coleman","Post-punk|industrial metal|classical music"
"5675","Warren Casey","https://en.wikipedia.org/wiki/Warren_Casey",""
"5677","Tom Jones [1]","https://en.wikipedia.org/wiki/Tom_Jones_(lyricist)",""
"5682","Harold Faltermeyer","https://en.wikipedia.org/wiki/Harold_Faltermeyer","Synth-pop|[|2|]"
"5697","Cozy Powell","https://en.wikipedia.org/wiki/Cozy_Powell","Hard rock|heavy metal|progressive rock|blues rock|glam rock|instrumental rock|jazz fusion"
"5721","Arthur Herzog Jr.","https://en.wikipedia.org/wiki/Arthur_Herzog_Jr.",""
"5726","Brian Johnson","https://en.wikipedia.org/wiki/Brian_Johnson","Hard rock|rock and roll|blues rock|glam rock"
"5739","Harry Bannink","https://en.wikipedia.org/wiki/Harry_Bannink",""
"5747","Bill Evans","https://en.wikipedia.org/wiki/Bill_Evans","Jazz|modal jazz|third stream|cool jazz|smooth jazz|post-bop"
"5752","Costas Ferris","https://en.wikipedia.org/wiki/Costas_Ferris",""
"5753","Mike & The Mechanics","https://en.wikipedia.org/wiki/Mike_and_the_Mechanics","Rock|pop rock"
"5755","Mike Rutherford","https://en.wikipedia.org/wiki/Mike_Rutherford","Progressive rock|art rock|pop rock|soft rock"
"5758","Harry Belafonte","https://en.wikipedia.org/wiki/Harry_Belafonte","Calypso|mento|pop|folk|world"
"5768","Georges Metaxa","https://en.wikipedia.org/wiki/Georges_Metaxa",""
"5771","Walter Kent","https://en.wikipedia.org/wiki/Walter_Kent","Broadway|musicals|revues"
"5772","Kim Gannon","https://en.wikipedia.org/wiki/Kim_Gannon",""
"5776","Neil Finn","https://en.wikipedia.org/wiki/Neil_Finn","Rock|art rock|new wave|pop"
"5779","The Residents","https://en.wikipedia.org/wiki/Homer_Flynn","Art rock|industrial|electronic|avant-pop"
"5779","The Residents","https://en.wikipedia.org/wiki/The_Residents","Art rock|industrial|electronic|avant-pop"
"5781","Hardy Fox","https://en.wikipedia.org/wiki/Hardy_Fox","Experimental rock|avant-garde"
"5787","Andy Summers","https://en.wikipedia.org/wiki/Andy_Summers","Rock|pop|jazz"
"5789","Ingrid Chavez","https://en.wikipedia.org/wiki/Ingrid_Chavez","Spoken word|[|1|]|poetry|dance|[|1|]"
"5793","Ashanti","https://en.wikipedia.org/wiki/Ashanti_(singer)","R&B|[|1|]|pop|hip hop|[|2|]|soul|[|3|]"
"5797","Kelly Clarkson","https://en.wikipedia.org/wiki/Kelly_Clarkson","Pop|pop rock|R&B"
"5837","Dido","https://en.wikipedia.org/wiki/Dido_(singer)","Electropop|downtempo|[|1|]|trip hop|[|2|]|[|3|]|folktronica|[|2|]"
"5854","Cannonball Adderley","https://en.wikipedia.org/wiki/Cannonball_Adderley","Jazz|hard bop|modal jazz|soul jazz|jazz fusion"
"5891","Michael Monroe","https://en.wikipedia.org/wiki/Michael_Monroe","Hard rock|glam metal|glam punk|glam rock"
"5929","Poly Styrene","https://en.wikipedia.org/wiki/Poly_Styrene","Punk rock|new wave|kirtan|downtempo"
"5930","The Levellers","https://en.wikipedia.org/wiki/Levellers_(band)","Alternative rock|British folk rock|folk punk|Celtic rock|anarcho-punk"
"5940","Casino Steel","https://en.wikipedia.org/wiki/Stein_Groven","Punk rock|New wave|Rock music|Country music"
"5983","Röyksopp","https://en.wikipedia.org/wiki/Röyksopp","Electronic|ambient|downtempo|chill-out|house|synth-pop"
"6027","RJD2","https://en.wikipedia.org/wiki/RJD2","Hip hop|[|1|]|indie rock|[|2|]"
"6032","Michael Rose","https://en.wikipedia.org/wiki/Michael_Rose_(singer)","Reggae|Afrobeat"
"6041","Edward Barton","https://en.wikipedia.org/wiki/Edward_Barton_(musician)",""
"6044","Orbital","https://en.wikipedia.org/wiki/Orbital_(band)","Electronic|techno|trance|IDM|ambient|breakbeat"
"6046","Paul Hartnoll","https://en.wikipedia.org/wiki/Paul_Hartnoll","Electronic|techno"
"6059","Nino Oliviero","https://en.wikipedia.org/wiki/Nino_Oliviero","Film score"
"6065","Jill Scott","https://en.wikipedia.org/wiki/Jill_Scott_(singer)","R&B|soul|neo soul|hip hop|spoken word|jazz"
"6070","Bananarama","https://en.wikipedia.org/wiki/Bananarama","Pop|dance-pop|hi-NRG|[|1|]|new wave|Eurodance"
"6071","Sara Dallin","https://en.wikipedia.org/wiki/Sara_Dallin","Pop|new wave"
"6073","Keren Woodward","https://en.wikipedia.org/wiki/Keren_Woodward","Pop|new wave"
"6075","Blue Mitchell","https://en.wikipedia.org/wiki/Blue_Mitchell","Jazz|soul jazz"
"6094","Grace Slick","https://en.wikipedia.org/wiki/Grace_Slick","Psychedelic rock|progressive rock|blues rock|pop"
"6099","Paul Fox","https://en.wikipedia.org/wiki/Paul_Fox_(musician)",""
"6105","Dave Lindholm","https://en.wikipedia.org/wiki/Dave_Lindholm",""
"6107","Charles Strouse","https://en.wikipedia.org/wiki/Charles_Strouse","Broadway musical|opera"
"6110","Rodriguez","https://en.wikipedia.org/wiki/Sixto_Rodriguez","Folk rock|psychedelic folk|psychedelic rock"
"6130","Underworld","https://en.wikipedia.org/wiki/Underworld_(band)","Electronic|progressive house|techno|alternative dance|ambient|downtempo|psychedelic|experimental|synth-pop|(early)"
"6146","Hedy West","https://en.wikipedia.org/wiki/Hedy_West","Folk music"
"6150","Wayne Hector","https://en.wikipedia.org/wiki/Wayne_Hector","Pop|R&B"
"6151","Steve Mac","https://en.wikipedia.org/wiki/Steve_Mac",""
"6159","Norman Greenbaum","https://en.wikipedia.org/wiki/Norman_Greenbaum","Rock"
"6164","John Butler","https://en.wikipedia.org/wiki/John_Butler_Trio","Alternative rock|bluegrass|blues rock|funk rock|reggae|roots rock"
"6170","Nina Hagen","https://en.wikipedia.org/wiki/Nina_Hagen","Punk rock|Neue Deutsche Welle|new wave|post-punk"
"6173","Chris Lowe","https://en.wikipedia.org/wiki/Chris_Lowe","Synth-pop|electropop|dance|IDM|electronic"
"6174","Neil Tennant","https://en.wikipedia.org/wiki/Neil_Tennant","Synth-pop|electropop|dance|disco|alternative dance"
"6177","Mike Hazlewood","https://en.wikipedia.org/wiki/Mike_Hazlewood","Pop|soft rock"
"6180","Billy Bragg","https://en.wikipedia.org/wiki/Billy_Bragg","Folk punk|folk rock|indie folk|alternative rock|Americana|alternative country|country folk"
"6185","Enuff Z'nuff","https://en.wikipedia.org/wiki/Enuff_Z'Nuff","Glam metal|hard rock|power pop|psychedelic rock"
"6200","John Farrar","https://en.wikipedia.org/wiki/John_Farrar","Rock and roll|pop"
"6202","Fun Lovin' Criminals","https://en.wikipedia.org/wiki/Fun_Lovin'_Criminals","Rap rock|Alternative rock|Hip hop"
"6204","Jesus Jones","https://en.wikipedia.org/wiki/Jesus_Jones","Alternative rock|[|1|]|grebo|[|2|]|dance-rock|[|3|]|indie dance|[|4|]"
"6212","The Glitter Band","https://en.wikipedia.org/wiki/The_Glitter_Band","Glam rock|rock and roll|pop"
"6217","Bill Martin","https://en.wikipedia.org/wiki/Bill_Martin_(songwriter)","Pop music"
"6218","Phil Coulter","https://en.wikipedia.org/wiki/Phil_Coulter","Folk|pop|traditional Irish"
"6228","Larry Weiss","https://en.wikipedia.org/wiki/Larry_Weiss",""
"6241","Stan Kesler","https://en.wikipedia.org/wiki/Stan_Kesler","Rock and roll|country|pop|R&B"
"6244","James Dean Bradfield","https://en.wikipedia.org/wiki/James_Dean_Bradfield","Alternative rock|hard rock|post-punk|punk rock|glam punk"
"6250","Susanna Haavisto","https://en.wikipedia.org/wiki/Susanna_Haavisto",""
"6257","Léo Ferré","https://en.wikipedia.org/wiki/Léo_Ferré","Chanson|expressionist|classical|spoken word|pop"
"6277","Richard M. Jones","https://en.wikipedia.org/wiki/Richard_M._Jones",""
"6279","Lumidee","https://en.wikipedia.org/wiki/Lumidee","R&B"
"6299","Erik Satie","https://en.wikipedia.org/wiki/Erik_Satie",""
"6314","Edward Kleban","https://en.wikipedia.org/wiki/Edward_Kleban",""
"6316","Tom Scholz","https://en.wikipedia.org/wiki/Tom_Scholz","Hard rock|arena rock|progressive rock"
"6317","*NSYNC","https://en.wikipedia.org/wiki/NSYNC","Pop|dance-pop|teen pop|R&B"
"6318","David Gates","https://en.wikipedia.org/wiki/David_Gates","Soft rock|country|pop rock"
"6319","Kristian Lundin","https://en.wikipedia.org/wiki/Kristian_Lundin","Pop"
"6321","Further Seems Forever","https://en.wikipedia.org/wiki/Further_Seems_Forever","Emo|indie rock"
"6326","Willy DeVille","https://en.wikipedia.org/wiki/Willy_DeVille","Roots rock|Americana|soul|New Orleans R&B|blues|Cajun|Latin rock|Tex-Mex|mariachi|Louisiana Creole music"
"6337","Hans Bouwens","https://en.wikipedia.org/wiki/George_Baker_(Dutch_singer)","Rock|pop rock|soft rock|pop"
"6340","Barenaked Ladies","https://en.wikipedia.org/wiki/Barenaked_Ladies","Alternative pop|[|1|]|folk rock|pop rock|comedy rock"
"6345","Eddie Curtis","https://en.wikipedia.org/wiki/Eddie_Curtis",""
"6347","Fettes Brot","https://en.wikipedia.org/wiki/Fettes_Brot","German hip hop|pop rap"
"6350","Roland Gift","https://en.wikipedia.org/wiki/Roland_Gift",""
"6351","David Steele","https://en.wikipedia.org/wiki/David_Steele_(musician)","New wave|ska"
"6353","Andrew Farriss","https://en.wikipedia.org/wiki/Andrew_Farriss","Rock|new wave|country|[|1|]|[|2|]"
"6360","Duke Erikson","https://en.wikipedia.org/wiki/Duke_Erikson","Rock|alternative rock"
"6361","Steve Marker","https://en.wikipedia.org/wiki/Steve_Marker","Rock|alternative rock|electronic rock"
"6362","Butch Vig","https://en.wikipedia.org/wiki/Butch_Vig","Alternative rock|grunge|noise rock|electronic rock|power pop"
"6365","Cathy Dennis","https://en.wikipedia.org/wiki/Cathy_Dennis","Pop|house|dance"
"6367","Fran Healy","https://en.wikipedia.org/wiki/Fran_Healy_(musician)","Rock|[|2|]"
"6368","Puddle of Mudd","https://en.wikipedia.org/wiki/Puddle_of_Mudd","Post-grunge"
"6372","Andy Bell","https://en.wikipedia.org/wiki/Andy_Bell_(singer)","Synth-pop|electropop|dance"
"6373","Eskobar","https://en.wikipedia.org/wiki/Eskobar","Northie|Indie|alternative|rock"
"6380","Monty Norman","https://en.wikipedia.org/wiki/Monty_Norman","Musical theatre|film score"
"6388","Steve Boone","https://en.wikipedia.org/wiki/Steve_Boone","Rock|pop rock"
"6394","The Move","https://en.wikipedia.org/wiki/The_Move","Rock|pop|psychedelia|freakbeat|[|1|]|progressive rock|[|2|]"
"6396","Christine McVie","https://en.wikipedia.org/wiki/Christine_McVie","Blues|blues rock|pop rock|rock|soft rock"
"6399","Pat MacDonald","https://en.wikipedia.org/wiki/Pat_MacDonald_(musician)",""
"6412","Hank Williams III","https://en.wikipedia.org/wiki/Hank_Williams_III","Outlaw country|cowpunk|alt-country|heavy metal|psychobilly"
"6415","Ani DiFranco","https://en.wikipedia.org/wiki/Ani_DiFranco","Folk rock|alternative rock|punk rock|indie folk|[|1|]"
"6443","Gomez","https://en.wikipedia.org/wiki/Gomez_(band)","Indie rock|post-Britpop|[|1|]|alternative rock|art rock|[|2|]"
"6446","The Mavericks","https://en.wikipedia.org/wiki/The_Mavericks","Country|[|1|]|alternative country|[|2|]|country rock|[|1|]|Americana|[|1|]|Tex-Mex|[|1|]"
"6448","Peter and Gordon","https://en.wikipedia.org/wiki/Peter_and_Gordon","Pop"
"6450","C. Carson Parks","https://en.wikipedia.org/wiki/Carson_Parks",""
"6453","Nicole Kidman","https://en.wikipedia.org/wiki/Nicole_Kidman",""
"6459","Midnight Oil","https://en.wikipedia.org/wiki/Midnight_Oil","Alternative rock|hard rock|post-punk|new wave|[|1|]"
"6461","Jim Moginie","https://en.wikipedia.org/wiki/Jim_Moginie","Rock|alternative rock"
"6462","Peter Garrett","https://en.wikipedia.org/wiki/Peter_Garrett",""
"6473","Mike Reid","https://en.wikipedia.org/wiki/Mike_Reid_(singer)","Country music|rock|musical theatre"
"6477","Solomon Linda","https://en.wikipedia.org/wiki/Solomon_Linda","Isicathamiya"
"6484","Odetta","https://en.wikipedia.org/wiki/Odetta","Folk|blues|spirituals"
"6490","Layng Martine Jr","https://en.wikipedia.org/wiki/Layng_Martine_Jr.","Country|pop"
"6493","Powderfinger","https://en.wikipedia.org/wiki/Powderfinger","Rock|alternative rock|hard rock|grunge"
"6498","Graham Lyle","https://en.wikipedia.org/wiki/Graham_Lyle","Pop|folk rock|country rock|adult contemporary|soft rock|soul"
"6499","Fury in the Slaughterhouse","https://en.wikipedia.org/wiki/Fury_in_the_Slaughterhouse","Alternative rock|post-grunge"
"6503","Trent Reznor","https://en.wikipedia.org/wiki/Trent_Reznor","Industrial rock|industrial metal|alternative rock|post-industrial|synth-pop|electronic|film"
"6507","Frank Farian","https://en.wikipedia.org/wiki/Frank_Farian",""
"6516","William Bell","https://en.wikipedia.org/wiki/William_Bell_(singer)","R&B|soul"
"6518","Lolly Vegas","https://en.wikipedia.org/wiki/Lolly_Vegas","Rock|soul|country rock|funk rock|R&B|Cajun|traditional"
"6521","Alicia Keys","https://en.wikipedia.org/wiki/Alicia_Keys","R&B|soul|pop|[|1|]|hip hop|[|2|]"
"6532","Dee Dee Ramone","https://en.wikipedia.org/wiki/Dee_Dee_Ramone","Punk rock|hip hop"
"6533","Johnny Ramone","https://en.wikipedia.org/wiki/Johnny_Ramone","Punk rock"
"6538","The J. Geils Band","https://en.wikipedia.org/wiki/The_J._Geils_Band","Rock|blues rock|(early)|new wave|(later)"
"6539","Seth Justman","https://en.wikipedia.org/wiki/Seth_Justman","Hard rock|blues"
"6543","Liza Minnelli","https://en.wikipedia.org/wiki/Liza_Minnelli","Traditional pop|musical theatre|vocal|disco"
"6552","Joey Ramone","https://en.wikipedia.org/wiki/Joey_Ramone","Punk rock"
"6553","Tommy Ramone","https://en.wikipedia.org/wiki/Tommy_Ramone","Punk rock|bluegrass"
"6561","Frank Zappa","https://en.wikipedia.org/wiki/Frank_Zappa","Rock|progressive rock|blues|experimental|jazz|fusion|classical|pop|avant-garde|doo-wop|comedy|electronic|musique concrète"
"6569","Marc Blitzstein","https://en.wikipedia.org/wiki/Marc_Blitzstein",""
"6576","Ervin Drake","https://en.wikipedia.org/wiki/Ervin_Drake",""
"6581","Jack Segal","https://en.wikipedia.org/wiki/Jack_Segal",""
"6584","Neal Hefti","https://en.wikipedia.org/wiki/Neal_Hefti","Swing"
"6586","Rednex","https://en.wikipedia.org/wiki/Rednex","Eurodance|country|country pop"
"6609","Derek Forbes","https://en.wikipedia.org/wiki/Derek_Forbes","Rock|post-punk|new wave|pop rock|alternative rock"
"6614","Sonny Rollins","https://en.wikipedia.org/wiki/Sonny_Rollins","Jazz|hard bop"
"6626","Artie Butler","https://en.wikipedia.org/wiki/Artie_Butler","Popular music"
"6630","Oliver Nelson","https://en.wikipedia.org/wiki/Oliver_Nelson","Bebop|hard bop|post-bop|jazz fusion"
"6639","DJ Krush","https://en.wikipedia.org/wiki/DJ_Krush","Instrumental hip hop|ambient music|hip hop|trip hop|turntablism"
"6665","Jack Lawrence","https://en.wikipedia.org/wiki/Jack_Lawrence_(songwriter)",""
"6667","Jay Gorney","https://en.wikipedia.org/wiki/Jay_Gorney",""
"6669","Adolescents","https://en.wikipedia.org/wiki/Adolescents_(band)","Hardcore punk|punk rock"
"6676","Carl Fischer","https://en.wikipedia.org/wiki/Carl_T._Fischer","Jazz"
"6677","Bill Carey","https://en.wikipedia.org/wiki/Bill_Carey_(songwriter)",""
"6682","Victor Schertzinger","https://en.wikipedia.org/wiki/Victor_Schertzinger",""
"6684","Lionel Hampton","https://en.wikipedia.org/wiki/Lionel_Hampton","Swing|big band|mainstream jazz|blues"
"6685","Sonny Burke","https://en.wikipedia.org/wiki/Sonny_Burke",""
"6687","Paul Weller","https://en.wikipedia.org/wiki/Paul_Weller","New wave|punk rock|mod revival|blue-eyed soul"
"6689","Ellington Jordan","https://en.wikipedia.org/wiki/Ellington_Jordan","Psychedelic funk|[|1|]"
"6704","Jan Wayne","https://en.wikipedia.org/wiki/Jan_Wayne","Electronic dance music"
"6713","Fran Landesman","https://en.wikipedia.org/wiki/Fran_Landesman",""
"6736","The Rivieras","https://en.wikipedia.org/wiki/The_Rivieras","Rock|frat rock|surf"
"6737","Hamish Stuart","https://en.wikipedia.org/wiki/Hamish_Stuart","Jazz|R&B|funk|rock|pop|soul"
"6738","The Trashmen","https://en.wikipedia.org/wiki/The_Trashmen","Surf|garage rock|proto-punk"
"6772","Darby Slick","https://en.wikipedia.org/wiki/Darby_Slick",""
"6780","Chris Kenner","https://en.wikipedia.org/wiki/Chris_Kenner","R&B"
"6782","Def Leppard","https://en.wikipedia.org/wiki/Def_Leppard","Hard rock|glam metal|arena rock|power pop|heavy metal|(early)"
"6783","Steve Clark","https://en.wikipedia.org/wiki/Steve_Clark","Heavy metal|glam metal|hard rock"
"6784","Joe Elliott","https://en.wikipedia.org/wiki/Joe_Elliott","Glam metal|hard rock|heavy metal|pop rock"
"6785","Pete Willis","https://en.wikipedia.org/wiki/Pete_Willis","Heavy metal|hard rock"
"6798","Sky Saxon","https://en.wikipedia.org/wiki/Sky_Saxon","Rock|psychedelic rock|garage rock|acid rock|proto-punk"
"6803","Kathleen Brennan","https://en.wikipedia.org/wiki/Kathleen_Brennan",""
"6806","Julius Dixon","https://en.wikipedia.org/wiki/Julius_Dixson",""
"6816","Jimmy McHugh","https://en.wikipedia.org/wiki/Jimmy_McHugh",""
"6824","Don Robey","https://en.wikipedia.org/wiki/Don_Robey",""
"6834","The Allman Brothers Band","https://en.wikipedia.org/wiki/The_Allman_Brothers_Band","Southern rock|blues rock|jazz rock|[|1|]|jam band|[|2|]"
"6835","Duane Allman","https://en.wikipedia.org/wiki/Duane_Allman","Blues|rock|jazz|jam|soul|southern rock"
"6836","Berry Gordy","https://en.wikipedia.org/wiki/Berry_Gordy","R&B|soul|pop|rock and roll|doo-wop"
"6840","Meredith Willson","https://en.wikipedia.org/wiki/Meredith_Willson",""
"6841","Barney Bigard","https://en.wikipedia.org/wiki/Barney_Bigard","Swing|Dixieland"
"6842","Gordon Jenkins","https://en.wikipedia.org/wiki/Gordon_Jenkins","Popular music"
"6844","Milt Gabler","https://en.wikipedia.org/wiki/Milt_Gabler",""
"6848","Frank Paparelli","https://en.wikipedia.org/wiki/Frank_Paparelli",""
"6853","Glen Buxton","https://en.wikipedia.org/wiki/Glen_Buxton","Shock rock|rock|hard rock|heavy metal"
"6855","Neal Smith","https://en.wikipedia.org/wiki/Neal_Smith_(drummer)","Rock|hard rock|heavy metal"
"6865","Haven Gillespie","https://en.wikipedia.org/wiki/Haven_Gillespie",""
"6867","Egbert Van Alstyne","https://en.wikipedia.org/wiki/Egbert_Van_Alstyne",""
"6869","Michael Edwards","https://en.wikipedia.org/wiki/Michael_Edwards_(American_composer)",""
"6870","Bud Green","https://en.wikipedia.org/wiki/Bud_Green",""
"6872","Jimmy Dorsey","https://en.wikipedia.org/wiki/Jimmy_Dorsey","Big band|swing|Dixieland"
"6873","Sigmund Romberg","https://en.wikipedia.org/wiki/Sigmund_Romberg",""
"6882","Jorge Ben Jor","https://en.wikipedia.org/wiki/Jorge_Ben","MPB|samba rock|sambalanço|samba funk|tropicália|bossa nova"
"6885","Angry Anderson","https://en.wikipedia.org/wiki/Angry_Anderson","Hard rock|blues rock|rock and roll"
"6886","Mick Cocks","https://en.wikipedia.org/wiki/Mick_Cocks","Rock"
"6888","Pete Wells","https://en.wikipedia.org/wiki/Peter_Wells_(guitarist)","Hard rock|heavy metal|blues|country|R&B"
"6891","Newton Mendonça","https://en.wikipedia.org/wiki/Newton_Mendonça",""
"6896","Rob Zombie","https://en.wikipedia.org/wiki/Rob_Zombie","Industrial metal|shock rock|groove metal|alternative metal|hard rock|nu metal|[|1|]"
"6897","Die Toten Hosen","https://en.wikipedia.org/wiki/Die_Toten_Hosen","Punk rock|[|1|]"
"6902","Sade","https://en.wikipedia.org/wiki/Sade_(singer)","Soul|[|1|]|sophisti-pop|[|2|]|smooth jazz|[|3|]|quiet storm|[|4|]"
"6911","Green Day","https://en.wikipedia.org/wiki/Green_Day","Punk rock|pop-punk|alternative rock|skate punk|power pop"
"6912","Bob Mould","https://en.wikipedia.org/wiki/Bob_Mould","Punk rock|[|2|]|alternative rock|[|2|]"
"6914","Pino D'Angiò","https://en.wikipedia.org/wiki/Pino_D'Angiò","Pop|[|1|]|[|2|]|Italo disco"
"6923","Daniel Rey","https://en.wikipedia.org/wiki/Daniel_Rey",""
"6930","Jimmy Rogers","https://en.wikipedia.org/wiki/Jimmy_Rogers","Chicago blues"
"6936","Tasmin Archer","https://en.wikipedia.org/wiki/Tasmin_Archer","Pop|rock"
"6939","Al Cleveland","https://en.wikipedia.org/wiki/Al_Cleveland","Motown|soul|dancehall"
"6940","Renaldo Benson","https://en.wikipedia.org/wiki/Renaldo_Benson","R&B|rock and roll"
"6964","The Living End","https://en.wikipedia.org/wiki/The_Living_End","Punk rock|pop punk|rockabilly|alternative rock|psychobilly"
"6973","Bad Religion","https://en.wikipedia.org/wiki/Bad_Religion","Punk rock|melodic hardcore|hardcore punk|skate punk"
"7010","Jimmy Reed","https://en.wikipedia.org/wiki/Jimmy_Reed","Blues|electric blues"
"7023","Slim Harpo","https://en.wikipedia.org/wiki/Slim_Harpo","Blues|swamp blues"
"7038","Clint Conley","https://en.wikipedia.org/wiki/Clint_Conley","Post-punk|Alternative Rock"
"7044","Dallas Frazier","https://en.wikipedia.org/wiki/Dallas_Frazier","Country"
"7049","Al Lewis","https://en.wikipedia.org/wiki/Al_Lewis_(lyricist)",""
"7067","Kim Deal","https://en.wikipedia.org/wiki/Kim_Deal","Alternative rock|noise pop"
"7068","Keith Flint","https://en.wikipedia.org/wiki/Keith_Flint","Dance|techno|punk rock"
"7069","Liam Howlett","https://en.wikipedia.org/wiki/Liam_Howlett","Big beat|electronica|alternative rock|electropunk|hardcore techno|breakbeat hardcore"
"7070","J.J. Jeczalik","https://en.wikipedia.org/wiki/J._J._Jeczalik","Electronic|synth-pop|new wave|pop|rock"
"7078","Save Ferris","https://en.wikipedia.org/wiki/Save_Ferris","Ska punk"
"7080","Jeff Trott","https://en.wikipedia.org/wiki/Jeff_Trott","Pop|rock|singer-songwriter|indie rock|country|blues|alternative rock|indie folk"
"7081","Brian McLeod","https://en.wikipedia.org/wiki/Brian_MacLeod_(American_musician)",""
"7083","Limp Bizkit","https://en.wikipedia.org/wiki/Limp_Bizkit","Nu metal|rap rock|rap metal"
"7084","Jimmy Bilsbury","https://en.wikipedia.org/wiki/Jimmy_Bilsbury",""
"7112","John Anderson","https://en.wikipedia.org/wiki/John_Anderson_(singer)","Country"
"7113","Bill Anderson","https://en.wikipedia.org/wiki/Bill_Anderson_(singer)","Country|Nashville Sound|bluegrass|gospel"
"7121","Linda Perry","https://en.wikipedia.org/wiki/Linda_Perry","Alternative rock|pop rock"
"7128","Primal Scream","https://en.wikipedia.org/wiki/Primal_Scream","Alternative rock|electronic|alternative dance|neo-psychedelia|house|indie pop|(early)"
"7137","Psychic TV","https://en.wikipedia.org/wiki/Psychic_TV","Experimental|acid house|industrial|psychedelic rock|post-punk"
"7144","Eva Cassidy","https://en.wikipedia.org/wiki/Eva_Cassidy","Jazz|folk|blues"
"7145","Cindy Walker","https://en.wikipedia.org/wiki/Cindy_Walker","Country"
"7147","Don Redman","https://en.wikipedia.org/wiki/Don_Redman","Jazz|swing"
"7149","Ned Fairchild","https://en.wikipedia.org/wiki/Ned_Fairchild",""
"7150","The Nixons","https://en.wikipedia.org/wiki/The_Nixons","Alternative rock|post-grunge"
"7153","Sheldon M. Harnick","https://en.wikipedia.org/wiki/Sheldon_Harnick","Musical theater"
"7155","John Stewart","https://en.wikipedia.org/wiki/John_Stewart_(musician)","Folk|pop"
"7170","Rage Against the Machine","https://en.wikipedia.org/wiki/Rage_Against_the_Machine","Rap metal|rap rock|funk metal|alternative metal|nu metal"
"7173","Rocket From the Crypt","https://en.wikipedia.org/wiki/Rocket_from_the_Crypt","Punk rock|[|1|]"
"7175","Adriano Celentano","https://en.wikipedia.org/wiki/Adriano_Celentano","Pop|disco|rock and roll|[|1|]"
