"artist_id","common_name","wiki_url","genre"
"4672","Baden Powell","https://en.wikipedia.org/wiki/Baden_Powell_(guitarist)","brazilian jazz"
"4672","Baden Powell","https://en.wikipedia.org/wiki/Baden_Powell_(guitarist)","bossa nova"
"4673","Vinicius de Moraes","https://en.wikipedia.org/wiki/Vinicius_de_Moraes","bossa nova"
"4674","Marcos Valle","https://en.wikipedia.org/wiki/Marcos_Valle","samba"
"4674","Marcos Valle","https://en.wikipedia.org/wiki/Marcos_Valle","bossa nova"
"4688","David Foster","https://en.wikipedia.org/wiki/David_Foster","pop"
"4688","David Foster","https://en.wikipedia.org/wiki/David_Foster","rock"
"4688","David Foster","https://en.wikipedia.org/wiki/David_Foster","gospel"
"4688","David Foster","https://en.wikipedia.org/wiki/David_Foster","r&b"
"4698","Cy Coleman","https://en.wikipedia.org/wiki/Cy_Coleman","jazz"
"4698","Cy Coleman","https://en.wikipedia.org/wiki/Cy_Coleman","pop"
"4704","Pete Bellotte","https://en.wikipedia.org/wiki/Pete_Bellotte","pop"
"4704","Pete Bellotte","https://en.wikipedia.org/wiki/Pete_Bellotte","disco"
"4705","Billy Idol","https://en.wikipedia.org/wiki/Billy_Idol","new wave"
"4705","Billy Idol","https://en.wikipedia.org/wiki/Billy_Idol","hard rock"
"4705","Billy Idol","https://en.wikipedia.org/wiki/Billy_Idol","pop rock"
"4705","Billy Idol","https://en.wikipedia.org/wiki/Billy_Idol","punk rock"
"4706","Steve Stevens","https://en.wikipedia.org/wiki/Steve_Stevens","hard rock"
"4706","Steve Stevens","https://en.wikipedia.org/wiki/Steve_Stevens","glam metal"
"4706","Steve Stevens","https://en.wikipedia.org/wiki/Steve_Stevens","heavy metal"
"4706","Steve Stevens","https://en.wikipedia.org/wiki/Steve_Stevens","instrumental rock"
"4706","Steve Stevens","https://en.wikipedia.org/wiki/Steve_Stevens","post-punk"
"4706","Steve Stevens","https://en.wikipedia.org/wiki/Steve_Stevens","new wave"
"4706","Steve Stevens","https://en.wikipedia.org/wiki/Steve_Stevens","power pop"
"4721","Fred Wesley","https://en.wikipedia.org/wiki/Fred_Wesley","funk"
"4721","Fred Wesley","https://en.wikipedia.org/wiki/Fred_Wesley","p-funk"
"4721","Fred Wesley","https://en.wikipedia.org/wiki/Fred_Wesley","soul"
"4721","Fred Wesley","https://en.wikipedia.org/wiki/Fred_Wesley","r&b"
"4721","Fred Wesley","https://en.wikipedia.org/wiki/Fred_Wesley","soul jazz"
"4739","Candice Night","https://en.wikipedia.org/wiki/Candice_Night","medieval folk rock"
"4739","Candice Night","https://en.wikipedia.org/wiki/Candice_Night","folk rock"
"4739","Candice Night","https://en.wikipedia.org/wiki/Candice_Night","hard rock"
"4739","Candice Night","https://en.wikipedia.org/wiki/Candice_Night","new-age"
"4740","Ian Anderson","https://en.wikipedia.org/wiki/Ian_Anderson","progressive rock"
"4740","Ian Anderson","https://en.wikipedia.org/wiki/Ian_Anderson","folk rock"
"4740","Ian Anderson","https://en.wikipedia.org/wiki/Ian_Anderson","hard rock"
