"artist_id","common_name","wiki_url","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8","genre_9","genre_10","genre_11","genre_12","genre_13"
"1393","Reel Big Fish","https://en.wikipedia.org/wiki/Reel_Big_Fish","ska punk","","","","","","","","","","","",""
"1394","Goldfinger","https://en.wikipedia.org/wiki/Goldfinger_(band)","pop-punk","ska punk","","","","","","","","","","",""
"1398","Less Than Jake","https://en.wikipedia.org/wiki/Less_Than_Jake","ska punk","pop-punk","punk rock","skate punk","","","","","","","","",""
"1407","Shakin' Stevens","https://en.wikipedia.org/wiki/Shakin'_Stevens","rockabilly","rock and roll","","","","","","","","","","",""
"1408","John Prine","https://en.wikipedia.org/wiki/John_Prine","country-folk","progressive country","americana","","","","","","","","","",""
"1410","Merle Travis","https://en.wikipedia.org/wiki/Merle_Travis","country","western swing","blues","folk","gospel","americana","","","","","","",""
"1411","Townes Van Zandt","https://en.wikipedia.org/wiki/Townes_Van_Zandt","progressive country","contemporary folk","country blues","outlaw country","","","","","","","","",""
"1415","Don Gibson","https://en.wikipedia.org/wiki/Don_Gibson","country","","","","","","","","","","","",""
"1416","John D. Loudermilk","https://en.wikipedia.org/wiki/John_D._Loudermilk","country","pop","","","","","","","","","","",""
"1417","Arthur Gunter","https://en.wikipedia.org/wiki/Arthur_Gunter","blues","r&b","","","","","","","","","","",""
"1419","Eddie Hinton","https://en.wikipedia.org/wiki/Eddie_Hinton","","","","","","","","","","","","",""
"1420","Rolf Harris","https://en.wikipedia.org/wiki/Rolf_Harris","","","","","","","","","","","","",""
"1424","Judy Garland","https://en.wikipedia.org/wiki/Judy_Garland","traditional pop","jazz","swing","vaudeville","","","","","","","","",""
"1433","Delbert McClinton","https://en.wikipedia.org/wiki/Delbert_McClinton","americana","blues rock","electric blues","roots rock","country","","","","","","","",""
"1440","Jesse Winchester","https://en.wikipedia.org/wiki/Jesse_Winchester","country","country rock","folk","","","","","","","","","",""
"1444","Bobby Bare","https://en.wikipedia.org/wiki/Bobby_Bare","country","progressive country","","","","","","","","","","",""
"1446","Gram Parsons","https://en.wikipedia.org/wiki/Gram_Parsons","progressive country","country rock","folk rock","americana","","","","","","","","",""
"1455","Sixpence None The Richer","https://en.wikipedia.org/wiki/Sixpence_None_the_Richer","alternative rock","","","","","","","","","","","",""
"1460","Bob Gibson","https://en.wikipedia.org/wiki/Bob_Gibson_(musician)","folk","","","","","","","","","","","",""
"1464","Dexys Midnight Runners","https://en.wikipedia.org/wiki/Dexys_Midnight_Runners","pop rock","new wave","blue-eyed soul","celtic folk","","","","","","","","",""
"1465","Ian Hunter","https://en.wikipedia.org/wiki/Ian_Hunter_(singer)","hard rock","glam rock","","","","","","","","","","",""
"1466","The Pointer Sisters","https://en.wikipedia.org/wiki/The_Pointer_Sisters","r&b","soul","pop","dance","country","","","","","","","",""
"1467","The Monkees","https://en.wikipedia.org/wiki/The_Monkees","pop rock","rock","bubblegum","psychedelia","","","","","","","","",""
"1469","Big Joe Turner","https://en.wikipedia.org/wiki/Big_Joe_Turner","jump blues","swing","r&b","rock and roll","","","","","","","","",""
"1480","Brian Wilson","https://en.wikipedia.org/wiki/Brian_Wilson","rock","pop","","","","","","","","","","",""
"1481","Bob Seger","https://en.wikipedia.org/wiki/Bob_Seger","rock","heartland rock","","","","","","","","","","",""
"1490","J.B. Lenoir","https://en.wikipedia.org/wiki/J._B._Lenoir","blues","chicago blues","","","","","","","","","","",""
"1496","Billie Holiday","https://en.wikipedia.org/wiki/Billie_Holiday","jazz","swing","blues","traditional pop","","","","","","","","",""
"1500","Emmylou Harris","https://en.wikipedia.org/wiki/Emmylou_Harris","americana","country","country rock","folk","outlaw country","progressive country","","","","","","",""
"1502","James Taylor","https://en.wikipedia.org/wiki/James_Taylor","soft rock","folk","","","","","","","","","","",""
"1503","Merle Haggard","https://en.wikipedia.org/wiki/Merle_Haggard","country","outlaw country","bakersfield sound","","","","","","","","","",""
"1508","Avril Lavigne","https://en.wikipedia.org/wiki/Avril_Lavigne","pop-punk","alternative rock","pop rock","pop","","","","","","","","",""
"1509","Beth Orton","https://en.wikipedia.org/wiki/Beth_Orton","folktronica","folk rock","trip hop","","","","","","","","","",""
"1515","Nazareth","https://en.wikipedia.org/wiki/Nazareth_(band)","hard rock","heavy metal","blues rock","","","","","","","","","",""
"1516","AC/DC","https://en.wikipedia.org/wiki/AC/DC","hard rock","blues rock","rock and roll","heavy metal","","","","","","","","",""
"1520","Gary Glitter","https://en.wikipedia.org/wiki/Gary_Glitter","glam rock","rock and roll","pop rock","hard rock","disco","","","","","","","",""
"1533","Kiss","https://en.wikipedia.org/wiki/Kiss_(band)","hard rock","heavy metal","shock rock","glam metal","","","","","","","","",""
"1543","Joan Jett","https://en.wikipedia.org/wiki/Joan_Jett","rock","hard rock","punk rock","","","","","","","","","",""
"1544","Sonny Curtis","https://en.wikipedia.org/wiki/Sonny_Curtis","rock and roll","country","pop","","","","","","","","","",""
"1547","The Wild Ones","https://en.wikipedia.org/wiki/The_Wild_Ones_(American_band)","rock and roll","pop","","","","","","","","","","",""
"1549","Slade","https://en.wikipedia.org/wiki/Slade","glam rock","hard rock","","","","","","","","","","",""
"1550","Free","https://en.wikipedia.org/wiki/Free_(band)","hard rock","blues rock","rock","","","","","","","","","",""
"1552","Linda Lewis","https://en.wikipedia.org/wiki/Linda_Lewis","pop","soul","folk","rock","ska","funk","","","","","","",""
"1554","Joe Walsh","https://en.wikipedia.org/wiki/Joe_Walsh","hard rock","blues rock","pop rock","progressive rock","country rock","","","","","","","",""
"1561","Olivia Newton-John","https://en.wikipedia.org/wiki/Olivia_Newton-John","pop","country","country pop","soft rock","","","","","","","","",""
"1566","Sam & Dave","https://en.wikipedia.org/wiki/Sam_&_Dave","soul","r&b","southern soul","rock and roll","","","","","","","","",""
"1567","Eddie Floyd","https://en.wikipedia.org/wiki/Eddie_Floyd","r&b","soul","memphis soul","southern soul","","","","","","","","",""
"1570","Bill Withers","https://en.wikipedia.org/wiki/Bill_Withers","r&b","soul","","","","","","","","","","",""
"1571","Roy Orbison","https://en.wikipedia.org/wiki/Roy_Orbison","rock","pop","country","rock and roll","rockabilly","","","","","","","",""
"1574","John Travolta","https://en.wikipedia.org/wiki/John_Travolta","","","","","","","","","","","","",""
"1579","Peter Cetera","https://en.wikipedia.org/wiki/Peter_Cetera","rock","soft rock","jazz fusion","","","","","","","","","",""
"1585","Peter Emmett","https://en.wikipedia.org/wiki/Sonny_Geraci","pop","","","","","","","","","","","",""
"1590","The Bobs","https://en.wikipedia.org/wiki/The_Bobs","new wave","a cappella","","","","","","","","","","",""
"1599","Butthole Surfers","https://en.wikipedia.org/wiki/Butthole_Surfers","noise rock","experimental rock","alternative rock","psychedelic rock","art punk","hardcore punk","","","","","","",""
"1603","Syl Johnson","https://en.wikipedia.org/wiki/Syl_Johnson","r&b","blues","","","","","","","","","","",""
"1610","Buddy Miles","https://en.wikipedia.org/wiki/Buddy_Miles","funk","rock","r&b","jazz fusion","soul","","","","","","","",""
"1618","Ruth Etting","https://en.wikipedia.org/wiki/Ruth_Etting","","","","","","","","","","","","",""
"1619","Bobby Caldwell","https://en.wikipedia.org/wiki/Bobby_Caldwell","r&b","blue-eyed soul","smooth jazz","pop rock","soft rock","adult contemporary","","","","","","",""
"1621","Bobby Freeman","https://en.wikipedia.org/wiki/Bobby_Freeman","soul","rhythm and blues","pop","","","","","","","","","",""
"1628","Wanda Jackson","https://en.wikipedia.org/wiki/Wanda_Jackson","rockabilly","rock and roll","country","gospel","","","","","","","","",""
"1630","Waylon Jennings","https://en.wikipedia.org/wiki/Waylon_Jennings","country","outlaw country","progressive country","country rock","","","","","","","","",""
"1631","Jean Shepard","https://en.wikipedia.org/wiki/Jean_Shepard","country","bakersfield sound","honky tonk","nashville sound","traditional country","","","","","","","",""
"1636","Steve Young","https://en.wikipedia.org/wiki/Steve_Young_(musician)","country rock","americana","alternative country","outlaw country","","","","","","","","",""
"1637","Françoise Hardy","https://en.wikipedia.org/wiki/Françoise_Hardy","french pop","y-y","chanson","","","","","","","","","",""
"1640","Marianne Faithfull","https://en.wikipedia.org/wiki/Marianne_Faithfull","rock","folk","alternative","blues","jazz","","","","","","","",""
"1642","Aimee Mann","https://en.wikipedia.org/wiki/Aimee_Mann","alternative rock","","","","","","","","","","","",""
"1643","Rufus Wainwright","https://en.wikipedia.org/wiki/Rufus_Wainwright","baroque pop","art pop","pop rock","soft rock","indie pop","indie rock","opera","","","","","",""
"1644","The Wallflowers","https://en.wikipedia.org/wiki/The_Wallflowers","rock","roots rock","alternative rock","","","","","","","","","",""
"1645","Eddie Vedder","https://en.wikipedia.org/wiki/Eddie_Vedder","alternative rock","grunge","hard rock","folk rock","","","","","","","","",""
"1647","The Vines","https://en.wikipedia.org/wiki/The_Vines_(band)","alternative rock","garage rock","post-grunge","post-punk revival","neo-psychedelia","","","","","","","",""
"1648","Stereophonics","https://en.wikipedia.org/wiki/Stereophonics","rock","","","","","","","","","","","",""
"1649","The Black Crowes","https://en.wikipedia.org/wiki/The_Black_Crowes","southern rock","blues rock","hard rock","roots rock","jam band","","","","","","","",""
"1653","Grandaddy","https://en.wikipedia.org/wiki/Grandaddy","indie rock","space rock","psychedelic rock","lo-fi","","","","","","","","",""
"1657","Buck Owens","https://en.wikipedia.org/wiki/Buck_Owens","country","bakersfield sound","","","","","","","","","","",""
"1660","Sonny Bono","https://en.wikipedia.org/wiki/Sonny_Bono","pop","pop rock","folk","rock","","","","","","","","",""
"1663","Phil Ochs","https://en.wikipedia.org/wiki/Phil_Ochs","folk","protest music","folk rock","baroque pop","","","","","","","","",""
"1664","Foreigner","https://en.wikipedia.org/wiki/Foreigner_(band)","hard rock","soft rock","arena rock","","","","","","","","","",""
"1667","Jim Croce","https://en.wikipedia.org/wiki/Jim_Croce","folk","soft rock","","","","","","","","","","",""
"1677","Michael McDonald","https://en.wikipedia.org/wiki/Michael_McDonald_(musician)","blue-eyed soul","r&b","pop","rock","yacht rock","soft rock","","","","","","",""
"1679","Cheryl Wheeler","https://en.wikipedia.org/wiki/Cheryl_Wheeler","folk","country","","","","","","","","","","",""
"1686","Jules Shear","https://en.wikipedia.org/wiki/Jules_Shear","pop","","","","","","","","","","","",""
"1688","In Extremo","https://en.wikipedia.org/wiki/In_Extremo","medieval metal","folk metal","folk rock","neo-medieval music","","","","","","","","",""
"1691","Mike Heron","https://en.wikipedia.org/wiki/Mike_Heron","","","","","","","","","","","","",""
"1695","The Lightning Seeds","https://en.wikipedia.org/wiki/The_Lightning_Seeds","alternative rock","pop rock","indie pop","britpop","","","","","","","","",""
"1696","Burt Bacharach","https://en.wikipedia.org/wiki/Burt_Bacharach","orchestral pop","easy listening","lounge pop","","","","","","","","","",""
"1700","The Real Group","https://en.wikipedia.org/wiki/The_Real_Group","a cappella","vocal jazz","pop","","","","","","","","","",""
"1712","Meat Loaf","https://en.wikipedia.org/wiki/Meat_Loaf","rock","hard rock","","","","","","","","","","",""
"1717","Samiam","https://en.wikipedia.org/wiki/Samiam","punk rock","hardcore punk","pop-punk","melodic hardcore","emo","","","","","","","",""
"1720","Earth, Wind & Fire","https://en.wikipedia.org/wiki/Earth,_Wind_&_Fire","r&b","soul","funk","pop","disco","progressive soul","","","","","","",""
"1739","The Undisputed Truth","https://en.wikipedia.org/wiki/The_Undisputed_Truth","psychedelic soul","psychedelic funk","r&b","","","","","","","","","",""
"1746","Fats Domino","https://en.wikipedia.org/wiki/Fats_Domino","new orleans r&b","rock and roll","boogie-woogie","blues","","","","","","","","",""
"1747","Bad Brains","https://en.wikipedia.org/wiki/Bad_Brains","hardcore punk","punk rock","heavy metal","reggae","","","","","","","","",""
"1751","Randy California","https://en.wikipedia.org/wiki/Randy_California","","","","","","","","","","","","",""
"1752","Electric Light Orchestra","https://en.wikipedia.org/wiki/Electric_Light_Orchestra","progressive pop","progressive rock","orchestral pop","art rock","","","","","","","","",""
"1760","Anne Murray","https://en.wikipedia.org/wiki/Anne_Murray","country","soft rock","pop","adult contemporary","","","","","","","","",""
"1763","Lloyd Price","https://en.wikipedia.org/wiki/Lloyd_Price","rhythm and blues","rock and roll","new orleans r&b","soul","","","","","","","","",""
"1765","Mongo Santamaría","https://en.wikipedia.org/wiki/Mongo_Santamaría","pachanga","boogaloo","salsa","latin jazz","","","","","","","","",""
"1766","Type O Negative","https://en.wikipedia.org/wiki/Type_O_Negative","gothic metal","doom metal","","","","","","","","","","",""
"1768","Whitesnake","https://en.wikipedia.org/wiki/Whitesnake","hard rock","blues rock","glam metal","","","","","","","","","",""
"1774","Jimmy Barnes","https://en.wikipedia.org/wiki/Jimmy_Barnes","hard rock","blues rock","soul","r&b","country","country rock","electronic","","","","","",""
"1775","The Four Seasons","https://en.wikipedia.org/wiki/The_Four_Seasons_(band)","pop rock","pop","soul","doo-wop","rock and roll","","","","","","","",""
"1778","Yellow Magic Orchestra","https://en.wikipedia.org/wiki/Yellow_Magic_Orchestra","electronic","electro-pop","synth-pop","ambient","art pop","avant-garde","electro","experimental","hip-hop","house","new","wave","techno"
"1794","Siouxsie & The Banshees","https://en.wikipedia.org/wiki/Siouxsie_and_the_Banshees","post-punk","alternative rock","new wave","gothic rock","","","","","","","","",""
"1797","Leslie West","https://en.wikipedia.org/wiki/Leslie_West","rock","hard rock","blues rock","heavy metal","","","","","","","","",""
"1798","Lucio Battisti","https://en.wikipedia.org/wiki/Lucio_Battisti","pop rock","soft rock","rhythm and blues","progressive rock","latin pop","disco","synth-pop","","","","","",""
"1811","Rufus Thomas","https://en.wikipedia.org/wiki/Rufus_Thomas","r&b","southern soul","blues","dance","funk","","","","","","","",""
"1816","Average White Band","https://en.wikipedia.org/wiki/Average_White_Band","blue-eyed soul","disco","funk","pop rock","soul","","","","","","","",""
"1818","Chris Rea","https://en.wikipedia.org/wiki/Chris_Rea","pop rock","soft rock","electric blues","blues rock","","","","","","","","",""
"1819","Smokey Robinson","https://en.wikipedia.org/wiki/Smokey_Robinson","r&b","soul","pop","","","","","","","","","",""
"1868","Fleetwood Mac","https://en.wikipedia.org/wiki/Fleetwood_Mac","pop rock","soft rock","blues rock","art pop","","","","","","","","",""
"1878","Europe","https://en.wikipedia.org/wiki/Europe_(band)","arena rock","hard rock","glam metal","blues rock","heavy metal","","","","","","","",""
"1879","Johnny """"Guitar"""" Watson","https://en.wikipedia.org/wiki/Johnny_""Guitar""_Watson","rhythm and blues","funk","soul","","","","","","","","","",""
"1881","Bobby Goldsboro","https://en.wikipedia.org/wiki/Bobby_Goldsboro","country","adult contemporary","pop","","","","","","","","","",""
"1882","Kenny Rogers","https://en.wikipedia.org/wiki/Kenny_Rogers","country","pop","soft rock","","","","","","","","","",""
"1886","Hank Williams","https://en.wikipedia.org/wiki/Hank_Williams","country","western","honky-tonk","gospel","blues","rockabilly","","","","","","",""
"1890","Joy Division","https://en.wikipedia.org/wiki/Joy_Division","post-punk","new wave","gothic rock","","","","","","","","","",""
"1895","Garbage","https://en.wikipedia.org/wiki/Garbage_(band)","alternative rock","electronic rock","dance-rock","trip hop","industrial rock","","","","","","","",""
"1897","Jim Reeves","https://en.wikipedia.org/wiki/Jim_Reeves","country","nashville sound","gospel","blues","western swing","","","","","","","",""
"1898","Carly Simon","https://en.wikipedia.org/wiki/Carly_Simon","soft rock","pop rock","folk","","","","","","","","","",""
"1899","Charles Trenet","https://en.wikipedia.org/wiki/Charles_Trenet","jazz","easy listening","","","","","","","","","","",""
"1902","Genesis","https://en.wikipedia.org/wiki/Genesis_(band)","progressive rock","art rock","pop rock","progressive pop","soft rock","","","","","","","",""
"1907","Eddie Miller","https://en.wikipedia.org/wiki/Eddie_Miller_(songwriter)","","","","","","","","","","","","",""
"1909","Tiamat","https://en.wikipedia.org/wiki/Tiamat_(band)","gothic metal","gothic rock","blackened death metal","symphonic black metal","","","","","","","","",""
"1913","God Lives Underwater","https://en.wikipedia.org/wiki/God_Lives_Underwater","industrial rock","electronic rock","techno","industrial metal","alternative metal","","","","","","","",""
"1914","Failure","https://en.wikipedia.org/wiki/Failure_(band)","alternative rock","post-grunge","alternative metal","art rock","space rock","shoegaze","post-hardcore","","","","","",""
"1916","Veruca Salt","https://en.wikipedia.org/wiki/Veruca_Salt","alternative rock","grunge","indie rock","power pop","","","","","","","","",""
"1917","Meat Beat Manifesto","https://en.wikipedia.org/wiki/Meat_Beat_Manifesto","breakbeat","electronic","industrial","","","","","","","","","",""
"1919","Self","https://en.wikipedia.org/wiki/Self_(band)","power pop","art rock","alternative rock","new wave","","","","","","","","",""
"1920","Monster Magnet","https://en.wikipedia.org/wiki/Monster_Magnet","stoner rock","space rock","hard rock","heavy metal","","","","","","","","",""
"1923","Deftones","https://en.wikipedia.org/wiki/Deftones","alternative metal","art rock","shoegaze","nu metal","","","","","","","","",""
"1924","Rammstein","https://en.wikipedia.org/wiki/Rammstein","neue deutsche hrte","industrial metal","","","","","","","","","","",""
"1941","Robert Burns","https://en.wikipedia.org/wiki/Robert_Burns","","","","","","","","","","","","",""
"1943","Eddi Reader","https://en.wikipedia.org/wiki/Eddi_Reader","pop","folk","jazz","","","","","","","","","",""
"1944","Loudon Wainwright III","https://en.wikipedia.org/wiki/Loudon_Wainwright_III","folk","rock","blues","comedy","","","","","","","","",""
"1945","Steve Earle","https://en.wikipedia.org/wiki/Steve_Earle","alternative country","country rock","outlaw country","contemporary folk","","","","","","","","",""
"1954","Culture Club","https://en.wikipedia.org/wiki/Culture_Club","new wave","soft rock","blue-eyed soul","reggae","","","","","","","","",""
"1958","Barbara Dickson","https://en.wikipedia.org/wiki/Barbara_Dickson","","","","","","","","","","","","",""
"1962","Cleopatra","https://en.wikipedia.org/wiki/Cleopatra_(group)","r&b","pop","","","","","","","","","","",""
"1963","Tina Cousins","https://en.wikipedia.org/wiki/Tina_Cousins","electronic","dance-pop","hi-nrg","eurodance","vocal trance","","","","","","","",""
"1967","Dwight Yoakam","https://en.wikipedia.org/wiki/Dwight_Yoakam","country","country rock","alternative country","bakersfield sound","","","","","","","","",""
"1968","Jackson C. Frank","https://en.wikipedia.org/wiki/Jackson_C._Frank","folk","","","","","","","","","","","",""
"1969","Gillian Welch","https://en.wikipedia.org/wiki/Gillian_Welch","country","bluegrass","folk","americana","","","","","","","","",""
"1973","Eddy Arnold","https://en.wikipedia.org/wiki/Eddy_Arnold","country","gospel","pop","","","","","","","","","",""
"1975","Donnie Fritts","https://en.wikipedia.org/wiki/Donnie_Fritts","","","","","","","","","","","","",""
"1976","Gale Garnett","https://en.wikipedia.org/wiki/Gale_Garnett","folk","pop","","","","","","","","","","",""
"1977","Bob Lind","https://en.wikipedia.org/wiki/Bob_Lind","folk","","","","","","","","","","","",""
"2004","Etta James","https://en.wikipedia.org/wiki/Etta_James","gospel","blues","jazz","r&b","rock and roll","soul","","","","","","",""
"2009","Gil Scott-Heron","https://en.wikipedia.org/wiki/Gil_Scott-Heron","soul","jazz-funk","jazz poetry","funk","proto-rap","r&b","progressive soul","","","","","",""
"2020","Del Shannon","https://en.wikipedia.org/wiki/Del_Shannon","rock and roll","country","","","","","","","","","","",""
"2024","Skip James","https://en.wikipedia.org/wiki/Skip_James","delta blues","country blues","gospel blues","","","","","","","","","",""
"2025","Leroy Carr","https://en.wikipedia.org/wiki/Leroy_Carr","blues","","","","","","","","","","","",""
"2026","Blind Willie McTell","https://en.wikipedia.org/wiki/Blind_Willie_McTell","country blues","piedmont blues","ragtime","delta blues","gospel","","","","","","","",""
"2027","Dead Kennedys","https://en.wikipedia.org/wiki/Dead_Kennedys","punk rock","hardcore punk","","","","","","","","","","",""
"2029","Angélique Kidjo","https://en.wikipedia.org/wiki/Angélique_Kidjo","afropop","afrobeat","reggae","world music","world fusion","worldbeat","jazz","gospel","latin","","","",""
"2031","The Beat","https://en.wikipedia.org/wiki/The_Beat_(British_band)","new wave","ska","two-tone","reggae rock","post-punk","","","","","","","",""
"2033","Andy Williams","https://en.wikipedia.org/wiki/Andy_Williams","traditional pop","easy listening","","","","","","","","","","",""
"2036","The Cranberries","https://en.wikipedia.org/wiki/The_Cranberries","alternative rock","indie rock","pop rock","jangle pop","post-punk","dream pop","","","","","","",""
"2043","Bon Jovi","https://en.wikipedia.org/wiki/Bon_Jovi","hard rock","glam metal","arena rock","pop rock","","","","","","","","",""
"2051","The Prodigy","https://en.wikipedia.org/wiki/The_Prodigy","big beat","rave","alternative dance","electronic rock","electropunk","breakbeat","","","","","","",""
"2055","Mose Allison","https://en.wikipedia.org/wiki/Mose_Allison","jazz","jazz blues","blues","","","","","","","","","",""
"2059","Mississippi Sheiks","https://en.wikipedia.org/wiki/Mississippi_Sheiks","delta blues","country blues","","","","","","","","","","",""
"2060","Nanci Griffith","https://en.wikipedia.org/wiki/Nanci_Griffith","country","country folk","americana","neotraditional country","","","","","","","","",""
"2067","Tammy Wynette","https://en.wikipedia.org/wiki/Tammy_Wynette","country","nashville sound","","","","","","","","","","",""
"2072","Toto","https://en.wikipedia.org/wiki/Toto_(band)","arena rock","pop rock","hard rock","jazz fusion","progressive rock","","","","","","","",""
"2077","Claude François","https://en.wikipedia.org/wiki/Claude_François","pop","","","","","","","","","","","",""
"2078","Paul Anka","https://en.wikipedia.org/wiki/Paul_Anka","pop","soft rock","jazz","doo-wop","rock and roll","swing","","","","","","",""
"2079","Gipsy Kings","https://en.wikipedia.org/wiki/Gipsy_Kings","catalan rumba","flamenco","pop","rock","salsa","","","","","","","",""
"2079","Gipsy Kings","https://en.wikipedia.org/wiki/Nicolas_Reyes","catalan rumba","flamenco","pop","rock","salsa","","","","","","","",""
"2080","Badfinger","https://en.wikipedia.org/wiki/Badfinger","rock","power pop","","","","","","","","","","",""
"2083","Brahim","https://en.wikipedia.org/wiki/Brahim_Attaeb","r&b","","","","","","","","","","","",""
"2085","Lionel Richie","https://en.wikipedia.org/wiki/Lionel_Richie","soul","pop","r&b","","","","","","","","","",""
"2090","Faster Pussycat","https://en.wikipedia.org/wiki/Faster_Pussycat","hard rock","glam metal","glam punk","blues rock","industrial rock","","","","","","","",""
"2102","Nick Drake","https://en.wikipedia.org/wiki/Nick_Drake","folk","chamber folk","folk-pop","folk-rock","","","","","","","","",""
"2106","Hank Snow","https://en.wikipedia.org/wiki/Hank_Snow","country","","","","","","","","","","","",""
"2111","Alison Krauss","https://en.wikipedia.org/wiki/Alison_Krauss","bluegrass","country","pop","","","","","","","","","",""
"2119","Patrick Bruel","https://en.wikipedia.org/wiki/Patrick_Bruel","","","","","","","","","","","","",""
"2128","Rocco Granata","https://en.wikipedia.org/wiki/Rocco_Granata","","","","","","","","","","","","",""
"2132","Georges Brassens","https://en.wikipedia.org/wiki/Georges_Brassens","chanson","folk","acoustic","","","","","","","","","",""
"2138","John Martyn","https://en.wikipedia.org/wiki/John_Martyn","blues rock","progressive rock","folk-rock","jazz rock","citation needed","","","","","","","",""
"2140","Johnny Burnette","https://en.wikipedia.org/wiki/Johnny_Burnette","rockabilly","rock and roll","","","","","","","","","","",""
"2145","Enya","https://en.wikipedia.org/wiki/Enya","new-age","celtic","pop","world","","","","","","","","",""
"2147","Teena Marie","https://en.wikipedia.org/wiki/Teena_Marie","soul","r&b","funk","hip hop","jazz","disco","","","","","","",""
"2148","Chicane","https://en.wikipedia.org/wiki/Chicane_(musician)","electronic","trance","house","balearic","ambient","chill-out","","","","","","",""
"2152","Máire Brennan","https://en.wikipedia.org/wiki/Moya_Brennan","irish traditional","celtic","folk","new-age","contemporary christian music","","","","","","","",""
"2153","The Ataris","https://en.wikipedia.org/wiki/The_Ataris","pop-punk","emo","punk rock","","","","","","","","","",""
"2156","Dale Hawkins","https://en.wikipedia.org/wiki/Dale_Hawkins","rockabilly","rock and roll","swamp rock","","","","","","","","","",""
"2166","Tony Joe White","https://en.wikipedia.org/wiki/Tony_Joe_White","swamp rock","","","","","","","","","","","",""
"2174","Russell Smith","https://en.wikipedia.org/wiki/Russell_Smith_(singer)","country","rock","","","","","","","","","","",""
"2185","Goo Goo Dolls","https://en.wikipedia.org/wiki/Goo_Goo_Dolls","alternative rock","pop rock","post-grunge","punk rock","","","","","","","","",""
"2199","Alex Harvey","https://en.wikipedia.org/wiki/Alex_Harvey_(musician)","hard rock","glam rock","blues rock","rock and roll","r&b","soul","","","","","","",""
"2200","Terry Reid","https://en.wikipedia.org/wiki/Terry_Reid","hard rock","folk rock","blue-eyed soul","","","","","","","","","",""
"2203","Sarah Connor","https://en.wikipedia.org/wiki/Sarah_Connor_(singer)","pop","r&b","","","","","","","","","","",""
"2213","George Gershwin","https://en.wikipedia.org/wiki/George_Gershwin","","","","","","","","","","","","",""
"2215","Kate Bush","https://en.wikipedia.org/wiki/Kate_Bush","art pop","progressive pop","baroque pop","art rock","","","","","","","","",""
"2218","Sinéad O'Connor","https://en.wikipedia.org/wiki/Sinéad_O'Connor","alternative rock","pop rock","folk rock","","","","","","","","","",""
"2219","Robert Palmer","https://en.wikipedia.org/wiki/Robert_Palmer","rock","pop","blue-eyed soul","hard rock","blues rock","","","","","","","",""
"2245","Olive","https://en.wikipedia.org/wiki/Olive_(band)","electronic","trip hop","breakbeat","","","","","","","","","",""
"2247","Adamski","https://en.wikipedia.org/wiki/Adamski","acid house","house","","","","","","","","","","",""
"2248","Seal","https://en.wikipedia.org/wiki/Seal_(musician)","soul","r&b","pop","dance","rock","","","","","","","",""
"2254","Kansas","https://en.wikipedia.org/wiki/Kansas_(band)","progressive rock","art rock","hard rock","arena rock","","","","","","","","",""
"2255","James Horner","https://en.wikipedia.org/wiki/James_Horner","film score","","","","","","","","","","","",""
"2256","Jefferson Airplane","https://en.wikipedia.org/wiki/Jefferson_Airplane","psychedelic rock","acid rock","folk rock","","","","","","","","","",""
"2263","Placebo","https://en.wikipedia.org/wiki/Placebo_(band)","alternative rock","","","","","","","","","","","",""
"2269","Leon Russell","https://en.wikipedia.org/wiki/Leon_Russell","rock","country","gospel","r&b","","","","","","","","",""
"2270","Carole King","https://en.wikipedia.org/wiki/Carole_King","pop","folk rock","pop rock","soft rock","brill building","blue-eyed soul","","","","","","",""
"2274","The Crystals","https://en.wikipedia.org/wiki/The_Crystals","r&b","pop","rock and roll","","","","","","","","","",""
"2277","Bobby Vee","https://en.wikipedia.org/wiki/Bobby_Vee","pop","rock and roll","brill building","","","","","","","","","",""
"2279","Radiohead","https://en.wikipedia.org/wiki/Radiohead","art rock","alternative rock","electronica","experimental rock","","","","","","","","",""
"2280","Antônio Carlos Jobim","https://en.wikipedia.org/wiki/Antônio_Carlos_Jobim","bossa nova","","","","","","","","","","","",""
"2288","Thelonious Monk","https://en.wikipedia.org/wiki/Thelonious_Monk","jazz","bebop","","","","","","","","","","",""
"2296","Herbie Hancock","https://en.wikipedia.org/wiki/Herbie_Hancock","jazz","post-bop","modal jazz","jazz fusion","jazz-funk","avant-garde jazz","electro","","","","","",""
"2302","Jane Russell","https://en.wikipedia.org/wiki/Jane_Russell","","","","","","","","","","","","",""
"2306","Geoffrey Parsons","https://en.wikipedia.org/wiki/Geoffrey_Parsons_(lyricist)","","","","","","","","","","","","",""
"2307","Barbra Streisand","https://en.wikipedia.org/wiki/Barbra_Streisand","broadway","traditional pop","disco","jazz","","","","","","","","",""
"2314","Everlast","https://en.wikipedia.org/wiki/Everlast","hip hop","folk rock","blues","","","","","","","","","",""
"2318","Eddie Bo","https://en.wikipedia.org/wiki/Eddie_Bo","blues","new orleans r&b","funk","soul","","","","","","","","",""
"2326","Charles King","https://en.wikipedia.org/wiki/Charles_E._King","","","","","","","","","","","","",""
"2338","Barry White","https://en.wikipedia.org/wiki/Barry_White","r&b","soul","disco","","","","","","","","","",""
"2340","The Knack","https://en.wikipedia.org/wiki/The_Knack","power pop","new wave","","","","","","","","","","",""
